,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-04-15.out.0,10.0,1.3847958,1.385125,1.3841366,1.3854547,1.385124,1.3857837,1.3856356,1.3857846,1.3853807,1.3864443,1.3864445,1.3867741,1.3854552,1.3871037,1.3870292,1.3890819
2020-04-15.out.1,10.0,1.3900695,1.3890075,1.3887516,1.3899978,1.3913155,1.39007,1.3890079,1.3890074,1.3880187,1.3876879,1.3877628,1.3877628,1.386775,1.38769,1.3865178,1.3871775
2020-04-15.out.2,10.0,1.3871043,1.3876886,1.3874349,1.3880941,1.3888259,1.3894864,1.3894869,1.3890848,1.3901459,1.3898168,1.390806,1.3904766,1.3904769,1.389561,1.3895607,1.3904757
2020-04-15.out.3,10.0,1.3924537,1.3917945,1.3912085,1.3918678,1.3921249,1.392123,1.3937002,1.3945051,1.3945056,1.3931134,1.394175,1.3950919,1.3954944,1.3957513,1.3956778,1.3964098
2020-04-15.out.4,10.0,1.3956764,1.3960793,1.395017,1.3944318,1.3944327,1.3944323,1.394175,1.3944323,1.3927843,1.3921256,1.3920501,1.3921984,1.392454,1.3931882,1.3914645,1.3918678
2020-04-15.out.5,10.0,1.3921251,1.3908801,1.3907318,1.3912085,1.3914654,1.3901454,1.3901468,1.3901459,1.3902208,1.3902194,1.3901454,1.3895596,1.3908056,1.3918669,1.3921237,1.3904752
2020-04-15.out.6,10.0,1.3920489,1.3911342,1.3894853,1.3898147,1.3894124,1.3888254,1.3884237,1.3884227,1.3894115,1.3883492,1.3898154,1.3875082,1.3880939,1.3874339,1.3874337,1.3868485
2020-04-15.out.7,10.0,1.3876905,1.3867746,1.3871781,1.3868493,1.3880929,1.3880925,1.3878373,1.3876165,1.3877643,1.3871048,1.3880939,1.3890808,1.3884235,1.3886804,1.3887531,1.3881672
2020-04-15.out.8,10.0,1.388423,1.3887531,1.388753,1.3875075,1.3880931,1.3881667,1.3867752,1.3868481,1.3890084,1.3886792,1.3880929,1.3884222,1.3876905,1.3884222,1.388423,1.3877633
2020-04-15.out.9,10.0,1.3874339,1.3857858,1.3884225,1.388092,1.3893364,1.3884216,1.3877624,1.3880931,1.3884225,1.3871043,1.3883483,1.3883485,1.3874332,1.3867741,1.3880934,1.3883497
2020-04-15.out.10,10.0,1.3880925,1.3877638,1.3867746,1.3877635,1.3874347,1.386043,1.3864449,1.3854562,1.38769,1.3883482,1.3871043,1.3873609,1.385127,1.3861153,1.3861149,1.3852015
2020-04-15.out.11,10.0,1.3845412,1.3841388,1.3844662,1.3847963,1.3847963,1.3847975,1.3858595,1.3878357,1.3868483,1.3865173,1.3857867,1.3854573,1.3854571,1.3845414,1.3864449,1.3861159
2020-04-15.out.12,10.0,1.3857872,1.3854573,1.3856057,1.3855314,1.3858586,1.3857869,1.3854571,1.3857858,1.3834794,1.3845412,1.3825636,1.3839558,1.3825636,1.3828202,1.3831484,1.3825641
2020-04-15.out.13,10.0,1.3825641,1.3838829,1.3845402,1.3846147,1.3851999,1.3847975,1.3838082,1.3841371,1.3837347,1.3824901,1.3812443,1.3819038,1.3806599,1.381648,1.3815737,1.3823072
2020-04-15.out.14,10.0,1.3835534,1.3829675,1.384213,1.3832233,1.3826374,1.3832233,1.3836257,1.382893,1.3823074,1.3826363,1.3828937,1.3835532,1.3831493,1.3842121,1.3840667,1.3848717
2020-04-15.out.15,10.0,1.3851271,1.3838825,1.3832229,1.3842114,1.3841376,1.3834789,1.3840638,1.3834791,1.3838815,1.3847963,1.3841386,1.3842126,1.3845412,1.384797,1.3841381,1.3838082
2020-04-15.out.16,10.0,1.3838082,1.3834779,1.3828926,1.3831484,1.3830736,1.3821584,1.3828916,1.3834774,1.3820104,1.38051,1.3810958,1.3821606,1.3812449,1.3808415,1.3815006,1.3802559
2020-04-15.out.17,10.0,1.3819033,1.3822339,1.3828197,1.3841371,1.3844667,1.3832216,1.3830741,1.3831471,1.3828167,1.3825629,1.3825636,1.3819787,1.382309,1.3819787,1.3849457,1.3846161
2020-04-15.out.18,10.0,1.3848732,1.385202,1.3849451,1.3852034,1.385861,1.3849465,1.3857869,1.3852013,1.3868504,1.3852025,1.385935,1.3856057,1.3868479,1.3855295,1.3842125,1.3854566
2020-04-15.out.19,10.0,1.3852013,1.3842861,1.3839563,1.3847977,1.3842131,1.3842859,1.3859347,1.3843603,1.3848718,1.3842137,1.3842131,1.3871801,1.3855316,1.3865204,1.3855314,1.3848729
2020-04-15.out.20,10.0,1.3845422,1.3842126,1.383883,1.3856052,1.3842866,1.3842126,1.3846161,1.3839579,1.3842875,1.3856054,1.387987,1.3879132,1.3884989,1.3878397,1.3871791,1.3875087
2020-04-15.out.21,10.0,1.3872534,1.3863384,1.3869247,1.3859359,1.385936,1.3856792,1.3872548,1.3882433,1.3882428,1.3882436,1.390476,1.3908789,1.3905504,1.3915392,1.3914633,1.3905504
2020-04-15.out.22,10.0,1.3908795,1.3912106,1.3908805,1.3905509,1.3908805,1.3911368,1.3894888,1.3904776,1.3902213,1.3879865,1.3891581,1.3898917,1.3932627,1.3918702,1.392527,1.3908807
2020-04-15.out.23,10.0,1.3921256,1.3928586,1.3950924,1.395495,1.3954958,1.3945056,1.3937745,1.3925285,1.3935179,1.3924545,1.3921251,1.3908062,1.3905509,1.3908805,1.3908062,1.3914654
2020-04-15.out.24,10.0,1.3904766,1.3921246,1.3925271,1.3920508,1.3909529,1.3907308,1.3905514,1.3901464,1.3895626,1.3902208,1.3895615,1.3895621,1.3883162,1.3902213,1.3896359,1.3891592
2020-04-15.out.25,10.0,1.3895612,1.3902208,1.3911373,1.3908075,1.3915397,1.3908077,1.3915399,1.3912106,1.3919438,1.3899657,1.3899662,1.3906247,1.3909543,1.3913574,1.3918695,1.3919428
2020-04-15.out.26,10.0,1.391869,1.3916137,1.3909545,1.3919433,1.392603,1.3914664,1.3925285,1.3923467,1.3922724,1.3922744,1.3923462,1.3921991,1.3939225,1.3935922,1.3922729,1.392528
2020-04-15.out.27,10.0,1.3919428,1.3922739,1.3922732,1.3921999,1.3919431,1.3908805,1.3898918,1.3892325,1.3902202,1.3892319,1.3878406,1.3888296,1.3875836,1.3860088,1.3836281,1.3839577
2020-04-15.out.28,10.0,1.3842145,1.3842873,1.3836277,1.3846176,1.384947,1.3842878,1.383299,1.3829665,1.3842126,1.3842878,1.3840312,1.3832986,1.3816511,1.3837015,1.3826394,1.3828942
2020-04-15.out.29,10.0,1.3846166,1.3817239,1.3820537,1.3819792,1.3832985,1.3836272,1.3813938,1.3823831,1.3816492,1.3819062,1.3829685,1.3842873,1.3835538,1.3819064,1.3805874,1.3819064
2020-04-15.out.30,10.0,1.3823093,1.3810641,1.3819805,1.3816501,1.3813938,1.3823098,1.38099,1.38132,1.3809905,1.3809893,1.3800018,1.3803308,1.3803311,1.3803306,1.3797457,1.3806607
2020-04-15.out.31,10.0,1.3789394,1.379269,1.3782791,1.378024,1.3790106,1.3776944,1.3783536,1.3780981,1.3774384,1.3787574,1.3774389,1.377768,1.378682,1.377768,1.3774394,1.3771828
2020-04-15.out.32,10.0,1.376524,1.3774399,1.3764501,1.3784284,1.379087,1.378757,1.3781716,1.3777677,1.3780981,1.3790866,1.3793418,1.380075,1.3809898,1.3810647,1.3784264,1.3776939
2020-04-15.out.33,10.0,1.3780238,1.3784267,1.3783531,1.3780223,1.3813938,1.3807342,1.3809914,1.3800758,1.3809905,1.3803315,1.3803308,1.3803301,1.3817229,1.3815758,1.3810633,1.3803316
2020-04-15.out.34,10.0,1.3796709,1.3806609,1.3813929,1.3805864,1.3802558,1.3809888,1.380916,1.3819776,1.3806594,1.3805869,1.3819054,1.3802558,1.3825641,1.3806592,1.3819781,1.3819043
2020-04-15.out.35,10.0,1.3803297,1.3809888,1.3809893,1.3800012,1.3800017,1.3795979,1.3794147,1.3800015,1.3796714,1.3793418,1.379671,1.3786825,1.3796709,1.3803303,1.3797464,1.3804789
2020-04-15.out.36,10.0,1.3835544,1.3840312,1.3846905,1.3827139,1.3826394,1.3819059,1.3810643,1.3816504,1.3804056,1.3817244,1.3819805,1.3810643,1.3812467,1.3827122,1.3840325,1.385351
2020-04-15.out.37,10.0,1.3849477,1.3862655,1.3850214,1.3866691,1.3863389,1.3856794,1.3856797,1.3853493,1.3852754,1.3865951,1.3856063,1.3852753,1.3839563,1.3852754,1.3835539,1.3833719
2020-04-15.out.38,10.0,1.384287,1.3833714,1.3840317,1.3838841,1.3842135,1.3849477,1.3843608,1.3839582,1.3833719,1.3842875,1.3852766,1.3837015,1.3849457,1.3850195,1.3855319,1.3856057
2020-04-15.out.39,10.0,1.3856057,1.3869982,1.3862636,1.3865194,1.3865939,1.3859355,1.3853487,1.3847638,1.3843604,1.3855311,1.3842121,1.3836258,1.3825636,1.3838816,1.3828932,1.3819768
2020-04-15.out.40,10.0,1.3825634,1.3832228,1.3834794,1.3838082,1.3832223,1.3819038,1.3825625,1.3809146,1.3799258,1.3782776,1.3770316,1.3779485,1.3782046,1.3786067,1.3782771,1.3776184
2020-04-15.out.41,10.0,1.377618,1.3769586,1.3772149,1.3756402,1.3766293,1.3758965,1.3742489,1.3749813,1.3733334,1.3743224,1.374652,1.3743952,1.3724175,1.3736627,1.3746518,1.3734055
2020-04-15.out.42,10.0,1.3730039,1.3726733,1.3759698,1.3736625,1.3730034,1.3734063,1.3736627,1.3734072,1.3747263,1.3753861,1.3743972,1.3747258,1.3761176,1.3756422,1.376705,1.3766316
2020-04-15.out.43,10.0,1.3773646,1.3770347,1.3786832,1.3803313,1.3796724,1.3796724,1.3807345,1.3806616,1.3807345,1.3790132,1.3803313,1.378756,1.3782802,1.3773646,1.3774376,1.378023
2020-04-15.out.44,10.0,1.3767044,1.3786087,1.3773636,1.3763742,1.3753859,1.3750563,1.3753112,1.3763742,1.3762999,1.3790116,1.3796709,1.3792674,1.3783524,1.3780219,1.3779485,1.3773631
2020-04-15.out.45,10.0,1.3767044,1.3758975,1.3769607,1.3769607,1.3767773,1.3760451,1.3750558,1.3756417,1.3747268,1.3770335,1.3763001,1.3756409,1.3753854,1.3753864,1.3751316,1.3761191
2020-04-15.out.46,10.0,1.3757157,1.3760458,1.3761186,1.3751299,1.3744714,1.3730793,1.3734084,1.3720165,1.3687184,1.3645072,1.3632627,1.360881,1.3576581,1.3556042,1.353553,1.3486812
2020-04-15.out.47,10.0,1.3450541,1.3424176,1.3385811,1.3366314,1.334144,1.3320903,1.3275856,1.3278047,1.3277311,1.3267402,1.327911,1.3284956,1.3288994,1.3290053,1.3293639,1.330758
2020-04-15.out.48,10.0,1.3291086,1.3235798,1.3203568,1.3136133,1.3055202,1.2904608,1.2813764,1.2743017,1.2697614,1.2649653,1.2629561,1.2614132,1.2581913,1.2589268,1.2559268,1.2577575
2020-04-15.out.49,10.0,1.258085,1.2599888,1.2644559,1.2661785,1.2711248,1.2779,1.2815253,1.2803571,1.2820808,1.2815705,1.283474,1.287761,1.2900686,1.2914623,1.2927073,1.294612
2020-04-15.out.50,10.0,1.2963645,1.2964394,1.2970979,1.2971744,1.2986401,1.2984914,1.2984175,1.3004703,1.3029598,1.3059999,1.3069137,1.3088914,1.3090735,1.3084883,1.312445,1.3136903
2020-04-15.out.51,10.0,1.3136893,1.3114541,1.3097311,1.3090718,1.3059574,1.3008298,1.296947,1.2959571,1.2957345,1.2930965,1.293905,1.2932462,1.2944589,1.2982659,1.3064367,1.3186344
2020-04-15.out.52,10.0,1.3228463,1.3248231,1.3159971,1.3047861,1.2969483,1.2959586,1.3098081,1.318051,1.3250472,1.3370977,1.3391512,1.3423738,1.3467329,1.3490412,1.3504348,1.3507653
2020-04-15.out.53,10.0,1.3528167,1.35703,1.3595906,1.3602504,1.3566999,1.3566985,1.3596665,1.3603261,1.359666,1.3590802,1.3597403,1.3627077,1.3679813,1.368239,1.3664077,1.3673236
2020-04-15.out.54,10.0,1.3666649,1.3664089,1.3673974,1.3673241,1.366995,1.3679828,1.3663342,1.3660041,1.3656755,1.3666645,1.3665909,1.3685689,1.3675799,1.3676529,1.3688982,1.368642
2020-04-15.out.55,10.0,1.3676525,1.3666635,1.3666628,1.3659313,1.3636966,1.3643567,1.3640997,1.3636969,1.3623781,1.3613891,1.3621221,1.3620488,1.3611328,1.3607298,1.362049,1.3620492
2020-04-15.out.56,10.0,1.3608031,1.3590817,1.3584963,1.3580934,1.3575068,1.3597403,1.361718,1.3633671,1.3633668,1.3620483,1.3597408,1.3607293,1.359741,1.3590819,1.3587523,1.3577619
2020-04-15.out.57,10.0,1.355454,1.3551247,1.3528169,1.3524872,1.3445011,1.3388225,1.3384895,1.3375008,1.3366941,1.3092234,1.265085,1.2158488,1.1945954,1.1837873,1.173715,1.1712573
2020-04-15.out.58,10.0,1.1771482,1.1593731,1.142297,1.1383717,1.1333494,1.1386988,1.1659973,1.1470499,1.1375919,1.1454023,1.1525068,1.1614854,1.1616651,1.147485,1.1447727,1.149643
2020-04-15.out.59,10.0,1.1447732,1.1454312,1.1553258,1.1678559,1.1563138,1.1283903,1.1190793,1.1121558,1.1099967,1.1104755,1.113998,1.1015414,1.0966675,1.1093491,1.1331243,1.1586657
2020-04-15.out.60,10.0,1.150019,1.136722,1.1408597,1.1425078,1.1498693,1.1661316,1.1738669,1.1750807,1.1935474,1.2023434,1.1965159,1.1879865,1.1816155,1.1888247,1.2014305,1.2028264
2020-04-15.out.61,10.0,1.2071103,1.2087599,1.2133029,1.2163453,1.2242577,1.228798,1.2304472,1.2381385,1.2588356,1.2612163,1.2722501,1.2743003,1.2799065,1.284776,1.2864996,1.2839373
2020-04-15.out.62,10.0,1.2888095,1.2869074,1.2866512,1.287642,1.2905332,1.2950752,1.2968712,1.2958838,1.2959581,1.2965439,1.2988519,1.3053719,1.3073503,1.311379,1.3125498,1.3142713
2020-04-15.out.63,10.0,1.3178245,1.3188134,1.3207178,1.3206417,1.3192469,1.3195031,1.3155476,1.3113343,1.307963,1.3056555,1.3035264,1.3031205,1.3025651,1.2923465,1.2841791,1.2783922
2020-04-15.out.64,10.0,1.2802977,1.2783936,1.27649,1.2755022,1.2751729,1.2716187,1.2712157,1.2686533,1.2680688,1.2677391,1.2671536,1.2674819,1.2681431,1.2705265,1.2725048,1.2757275
2020-04-15.out.65,10.0,1.2783638,1.2806734,1.281661,1.283161,1.2905633,1.2953583,1.295104,1.3007852,1.3007114,1.3053237,1.3063153,1.3080379,1.3119196,1.3142275,1.3143024,1.3123991
2020-04-15.out.66,10.0,1.3130602,1.3157701,1.3124001,1.3120703,1.3121453,1.3131337,1.3048168,1.2967236,1.2925111,1.279324,1.2695066,1.2666135,1.2672723,1.265624,1.2620713,1.2541591
2020-04-15.out.67,10.0,1.2626558,1.2744524,1.2803121,1.2845971,1.2861704,1.289393,1.2903814,1.294848,1.2937868,1.2932,1.2941886,1.2937856,1.2909657,1.2895721,1.2863504,1.2874137
2020-04-15.out.68,10.0,1.2851062,1.2897216,1.2873401,1.2764598,1.266313,1.2711851,1.2796831,1.2829061,1.2823191,1.2796074,1.2726823,1.2687267,1.2746622,1.282575,1.2953604,1.2974857
2020-04-15.out.69,10.0,1.2988055,1.3011877,1.3024345,1.3019216,1.3027627,1.3011133,1.3037501,1.3023586,1.298805,1.2915522,1.2811498,1.2800875,1.2767903,1.2794286,1.2862777,1.2873404
2020-04-15.out.70,10.0,1.2879271,1.2918082,1.2934565,1.2944449,1.2944437,1.2954335,1.2957631,1.297667,1.2977408,1.2964224,1.2970084,1.298327,1.2958376,1.2948487,1.2961688,1.3021033
2020-04-15.out.71,10.0,1.3063907,1.306466,1.3091766,1.3117401,1.3161732,1.3160996,1.317164,1.3152602,1.3157729,1.3112292,1.3068697,1.3052942,1.3026566,1.2961366,1.2809713,1.2766852
2020-04-15.out.72,10.0,1.2549994,1.2439366,1.2399805,1.2352895,1.222715,1.1998119,1.1910432,1.1797556,1.1726086,1.1649162,1.1645865,1.1656821,1.1623833,1.1625632,1.1535851,1.143619
2020-04-15.out.73,10.0,1.1312354,1.1147482,1.1104137,1.1092016,1.1012855,1.0877654,1.0682011,1.0598831,1.0530616,1.0519647,1.0558505,1.0670624,1.0769571,1.0946606,1.1014793,1.1086617
2020-04-15.out.74,10.0,1.1172347,1.1261394,1.126291,1.1254482,1.1267693,1.1314612,1.1378013,1.1424935,1.1490887,1.1564192,1.1601221,1.1671955,1.1689202,1.1770584,1.1825888,1.1905787
2020-04-15.out.75,10.0,1.2102144,1.2220107,1.2221916,1.2025533,1.1778247,1.1586227,1.1353143,1.1228267,1.1289429,1.1292714,1.1254953,1.1236204,1.13212,1.1426735,1.1560146,1.1608873
2020-04-15.out.76,10.0,1.1629385,1.1643311,1.165323,1.1703426,1.1726538,1.1773439,1.1805678,1.1823641,1.1816294,1.1697588,1.1627577,1.1648418,1.1678838,1.1678852,1.1699375,1.1703425
2020-04-15.out.77,10.0,1.1733111,1.1710757,1.169025,1.170672,1.1706733,1.1696091,1.1732674,1.1760536,1.1778842,1.1800877,1.1784805,1.1830228,1.1836095,1.1862491,1.1859941,1.1939071
2020-04-15.out.78,10.0,1.195885,1.2004712,1.2009811,1.2098849,1.2132569,1.2238834,1.2313925,1.2362647,1.2471446,1.2474748,1.2566321,1.2573658,1.2576209,1.2643662,1.2693111,1.2744369
2020-04-15.out.79,10.0,1.2806265,1.2863801,1.2849883,1.280596,1.277703,1.276311,1.2777036,1.276714,1.2773743,1.2792793,1.2835644,1.2868609,1.28851,1.289094,1.2941141,1.2954337
2020-04-15.out.80,10.0,1.2967523,1.2999749,1.2996454,1.2941153,1.2837134,1.2758012,1.2745567,1.2804167,1.2918077,1.2984018,1.3023572,1.3033458,1.3105256,1.3114423,1.314226,1.3177047
2020-04-15.out.81,10.0,1.3167892,1.3174485,1.3174485,1.3173747,1.3167149,1.3148109,1.3138223,1.3128329,1.3128331,1.3154707,1.3147381,1.3141506,1.3147365,1.313492,1.3153969,1.3111114
2020-04-15.out.82,10.0,1.3120991,1.311514,1.3141508,1.3164587,1.3193525,1.3204147,1.3219894,1.3222462,1.3229781,1.3207447,1.321001,1.3206703,1.3223188,1.323968,1.3226486,1.3220642
2020-04-15.out.83,10.0,1.3217348,1.32232,1.3217332,1.3217348,1.3220646,1.3227237,1.3220655,1.3220662,1.322066,1.3234568,1.3227237,1.3231277,1.3253611,1.32602,1.3260205,1.3262777
2020-04-15.out.84,10.0,1.3256918,1.3257651,1.3280001,1.3269365,1.3252894,1.3234578,1.3234568,1.3260216,1.3269375,1.326021,1.324703,1.327011,1.3274143,1.3267547,1.3253627,1.3243734
2020-04-15.out.85,10.0,1.3250332,1.324703,1.3253632,1.3241176,1.3244467,1.3240441,1.3237142,1.3240447,1.3221391,1.3231282,1.3260954,1.3251069,1.3262791,1.3260223,1.326755,1.3260949
2020-04-15.out.86,10.0,1.3266817,1.3253632,1.325107,1.3237885,1.3237155,1.3230558,1.3237131,1.3231284,1.323385,1.3241171,1.323715,1.3241173,1.3230552,1.3224689,1.3214074,1.3214067
2020-04-15.out.87,10.0,1.3212242,1.3201615,1.3211509,1.3208941,1.3198319,1.3204917,1.3191731,1.3192461,1.3188428,1.3181833,1.3187697,1.318843,1.3181104,1.318769,1.320088,1.3190988
2020-04-15.out.88,10.0,1.3187681,1.3181093,1.3181821,1.3181818,1.3174496,1.3165341,1.3158752,1.3162043,1.3138241,1.3138246,1.3133114,1.3158747,1.3165343,1.3161319,1.3158757,1.314556
2020-04-15.out.89,10.0,1.3151431,1.3151426,1.3162048,1.3158752,1.3175232,1.3184388,1.3168632,1.3173757,1.3177052,1.3181093,1.3168638,1.3194277,1.3200875,1.319171,1.3191715,1.3204901
2020-04-15.out.90,10.0,1.321479,1.3218081,1.3211492,1.3200871,1.321406,1.3201598,1.3214052,1.3210759,1.3181826,1.319757,1.3197577,1.3195005,1.3204168,1.3193535,1.3195001,1.3190975
