,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-04-13.out.10,0.0,1.3424502,-1.0582122,-0.2839067,1.3424502,-1.0582107,-0.2838923,1.3424502,-1.05821,-0.2838851,1.3424646,-1.0582086,-0.2838923,1.342479,-1.0582071,-0.2838851,1.3424718,-1.05821,-0.2839139,1.3424934,-1.0582064,-0.2838995,1.3424358,-1.0582107,-0.2838851,1.342479,-1.0582028,-0.283849,1.3425078,-1.0582042,-0.2838923,1.3425511,-1.0582006,-0.2839067,1.3425439,-1.0581999,-0.2838851,1.3425943,-1.058197,-0.2839139,1.3425799,-1.0581949,-0.2838779,1.3425871,-1.0581941,-0.2838779,1.3426232,-1.0581898,-0.2838706
2020-04-13.out.11,0.0,1.3425871,-1.058192,-0.2838562,1.3426232,-1.0581913,-0.2838851,1.3425727,-1.0581978,-0.2838923,1.3425727,-1.0582014,-0.2839283,1.3425583,-1.0582021,-0.2839211,1.3425727,-1.0582014,-0.2839283,1.3426087,-1.0581963,-0.2839283,1.342616,-1.0581934,-0.2838995,1.3426015,-1.0581898,-0.2838562,1.3426304,-1.0581898,-0.2838851,1.3426448,-1.0581884,-0.2838851,1.3426592,-1.0581884,-0.2838923,1.3426592,-1.0581898,-0.2839067,1.342652,-1.0581898,-0.2838995,1.3426304,-1.0581898,-0.2838851,1.342616,-1.0581913,-0.2838779
2020-04-13.out.12,0.0,1.3426736,-1.0581884,-0.2839139,1.342652,-1.0581877,-0.2838851,1.3426952,-1.0581841,-0.2838923,1.342688,-1.0581869,-0.2839211,1.3426448,-1.0581985,-0.2839716,1.3426015,-1.0582042,-0.283986,1.3424862,-1.0582158,-0.2839788,1.3426015,-1.0582057,-0.2840004,1.3425078,-1.0582194,-0.2840364,1.3425727,-1.058236,-0.2842599,1.3421618,-1.0582821,-0.2842743,1.3422483,-1.058272,-0.2842599,1.3422916,-1.0582576,-0.2841734,1.3423421,-1.0582569,-0.2842166,1.3424069,-1.0582677,-0.2843824,1.3422195,-1.0582893,-0.2843968
2020-04-13.out.13,0.0,1.3422556,-1.0582958,-0.2844977,1.3421763,-1.0583015,-0.2844617,1.3421618,-1.0583015,-0.2844473,1.3421402,-1.0583066,-0.2844833,1.3420681,-1.058308,-0.2844185,1.3421258,-1.0582987,-0.2843896,1.3420465,-1.0583116,-0.2844329,1.3420249,-1.0583304,-0.2845915,1.3420321,-1.0583361,-0.2846491,1.3418952,-1.0583542,-0.2846852,1.3418735,-1.0583614,-0.2847212,1.3419312,-1.0583585,-0.2847572,1.3419744,-1.0583736,-0.2849374,1.3419384,-1.0583895,-0.2850528,1.3418735,-1.0584104,-0.2851897,1.3418663,-1.0584284,-0.2853555
2020-04-13.out.14,0.0,1.3415996,-1.0584486,-0.2852618,1.3413545,-1.0584608,-0.2851321,1.3415131,-1.058458,-0.2852618,1.341441,-1.0584601,-0.2852113,1.3414843,-1.0584479,-0.2851393,1.3415564,-1.0584421,-0.2851609,1.3414843,-1.0584522,-0.2851753,1.3415348,-1.0584428,-0.2851465,1.3415059,-1.0584443,-0.2851321,1.3415275,-1.0584363,-0.2850744,1.3415492,-1.0584363,-0.285096,1.3414627,-1.0584421,-0.28506,1.3415492,-1.0584349,-0.2850816,1.3415564,-1.0584306,-0.2850528,1.3415708,-1.0584356,-0.2851104,1.341441,-1.058458,-0.2851897
2020-04-13.out.15,0.0,1.3416212,-1.0584435,-0.2852402,1.3414915,-1.0584443,-0.2851176,1.3414555,-1.0584457,-0.2850888,1.3414771,-1.05845,-0.2851537,1.3414843,-1.0584486,-0.2851465,1.3414771,-1.0584486,-0.2851321,1.3414987,-1.0584515,-0.2851825,1.3414771,-1.0584565,-0.2852186,1.3415059,-1.0584522,-0.2852041,1.3414627,-1.0584536,-0.2851681,1.3414266,-1.0584587,-0.2851825,1.3414122,-1.0584601,-0.2851753,1.3414338,-1.0584565,-0.2851681,1.3414266,-1.0584601,-0.2851969,1.3414771,-1.0584536,-0.2851897,1.3414843,-1.0584587,-0.2852402
2020-04-13.out.16,0.0,1.3414627,-1.0584572,-0.2852041,1.341441,-1.0584623,-0.285233,1.3412897,-1.0584846,-0.2852834,1.341405,-1.0584969,-0.2855141,1.3412536,-1.0585099,-0.2854852,1.3413473,-1.0585178,-0.2856655,1.3412897,-1.0585236,-0.285651,1.3412248,-1.05853,-0.2856438,1.3411599,-1.0585437,-0.2857087,1.3411167,-1.0585445,-0.2856799,1.3411527,-1.0585567,-0.285824,1.3411095,-1.0585783,-0.2859826,1.3409509,-1.0585985,-0.2860186,1.34085,-1.0586028,-0.2859538,1.3408788,-1.0586072,-0.2860186,1.3408212,-1.0586101,-0.2859898
2020-04-13.out.17,0.0,1.3407563,-1.058631,-0.2861196,1.3407995,-1.0586223,-0.2860763,1.3407779,-1.0586201,-0.2860403,1.3408284,-1.0586129,-0.2860186,1.3408067,-1.0586122,-0.285997,1.3408284,-1.0586079,-0.2859682,1.3407707,-1.0586144,-0.2859826,1.3408284,-1.0586165,-0.2860619,1.3408428,-1.0586158,-0.2860619,1.3407923,-1.0586187,-0.2860403,1.34085,-1.0586223,-0.2861268,1.3407923,-1.0586216,-0.2860763,1.3407563,-1.0586288,-0.2860979,1.3407707,-1.058636,-0.2861772,1.3406554,-1.058649,-0.2861916,1.3407779,-1.0586418,-0.2862349
2020-04-13.out.18,0.0,1.3406626,-1.0586475,-0.2861772,1.3406482,-1.0586439,-0.2861268,1.3407058,-1.0586504,-0.2862493,1.3407275,-1.0586641,-0.2864007,1.3405905,-1.0586865,-0.2864728,1.3405833,-1.0586893,-0.2865016,1.3405256,-1.0586908,-0.2864439,1.34054,-1.0586865,-0.2864151,1.3405112,-1.0586865,-0.2863935,1.3405545,-1.0586843,-0.2864079,1.3405184,-1.0586821,-0.2863574,1.34054,-1.05868,-0.2863574,1.3405112,-1.0586821,-0.286343,1.34054,-1.0586829,-0.2863863,1.3405184,-1.0586872,-0.2864007,1.3405833,-1.0586821,-0.2864223
2020-04-13.out.19,0.0,1.3405184,-1.0586886,-0.2864223,1.3405256,-1.0586908,-0.2864439,1.340504,-1.0586944,-0.2864511,1.3404824,-1.0586965,-0.2864511,1.340504,-1.0586944,-0.2864583,1.3405472,-1.0586987,-0.2865448,1.3405689,-1.0587009,-0.2865809,1.3404319,-1.0587146,-0.2865737,1.3404463,-1.0587131,-0.2865737,1.3404824,-1.058711,-0.2865953,1.3404031,-1.0587175,-0.2865809,1.3404463,-1.058711,-0.2865592,1.3404175,-1.0587153,-0.2865592,1.3404824,-1.0587095,-0.2865809,1.340468,-1.0587153,-0.2866169,1.3404247,-1.0587138,-0.2865665
2020-04-13.out.20,0.0,1.3404103,-1.0587175,-0.2865809,1.3404103,-1.0587167,-0.2865737,1.3403959,-1.0587175,-0.2865665,1.3403526,-1.0587175,-0.2865304,1.3404031,-1.0587153,-0.2865448,1.3404391,-1.0587146,-0.2865809,1.3404319,-1.0587167,-0.2865953,1.3404247,-1.0587167,-0.2865881,1.3403815,-1.0587203,-0.2865737,1.3404175,-1.0587167,-0.2865809,1.3403959,-1.0587167,-0.2865592,1.3404247,-1.0587167,-0.2865881,1.3403815,-1.0587189,-0.2865665,1.3403959,-1.0587175,-0.2865592,1.3403959,-1.0587203,-0.2865881,1.3403743,-1.0587203,-0.2865665
2020-04-13.out.21,0.0,1.3403743,-1.0587175,-0.2865376,1.3403815,-1.0587225,-0.2865953,1.3404463,-1.0587175,-0.2866169,1.3403959,-1.0587189,-0.2865809,1.3404103,-1.0587211,-0.2866097,1.3403887,-1.0587232,-0.2866097,1.3403959,-1.0587232,-0.2866169,1.3403959,-1.0587232,-0.2866169,1.3403454,-1.0587247,-0.2865809,1.3403815,-1.0587225,-0.2865953,1.3404535,-1.0587203,-0.2866457,1.3404247,-1.0587203,-0.2866169,1.3404319,-1.0587196,-0.2866169,1.3403815,-1.0587239,-0.2866169,1.3403743,-1.0587225,-0.2865881,1.3404175,-1.0587211,-0.2866169
2020-04-13.out.22,0.0,1.3404247,-1.0587218,-0.2866385,1.3404463,-1.0587225,-0.2866674,1.3404319,-1.0587225,-0.2866457,1.3403959,-1.0587247,-0.2866313,1.3404175,-1.0587247,-0.286653,1.3404103,-1.0587232,-0.2866313,1.3403959,-1.0587239,-0.2866241,1.3403743,-1.0587232,-0.2865953,1.3403887,-1.0587254,-0.2866385,1.3404463,-1.0587254,-0.286689,1.3404535,-1.0587304,-0.2867467,1.3404608,-1.0587311,-0.2867683,1.3404535,-1.0587326,-0.2867683,1.3404391,-1.058734,-0.2867755,1.3404463,-1.0587333,-0.2867755,1.3404319,-1.0587355,-0.2867755
2020-04-13.out.23,0.0,1.3404103,-1.0587355,-0.2867467,1.3404608,-1.0587319,-0.2867683,1.3404752,-1.0587333,-0.2867971,1.3404391,-1.0587326,-0.2867467,1.3404535,-1.0587412,-0.2868548,1.3404968,-1.0587412,-0.2868908,1.3404752,-1.0587391,-0.2868548,1.3404752,-1.0587405,-0.286862,1.3404824,-1.0587463,-0.2869269,1.3404463,-1.0587549,-0.2869701,1.3404752,-1.0587535,-0.2869845,1.3404319,-1.0587528,-0.2869269,1.3404319,-1.0587484,-0.2868908,1.3404535,-1.0587484,-0.2869196,1.3404391,-1.0587463,-0.2868764,1.34054,-1.0587463,-0.2869845
2020-04-13.out.24,0.0,1.3404824,-1.0587521,-0.2869845,1.34054,-1.0587564,-0.2870782,1.3405328,-1.0587585,-0.2870926,1.3404391,-1.0587643,-0.2870494,1.3404608,-1.0587614,-0.2870494,1.3405256,-1.0587614,-0.2871215,1.3404247,-1.0587643,-0.287035,1.340468,-1.0587672,-0.2871071,1.340504,-1.0587701,-0.2871719,1.3404608,-1.0587766,-0.2871936,1.3404463,-1.058773,-0.2871431,1.3404535,-1.0587751,-0.2871647,1.3404608,-1.0587773,-0.2871936,1.3404608,-1.0587751,-0.2871791,1.3404824,-1.0587773,-0.2872152,1.3404103,-1.0587787,-0.2871575
2020-04-13.out.25,0.0,1.3403887,-1.0587773,-0.2871215,1.3403887,-1.0587794,-0.2871431,1.3404391,-1.058778,-0.2871863,1.3404319,-1.0587766,-0.2871575,1.3404175,-1.0587751,-0.2871359,1.3404247,-1.0587766,-0.2871503,1.3404535,-1.0587766,-0.2871791,1.3404103,-1.0587737,-0.2871143,1.3404175,-1.0587751,-0.2871287,1.3404247,-1.058773,-0.2871215,1.3404463,-1.0587708,-0.2871143,1.3404608,-1.0587686,-0.2871143,1.3404319,-1.0587715,-0.2871143,1.3404319,-1.0587686,-0.2870854,1.3404175,-1.0587686,-0.2870782,1.3404463,-1.0587657,-0.287071
2020-04-13.out.26,0.0,1.3404391,-1.0587686,-0.2870926,1.3404319,-1.0587665,-0.2870638,1.3404824,-1.0587665,-0.2871215,1.3404535,-1.0587679,-0.2870926,1.3404391,-1.0587686,-0.2870854,1.3404391,-1.0587708,-0.2871143,1.3404463,-1.0587694,-0.2871071,1.3404175,-1.0587686,-0.2870638,1.3405689,-1.0587607,-0.2871431,1.3405256,-1.0587694,-0.2871863,1.3405184,-1.0587751,-0.287244,1.3404896,-1.0587751,-0.287208,1.3404896,-1.0587744,-0.2872008,1.3405977,-1.0587766,-0.2873233,1.3405761,-1.0587809,-0.2873449,1.3405689,-1.0587823,-0.2873449
2020-04-13.out.27,0.0,1.3405328,-1.0587852,-0.2873449,1.3404896,-1.0587852,-0.2872945,1.3404752,-1.058783,-0.2872656,1.3404896,-1.058783,-0.2872801,1.3404535,-1.0587859,-0.2872656,1.3404608,-1.0587845,-0.2872656,1.3404247,-1.058791,-0.2872945,1.34054,-1.0587931,-0.2874314,1.3405328,-1.0587931,-0.2874242,1.3405112,-1.0587989,-0.287453,1.3405256,-1.0587967,-0.2874458,1.340504,-1.0587953,-0.287417,1.3404391,-1.0587917,-0.2873161,1.3405184,-1.0587946,-0.2874098,1.3405545,-1.0587946,-0.287453,1.3404896,-1.0587996,-0.2874458
2020-04-13.out.28,0.0,1.3405112,-1.0588011,-0.2874819,1.3405545,-1.0587989,-0.2875035,1.3405256,-1.0588011,-0.2874891,1.340504,-1.0587989,-0.2874386,1.3405112,-1.0587975,-0.2874386,1.3406265,-1.0587996,-0.2875828,1.3405689,-1.0588025,-0.2875467,1.3405472,-1.0588011,-0.2875107,1.3405472,-1.0588011,-0.2875107,1.3405112,-1.0588054,-0.2875179,1.3404968,-1.0588068,-0.2875107,1.3405617,-1.0588054,-0.2875684,1.3405184,-1.058809,-0.287554,1.3404968,-1.058809,-0.2875323,1.3404535,-1.0588097,-0.2874963,1.3405184,-1.0588054,-0.2875179
2020-04-13.out.29,0.0,1.3405256,-1.0588047,-0.2875179,1.34054,-1.0588054,-0.2875467,1.3405328,-1.0588068,-0.2875467,1.3405112,-1.0588054,-0.2875179,1.3404896,-1.0588076,-0.2875179,1.3405689,-1.058809,-0.2876116,1.3405905,-1.0588104,-0.2876405,1.3405617,-1.0588068,-0.2875756,1.3405256,-1.0588097,-0.2875756,1.3405905,-1.058809,-0.2876332,1.3405617,-1.0588112,-0.2876188,1.3405112,-1.0588176,-0.2876405,1.3405833,-1.0588176,-0.2877125,1.3405761,-1.0588155,-0.2876837,1.3405545,-1.0588169,-0.2876693,1.3405689,-1.0588169,-0.2876765
2020-04-13.out.30,0.0,1.3405761,-1.0588169,-0.2876909,1.3405833,-1.0588169,-0.2876981,1.3405472,-1.0588191,-0.2876837,1.3405977,-1.0588205,-0.2877414,1.3405905,-1.0588212,-0.2877486,1.3405977,-1.0588249,-0.2877846,1.3405833,-1.0588212,-0.2877414,1.3405761,-1.0588212,-0.2877342,1.3405545,-1.0588205,-0.2876981,1.3406049,-1.0588176,-0.2877269,1.34054,-1.058822,-0.2877053,1.3405328,-1.0588212,-0.2876909,1.340504,-1.0588234,-0.2876837,1.3404824,-1.0588227,-0.2876477,1.3404968,-1.0588256,-0.2876981,1.3405256,-1.0588234,-0.2877053
2020-04-13.out.31,0.0,1.3405689,-1.0588191,-0.2877053,1.3405617,-1.0588234,-0.2877342,1.3405761,-1.0588212,-0.2877342,1.3406554,-1.0588205,-0.2878062,1.3405761,-1.0588234,-0.2877558,1.3405761,-1.0588234,-0.2877558,1.3405545,-1.0588249,-0.2877486,1.3405833,-1.0588249,-0.2877702,1.3405761,-1.0588227,-0.2877486,1.3405761,-1.0588234,-0.2877558,1.3406842,-1.0588234,-0.2878639,1.3405617,-1.058827,-0.2877702,1.3405617,-1.0588313,-0.2878134,1.3405689,-1.0588292,-0.287799,1.3405833,-1.058827,-0.2877918,1.3405617,-1.0588292,-0.2877918
2020-04-13.out.32,0.0,1.3405617,-1.0588292,-0.2877918,1.3406049,-1.0588277,-0.2878207,1.3406698,-1.0588249,-0.2878567,1.3406121,-1.0588313,-0.2878639,1.3406049,-1.0588335,-0.2878783,1.3406121,-1.0588321,-0.2878711,1.3406337,-1.0588313,-0.2878855,1.3405545,-1.0588349,-0.2878423,1.3405761,-1.0588371,-0.2878783,1.3406121,-1.0588349,-0.2878999,1.3406554,-1.0588313,-0.2878999,1.3406265,-1.0588321,-0.2878855,1.3405833,-1.0588371,-0.2878927,1.3405905,-1.0588349,-0.2878711,1.3405545,-1.0588357,-0.2878423,1.3406482,-1.0588313,-0.2878999
2020-04-13.out.33,0.0,1.3405833,-1.0588335,-0.2878567,1.3405977,-1.0588335,-0.2878711,1.3406265,-1.0588357,-0.2879216,1.3405689,-1.0588335,-0.2878423,1.34054,-1.0588349,-0.2878207,1.3406193,-1.0588321,-0.2878855,1.3406121,-1.0588321,-0.2878783,1.3405833,-1.0588335,-0.2878567,1.3405545,-1.0588349,-0.2878423,1.3405833,-1.0588335,-0.2878639,1.3405977,-1.0588313,-0.2878495,1.3405833,-1.0588328,-0.2878495,1.3405833,-1.0588349,-0.2878639,1.3405617,-1.0588335,-0.2878351,1.3405761,-1.0588335,-0.2878567,1.3405472,-1.0588335,-0.2878207
2020-04-13.out.34,0.0,1.3405833,-1.0588335,-0.2878567,1.3405761,-1.0588321,-0.2878351,1.3405905,-1.0588328,-0.2878567,1.3405689,-1.0588335,-0.2878423,1.3405905,-1.0588349,-0.2878711,1.34054,-1.0588378,-0.2878567,1.3405545,-1.0588357,-0.2878495,1.34054,-1.0588378,-0.2878567,1.3405905,-1.0588371,-0.2878927,1.3405689,-1.0588378,-0.2878783,1.3405689,-1.0588357,-0.2878639,1.3405833,-1.0588378,-0.2878927,1.3405905,-1.05884,-0.2879288,1.3405256,-1.0588393,-0.2878495,1.3405328,-1.0588393,-0.2878567,1.3405833,-1.0588357,-0.2878783
2020-04-13.out.35,0.0,1.3406265,-1.0588349,-0.2879144,1.3405833,-1.0588357,-0.2878783,1.3405905,-1.0588357,-0.2878927,1.3405617,-1.0588357,-0.2878567,1.3405761,-1.0588357,-0.2878711,1.3405617,-1.0588371,-0.2878711,1.3405905,-1.0588349,-0.2878783,1.3405761,-1.0588349,-0.2878567,1.3405689,-1.0588371,-0.2878783,1.3405472,-1.0588378,-0.2878639,1.3405617,-1.0588378,-0.2878783,1.3405256,-1.0588393,-0.2878495,1.3405833,-1.0588357,-0.2878783,1.3406265,-1.0588414,-0.287972,1.3405761,-1.0588414,-0.2879216,1.3405905,-1.0588414,-0.287936
2020-04-13.out.36,0.0,1.3406337,-1.0588393,-0.2879576,1.3406121,-1.0588393,-0.287936,1.3406986,-1.0588414,-0.2880513,1.3406265,-1.0588458,-0.2880225,1.3405833,-1.0588472,-0.2879864,1.3406049,-1.0588472,-0.2880081,1.3405977,-1.0588486,-0.2880081,1.3405905,-1.0588486,-0.2880009,1.3405545,-1.0588501,-0.2879864,1.3406049,-1.058853,-0.2880585,1.3405689,-1.0588551,-0.2880441,1.3405761,-1.0588609,-0.2881018,1.3405905,-1.0588595,-0.2881018,1.3406193,-1.0588566,-0.288109,1.3405905,-1.0588573,-0.2880874,1.3406049,-1.0588616,-0.2881522
2020-04-13.out.37,0.0,1.3405689,-1.0588587,-0.2880801,1.3406121,-1.0588573,-0.288109,1.3405833,-1.0588587,-0.2880874,1.34054,-1.0588638,-0.2880946,1.3405761,-1.0588631,-0.2881162,1.3405545,-1.0588631,-0.2881018,1.3405545,-1.0588609,-0.2880874,1.3405328,-1.0588616,-0.2880729,1.3405472,-1.0588602,-0.2880729,1.3405905,-1.0588587,-0.2881018,1.3406193,-1.0588573,-0.2881162,1.3406049,-1.0588609,-0.2881378,1.3405689,-1.0588645,-0.2881378,1.3405761,-1.0588667,-0.2881594,1.3405977,-1.0588623,-0.288145,1.3405761,-1.0588616,-0.2881162
2020-04-13.out.38,0.0,1.3405833,-1.0588631,-0.2881378,1.3405328,-1.0588638,-0.2880946,1.3405545,-1.0588616,-0.2880946,1.3405472,-1.0588638,-0.288109,1.3405689,-1.0588631,-0.2881234,1.34054,-1.0588638,-0.2881018,1.3405761,-1.0588688,-0.2881811,1.34054,-1.0588674,-0.2881306,1.3406049,-1.0588652,-0.2881811,1.34054,-1.0588667,-0.2881234,1.3405761,-1.0588674,-0.2881594,1.340641,-1.0588652,-0.2882099,1.3406193,-1.0588681,-0.2882171,1.3406265,-1.058871,-0.2882531,1.3406193,-1.0588746,-0.2882748,1.3406986,-1.0588724,-0.2883396
2020-04-13.out.39,0.0,1.3406049,-1.0588775,-0.2882964,1.3405905,-1.0588768,-0.2882748,1.340641,-1.0588746,-0.2883036,1.3406049,-1.058876,-0.288282,1.3406554,-1.058876,-0.2883252,1.3406626,-1.0588775,-0.288354,1.3406554,-1.0588796,-0.2883613,1.3406337,-1.0588768,-0.288318,1.3406121,-1.0588804,-0.2883324,1.3405905,-1.0588818,-0.288318,1.340641,-1.0588782,-0.2883396,1.3405977,-1.0588789,-0.2882964,1.3406193,-1.0588804,-0.2883396,1.3406265,-1.0588811,-0.2883468,1.3406482,-1.0588789,-0.2883468,1.3406482,-1.0588796,-0.2883613
2020-04-13.out.40,0.0,1.340641,-1.0588796,-0.288354,1.3406482,-1.0588775,-0.2883396,1.3406121,-1.0588775,-0.2883036,1.3406482,-1.0588768,-0.2883252,1.3405905,-1.0588818,-0.2883252,1.3406121,-1.058884,-0.2883613,1.3406121,-1.0588825,-0.288354,1.3406265,-1.0588832,-0.2883757,1.3406049,-1.0588847,-0.2883613,1.3406626,-1.0588804,-0.2883829,1.3406482,-1.0588796,-0.2883613,1.3406482,-1.0588811,-0.2883757,1.340713,-1.0588796,-0.2884261,1.3406842,-1.0588832,-0.2884261,1.3406554,-1.0588832,-0.2883973,1.3406842,-1.0588847,-0.2884405
