,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-08-09.out.0,0.0,-0.300859,-0.3086843,-0.3869372,-0.4730154,-0.4182384,-0.4651901,-0.4573648,-0.4573648,-0.4808407,-0.488666,-0.4260636,-0.4338889,-0.4104131,-0.4964913,-0.5903948,-0.7390754
2020-08-09.out.1,0.0,-0.7860271,-0.6842983,-0.6921236,-0.6529971,-0.5277925,-0.5825695,-0.5277925,-0.4573648,-0.4104131,-0.355636,-0.3399854,-0.3791119,-0.3634613,-0.3165095,-0.300859,-0.3791119
2020-08-09.out.2,0.0,-0.3869372,-0.2304313,-0.2930337,-0.3634613,-0.300859,-0.300859,-0.3712866,-0.4651901,-0.4338889,-0.3399854,-0.4260636,-0.3165095,-0.4182384,-0.4182384,-0.4338889,-0.3399854
2020-08-09.out.3,0.0,-0.2773831,-0.2147807,-0.2773831,-0.222606,-0.222606,-0.222606,-0.1600037,-0.1913049,-0.2852084,-0.2852084,-0.2930337,-0.3086843,-0.355636,-0.3869372,-0.2539072,-0.2460819
2020-08-09.out.4,0.0,-0.2539072,-0.2382566,-0.1756543,-0.2773831,-0.222606,-0.2304313,-0.0739255,-0.0582749,-0.1287025,-0.1443531,-0.0974013,-0.1834796,-0.1208772,-0.1208772,-0.1287025,-0.2304313
2020-08-09.out.5,0.0,-0.1913049,-0.1913049,-0.2460819,-0.167829,-0.2460819,-0.1521784,-0.0974013,-0.1365278,-0.1365278,-0.1208772,-0.1443531,-0.034799,-0.0426243,-0.0582749,-0.0817508,-0.0582749
2020-08-09.out.6,0.0,-0.1208772,-0.1521784,-0.1600037,-0.1365278,-0.1834796,-0.167829,-0.3086843,-0.2147807,-0.1913049,-0.034799,-0.1052266,-0.1991302,-0.167829,-0.2147807,-0.2382566,-0.2147807
2020-08-09.out.7,0.0,-0.2460819,-0.1600037,-0.1287025,-0.2069554,-0.1130519,0.0356286,0.019978,0.0591045,0.1295321,-0.0191484,-0.034799,-0.0113231,-0.0974013,-0.0974013,-0.2147807,-0.1052266
2020-08-09.out.8,0.0,-0.0582749,-0.0504496,0.0512792,0.098231,0.0356286,-0.0034978,0.0121528,-0.0974013,-0.1600037,-0.1913049,-0.2460819,-0.2304313,-0.0426243,-0.1991302,-0.1052266,-0.1365278
2020-08-09.out.9,0.0,-0.1521784,-0.1365278,-0.1443531,-0.1834796,-0.0034978,-0.0739255,-0.0895761,-0.0817508,-0.0974013,-0.1287025,-0.0895761,-0.0191484,-0.0269737,0.0669298,-0.0034978,-0.034799
