,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-07-27.out.0,8.0,0.7694731,0.7621513,0.7443208,0.7266983,0.7274587,0.7202826,0.7136584,0.6906407,0.662206,0.6581858,0.6526235,0.6418223,0.6326252,0.6320211,0.6264485,0.6223238
2020-07-27.out.1,8.0,0.6214698,0.6172095,0.6140115,0.6131156,0.61248,0.6140946,0.6116671,0.604095,0.6022615,0.6003343,0.5974909,0.5964698,0.5902619,0.5887929,0.5905222,0.5894175
2020-07-27.out.2,8.0,0.5916569,0.5868554,0.5832303,0.585532,0.5900316,0.5909374,0.5899687,0.587698,0.59,0.590958,0.5910517,0.5897291,0.5857707,0.5852606,0.583188,0.5785214
2020-07-27.out.3,8.0,0.5792192,0.5760425,0.565033,0.5650744,0.5662723,0.5645016,0.5647412,0.5663553,0.5657929,0.5677927,0.5681883,0.5646055,0.562501,0.5619386,0.5592302,0.560918
2020-07-27.out.4,8.0,0.5600217,0.5617196,0.5640318,0.560199,0.5630112,0.5620111,0.5645632,0.562313,0.562959,0.564761,0.5660211,0.5645109,0.5712917,0.5750621,0.5736142,0.5738642
2020-07-27.out.5,8.0,0.5815614,0.5832178,0.5850403,0.5850406,0.585603,0.5829991,0.5830096,0.584416,0.5861866,0.587499,0.584135,0.5841872,0.5826352,0.5838435,0.5813333,0.5811351
2020-07-27.out.6,8.0,0.5814269,0.5781977,0.5775938,0.5763963,0.5756463,0.5712717,0.5758441,0.5727819,0.5665949,0.532962,0.5203997,0.5202748,0.5120665,0.4999833,0.4811085,0.4911811
2020-07-27.out.7,8.0,0.4828163,0.4690562,0.469139,0.4641183,0.4527847,0.4518471,0.4413676,0.4333986,0.438534,0.430013,0.4284293,0.4253875,0.4263143,0.4264492,0.4263661,0.4217199
2020-07-27.out.8,8.0,0.421751,0.4196257,0.4198549,0.4205522,0.4202294,0.4210728,0.4224164,0.4189371,0.4241976,0.4233953,0.4218746,0.4229785,0.4176974,0.4166451,0.418239,0.4166764
2020-07-27.out.9,8.0,0.4159681,0.412197,0.4112387,0.4114783,0.4084576,0.4032386,0.4072489,0.4081028,0.4064884,0.4035095,0.4019988,0.4037592,0.4033528,0.4039988,0.4035506,0.4043526
2020-07-27.out.10,8.0,0.4038944,0.406915,0.403582,0.4078009,0.4055924,0.4116235,0.4156544,0.413644,0.4093112,0.4145505,0.4144046,0.4162273,0.4174255,0.4193321,0.4181443,0.4165302
2020-07-27.out.11,8.0,0.4244359,0.4242903,0.4245926,0.4283737,0.4310405,0.4333633,0.4319574,0.4362386,0.4390614,0.4400201,0.4421868,0.4434056,0.4441661,0.4461971,0.4454473,0.4491243
2020-07-27.out.12,8.0,0.4488746,0.4470206,0.4503017,0.4473434,0.4484999,0.447302,0.4464481,0.4472086,0.4491671,0.4517398,0.4461253,0.4487398,0.4331569,0.4293343,0.4296362,0.429334
2020-07-27.out.13,8.0,0.4284693,0.4207294,0.4249796,0.4223125,0.4195416,0.4189691,0.4240935,0.4235729,0.4205519,0.4201455,0.4188748,0.416208,0.4101765,0.4116245,0.4138745,0.4091973
2020-07-27.out.14,8.0,0.4071764,0.4079161,0.4048951,0.4045406,0.4034782,0.4047179,0.4025613,0.4004885,0.4008424,0.4002799,0.4013839,0.4042903,0.4035921,0.4008734,0.4021337,0.4049461
2020-07-27.out.15,8.0,0.4069565,0.4053002,0.4041339,0.4064045,0.4073527,0.40278,0.3997694,0.3933942,0.3923839,0.3901133,0.3870505,0.3869043,0.3838213,0.3806021,0.3776333,0.3743939
2020-07-27.out.16,8.0,0.3733416,0.3758935,0.3731226,0.3747684,0.3757163,0.3772681,0.3767057,0.3763512,0.3732264,0.3687992,0.3687368,0.369247,0.3651217,0.3650176,0.3643092,0.365153
2020-07-27.out.17,8.0,0.3625903,0.3631423,0.3636943,0.3643922,0.3671945,0.3641216,0.3634132,0.3612047,0.3591942,0.3609024,0.3614443,0.3614443,0.3597877,0.361392,0.3574231,0.3586733
2020-07-27.out.18,8.0,0.3564128,0.3574648,0.3582669,0.3574544,0.355694,0.3585166,0.3600687,0.3586103,0.3576,0.3615791,0.362527,0.3642355,0.366496,0.3676104,0.366996,0.3678085
2020-07-27.out.19,8.0,0.3686105,0.3675686,0.3630375,0.3637978,0.3642459,0.3649961,0.3604751,0.3634338,0.3679649,0.3693293,0.3648084,0.3657566,0.3659649,0.3669131,0.3682253,0.3696838
2020-07-27.out.20,8.0,0.3712983,0.3727567,0.3757673,0.3739651,0.3769238,0.3791943,0.3800068,0.3819653,0.3815276,0.3822258,0.3812779,0.3789757,0.3759132,0.3740908,0.3764237,0.3748615
2020-07-27.out.21,8.0,0.377372,0.3788304,0.3780385,0.3791428,0.3813513,0.3788927,0.3788408,0.380091,0.3773824,0.3803512,0.3821014,0.3830598,0.3858304,0.3859447,0.3806117,0.3838305
2020-07-27.out.22,8.0,0.3822784,0.3841429,0.3871116,0.3887682,0.3907786,0.390935,0.3938097,0.3933619,0.3910495,0.3937164,0.395529,0.3969456,0.3942373,0.397196,0.391529,0.3980084
2020-07-27.out.23,8.0,0.4011854,0.3967687,0.3987272,0.3999356,0.4026644,0.4034668,0.4062272,0.4061336,0.4049774,0.4061858,0.4075923,0.4054461,0.4101651,0.4097274,0.4079253,0.4095717
2020-07-27.out.24,8.0,0.4097799,0.4100923,0.4080718,0.411665,0.4103528,0.4143217,0.4127595,0.4160301,0.4172904,0.4168426,0.4200613,0.4221236,0.4217698,0.4201237,0.4211238,0.4198635
2020-07-27.out.25,8.0,0.4203218,0.4197698,0.4220404,0.424353,0.4223426,0.4224889,0.4234573,0.4240096,0.4224575,0.4249781,0.4242182,0.4237181,0.4249784,0.427197,0.4263849,0.4290197
2020-07-27.out.26,8.0,0.4297179,0.4264473,0.4279057,0.4278538,0.428614,0.4307285,0.4304367,0.4326351,0.4351037,0.435968,0.4351661,0.4357285,0.4354683,0.4388953,0.4408537,0.4407078
2020-07-27.out.27,8.0,0.4411142,0.4431869,0.4453435,0.4416352,0.4453021,0.4470206,0.448135,0.4498956,0.4495519,0.4532707,0.4528228,0.4549997,0.4543436,0.4509274,0.4565207,0.4566771
2020-07-27.out.28,8.0,0.4593856,0.4604063,0.4596043,0.4604066,0.4654897,0.464396,0.4673646,0.4684271,0.4695835,0.4701358,0.4723025,0.4728649,0.4736773,0.4770941,0.4770523,0.478323
2020-07-27.out.29,8.0,0.4793336,0.4773232,0.4818544,0.4845109,0.4836254,0.48724,0.4874587,0.4882711,0.4904378,0.4889899,0.4929067,0.493219,0.4950736,0.4946777,0.4951984,0.4993753
2020-07-27.out.30,8.0,0.4986256,0.499782,0.5014065,0.5007507,0.5023132,0.5034798,0.5047922,0.5054486,0.5067611,0.5051572,0.5057613,0.5074279,0.5087404,0.5069801,0.5076783,0.5097509
2020-07-27.out.31,8.0,0.5114175,0.5116675,0.5128758,0.5117197,0.5126363,0.5143446,0.5166673,0.5171154,0.5170736,0.5134072,0.511095,0.510543,0.5102411,0.5117514,0.5113555,0.5121156
2020-07-27.out.32,8.0,0.5122514,0.5156261,0.5116055,0.5146159,0.5158343,0.5157824,0.5167306,0.5165948,0.5210635,0.5215737,0.5213759,0.5230842,0.5225323,0.5210844,0.5210325,0.5219908
2020-07-27.out.33,8.0,0.5211888,0.5213031,0.5230013,0.5269801,0.5263763,0.5268864,0.5297509,0.5310009,0.5327194,0.5342819,0.5366985,0.5361466,0.5360108,0.5389692,0.5345949,0.5349072
2020-07-27.out.34,8.0,0.538886,0.5401984,0.5408548,0.5370324,0.5375948,0.5360428,0.5330846,0.5283558,0.5304702,0.5320121,0.5335844,0.5317618,0.5250226,0.5233561,0.5256683,0.525366
2020-07-27.out.35,8.0,0.526168,0.5274282,0.5293242,0.5273659,0.5290742,0.5212309,0.5210749,0.5211369,0.5251474,0.522939,0.5205745,0.5233247,0.5226266,0.5199182,0.518637,0.5179496
2020-07-27.out.36,8.0,0.5094084,0.5171372,0.5108981,0.5089498,0.5084292,0.4994917,0.4955024,0.4912213,0.4922629,0.4899297,0.488221,0.4857939,0.4840751,0.4785337,0.4780751,0.4785749
2020-07-27.out.37,8.0,0.470919,0.4596066,0.4608982,0.4669708,0.4652001,0.4654916,0.464877,0.4667829,0.4627935,0.4626473,0.4626369,0.4651368,0.4609699,0.4563767,0.4596992,0.4644178
2020-07-27.out.38,8.0,0.4707507,0.4763235,0.4654176,0.4612928,0.4642092,0.4491784,0.4609386,0.456522,0.440689,0.4469702,0.4503868,0.4491265,0.4467202,0.4521471,0.4481682,0.4361059
2020-07-27.out.39,8.0,0.4413869,0.4511888,0.452939,0.4549493,0.45847,0.4647612,0.4636991,0.4562618,0.4580222,0.4696883,0.4818544,0.478844,0.4843647,0.4855731,0.4877815,0.4935206
2020-07-27.out.40,8.0,0.4838232,0.4835213,0.4710115,0.4750423,0.4820215,0.4849901,0.4924275,0.4905314,0.4919379,0.4939064,0.4932086,0.4883759,0.4891883,0.4893966,0.490553,0.4933238
2020-07-27.out.41,8.0,0.4933862,0.4945426,0.4979274,0.4970634,0.5021566,0.505365,0.5082919,0.5128647,0.5173017,0.5211143,0.5256555,0.5232395,0.5363735,0.5326135,0.5311138,0.5282602
2020-07-27.out.42,8.0,0.5259686,0.5282292,0.5309582,0.533927,0.5325732,0.5363123,0.5348126,0.535969,0.5372295,0.5393021,0.5423229,0.5435312,0.5458019,0.5484267,0.548479,0.5504997
2020-07-27.out.43,8.0,0.5534163,0.5531767,0.5540831,0.5548436,0.5581245,0.5582707,0.5595413,0.5623639,0.5620203,0.5632808,0.5656034,0.5674579,0.5659683,0.5687909,0.5667392,0.5723743
2020-07-27.out.44,8.0,0.5739886,0.575645,0.5794258,0.5803423,0.5816028,0.5859254,0.5823114,0.5815617,0.5821342,0.5854989,0.5885816,0.5884778,0.5905503,0.5920608,0.5934255,0.5950397
2020-07-27.out.45,8.0,0.593634,0.5976648,0.597217,0.5966234,0.5973838,0.6008004,0.602821,0.6074037,0.6088101,0.6148092,0.6161216,0.6187362,0.6195486,0.6215692,0.6247357,0.6251942
2020-07-27.out.46,8.0,0.6355155,0.6332557,0.6272459,0.6254861,0.6426816,0.6368494,0.6523888,0.68054,0.6961305,0.674729,0.6571072,0.6495773,0.6487758,0.6391419,0.6421208,0.6411211
2020-07-27.out.47,8.0,0.6425999,0.6446622,0.6462768,0.6518176,0.6487455,0.6500679,0.646204,0.6437879,0.6422359,0.6413821,0.6468607,0.6482768,0.6519951,0.6474749,0.6459648,0.6472148
2020-07-27.out.48,8.0,0.646111,0.6401948,0.6321541,0.6298522,0.6333624,0.6330605,0.6355706,0.6370808,0.6381428,0.6434132,0.6416008,0.6424027,0.6366742,0.6307272,0.629613,0.6475062
2020-07-27.out.49,8.0,0.646298,0.6670968,0.6787091,0.6684088,0.6525363,0.6625349,0.6838438,0.6801259,0.6802822,0.6793345,0.6700028,0.6655349,0.6664412,0.6750439,0.6834905,0.6864068
2020-07-27.out.50,8.0,0.6839073,0.6862714,0.6916459,0.6977383,0.7045288,0.7082052,0.7146937,0.731544,0.7350643,0.7620056,0.8049299,0.9600849,1.0327948,1.125984,1.4529722,1.3325286
2020-07-27.out.51,8.0,1.4882249,1.4780587,1.5631113,1.6175819,1.6565201,1.6309421,1.6650789,1.6870673,1.6599046,1.5104148,1.4074316,1.4357033,1.3787769,1.3527346,1.3754138,1.3551219
2020-07-27.out.52,8.0,1.2990861,1.262467,1.2422097,1.1981943,1.1116953,1.1037618,1.0763458,1.0587073,1.0559904,1.3278649,1.4270378,1.4728091,1.4533825,1.5022504,1.4815077,1.4946671
2020-07-27.out.53,8.0,1.4544847,1.4295194,1.4925237,1.5292037,1.5119304,1.587621,1.6364178,1.7031646,1.6694385,1.5319732,1.6245523,1.6841084,1.6990207,1.6803554,1.5672114,1.3796856
2020-07-27.out.54,8.0,1.246451,1.379457,1.4082562,1.323081,1.3428907,1.3721395,1.5279124,1.4935021,1.6208229,1.6074747,1.6363974,1.6458717,1.5559413,1.5281554,1.6441731,1.6855789
2020-07-27.out.55,8.0,1.619583,1.6472959,1.6387302,1.6358319,1.6480369,1.6515663,1.6511637,1.6524773,1.5934336,1.5629089,1.5081042,1.4891538,1.4888728,1.453863,1.4017375,1.3039772
2020-07-27.out.56,8.0,1.2938383,1.2684679,1.277799,1.2575206,1.2854046,1.43287,1.4789162,1.4939799,1.4797326,1.4562451,1.4000606,1.3357603,1.3362493,1.313173,1.3090301,1.3173987
2020-07-27.out.57,8.0,1.3174816,1.3125373,1.3307417,1.3147019,1.394383,1.379043,1.3696033,1.4021454,1.4016875,1.3741614,1.2722426,1.2990147,1.2274272,1.1933008,1.2362865,1.1799017
