,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-08-16.out.0,0.0,-0.9244607,-0.9244444,-0.9234943,-0.9231062,-0.9242868,-0.9271409,-0.9294454,-0.929086,-0.9280232,-0.9285689,-0.9265835,-0.9256335,-0.9245903,-0.9233087,-0.9227631,-0.9219784
2020-08-16.out.1,0.0,-0.921509,-0.9195802,-0.9184478,-0.9172386,-0.9168135,-0.9160209,-0.915847,-0.9157259,-0.9153743,-0.9162879,-0.9157904,-0.9154388,-0.9155599,-0.916215,-0.9168981,-0.9172582
2020-08-16.out.2,0.0,-0.9150344,-0.9124388,-0.9120624,-0.9134371,-0.9145447,-0.9155964,-0.9173142,-0.9160041,-0.9158465,-0.9159194,-0.9138447,-0.912911,-0.9141762,-0.9119804,-0.9123405,-0.9128661
2020-08-16.out.3,0.0,-0.9124415,-0.9107067,-0.9110102,-0.9116854,-0.9134117,-0.9130236,-0.9120651,-0.9113735,-0.9114712,-0.9127651,-0.9140668,-0.9132822,-0.9144549,-0.9145643,-0.915515,-0.9142048
2020-08-16.out.4,0.0,-0.9137802,-0.9136142,-0.9148313,-0.9146939,-0.9149244,-0.9132261,-0.9106422,-0.908604,-0.9079007,-0.9076539,-0.9070796,-0.9058176,-0.9069253,-0.906295,-0.906194,-0.904665
2020-08-16.out.5,0.0,-0.9054374,-0.9048753,-0.9042769,-0.9045438,-0.905522,-0.9038887,-0.9052354,-0.9056235,-0.9044793,-0.9062501,-0.905421,-0.9061126,-0.9063997,-0.9078474,-0.9075603,-0.9061855
2020-08-16.out.6,0.0,-0.9061126,-0.9042488,-0.902854,-0.9029021,-0.9023396,-0.9020805,-0.9008998,-0.8993754,-0.8985099,-0.8984084,-0.898659,-0.8973651,-0.8966455,-0.8962854,-0.8948377,-0.8944047
2020-08-16.out.7,0.0,-0.893426,-0.892653,-0.892653,-0.8916547,-0.8916911,-0.8917921,-0.8901504,-0.8909266,-0.8905586,-0.8908087,-0.8912053,-0.8926614,-0.8947642,-0.8951524,-0.8945422,-0.8955209
2020-08-16.out.8,0.0,-0.8958328,-0.896286,-0.8956107,-0.8972361,-0.896286,-0.8982989,-0.8987769,-0.8991851,-0.9004186,-0.9012117,-0.9005454,-0.9000928,-0.9020665,-0.9032023,-0.9061744,-0.907926
2020-08-16.out.9,0.0,-0.908331,-0.9092816,-0.9107209,-0.9119861,-0.9116345,-0.911137,-0.9123541,-0.9128269,-0.9131505,-0.9141286,-0.9140804,-0.914781,-0.9137097,-0.9147529,-0.9138308,-0.914514
2020-08-16.out.10,0.0,-0.9150597,-0.9141735,-0.9152368,-0.914505,-0.916575,-0.917044,-0.9181353,-0.9172778,-0.9168616,-0.9183541,-0.9191309,-0.9198472,-0.9220514,-0.9234546,-0.9276441,-0.9268848
2020-08-16.out.11,0.0,-0.9298763,-0.9310933,-0.9360785,-0.9402028,-0.9408018,-0.9395334,-0.9420441,-0.9438068,-0.9440743,-0.9434277,-0.9430059,-0.9413526,-0.9445353,-0.9458819,-0.9462133,-0.9464803
2020-08-16.out.12,0.0,-0.9468768,-0.9450407,-0.9462862,-0.9450132,-0.9457243,-0.9469895,-0.9467394,-0.9453367,-0.9470877,-0.945887,-0.9447546,-0.9457327,-0.9457327,-0.9462862,-0.9467674,-0.9466749
2020-08-16.out.13,0.0,-0.9494605,-0.950346,-0.9496629,-0.9485749,-0.9465649,-0.9508747,-0.9516677,-0.9534361,-0.9539615,-0.9546446,-0.9547657,-0.9529582,-0.9514985,-0.9510212,-0.9510094,-0.9502535
2020-08-16.out.14,0.0,-0.94995,-0.9499585,-0.9509169,-0.9507425,-0.9514457,-0.9521619,-0.9537142,-0.9536862,-0.953509,-0.9549761,-0.9540377,-0.954754,-0.9547461,-0.9545436,-0.9556232,-0.9584008
2020-08-16.out.15,0.0,-0.9612312,-0.960976,-0.9616193,-0.9609564,-0.9621453,-0.9612598,-0.9609844,-0.9608067,-0.9613725,-0.9590194,-0.9570706,-0.9585831,-0.9610209,-0.9598853,-0.9603743,-0.9608072
2020-08-16.out.16,0.0,-0.9593677,-0.9596346,-0.9603261,-0.9608998,-0.9607708,-0.9618666,-0.9616647,-0.9621622,-0.9620326,-0.9611953,-0.9619115,-0.9599386,-0.9600513,-0.9604557,-0.9599302,-0.9596066
2020-08-16.out.17,0.0,-0.9594692,-0.9608886,-0.9618666,-0.9629298,-0.9628452,-0.9637672,-0.9632417,-0.9624572,-0.9612682,-0.9609003,-0.9596913,-0.958729,-0.9594523,-0.9583162,-0.9590839,-0.9589067
2020-08-16.out.18,0.0,-0.9602897,-0.9595135,-0.9588702,-0.9595416,-0.9592831,-0.9575237,-0.9577178,-0.9570622,-0.9562333,-0.9558733,-0.9561122,-0.9550893,-0.9535735,-0.9532336,-0.9533065,-0.9523644
2020-08-16.out.19,0.0,-0.9521905,-0.9534075,-0.9538965,-0.9535202,-0.9529381,-0.9529016,-0.9516481,-0.9509281,-0.9505035,-0.9498485,-0.949258,-0.9473209,-0.9475351,-0.9490835,-0.9508097,-0.9499612
2020-08-16.out.20,0.0,-0.949157,-0.9493595,-0.9472733,-0.9478105,-0.9479115,-0.946787,-0.9460108,-0.9430111,-0.9442762,-0.9431041,-0.9421737,-0.9416476,-0.9427272,-0.9424687,-0.941867,-0.9406214
2020-08-16.out.21,0.0,-0.9410095,-0.9403264,-0.9399299,-0.9390808,-0.9379198,-0.9377538,-0.9371554,-0.9379114,-0.9403122,-0.9409874,-0.9417519,-0.9412993,-0.9405232,-0.938991,-0.942795,-0.9423509
2020-08-16.out.22,0.0,-0.9406214,-0.9405283,-0.9387937,-0.938696,-0.9370623,-0.9361683,-0.9353024,-0.9347404,-0.9308179,-0.9292694,-0.9292857,-0.9271349,-0.9264069,-0.9246801,-0.9240087,-0.9234181
