,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-03-16.out.0,0.0,-1.289007,-1.2835685,-1.288759,-1.2842218,-1.2938714,-1.2886505,-1.2877065,-1.2835865,-1.2887894,-1.2841431,-1.2905559,-1.2832902,-1.2838952,-1.2864482,-1.2783173,-1.2771557
2020-03-16.out.1,0.0,-1.2751109,-1.2703859,-1.2710212,-1.2718741,-1.2686374,-1.2749715,-1.2709425,-1.2718561,-1.2536702,-1.2653523,-1.2755584,-1.2591211,-1.2515771,-1.2574636,-1.2480924,-1.2521033
2020-03-16.out.2,0.0,-1.244529,-1.2503368,-1.2439847,-1.2491449,-1.2447466,-1.2307717,-1.2424841,-1.2498409,-1.244172,-1.2412439,-1.2450552,-1.2392294,-1.2363496,-1.2409959,-1.2377411,-1.2383461
2020-03-16.out.3,0.0,-1.2383461,-1.2284486,-1.2339478,-1.2402999,-1.2388904,-1.2272567,-1.2317157,-1.231407,-1.2264341,-1.2375112,-1.2404089,-1.2372329,-1.2305238,-1.2325383,-1.2322296,-1.2284486
2020-03-16.out.4,0.0,-1.2331736,-1.23226,-1.2266214,-1.2286662,-1.2345528,-1.2365976,-1.235436,-1.231407,-1.2209046,-1.2325383,-1.1877696,-1.2316247,-1.2284183,-1.2282006,-1.2223444,-1.2296709
2020-03-16.out.5,0.0,-1.207722,-1.2240806,-1.231316,-1.2327862,-1.2368759,-1.2365976,-1.2327862,-1.2282006,-1.2436457,-1.2436457,-1.2433977,-1.2369849,-1.2375112,-1.2120596,-1.2436457,-1.2404089
2020-03-16.out.6,0.0,-1.2404089,-1.2456905,-1.2468217,-1.2497498,-1.2383945,-1.244281,-1.2456602,-1.2424841,-1.2424234,-1.2433977,-1.244033,-1.2393081,-1.2424841,-1.2445593,-1.2442203,-1.2451339
2020-03-16.out.7,0.0,-1.2392474,-1.2451946,-1.2413832,-1.2413226,-1.2454122,-1.2465434,-1.2451339,-1.2451946,-1.2492236,-1.247457,-1.2390601,-1.2422362,-1.2424841,-1.2433977,-1.2486793,-1.2431801
2020-03-16.out.8,0.0,-1.2421755,-1.2454426,-1.2486793,-1.2438936,-1.2479833,-1.2469128,-1.2448073,-1.247705,-1.2173412,-1.2226228,-1.2098275,-1.2404696,-1.2430891,-1.2383641,-1.2486186,-1.2444986
2020-03-16.out.9,0.0,-1.2444986,-1.2378198,-1.2465738,-1.252412,-1.2451946,-1.2413832,-1.2532042,-1.2509418,-1.2503851,-1.2492539,-1.2533436,-1.2545052,-1.2567676,-1.2568283,-1.2635374,-1.2562413
2020-03-16.out.10,0.0,-1.2553884,-1.2595084,-1.2598171,-1.2542268,-1.2553884,-1.2510204,-1.2573726,-1.2605486,-1.2551405,-1.2510204,-1.2539182,-1.2536702,-1.2498892,-1.2545535,-1.2525087,-1.2639247
2020-03-16.out.11,0.0,-1.2633198,-1.2609663,-1.2691456,-1.2653523,-1.2636161,-1.2627632,-1.260349,-1.2522,-1.2639247,-1.2621762,-1.2551585,-1.2530529,-1.2623938,-1.2595264,-1.2623938,-1.2510385
2020-03-16.out.12,0.0,-1.2639731,-1.2639731,-1.2715475,-1.2607667,-1.2692243,-1.2680628,-1.2721221,-1.2712692,-1.2817109,-1.2732836,-1.2718134,-1.2720917,-1.2791398,-1.2797751,-1.276847,-1.2789222
2020-03-16.out.13,0.0,-1.277452,-1.2870712,-1.2920441,-1.2900296,-1.2961641,-1.2812634,-1.2861273,-1.2475537,-1.2806584,-1.2847481,-1.2806281,-1.2765081,-1.2797751,-1.2753768,-1.2797751,-1.2719528
2020-03-16.out.14,0.0,-1.2821466,-1.2757642,-1.277452,-1.2803498,-1.2871196,-1.2783353,-1.2798842,-1.2739976,-1.2894427,-1.2827819,-1.2763388,-1.2795148,-1.2833262,-1.2920925,-1.2917838,-1.2921532
2020-03-16.out.15,0.0,-1.2886685,-1.2918445,-1.2874462,-1.2877245,-1.2917838,-1.2860367,-1.2944943,-1.2953776,-1.2933631,-1.2922015,-1.2919536,-1.2928065,-1.294216,-1.2763264,-1.2974831,-1.2969265
2020-03-16.out.16,0.0,-1.3035569,-1.2910096,-1.2991586,-1.3021777,-1.2951903,-1.2895697,-1.2848144,-1.2941857,-1.2867023,-1.2913666,-1.286085,-1.2872163,-1.2255323,-1.3123895,-1.3220087,-1.3082695
2020-03-16.out.17,0.0,-1.3135511,-1.3156263,-1.3170538,-1.3340298,-1.3141864,-1.3255721,-1.3308537,-1.3417132,-1.343758,-1.3328986,-1.3387851,-1.3440363,-1.3428748,-1.335518,-1.3414045,-1.3300492
2020-03-16.out.18,0.0,-1.3378411,-1.3158923,-1.3492269,-1.3507454,-1.3484223,-1.3493359,-1.3536735,-1.3606913,-1.3525423,-1.356045,-1.3627361,-1.3603826,-1.3642547,-1.3685923,-1.3630324,-1.3667348
2020-03-16.out.19,0.0,-1.3612356,-1.360074,-1.3458512,-1.3549745,-1.3601954,-1.3388031,-1.3581202,-1.3621795,-1.3612962,-1.36077,-1.3636981,-1.373039,-1.3671828,-1.3621795,-1.3701412,-1.3724947
