,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-04-20.out.0,0.0,-2.3500487,-2.356072,-2.3572766,-2.352458,-2.3476394,-2.3476394,-2.3476394,-2.3464348,-2.3488441,-2.3464348,-2.3476394,-2.3512534,-2.3488441,-2.3476394,-2.3428209,-2.3380023
2020-04-20.out.1,0.0,-2.3367976,-2.3428209,-2.3380023,-2.3428209,-2.3428209,-2.3404116,-2.3476394,-2.3416162,-2.3380023,-2.3392069,-2.3404116,-2.3367976,-2.3331837,-2.331979,-2.3295697,-2.3307744
2020-04-20.out.2,0.0,-2.331979,-2.3343883,-2.3343883,-2.3380023,-2.3295697,-2.3283651,-2.3271605,-2.335593,-2.3307744,-2.3331837,-2.331979,-2.3271605,-2.3259558,-2.3247512,-2.3223419,-2.3295697
2020-04-20.out.3,0.0,-2.3271605,-2.3259558,-2.3259558,-2.3247512,-2.3247512,-2.3259558,-2.3271605,-2.3307744,-2.3259558,-2.3331837,-2.3247512,-2.3283651,-2.3259558,-2.3283651,-2.3259558,-2.3283651
2020-04-20.out.4,0.0,-2.3235465,-2.3283651,-2.3247512,-2.3211372,-2.3187279,-2.3259558,-2.3235465,-2.3235465,-2.3211372,-2.3235465,-2.3247512,-2.3223419,-2.3223419,-2.3247512,-2.3199326,-2.3163186
2020-04-20.out.5,0.0,-2.3115001,-2.3139093,-2.3030675,-2.3054768,-2.3078861,-2.3127047,-2.3115001,-2.3090908,-2.3054768,-2.3139093,-2.3115001,-2.3042722,-2.3018629,-2.3066815,-2.3078861,-2.3042722
2020-04-20.out.6,0.0,-2.3066815,-2.3102954,-2.3102954,-2.2994536,-2.3078861,-2.298249,-2.298249,-2.2898164,-2.2934304,-2.2958397,-2.294635,-2.2898164,-2.2934304,-2.2862025,-2.2886118,-2.294635
2020-04-20.out.7,0.0,-2.294635,-2.2934304,-2.2862025,-2.2898164,-2.2898164,-2.298249,-2.2187423,-2.0067246,-1.906739,-1.9223994,-1.873009,-1.8790322,-1.8103674,-1.7489304,-1.7260422,-1.7019492
2020-04-20.out.8,0.0,-1.6236473,-1.5742568,-1.6128054,-1.6103961,-1.5188431,-1.5140245,-1.5200477,-1.5200477,-1.5357081,-1.5296849,-1.5248663,-1.5188431,-1.5248663,-1.5140245,-1.4694526,-1.4790897
2020-04-20.out.9,0.0,-1.4730665,-1.4537922,-1.4525875,-1.4586108,-1.4718619,-1.4670433,-1.4766805,-1.4694526,-1.4694526,-1.4501782,-1.4465643,-1.4333132,-1.4260853,-1.4128342,-1.3995831,-1.3851274
2020-04-20.out.10,0.0,-1.3839227,-1.3730809,-1.3766948,-1.3851274,-1.3923552,-1.386332,-1.3803088,-1.3887413,-1.3839227,-1.3887413,-1.3959692,-1.3959692,-1.3923552,-1.3827181,-1.3718763,-1.3718763
2020-04-20.out.11,0.0,-1.3730809,-1.3730809,-1.3791041,-1.3887413,-1.3911506,-1.3923552,-1.3778995,-1.386332,-1.3815134,-1.3851274,-1.386332,-1.3839227,-1.3839227,-1.3803088,-1.3803088,-1.3899459
2020-04-20.out.12,0.0,-1.3839227,-1.3887413,-1.386332,-1.3754902,-1.3791041,-1.3791041,-1.369467,-1.3730809,-1.3766948,-1.3766948,-1.3718763,-1.3646484,-1.3622391,-1.3670577,-1.3778995,-1.3730809
2020-04-20.out.13,0.0,-1.3670577,-1.3646484,-1.3574205,-1.3453741,-1.3513973,-1.3465787,-1.3513973,-1.3441694,-1.3610344,-1.3622391,-1.3670577,-1.3995831,-1.4031971,-1.4188574,-1.4007878,-1.4417457
2020-04-20.out.14,0.0,-1.4586108,-1.4562015,-1.4574061,-1.4574061,-1.4549968,-1.4393364,-1.4333132,-1.4393364,-1.4381318,-1.4357225,-1.4333132,-1.4309039,-1.4284946,-1.4429504,-1.4429504,-1.444155
2020-04-20.out.15,0.0,-1.4670433,-1.4995687,-1.5140245,-1.5200477,-1.5128198,-1.4971594,-1.4911362,-1.4827037,-1.4730665,-1.4658386,-1.4574061,-1.4501782,-1.4381318,-1.4309039,-1.4140389,-1.3971738
2020-04-20.out.16,0.0,-1.3887413,-1.3827181,-1.3815134,-1.3718763,-1.3634437,-1.3670577,-1.3538066,-1.3501926,-1.3465787,-1.3429648,-1.3333276,-1.328509,-1.3260997,-1.3248951,-1.3200765,-1.3104393
2020-04-20.out.17,0.0,-1.3092347,-1.3044161,-1.3068254,-1.3044161,-1.3152579,-1.3020068,-1.3128486,-1.30803,-1.2983929,-1.2995975,-1.2995975,-1.2971882,-1.2971882,-1.291165,-1.2935743,-1.2899603
