,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-07-12.out.0,9.0,-1.197142,-1.183726,-1.1802585,-1.1795719,-1.1806369,-1.1868013,-1.1849534,-1.179445,-1.1705182,-1.1733886,-1.1656885,-1.1660166,-1.1684431,-1.1647129,-1.1650638,-1.1635592
2020-07-12.out.1,9.0,-1.1678648,-1.1494045,-1.1428741,-1.1382043,-1.1313561,-1.1283435,-1.1269896,-1.1302155,-1.12922,-1.129027,-1.1288269,-1.1333562,-1.1319982,-1.127345,-1.1317781,-1.132789
2020-07-12.out.2,9.0,-1.1354937,-1.1199719,-1.1072925,-1.1004744,-1.1002779,-1.1095235,-1.1043491,-1.0948606,-1.0999502,-1.0882853,-1.0847891,-1.0938923,-1.0962968,-1.0956334,-1.0946378,-1.0902893
2020-07-12.out.3,9.0,-1.0974935,-1.0728625,-1.0654615,-1.0696757,-1.0788177,-1.0828082,-1.0760976,-1.0800303,-1.0846761,-1.071344,-1.0680793,-1.0703637,-1.0710583,-1.0727681,-1.0889632,-1.0805668
2020-07-12.out.4,9.0,-1.0809719,-1.0770936,-1.0700978,-1.0707229,-1.0554531,-1.0489969,-1.0439602,-1.0356822,-1.0293653,-1.0164889,-1.0223737,-1.0416733,-1.036996,-1.0367218,-1.0310755,-1.0319285
2020-07-12.out.5,9.0,-1.0377135,-1.041978,-1.0447837,-1.0329085,-1.0345255,-1.0372928,-1.0342828,-1.0384235,-1.0316314,-1.02741,-1.0290312,-1.0278309,-1.0214627,-1.02235,-1.0335152,-1.0358696
2020-07-12.out.6,9.0,-1.0357425,-1.0374944,-1.0399912,-1.0381393,-1.0394782,-1.0355186,-1.0389145,-1.0342373,-1.0372706,-1.0370777,-1.0370505,-1.0260133,-1.026125,-1.0224629,-1.0252612,-1.0272099
2020-07-12.out.7,9.0,-1.026473,-1.0294095,-1.0319297,-1.0268972,-1.0240568,-1.0256544,-1.0246126,-1.0245046,-1.0234355,-1.0231732,-1.0239372,-1.0216103,-1.0197807,-1.0225634,-1.0215675,-1.0175538
2020-07-12.out.8,9.0,-1.0165775,-1.0132316,-1.0132162,-1.0152963,-1.0169907,-1.0188934,-1.0209387,-1.0225753,-1.0160758,-1.0187351,-1.0183105,-1.0148951,-1.0125564,-1.0117767,-1.0137991,-1.0152963
2020-07-12.out.9,9.0,-1.0107229,-1.0169329,-1.0173186,-1.0116761,-1.0115409,-1.0140381,-1.0171023,-1.0162147,-1.0118305,-1.01547,-1.0081138,-1.0024019,-0.9984808,-0.9996309,-1.0014604,-1.0011055
