,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-03-17.out.10,2.0,1.356251,-1.0212966,-0.3427081,1.3562793,-1.0212945,-0.3427152,1.3562793,-1.0212945,-0.3427152,1.3562864,-1.0212966,-0.3427436,1.356251,-1.0212952,-0.342701,1.3562581,-1.0212945,-0.342701,1.3562581,-1.0212952,-0.3427081,1.3563148,-1.0212945,-0.3427507,1.3563219,-1.0212931,-0.3427507,1.3563219,-1.0212924,-0.3427436,1.3563006,-1.0212924,-0.3427223,1.3563148,-1.0212931,-0.3427436,1.3563786,-1.0212903,-0.342779,1.356414,-1.0212853,-0.3427648,1.3564211,-1.0212825,-0.3427507,1.3564282,-1.0212832,-0.3427648
2020-03-17.out.11,2.0,1.3564636,-1.0212853,-0.3428215,1.3563006,-1.0212995,-0.3427932,1.3564353,-1.0212846,-0.3427861,1.3564565,-1.0212832,-0.3427932,1.356414,-1.0212832,-0.3427507,1.3564424,-1.0212825,-0.3427719,1.3565062,-1.0212803,-0.3428144,1.3564707,-1.021281,-0.3427932,1.3564778,-1.0212789,-0.342779,1.356492,-1.0212768,-0.3427719,1.356492,-1.0212761,-0.3427577,1.3565062,-1.021274,-0.3427507,1.3565132,-1.0212747,-0.3427648,1.3565132,-1.021274,-0.3427648,1.3565345,-1.021274,-0.3427861,1.3565416,-1.0212725,-0.3427861
2020-03-17.out.12,2.0,1.3564991,-1.0212725,-0.3427365,1.3565274,-1.0212704,-0.3427507,1.3565203,-1.0212704,-0.3427436,1.3565345,-1.0212683,-0.3427294,1.3565841,-1.0212676,-0.3427719,1.3565416,-1.0212697,-0.3427436,1.3565345,-1.0212704,-0.3427436,1.3565487,-1.0212697,-0.3427507,1.3565558,-1.0212697,-0.3427648,1.3565558,-1.0212683,-0.3427507,1.356577,-1.0212647,-0.3427436,1.3565558,-1.0212676,-0.3427436,1.3565699,-1.0212676,-0.3427577,1.3565699,-1.0212676,-0.3427507,1.3565487,-1.0212647,-0.3427152,1.3565841,-1.0212647,-0.3427436
2020-03-17.out.13,2.0,1.3566054,-1.0212619,-0.3427365,1.356577,-1.0212598,-0.3426869,1.3565841,-1.0212598,-0.342701,1.3565841,-1.0212619,-0.3427152,1.3565841,-1.0212598,-0.3427081,1.3566125,-1.0212598,-0.3427294,1.3566125,-1.0212584,-0.3427152,1.3565699,-1.0212598,-0.3426869,1.356577,-1.0212598,-0.342701,1.3566125,-1.0212598,-0.3427223,1.3566125,-1.0212584,-0.3427152,1.3566125,-1.0212584,-0.3427152,1.3565912,-1.0212598,-0.3427081,1.356655,-1.0212555,-0.3427294,1.3566196,-1.0212562,-0.3427081,1.3566479,-1.0212555,-0.3427223
2020-03-17.out.14,2.0,1.3566196,-1.0212562,-0.3427081,1.3566266,-1.0212562,-0.3427152,1.356655,-1.0212555,-0.3427223,1.3566266,-1.0212534,-0.3426798,1.3566479,-1.0212541,-0.3427081,1.3566196,-1.0212541,-0.3426869,1.3566763,-1.0212534,-0.3427223,1.3566479,-1.0212534,-0.342701,1.3566621,-1.0212534,-0.3427152,1.3566621,-1.0212513,-0.342694,1.3566621,-1.0212492,-0.3426798,1.3566904,-1.0212492,-0.3427081,1.356655,-1.0212534,-0.3427081,1.3566621,-1.021252,-0.342701,1.3566621,-1.021252,-0.342701,1.3566904,-1.0212499,-0.3427081
2020-03-17.out.15,2.0,1.3566763,-1.0212499,-0.342694,1.3566763,-1.0212492,-0.3426869,1.3567046,-1.0212492,-0.3427152,1.3567046,-1.0212499,-0.3427294,1.356733,-1.0212477,-0.3427365,1.356733,-1.0212492,-0.3427436,1.356733,-1.0212499,-0.3427577,1.3567613,-1.0212499,-0.3427861,1.3567188,-1.0212499,-0.3427436,1.356896,-1.0212513,-0.3429278,1.3568109,-1.0212513,-0.3428428,1.356818,-1.0212513,-0.3428499,1.3568251,-1.0212513,-0.342857,1.3568251,-1.021252,-0.3428711,1.3568251,-1.0212513,-0.3428641,1.3568393,-1.0212534,-0.3428924
2020-03-17.out.16,2.0,1.3567968,-1.021252,-0.3428428,1.3568676,-1.0212513,-0.3428995,1.3568251,-1.0212534,-0.3428782,1.3568393,-1.0212513,-0.3428711,1.356818,-1.0212513,-0.3428499,1.356896,-1.0212541,-0.3429633,1.3569314,-1.021252,-0.3429775,1.3568889,-1.0212541,-0.3429562,1.3569102,-1.0212555,-0.3429916,1.3568818,-1.0212577,-0.3429775,1.3569952,-1.0212577,-0.3430909,1.3570661,-1.0212619,-0.3432043,1.3570661,-1.0212619,-0.3432043,1.356981,-1.021264,-0.3431334,1.3569952,-1.0212619,-0.3431405,1.3571441,-1.021264,-0.3433035
2020-03-17.out.17,2.0,1.3570803,-1.0212662,-0.343261,1.357222,-1.0212718,-0.3434523,1.3570874,-1.0212747,-0.343346,1.3570661,-1.0212747,-0.3433248,1.3570094,-1.021274,-0.3432681,1.3570307,-1.0212718,-0.343261,1.3570307,-1.0212704,-0.3432539,1.3570094,-1.0212697,-0.3432184,1.3569669,-1.0212704,-0.343183,1.3569385,-1.0212683,-0.3431334,1.3571299,-1.0212676,-0.3433177,1.3571724,-1.0212683,-0.3433673,1.3571299,-1.0212718,-0.3433673,1.3571086,-1.021274,-0.3433673,1.3571299,-1.0212725,-0.3433744,1.3571511,-1.021274,-0.3434027
2020-03-17.out.18,2.0,1.3571086,-1.0212704,-0.3433319,1.3570944,-1.021274,-0.3433531,1.3570874,-1.0212718,-0.3433248,1.3570732,-1.0212725,-0.3433177,1.3570448,-1.021274,-0.3432964,1.3571086,-1.0212704,-0.3433248,1.3570874,-1.0212697,-0.3432964,1.3571015,-1.0212683,-0.3433035,1.3571228,-1.0212697,-0.3433319,1.3572858,-1.0212697,-0.3434949,1.3572362,-1.0212704,-0.3434594,1.3572362,-1.0212718,-0.3434736,1.3572149,-1.0212725,-0.3434594,1.3572078,-1.0212725,-0.3434453,1.3572149,-1.021274,-0.3434736,1.357222,-1.0212725,-0.3434594
2020-03-17.out.19,2.0,1.3572787,-1.0212725,-0.3435161,1.3572929,-1.0212718,-0.3435161,1.3572787,-1.0212747,-0.3435445,1.3572716,-1.021274,-0.3435303,1.3572716,-1.0212747,-0.3435374,1.3572858,-1.021274,-0.3435445,1.3572787,-1.0212747,-0.3435516,1.3573213,-1.0212782,-0.3436154,1.3573638,-1.0212796,-0.3436721,1.3572787,-1.0212803,-0.343587,1.3573142,-1.0212768,-0.3436012,1.3572929,-1.0212761,-0.3435658,1.3573213,-1.0212747,-0.3435941,1.3572504,-1.0212796,-0.3435587,1.3572787,-1.0212768,-0.3435587,1.3573,-1.0212782,-0.3436012
2020-03-17.out.20,2.0,1.3572858,-1.0212796,-0.343587,1.3574347,-1.0212803,-0.3437429,1.357385,-1.0212839,-0.3437288,1.3572716,-1.0212825,-0.3436083,1.3573,-1.0212818,-0.3436295,1.3573071,-1.0212825,-0.3436437,1.3573,-1.0212846,-0.343665,1.3573071,-1.0212825,-0.3436437,1.3573638,-1.0212796,-0.343665,1.3573921,-1.0212796,-0.3436933,1.3573709,-1.0212796,-0.3436721,1.3574063,-1.0212768,-0.3436933,1.3573638,-1.0212803,-0.3436792,1.3573638,-1.0212796,-0.3436721,1.357385,-1.0212803,-0.3437004,1.3573354,-1.0212803,-0.343665
2020-03-17.out.21,2.0,1.3573567,-1.0212803,-0.3436792,1.3573638,-1.0212803,-0.3436792,1.3573638,-1.0212818,-0.3436933,1.3573921,-1.0212796,-0.3436933,1.3573921,-1.0212782,-0.3436792,1.3574276,-1.0212796,-0.3437288,1.3573992,-1.0212796,-0.3437075,1.3573709,-1.0212796,-0.3436792,1.3574134,-1.0212782,-0.3437075,1.3574205,-1.0212782,-0.3437146,1.3573992,-1.0212782,-0.3436933,1.3573992,-1.0212782,-0.3436933,1.3574063,-1.0212782,-0.3437075,1.3574205,-1.0212768,-0.3437075,1.357378,-1.0212782,-0.3436792,1.3574063,-1.0212761,-0.3436792
2020-03-17.out.22,2.0,1.3574347,-1.0212747,-0.3436933,1.357385,-1.0212796,-0.3436862,1.3573992,-1.0212768,-0.3436792,1.357378,-1.0212768,-0.343665,1.3573567,-1.0212782,-0.3436579,1.3573567,-1.0212796,-0.343665,1.357385,-1.0212768,-0.3436721,1.357378,-1.0212768,-0.3436579,1.3573567,-1.0212768,-0.3436366,1.357378,-1.0212768,-0.343665,1.3573921,-1.0212768,-0.3436792,1.357378,-1.0212782,-0.3436792,1.3574488,-1.0212761,-0.3437288,1.3574063,-1.0212782,-0.3437004,1.3574134,-1.0212782,-0.3437146,1.3573921,-1.0212768,-0.3436792
2020-03-17.out.23,2.0,1.3574063,-1.0212768,-0.3436933,1.357378,-1.0212782,-0.3436721,1.3574276,-1.0212768,-0.3437146,1.3574772,-1.0212761,-0.34375,1.3574914,-1.0212761,-0.3437713,1.3574701,-1.0212768,-0.3437571,1.3574559,-1.0212796,-0.3437642,1.357463,-1.0212782,-0.3437571,1.3574843,-1.0212768,-0.3437713,1.3574701,-1.0212796,-0.3437784,1.3574985,-1.0212803,-0.3438138,1.3574914,-1.0212803,-0.3438067,1.3574559,-1.0212796,-0.3437642,1.3574559,-1.0212803,-0.3437784,1.3575055,-1.0212796,-0.3438067,1.3574914,-1.0212796,-0.3437926
2020-03-17.out.24,2.0,1.3575126,-1.0212818,-0.3438351,1.3574985,-1.0212818,-0.343828,1.3574772,-1.0212818,-0.3438067,1.3575197,-1.0212818,-0.3438493,1.3574772,-1.0212796,-0.3437855,1.3574559,-1.0212803,-0.3437784,1.3575197,-1.0212818,-0.3438493,1.3574914,-1.0212803,-0.3438067,1.3574914,-1.0212818,-0.3438209,1.3574701,-1.0212818,-0.3437997,1.3574417,-1.0212839,-0.3437926,1.3574843,-1.0212803,-0.3437997,1.3574701,-1.0212803,-0.3437855,1.3574559,-1.0212796,-0.3437642,1.3575055,-1.0212782,-0.3437997,1.3575055,-1.0212818,-0.3438351
2020-03-17.out.25,2.0,1.3574772,-1.0212825,-0.3438209,1.3574701,-1.0212825,-0.3437997,1.3575055,-1.0212818,-0.343828,1.3575055,-1.0212818,-0.343828,1.3574914,-1.0212818,-0.3438209,1.3574843,-1.0212803,-0.3437997,1.357463,-1.0212818,-0.3437926,1.3574843,-1.0212803,-0.3437997,1.3574985,-1.0212803,-0.3438138,1.3575268,-1.0212796,-0.343828,1.3574914,-1.0212775,-0.3437855,1.3574843,-1.0212768,-0.3437642,1.357541,-1.0212761,-0.3438138,1.3575552,-1.0212747,-0.343828,1.3575055,-1.0212782,-0.3438067,1.3575197,-1.0212768,-0.3438067
2020-03-17.out.26,2.0,1.3574701,-1.0212803,-0.3437855,1.3574914,-1.0212782,-0.3437926,1.3575197,-1.0212782,-0.3438138,1.3575197,-1.0212782,-0.3438138,1.3574914,-1.0212796,-0.3437926,1.3574985,-1.0212796,-0.3437997,1.3575055,-1.0212796,-0.3438067,1.3575197,-1.0212782,-0.3438067,1.3575552,-1.0212775,-0.3438351,1.3575268,-1.0212796,-0.3438351,1.3575055,-1.0212803,-0.3438209,1.3575268,-1.0212782,-0.3438209,1.3575197,-1.0212768,-0.3437997,1.3575126,-1.0212768,-0.3438067,1.3575055,-1.0212768,-0.3437926,1.3575622,-1.0212747,-0.3438209
2020-03-17.out.27,2.0,1.3575126,-1.0212761,-0.3437926,1.3575622,-1.0212683,-0.3437642,1.3576048,-1.0212697,-0.3438209,1.3575693,-1.0212704,-0.3437926,1.3575906,-1.0212697,-0.3438138,1.3575835,-1.0212676,-0.3437855,1.3575622,-1.0212683,-0.3437784,1.3575552,-1.0212676,-0.3437571,1.3575693,-1.0212683,-0.3437784,1.3575552,-1.0212697,-0.3437642,1.3575906,-1.0212683,-0.3437926,1.3576048,-1.0212683,-0.3437997,1.3575906,-1.0212683,-0.3437926,1.3575906,-1.0212676,-0.3437855,1.3576048,-1.0212676,-0.3437997,1.3576544,-1.0212662,-0.3438422
2020-03-17.out.28,2.0,1.3576331,-1.0212655,-0.3437997,1.357626,-1.0212655,-0.3437997,1.3576473,-1.021264,-0.3438067,1.357626,-1.0212662,-0.3438067,1.3576189,-1.0212633,-0.3437713,1.3576686,-1.0212633,-0.3438209,1.3576402,-1.0212655,-0.3438138,1.3576473,-1.021264,-0.3437997,1.3576119,-1.021264,-0.3437713,1.3576402,-1.021264,-0.3437997,1.3576544,-1.0212633,-0.3438067,1.3576756,-1.0212619,-0.3438138,1.3576402,-1.0212619,-0.3437784,1.3576756,-1.0212612,-0.3438067,1.3576544,-1.0212598,-0.3437784,1.3576969,-1.0212598,-0.3438209
2020-03-17.out.29,2.0,1.3576898,-1.0212591,-0.3437997,1.3576686,-1.0212598,-0.3437855,1.3576898,-1.0212577,-0.3437926,1.3576969,-1.0212612,-0.3438209,1.3576544,-1.0212612,-0.3437855,1.3576402,-1.0212598,-0.3437642,1.3576544,-1.0212598,-0.3437784,1.3577111,-1.0212577,-0.3438067,1.357704,-1.0212577,-0.3438067,1.3576969,-1.0212591,-0.3438067,1.3576898,-1.0212591,-0.3437997,1.3576898,-1.0212598,-0.3438067,1.357704,-1.0212591,-0.3438138,1.3576544,-1.0212598,-0.3437713,1.3576615,-1.0212591,-0.3437784,1.3576827,-1.0212598,-0.3438067
2020-03-17.out.30,2.0,1.3577111,-1.0212562,-0.3437997,1.3576898,-1.0212598,-0.3438067,1.3576544,-1.0212598,-0.3437784,1.3576827,-1.0212562,-0.3437784,1.3576473,-1.0212562,-0.3437359,1.3576827,-1.0212555,-0.3437713,1.3576827,-1.0212562,-0.3437784,1.3576827,-1.0212562,-0.3437784,1.3576756,-1.0212541,-0.3437429,1.3576969,-1.0212513,-0.3437359,1.3577394,-1.0212492,-0.3437642,1.3577323,-1.0212492,-0.3437571,1.3577182,-1.0212513,-0.3437571,1.3577111,-1.0212499,-0.3437429,1.3577182,-1.0212499,-0.3437571,1.3577182,-1.0212492,-0.3437429
2020-03-17.out.31,2.0,1.3576969,-1.0212534,-0.3437571,1.357704,-1.021252,-0.34375,1.3576827,-1.0212534,-0.3437429,1.3577323,-1.0212513,-0.3437642,1.357704,-1.0212499,-0.3437359,1.3577182,-1.0212492,-0.3437429,1.3577182,-1.0212477,-0.3437288,1.3577323,-1.0212456,-0.3437217,1.3577323,-1.0212449,-0.3437146,1.3577253,-1.0212435,-0.3437004,1.3577536,-1.0212406,-0.3436933,1.3577323,-1.0212406,-0.343665,1.3577536,-1.0212392,-0.3436792,1.3577607,-1.0212371,-0.3436721,1.3577891,-1.0212371,-0.3436933,1.3577749,-1.0212378,-0.3436933
2020-03-17.out.32,2.0,1.3577749,-1.0212378,-0.3436933,1.3577891,-1.0212364,-0.3436862,1.3577607,-1.0212371,-0.3436721,1.3577749,-1.0212364,-0.3436721,1.3577465,-1.0212364,-0.3436437,1.3577607,-1.0212364,-0.3436579,1.3577749,-1.0212336,-0.3436508,1.3577678,-1.0212314,-0.3436225,1.357782,-1.0212314,-0.3436366,1.3577536,-1.0212336,-0.3436366,1.3577891,-1.0212314,-0.3436437,1.3577961,-1.0212314,-0.3436508,1.3577961,-1.0212293,-0.3436295,1.3577961,-1.0212286,-0.3436225,1.3577961,-1.0212272,-0.3436083,1.3578032,-1.0212286,-0.3436295
2020-03-17.out.33,2.0,1.3577891,-1.0212272,-0.3436083,1.3578103,-1.0212286,-0.3436366,1.3578032,-1.0212272,-0.3436225,1.3578458,-1.0212251,-0.3436366,1.3577891,-1.0212265,-0.3436012,1.3577961,-1.0212265,-0.3436083,1.357782,-1.0212272,-0.3436012,1.3578316,-1.0212243,-0.3436225,1.3577961,-1.0212251,-0.3435941,1.3578103,-1.0212243,-0.3436012,1.3578174,-1.0212243,-0.3436012,1.3578245,-1.0212243,-0.3436083,1.3578245,-1.0212229,-0.3436012,1.3578528,-1.0212208,-0.3436083,1.3578032,-1.0212229,-0.3435799,1.3578316,-1.0212201,-0.3435728
2020-03-17.out.34,2.0,1.3578387,-1.0212222,-0.3436083,1.3578599,-1.0212222,-0.3436225,1.3578387,-1.0212208,-0.3435941,1.3578316,-1.0212201,-0.3435799,1.3578174,-1.0212222,-0.3435799,1.3578387,-1.0212201,-0.3435799,1.3578387,-1.0212201,-0.343587,1.3578174,-1.021218,-0.3435374,1.3578387,-1.0212187,-0.3435728,1.3578103,-1.0212201,-0.3435587,1.3578599,-1.0212201,-0.3436083,1.3578458,-1.0212222,-0.3436083,1.3578528,-1.0212208,-0.3436083,1.3578387,-1.0212208,-0.343587,1.3578458,-1.0212187,-0.3435799,1.3578458,-1.021218,-0.3435728
2020-03-17.out.35,2.0,1.3578599,-1.0212201,-0.3436083,1.3578316,-1.0212166,-0.3435516,1.3578316,-1.0212187,-0.3435587,1.3578458,-1.0212208,-0.3435941,1.3578458,-1.0212201,-0.343587,1.3578741,-1.0212187,-0.3436083,1.3578528,-1.0212229,-0.3436225,1.357867,-1.0212222,-0.3436295,1.3578316,-1.0212187,-0.3435658,1.3578812,-1.021218,-0.3436012,1.3578812,-1.021218,-0.3436083,1.3578528,-1.0212222,-0.3436225,1.3578812,-1.0212222,-0.3436508,1.357867,-1.0212222,-0.3436366,1.3578599,-1.0212229,-0.3436366,1.3578741,-1.0212229,-0.3436508
2020-03-17.out.36,2.0,1.3578741,-1.0212222,-0.3436437,1.3578599,-1.0212229,-0.3436366,1.3578528,-1.0212229,-0.3436295,1.357867,-1.0212251,-0.3436579,1.3578741,-1.0212243,-0.3436579,1.3578599,-1.0212229,-0.3436366,1.3578741,-1.0212222,-0.3436437,1.3578741,-1.0212229,-0.3436508,1.3578458,-1.0212229,-0.3436225,1.3578528,-1.0212251,-0.3436579,1.3578812,-1.0212243,-0.3436721,1.3578528,-1.0212272,-0.3436792,1.3578599,-1.0212265,-0.343665,1.3578528,-1.0212265,-0.343665,1.3578812,-1.0212272,-0.3436933,1.357867,-1.0212286,-0.3436933
2020-03-17.out.37,2.0,1.357867,-1.0212272,-0.3436792,1.357867,-1.0212251,-0.3436579,1.3578528,-1.0212265,-0.3436579,1.3578245,-1.0212251,-0.3436225,1.3578741,-1.0212229,-0.3436508,1.3578528,-1.0212243,-0.3436366,1.357867,-1.0212251,-0.343665,1.3578883,-1.0212272,-0.3437075,1.357867,-1.0212272,-0.3436862,1.3578812,-1.0212272,-0.3437004,1.3579379,-1.0212286,-0.3437642,1.3578883,-1.0212293,-0.3437217,1.3578883,-1.0212314,-0.3437429,1.3578883,-1.0212307,-0.3437288,1.3578954,-1.0212307,-0.3437429,1.3578812,-1.0212293,-0.3437217
2020-03-17.out.38,2.0,1.3578954,-1.0212314,-0.34375,1.3578599,-1.0212293,-0.3436933,1.3578812,-1.0212293,-0.3437146,1.3578812,-1.0212293,-0.3437146,1.3579025,-1.0212286,-0.3437288,1.3578741,-1.0212272,-0.3436933,1.3578954,-1.0212251,-0.3436933,1.3578528,-1.0212314,-0.3437146,1.3578599,-1.0212314,-0.3437146,1.3579237,-1.0212307,-0.3437642,1.3578812,-1.0212329,-0.34375,1.3579025,-1.0212293,-0.3437429,1.3578954,-1.021235,-0.3437926,1.3579166,-1.0212364,-0.3438138,1.3579237,-1.0212385,-0.3438422,1.3578954,-1.0212371,-0.3437997
2020-03-17.out.39,2.0,1.3578883,-1.0212392,-0.3438209,1.3579095,-1.0212385,-0.3438351,1.357867,-1.0212392,-0.3437926,1.3578599,-1.0212378,-0.3437784,1.3578954,-1.0212385,-0.3438209,1.3579025,-1.0212392,-0.3438351,1.3579025,-1.0212392,-0.3438351,1.3578954,-1.0212378,-0.3438138,1.3579025,-1.0212392,-0.3438351,1.3578954,-1.0212392,-0.343828,1.3579166,-1.0212406,-0.3438564,1.357945,-1.0212406,-0.3438776,1.3579308,-1.021247,-0.3439272,1.3578954,-1.0212477,-0.343906,1.3578954,-1.0212456,-0.3438847,1.3579592,-1.0212428,-0.3439131
2020-03-17.out.40,2.0,1.3579166,-1.0212456,-0.343906,1.3579521,-1.0212428,-0.3439131,1.357945,-1.021247,-0.3439414,1.3579025,-1.0212499,-0.3439414,1.357867,-1.021252,-0.3439201,1.3579166,-1.0212513,-0.3439556,1.3578741,-1.0212591,-0.343991,1.3579379,-1.0212619,-0.3440832,1.357867,-1.021264,-0.3440335,1.3578883,-1.0212633,-0.3440477,1.3578741,-1.0212619,-0.3440265,1.3578599,-1.0212676,-0.3440619,1.3578599,-1.021264,-0.3440265,1.3578599,-1.0212619,-0.3440052,1.3578599,-1.0212619,-0.3439981,1.3579025,-1.0212612,-0.3440265
