,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-09-04.out.0,0.0,-0.9171807,-0.9039359,-0.8769452,-0.896724,-0.9505118,-0.9264473,-0.8984625,-0.902976,-0.9142712,-0.9195715,-0.9100792,-0.914035,-0.9064502,-0.9372062,-0.903701,-0.8957876
2020-09-04.out.1,0.0,-0.8837812,-0.8856086,-0.8603433,-0.8418886,-0.831567,-0.8410902,-0.8536758,-0.8734069,-0.8807928,-0.8896727,-0.8893596,-0.9017314,-0.8956163,-0.8853696,-0.8692631,-0.8573719
2020-09-04.out.2,0.0,-0.9178438,-0.9065862,-0.8954511,-0.8912642,-0.8880398,-0.8981934,-0.8836273,-0.8846493,-0.8784604,-0.9014273,-0.8649488,-0.8409656,-0.86126,-0.8533695,-0.8389083,-0.8200389
2020-09-04.out.3,0.0,-0.8113341,-0.8088499,-0.8222819,-0.8392402,-0.8394125,-0.8478402,-0.8495862,-0.8391593,-0.8394041,-0.8588402,-0.8702924,-0.8534269,-0.8574512,-0.8481303,-0.8706339,-0.840985
2020-09-04.out.4,0.0,-0.8395257,-0.8413098,-0.8601542,-0.8473639,-0.8599708,-0.8569101,-0.8560943,-0.8418022,-0.8374366,-0.8761352,-0.8817801,-0.9044825,-0.8851019,-0.8542091,-0.8416052,-0.8397251
2020-09-04.out.5,0.0,-0.8248016,-0.8027049,-0.7943369,-0.8160398,-0.8313609,-0.839622,-0.8345069,-0.8197381,-0.8314186,-0.8330661,-0.832604,-0.8306626,-0.8263734,-0.8191626,-0.868828,-0.8815046
2020-09-04.out.6,0.0,-0.9132901,-0.8754145,-0.8691898,-0.8444646,-0.8202863,-0.8228158,-0.8322803,-0.8193106,-0.8178869,-0.8417425,-0.8442662,-0.846067,-0.8409028,-0.8797155,-0.8771206,-0.8523926
2020-09-04.out.7,0.0,-0.831278,-0.8429983,-0.8573706,-0.8411821,-0.8388323,-0.8561633,-0.8574492,-0.8617544,-0.8591336,-0.8592003,-0.8599258,-0.8754253,-0.8791714,-0.8881537,-0.8834424,-0.8748386
2020-09-04.out.8,0.0,-0.8638967,-0.8852027,-0.8702577,-0.8678539,-0.8778291,-0.883262,-0.8806341,-0.8934111,-0.8810653,-0.8779806,-0.874546,-0.8709631,-0.8555092,-0.8396622,-0.8730101,-0.8863224
2020-09-04.out.9,0.0,-0.8870554,-0.8878043,-0.87148,-0.8546085,-0.86837,-0.8734072,-0.8823241,-0.8876187,-0.8861049,-0.8933602,-0.8859675,-0.8954332,-0.8997648,-0.8785969,-0.8750822,-0.863488
