,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-01-11.out.0,0.0,0.0299812,0.0285693,0.0265154,0.0184015,0.0128843,0.0136356,0.0129029,0.0119802,0.0156522,0.0411624,0.0484318,0.0713827,0.0728542,0.0590144,0.0511998,0.0481884
2020-01-11.out.1,0.0,0.0558689,0.0614049,0.0623089,0.0576584,0.0521597,0.0518977,0.048207,0.048207,0.0486591,0.0463431,0.0424625,0.0408258,0.0519163,0.0563023,0.0586183,0.0574336
2020-01-11.out.2,0.0,0.0604636,0.0623275,0.0590703,0.0583749,0.0586183,0.0505044,0.0500896,0.0500524,0.0486963,0.053101,0.048207,0.049881,0.047755,0.0496003,0.0493917,0.0482443
2020-01-11.out.3,0.0,0.0477364,0.0440458,0.0429704,0.046851,0.0493917,0.050785,0.0502958,0.0489397,0.0470758,0.0457198,0.0440831,0.0424812,0.0431418,0.0408445,0.046851,0.0468324
2020-01-11.out.4,0.0,0.0463804,0.0475837,0.0426525,0.0389805,0.0373438,0.0341425,0.0336718,0.0316179,0.0311473,0.0306767,0.0274567,0.026272,0.027176,0.0265527,0.0258014,0.0267426
2020-01-11.out.5,0.0,0.0230707,0.0213967,0.0200569,0.0209261,0.0237661,0.0216587,0.0221294,0.0175161,0.0184202,0.0258386,0.0290586,0.0294733,0.0278901,0.026724,0.026272,0.0267426
2020-01-11.out.6,0.0,0.0253307,0.0234854,0.0221294,0.0223728,0.0203027,0.0175161,0.0152002,0.0152561,0.0147482,0.0152002,0.0112289,0.0096643,0.0098729,0.0110576,0.0121702,0.0110576
2020-01-11.out.7,0.0,0.0094209,0.0075942,0.0098729,0.0108142,0.0164035,0.0295292,0.0251221,0.0330299,0.0394698,0.0380392,0.0413151,0.046851,0.0489397,0.0456477,0.0457198,0.0438745
2020-01-11.out.8,0.0,0.0449871,0.0457198,0.0454391,0.0448158,0.0463804,0.0461718,0.049881,0.053101,0.0491483,0.0517077,0.050785,0.0493917,0.0461718,0.0461718,0.0435938,0.0431418
2020-01-11.out.9,0.0,0.0443265,0.0397505,0.0371539,0.0380765,0.0334633,0.0334633,0.0330112,0.0302247,0.0290586,0.030976,0.0403925,0.0496562,0.0484318,0.0510123,0.0549463,0.0489397
2020-01-11.out.10,0.0,0.0452305,0.0426711,0.0385285,0.033426,0.02885,0.02885,0.0381138,0.0399218,0.0399218,0.0443265,0.049881,0.0605008,0.0757153,0.0828507,0.0809681,0.0791973
2020-01-11.out.11,0.0,0.1338178,0.1745811,0.1733033,0.179403,0.1930715,0.2040875,0.200603,0.1909431,0.1816631,0.1733964,0.1687831,0.1722652,0.1919241,0.1990036,0.1934676,0.1921116
2020-01-11.out.12,0.0,0.1939383,0.1974389,0.2039162,0.2089815,0.2212567,0.2172109,0.2645783,0.283543,0.286311,0.2907157,0.3022769,0.3054782,0.3075856,0.3017876,0.3022769,0.3031809
2020-01-11.out.13,0.0,0.2990196,0.2950856,0.2937109,0.2939357,0.2976636,0.3002043,0.2999609,0.298549,0.2976636,0.3009022,0.3180714,0.3059302,0.3284852,0.3445292,0.3405555,0.3292401
2020-01-11.out.14,0.0,0.3168122,0.3105622,0.3008649,0.297003,0.2970402,0.3013728,0.3022769,0.3013728,0.3034616,0.3011642,0.3009022,0.3004315,0.2999795,0.2983242,0.2976636,0.295329
2020-01-11.out.15,0.0,0.2939729,0.291467,0.2886269,0.2872709,0.2926169,0.2930316,0.2939916,0.2930503,0.291657,0.2910336,0.2907529,0.2872523,0.284765,0.2838237,0.2849363,0.2831096
2020-01-11.out.16,0.0,0.2810743,0.278515,0.277103,0.273883,0.270663,0.2688177,0.2664645,0.2642044,0.2623964,0.2614551,0.2623591,0.2616264,0.2565611,0.2542638,0.2514958,0.2487278
2020-01-11.out.17,0.0,0.2470539,0.2441145,0.2431733,0.2408759,0.2385786,0.2350779,0.2318766,0.2325558,0.2350966,0.2410659,0.2408759,0.2487837,0.2424033,0.2410473,0.2487278,0.2470166
2020-01-11.out.18,0.0,0.2611744,0.2949142,0.2880445,0.286311,0.288571,0.2751832,0.2657318,0.2634717,0.2646564,0.2632631,0.2639238,0.2678392,0.2669165,0.2657318,0.2636593,0.2615705
2020-01-11.out.19,0.0,0.2597252,0.2627552,0.2654511,0.2652798,0.2703451,0.2693852,0.2682005,0.2673685,0.2673685,0.2564493,0.2530046,0.245324,0.2400873,0.2410286,0.2442486,0.2454333
2020-01-11.out.20,0.0,0.2488619,0.2502179,0.2509506,0.2557353,0.2518919,0.2488246,0.2451526,0.2425933,0.2447006,0.25048,0.2520633,0.2574093,0.2643199,0.262718,0.2603486,0.2710405
2020-01-11.out.21,0.0,0.2726052,0.2728138,0.2691766,0.2668072,0.2645098,0.2633972,0.2638492,0.2633786,0.2612526,0.2596693,0.2587653,0.2494666,0.2504614,0.25067,0.2520446,0.25067
2020-01-11.out.22,0.0,0.2504427,0.2478834,0.2456047,0.2437593,0.2428367,0.2437593,0.242366,0.239788,0.2395981,0.2366401,0.2374907,0.2373007,0.2368487,0.2368487,0.2368487,0.2370387
2020-01-11.out.23,0.0,0.235664,0.235022,0.232896,0.2370573,0.2373007,0.2370387,0.2382048,0.2375093,0.2365867,0.2358888,0.2358888,0.2374721,0.2349475,0.236568,0.2363594,0.2377341
2020-01-11.out.24,0.0,0.2388467,0.2363408,0.2342521,0.2300908,0.2351561,0.2351561,0.2314468,0.2312755,0.2351747,0.239788,0.2399942,0.2390902,0.2378682,0.2370014,0.2328029,0.2469607
2020-01-11.out.25,0.0,0.262138,0.2648687,0.2620821,0.2600468,0.2597475,0.2570168,0.2609881,0.2637374,0.275732,0.2782007,0.2740394,0.2771253,0.28153,0.286748,0.2827953,0.2807973
2020-01-11.out.26,0.0,0.2842073,0.2881413,0.2860874,0.2833194,0.2849027,0.2895533,0.2888206,0.2930539,0.2943913,0.2918133,0.286296,0.2816827,0.2798374,0.2798374,0.2784814,0.2782007
2020-01-11.out.27,0.0,0.2767887,0.2766174,0.2766174,0.2740021,0.2720041,0.2710628,0.2703301,0.2715148,0.2689368,0.2638715,0.2636281,0.2629675,0.2625155,0.2620448,0.2604429,0.2578649
