,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-09-07.out.0,9.0,-0.0967422,0.2816636,0.3792444,0.3264082,0.4867145,0.4149801,0.3681526,0.4620286,0.5142244,0.3977846,0.3885503,0.4086565,0.4169142,0.440475,0.4325756,0.4130823
2020-09-07.out.1,9.0,0.3273659,0.0196304,0.2000876,0.2867963,0.3832247,0.4738982,0.3220101,0.421945,0.2844139,0.2555059,0.2325483,0.3350782,0.3202889,0.3002136,0.5023785,0.3804965
2020-09-07.out.2,9.0,0.3657659,0.3622903,0.4276473,0.3240274,0.2756986,0.3974365,0.4555893,0.4937813,0.5178023,0.4535054,0.5306919,0.5214733,0.4921084,0.4734236,0.471689,0.4896202
2020-09-07.out.3,9.0,0.6065262,0.5150076,0.3739507,0.4804285,0.57168,0.5882455,0.5637142,0.535003,0.5381279,0.53768,0.5723852,0.5608755,0.4938214,0.3703195,0.5314929,0.6265647
2020-09-07.out.4,9.0,0.7536168,0.7074559,0.6057613,0.6267756,0.7433638,0.7372963,0.8350727,0.8247255,0.8032163,0.8197575,0.7967236,0.7810496,0.7194627,0.7330471,0.7275591,0.8098945
2020-09-07.out.5,9.0,0.787566,0.7516019,0.6680985,0.7674505,0.7604103,0.8079528,0.7287778,0.7419225,0.7758521,0.8514903,0.808772,0.741229,0.6797778,0.7163464,0.7100091,0.6467216
2020-09-07.out.6,9.0,0.6956969,0.7272791,0.8298351,0.6674489,0.3562471,0.4259754,0.4633642,0.3561274,0.4308128,0.7645089,0.7136853,0.7135986,0.6971465,0.6623213,0.6719294,0.8635682
2020-09-07.out.7,9.0,0.861909,0.693931,0.7301042,0.7098733,0.8120103,0.7868797,0.6981443,0.5860562,0.5897168,0.6157581,0.7827218,0.782164,0.6762461,0.731792,0.7421112,0.7261059
2020-09-07.out.8,9.0,0.723345,0.627923,0.7207262,0.6406205,0.6981374,0.7178393,0.8110766,0.9152225,1.1074746,0.9876947,1.0164052,0.952647,0.9216636,0.8299192,0.775365,0.825073
2020-09-07.out.9,9.0,0.8961227,0.9635956,1.0100053,0.942441,0.9316101,0.9983373,1.0506165,1.090537,0.9869478,0.8385693,1.0794679,1.0212735,0.959715,0.9493476,1.1116035,1.0632008
2020-09-07.out.10,9.0,1.0102058,1.0191796,1.171091,1.1611706,1.2167264,1.2583821,1.1829777,1.1149785,1.1412234,1.0859451,1.1438445,1.1658636,1.0511635,1.1971328,1.2277571,1.2197849
2020-09-07.out.11,9.0,1.0916423,1.0234374,0.9415932,1.0958899,0.9381401,1.0410166,1.0421617,1.0572599,0.9833348,1.0218345,0.9193183,1.120748,1.0705261,1.1431684,1.1101233,1.0341149
2020-09-07.out.12,9.0,0.9904133,0.9589869,0.9595855,1.013999,1.205114,1.1126859,0.9472676,1.0591968,0.9882473,0.9757283,1.0696228,1.0158005,1.050029,1.0323825,0.9567059,1.1887323
2020-09-07.out.13,9.0,1.1464537,1.0725665,1.1968342,1.3189166,1.3461262,1.1100676,1.2031063,1.182489,1.2198679,1.1448537,0.9616132,0.8896353,0.8965448,0.8089713,0.7687204,0.7860736
2020-09-07.out.14,9.0,0.9854632,0.9365985,1.0004388,1.0013923,0.9319458,0.9971306,0.8786638,0.927361,0.9176565,1.0090253,1.0023856,0.8390136,1.1842863,1.3702245,1.3269578,1.3668431
2020-09-07.out.15,9.0,1.3937903,1.2729907,1.1648758,1.0911622,1.2027085,1.2768231,1.2938084,1.2509844,0.9562595,0.9053221,1.0493756,1.0351435,1.1335975,1.2437998,1.1341857,1.1230617
2020-09-07.out.16,9.0,1.0848266,1.132557,0.9056424,0.9404523,0.9255972,0.9962205,1.1791915,1.0874677,1.1205803,1.4923441,1.5368302,1.418115,1.512742,1.3313863,1.3137265,1.381969
2020-09-07.out.17,9.0,1.3687953,1.4344607,1.3708205,1.3924927,1.3713858,1.4540438,1.392951,1.4343925,1.3737646,1.3425239,1.3830378,1.2855647,1.2874713,1.3774188,1.2605386,1.2995017
2020-09-07.out.18,9.0,1.3212293,1.0741782,1.3892149,1.3855309,1.5750314,1.420091,1.5487193,1.5444196,1.4643232,1.453013,1.4528077,1.3408513,1.2518629,1.3741111,1.5922775,1.5337807
2020-09-07.out.19,9.0,1.498131,1.5655519,1.5689989,1.538364,1.6204796,1.5405478,1.6326591,1.6819298,1.6862032,1.4714083,1.4699916,1.6015104,1.6444359,1.6986914,1.6122725,1.6622393
2020-09-07.out.20,9.0,1.5997628,1.632556,1.6608383,1.6264462,1.5849339,1.5484467,1.4619667,1.614822,1.7591907,1.7424412,1.7547763,1.733707,1.7447962,1.6826604,1.7158111,1.674537
2020-09-07.out.21,9.0,1.7362359,1.7533325,1.5438906,1.5255439,1.6633358,1.7411753,1.8259104,1.8365438,1.7871181,1.8364873,1.8214308,1.7397619,1.8313108,1.8298944,1.8411071,1.771007
2020-09-07.out.22,9.0,1.7752034,1.7632119,1.623764,1.4314709,1.5866721,1.5355392,1.4115418,1.4382058,1.3584984,1.635586,1.8273871,1.8337475,1.7592289,1.811452,1.7860051,1.8717656
2020-09-07.out.23,9.0,1.7893428,1.8273189,1.7477813,1.7347946,1.5944918,1.6666757,1.6759928,1.6815049,1.8058085,1.7921715,1.8031302,1.5528239,1.7220743,1.840124,1.8298362,1.8907535
2020-09-07.out.24,9.0,1.888327,1.87396,1.8009542,1.8386532,1.8950842,1.8754795,1.8393711,1.8930471,1.8257255,1.7199677,1.6932865,1.7632248,1.7485297,1.8982375,1.839887,1.8618796
2020-09-07.out.25,9.0,1.8911056,1.9795378,2.0749103,1.8553418,1.7801579,1.8618705,1.913899,1.8595333,1.8280943,1.5485201,1.7799508,1.9096084,1.8649965,1.8397842,1.7072316,1.764834
2020-09-07.out.26,9.0,1.8635668,1.8428327,1.8356846,1.8777763,1.6945946,1.885141,1.8509759,1.8161396,1.8643286,1.7823275,1.8769111,1.9630337,1.9418235,1.8919298,1.9616736,1.9476165
2020-09-07.out.27,9.0,1.8986814,1.9983445,2.0601572,2.0519363,2.0254691,1.9768358,1.947626,1.9704415,1.9218885,2.0032727,2.088374,2.0739631,2.0689817,2.0300253,2.0006474,2.0393325
2020-09-07.out.28,9.0,2.0769209,2.0520975,2.0763801,2.0857726,1.9684142,1.8669032,1.9197894,1.664567,1.6929711,1.6258915,1.7804506,1.8425991,1.8361966,1.7142589,1.9699856,1.9877083
2020-09-07.out.29,9.0,1.4291271,1.8625069,1.7987597,1.8618873,1.948494,1.9322292,2.0096276,2.0480021,2.0421438,2.1040094,1.9883127,1.866396,1.8526697,1.7645354,1.7295534,1.9594038
2020-09-07.out.30,9.0,2.0256236,2.1126256,2.1347731,2.1025317,2.095128,2.0785774,1.9771546,2.0438316,1.9195117,2.0094007,1.9960053,2.0132572,2.1043039,2.2121312,2.1819067,2.1605806
2020-09-07.out.31,9.0,2.1359393,2.1542758,2.1881175,2.2021918,2.2077948,2.1603559,2.1862347,2.1241152,2.1479475,2.1013085,2.056696,2.0672951,1.902303,2.1326781,2.1813715,2.1527787
2020-09-07.out.32,9.0,2.1391761,2.1474016,2.1281995,2.0990543,2.1784891,2.1366457,2.0606195,2.1209375,2.1636369,2.1440887,2.1372388,2.1191308,2.1483953,2.1380763,2.1375991,2.1389042
2020-09-07.out.33,9.0,2.1082479,2.1129432,2.1735329,2.1439104,2.1544588,2.1679199,2.1293854,2.1509084,2.1599687,2.1857309,2.2080196,2.1813382,2.1822053,2.1614859,2.1184825,2.0698277
2020-09-07.out.34,9.0,2.133619,2.1226521,2.113059,2.050273,2.1074389,2.120297,2.098671,2.2000616,2.2252383,2.2482969,2.1847276,2.1658369,2.162373,2.0074263,2.1443601,2.1984061
2020-09-07.out.35,9.0,2.226807,2.1938813,2.1559686,2.1038888,2.1150483,2.2597389,2.3450608,2.2818446,2.2250183,2.2422959,2.2276162,2.2383303,2.1728883,2.2321972,2.235161,2.259334
2020-09-07.out.36,9.0,2.2883988,2.277804,2.1746325,2.1785179,2.2317768,2.270219,2.2452216,2.2017275,2.1871866,2.2901012,2.2793039,2.1358897,2.1536979,2.1545041,2.2687668,2.2345229
2020-09-07.out.37,9.0,2.1883998,2.2247913,2.2629648,2.3316685,2.276414,2.2963199,2.2858185,2.2233649,2.2230908,2.2134068,2.2305291,2.2763216,2.3039516,2.274242,2.3035262,2.2925819
2020-09-07.out.38,9.0,2.2197492,2.2277142,2.283939,2.2669332,2.2687373,2.2944626,2.2696141,2.2436,2.2808904,2.3318694,2.3302634,2.2985266,2.2379388,2.2218611,2.2229462,2.2347439
2020-09-07.out.39,9.0,2.3028176,2.1678752,2.2504334,2.2847758,2.299812,2.3014248,2.3058182,2.3080287,2.3146687,2.3666482,2.3097604,2.3060405,2.3442209,2.3176457,2.3349286,2.4174198
2020-09-07.out.40,9.0,2.4510803,2.4326756,2.3938065,2.4291278,2.4577664,2.4555327,2.4189654,2.398517,2.434939,2.3987072,2.3592498,2.3654898,2.441765,2.4329794,2.4400067,2.4335963
2020-09-07.out.41,9.0,2.3390605,2.3440972,2.3597428,2.4240679,2.4203623,2.3548771,2.3407857,2.389037,2.3595154,2.3884427,2.3880267,2.2961141,2.3008117,2.3664877,2.3492506,2.2766872
2020-09-07.out.42,9.0,2.3167976,2.3074583,2.2795292,2.290743,2.2686131,2.3378322,2.4046888,2.3453452,2.372834,2.3794398,2.3744229,2.3512625,2.3531218,2.3145869,2.3393266,2.296248
