,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-06-06.out.0,0.0,0.5628887,0.5384091,0.6887839,0.5873684,0.5244208,0.5838713,0.6083509,0.5838713,0.5593916,0.5489004,0.5419062,0.5384091,0.5558946,0.4649703,0.5558946,0.5489004
2020-06-06.out.1,0.0,0.5768771,0.5873684,0.6468189,0.7132635,0.6503159,0.5523975,0.6712985,0.6153451,0.57338,0.5069353,0.5908654,0.6817897,0.6013567,0.57338,0.5454033,0.5384091
2020-06-06.out.2,0.0,0.492947,0.5419062,0.5454033,0.492947,0.4894499,0.5803742,0.5978596,0.534912,0.5978596,0.5314149,0.5139295,0.5454033,0.5523975,0.534912,0.5244208,0.5104324
2020-06-06.out.3,0.0,0.5034382,0.4789586,0.4999411,0.5069353,0.4894499,0.4789586,0.4614732,0.4265023,0.4964441,0.4964441,0.4719644,0.4789586,0.5244208,0.5139295,0.5628887,0.5069353
2020-06-06.out.4,0.0,0.5244208,0.5523975,0.534912,0.5174266,0.5209237,0.4999411,0.5209237,0.492947,0.4789586,0.4754615,0.4579761,0.4509819,0.5034382,0.5523975,0.5384091,0.5244208
2020-06-06.out.5,0.0,0.5663858,0.5314149,0.4684674,0.5069353,0.5244208,0.4824557,0.4824557,0.4369936,0.5384091,0.5069353,0.4824557,0.4719644,0.4334965,0.4474848,0.4719644,0.4754615
2020-06-06.out.6,0.0,0.4334965,0.4579761,0.4719644,0.4439877,0.4404906,0.4265023,0.4369936,0.4474848,0.4579761,0.454479,0.454479,0.5209237,0.4964441,0.4579761,0.4684674,0.2341624
2020-06-06.out.7,0.0,0.0732964,0.0872847,0.1502323,-0.1155464,-0.1225406,-0.1365289,-0.2414416,0.0453197,0.3600576,0.5838713,0.6188421,0.5523975,0.5139295,0.5034382,0.4999411,0.4894499
2020-06-06.out.8,0.0,0.4614732,0.4684674,0.4614732,0.4404906,0.4265023,0.4789586,0.5489004,0.5558946,0.4719644,0.4509819,0.4614732,0.492947,0.4614732,0.4649703,0.4439877,0.4754615
2020-06-06.out.9,0.0,0.5454033,0.4754615,0.4964441,0.4649703,0.5489004,0.5069353,0.5069353,0.5873684,0.5244208,0.5943625,0.5454033,0.5593916,0.5489004,0.4964441,0.4649703,0.4684674
2020-06-06.out.10,0.0,0.4859528,0.4474848,0.4964441,0.5384091,0.4789586,0.4649703,0.4439877,0.5244208,0.4964441,0.492947,0.4999411,0.4859528,0.5139295,0.534912,0.5034382,0.5489004
2020-06-06.out.11,0.0,0.4404906,0.4439877,0.4684674,0.4579761,0.4789586,0.4125139,0.3950285,0.4299994,0.4020227,0.3705489,0.3565605,0.4125139,0.5803742,0.5139295,0.454479,0.4754615
2020-06-06.out.12,0.0,0.4265023,0.5244208,0.5104324,0.5314149,0.5593916,0.6573101,0.4579761,0.653813,0.6363276,0.6013567,0.57338,0.5803742,0.5593916,0.4824557,0.4859528,0.5698829
2020-06-06.out.13,0.0,0.4299994,0.4789586,0.5174266,0.4020227,0.4230052,0.3915314,0.4090169,0.4334965,0.5174266,0.5558946,0.5384091,0.454479,0.4125139,0.4195081,0.4299994,0.4649703
2020-06-06.out.14,0.0,0.5174266,0.534912,0.5384091,0.534912,0.6083509,0.6468189,0.8601412,0.7517315,0.8321645,0.8846209,0.7062694,0.611848,0.5663858,0.9440714,0.8146791,0.930083
2020-06-06.out.15,0.0,0.7517315,0.6678014,0.8321645,0.8391587,0.9825393,0.6782926,0.7027723,0.5908654,0.5943625,0.5768771,0.8041878,0.7202577,0.7027723,0.6153451,0.5314149,0.4439877
2020-06-06.out.16,0.0,0.3810401,0.3600576,0.3635547,0.4579761,0.4474848,0.4369936,0.5663858,0.534912,0.4404906,0.4230052,0.5908654,0.5873684,0.5628887,0.5384091,0.5174266,0.4999411
2020-06-06.out.17,0.0,0.4684674,0.5244208,0.5908654,0.5419062,0.5034382,0.6433218,0.5943625,0.4055198,0.5768771,0.2726304,0.2621391,0.2306654,0.2481508,0.3006071,0.4509819,0.4789586
2020-06-06.out.18,0.0,0.4894499,0.4859528,0.4055198,0.3600576,0.3565605,0.3635547,0.534912,0.5279179,0.492947,0.4719644,0.4754615,0.4789586,0.4614732,0.4859528,0.5384091,0.4894499
2020-06-06.out.19,0.0,0.4649703,0.454479,0.4509819,0.4684674,0.4369936,0.4614732,0.534912,0.5314149,0.5279179,0.492947,0.4195081,0.5034382,0.5279179,0.5279179,0.5558946,0.4894499
2020-06-06.out.20,0.0,0.4299994,0.4299994,0.4055198,0.3600576,0.4265023,0.4614732,0.5558946,0.4894499,0.492947,0.4369936,0.5244208,0.6433218,0.5139295,0.4579761,0.454479,0.4579761
2020-06-06.out.21,0.0,0.4299994,0.4195081,0.3285838,0.4334965,0.4649703,0.4964441,0.416011,0.3880343,0.4754615,0.492947,0.4265023,0.416011,0.3880343,0.416011,0.4055198,0.4090169
2020-06-06.out.22,0.0,0.3670518,0.4369936,0.3810401,0.4439877,0.5069353,0.4579761,0.5034382,0.492947,0.4334965,0.454479,0.4195081,0.5663858,0.5419062,0.534912,0.4369936,0.5139295
2020-06-06.out.23,0.0,0.5384091,0.4999411,0.4894499,0.454479,0.4754615,0.3775431,0.4265023,0.4230052,0.4230052,0.4404906,0.3915314,0.4474848,0.4439877,0.4439877,0.4509819,0.454479
