,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-02-21.out.10,0.0,1.3614769,-1.0106298,-0.3511366,1.3615121,-1.0106312,-0.3511858,1.3615191,-1.0106305,-0.3511858,1.3614418,-1.0106284,-0.3510874,1.3614629,-1.0106284,-0.3511085,1.361505,-1.010632,-0.3511858,1.3615191,-1.0106305,-0.3511858,1.361505,-1.0106298,-0.3511647,1.3615191,-1.010632,-0.3511998,1.3615542,-1.0106334,-0.351242,1.3615612,-1.0106341,-0.351256,1.3615472,-1.010632,-0.3512279,1.3615191,-1.0106334,-0.3512069,1.3615472,-1.0106305,-0.3512139,1.3615753,-1.0106334,-0.3512631,1.3615542,-1.0106312,-0.3512209
2020-02-21.out.11,0.0,1.3615612,-1.010632,-0.351242,1.3615612,-1.0106298,-0.3512139,1.3615823,-1.0106341,-0.3512771,1.3616174,-1.0106341,-0.3513193,1.3616104,-1.0106376,-0.3513403,1.3615893,-1.0106362,-0.3513122,1.3616104,-1.0106362,-0.3513333,1.3615612,-1.0106362,-0.3512841,1.3615753,-1.0106355,-0.3512841,1.3616034,-1.0106362,-0.3513193,1.3615823,-1.0106355,-0.3512912,1.3615542,-1.0106376,-0.3512841,1.3615261,-1.0106355,-0.351235,1.3615402,-1.0106334,-0.3512279,1.3615402,-1.0106341,-0.351242,1.3615964,-1.0106376,-0.3513263
2020-02-21.out.12,0.0,1.3615683,-1.0106362,-0.3512841,1.3615823,-1.010639,-0.3513263,1.3616245,-1.0106383,-0.3513684,1.3616104,-1.0106418,-0.3513825,1.3616596,-1.0106418,-0.3514317,1.3616315,-1.0106425,-0.3514106,1.3616666,-1.0106397,-0.3514176,1.3616526,-1.0106404,-0.3514106,1.3616666,-1.0106425,-0.3514457,1.3616666,-1.0106418,-0.3514457,1.3616526,-1.0106418,-0.3514246,1.3616736,-1.0106397,-0.3514246,1.3616245,-1.0106397,-0.3513755,1.3616385,-1.0106383,-0.3513825,1.3616596,-1.0106418,-0.3514317,1.3616034,-1.0106369,-0.3513263
2020-02-21.out.13,0.0,1.3615612,-1.0106397,-0.3513122,1.3615402,-1.0106376,-0.3512701,1.3616174,-1.0106376,-0.3513544,1.3615612,-1.0106362,-0.3512771,1.3615612,-1.0106383,-0.3512982,1.3615472,-1.0106362,-0.3512631,1.3616034,-1.0106362,-0.3513193,1.3616315,-1.0106376,-0.3513544,1.3616385,-1.0106376,-0.3513755,1.3616455,-1.0106376,-0.3513755,1.3616385,-1.0106362,-0.3513544,1.3616174,-1.0106362,-0.3513333,1.3616104,-1.0106376,-0.3513403,1.3615964,-1.0106355,-0.3513052,1.3615823,-1.0106355,-0.3512912,1.3615823,-1.0106362,-0.3513052
2020-02-21.out.14,0.0,1.3616174,-1.0106376,-0.3513544,1.3616455,-1.0106362,-0.3513684,1.3616104,-1.0106355,-0.3513193,1.3616034,-1.0106362,-0.3513263,1.3615893,-1.0106376,-0.3513193,1.3615964,-1.0106376,-0.3513263,1.3616104,-1.0106376,-0.3513403,1.3616315,-1.0106383,-0.3513755,1.3616666,-1.0106376,-0.3513965,1.3616245,-1.0106383,-0.3513614,1.3616596,-1.0106376,-0.3513895,1.3616455,-1.0106383,-0.3513895,1.3616385,-1.010639,-0.3513825,1.3616807,-1.0106383,-0.3514246,1.3616385,-1.0106397,-0.3513965,1.3616877,-1.0106418,-0.3514527
2020-02-21.out.15,0.0,1.3617017,-1.0106397,-0.3514457,1.3616666,-1.0106425,-0.3514457,1.3616736,-1.0106439,-0.3514598,1.3616736,-1.0106418,-0.3514457,1.3616455,-1.0106404,-0.3514036,1.3616385,-1.0106418,-0.3514106,1.3616807,-1.0106404,-0.3514387,1.3616877,-1.0106425,-0.3514738,1.3617017,-1.0106425,-0.3514808,1.3616947,-1.0106404,-0.3514527,1.3616877,-1.0106404,-0.3514457,1.3616947,-1.0106404,-0.3514527,1.3616877,-1.0106404,-0.3514527,1.3617017,-1.0106404,-0.3514598,1.3616807,-1.0106418,-0.3514527,1.3616807,-1.0106418,-0.3514457
2020-02-21.out.16,0.0,1.3616807,-1.0106425,-0.3514598,1.3616736,-1.0106425,-0.3514527,1.3616947,-1.0106418,-0.3514668,1.3617017,-1.0106418,-0.3514738,1.3616947,-1.0106446,-0.3514949,1.3617088,-1.0106439,-0.3514949,1.3617298,-1.0106439,-0.351516,1.3617298,-1.0106446,-0.35153,1.3617298,-1.0106439,-0.351523,1.3617369,-1.0106439,-0.35153,1.3617298,-1.0106439,-0.351523,1.3617369,-1.0106439,-0.35153,1.3617158,-1.0106439,-0.3515019,1.3617509,-1.0106439,-0.351537,1.3617439,-1.0106439,-0.351537,1.3616877,-1.0106446,-0.3514879
2020-02-21.out.17,0.0,1.3616596,-1.0106425,-0.3514387,1.3616526,-1.0106425,-0.3514317,1.3616947,-1.0106418,-0.3514668,1.3617369,-1.0106439,-0.35153,1.3617017,-1.0106425,-0.3514808,1.3617088,-1.0106425,-0.3514879,1.3617369,-1.0106418,-0.3515019,1.3617439,-1.0106425,-0.351523,1.3617369,-1.0106439,-0.35153,1.3617228,-1.0106439,-0.351516,1.3616666,-1.0106425,-0.3514457,1.3617158,-1.0106446,-0.351516,1.3617017,-1.0106446,-0.3515019,1.3616174,-1.0106425,-0.3513965,1.3616174,-1.0106404,-0.3513825,1.3616455,-1.0106425,-0.3514317
2020-02-21.out.18,0.0,1.3616807,-1.0106418,-0.3514527,1.3616385,-1.0106404,-0.3513965,1.3616736,-1.0106418,-0.3514387,1.3616947,-1.0106418,-0.3514668,1.3616947,-1.0106446,-0.3514949,1.3617298,-1.0106446,-0.35153,1.3616877,-1.0106446,-0.3514808,1.361779,-1.0106446,-0.3515722,1.3617228,-1.0106439,-0.351516,1.361765,-1.0106439,-0.3515581,1.3617369,-1.0106446,-0.351537,1.3617509,-1.0106446,-0.3515511,1.3617509,-1.010646,-0.3515581,1.3617579,-1.0106467,-0.3515792,1.3617439,-1.0106481,-0.3515722,1.3617439,-1.0106467,-0.3515651
2020-02-21.out.19,0.0,1.3617298,-1.0106467,-0.3515511,1.3617439,-1.0106467,-0.3515651,1.3617509,-1.010646,-0.3515581,1.361779,-1.0106467,-0.3516003,1.361765,-1.010646,-0.3515792,1.3617509,-1.010646,-0.3515651,1.361765,-1.0106467,-0.3515862,1.3617088,-1.0106439,-0.3515019,1.3617228,-1.0106446,-0.351523,1.3617579,-1.0106446,-0.3515581,1.3617439,-1.0106446,-0.3515441,1.361772,-1.0106439,-0.3515581,1.361772,-1.0106446,-0.3515651,1.361772,-1.010646,-0.3515792,1.361765,-1.0106446,-0.3515651,1.3617931,-1.0106446,-0.3515862
2020-02-21.out.20,0.0,1.361779,-1.010646,-0.3515932,1.3618071,-1.010646,-0.3516143,1.3618001,-1.0106467,-0.3516213,1.3618282,-1.0106467,-0.3516494,1.3618071,-1.0106481,-0.3516354,1.3617931,-1.0106488,-0.3516284,1.361779,-1.0106481,-0.3516143,1.3617579,-1.0106488,-0.3516073,1.361765,-1.0106488,-0.3516073,1.361765,-1.0106488,-0.3516073,1.3617931,-1.0106481,-0.3516284,1.3618001,-1.0106481,-0.3516284,1.3618001,-1.0106481,-0.3516284,1.361779,-1.0106481,-0.3516143,1.3617931,-1.0106502,-0.3516494,1.3618071,-1.0106481,-0.3516354
2020-02-21.out.21,0.0,1.3618001,-1.0106467,-0.3516213,1.361772,-1.010646,-0.3515862,1.3617931,-1.0106467,-0.3516213,1.361779,-1.0106488,-0.3516213,1.3617931,-1.0106502,-0.3516424,1.3618212,-1.0106502,-0.3516705,1.3618282,-1.0106523,-0.3516986,1.3618422,-1.0106488,-0.3516846,1.3618282,-1.0106523,-0.3516986,1.3618282,-1.0106516,-0.3516916,1.3618001,-1.0106516,-0.3516565,1.3618212,-1.0106488,-0.3516635,1.3618071,-1.0106523,-0.3516846,1.3618212,-1.0106481,-0.3516494,1.3618212,-1.0106516,-0.3516846,1.3617931,-1.0106502,-0.3516494
2020-02-21.out.22,0.0,1.3618422,-1.0106488,-0.3516846,1.3618141,-1.0106516,-0.3516775,1.3618422,-1.0106502,-0.3516916,1.3618071,-1.0106516,-0.3516705,1.3618071,-1.0106516,-0.3516705,1.3618422,-1.0106523,-0.3517127,1.3618422,-1.0106516,-0.3517056,1.3618563,-1.0106516,-0.3517197,1.3618212,-1.0106523,-0.3516916,1.3617931,-1.0106516,-0.3516565,1.3618212,-1.0106488,-0.3516565,1.3618212,-1.0106516,-0.3516846,1.3618282,-1.0106502,-0.3516775,1.3618493,-1.0106502,-0.3517056,1.3618422,-1.0106502,-0.3516916,1.3618001,-1.0106516,-0.3516565
2020-02-21.out.23,0.0,1.3618282,-1.0106488,-0.3516705,1.3618282,-1.0106488,-0.3516705,1.3618071,-1.0106502,-0.3516635,1.3618141,-1.0106502,-0.3516705,1.3618633,-1.0106516,-0.3517267,1.3618282,-1.0106516,-0.3516916,1.3618493,-1.0106516,-0.3517127,1.3618563,-1.0106502,-0.3517056,1.3618493,-1.0106502,-0.3517056,1.3618352,-1.0106516,-0.3516916,1.3618563,-1.0106502,-0.3517056,1.3618212,-1.0106516,-0.3516846,1.3618703,-1.0106523,-0.3517408,1.3617509,-1.0106502,-0.3516073,1.3617228,-1.0106481,-0.3515511,1.361772,-1.0106488,-0.3516143
2020-02-21.out.24,0.0,1.361779,-1.0106502,-0.3516284,1.3618001,-1.0106488,-0.3516354,1.3618141,-1.0106481,-0.3516494,1.3618493,-1.0106488,-0.3516846,1.3618282,-1.0106502,-0.3516846,1.3618422,-1.0106502,-0.3516986,1.3618563,-1.0106516,-0.3517197,1.3618422,-1.0106523,-0.3517127,1.3617931,-1.0106523,-0.3516705,1.361786,-1.0106516,-0.3516494,1.3618071,-1.0106523,-0.3516846,1.3618071,-1.0106523,-0.3516775,1.3618212,-1.0106523,-0.3516916,1.3618352,-1.0106523,-0.3517056,1.3618212,-1.0106537,-0.3517056,1.3618493,-1.0106537,-0.3517337
2020-02-21.out.25,0.0,1.3618212,-1.0106537,-0.3517056,1.3618422,-1.0106537,-0.3517267,1.3618493,-1.0106523,-0.3517197,1.3618422,-1.0106523,-0.3517127,1.3618422,-1.0106516,-0.3517056,1.3618282,-1.0106523,-0.3516986,1.3618563,-1.0106502,-0.3517056,1.3618422,-1.0106523,-0.3517127,1.3618563,-1.0106523,-0.3517267,1.3618563,-1.0106523,-0.3517267,1.3618563,-1.0106523,-0.3517337,1.3618563,-1.0106523,-0.3517267,1.3618493,-1.0106544,-0.3517408,1.3618422,-1.0106544,-0.3517337,1.3618633,-1.0106537,-0.3517408,1.3618703,-1.0106544,-0.3517618
2020-02-21.out.26,0.0,1.3618563,-1.0106558,-0.3517548,1.3618563,-1.0106565,-0.3517689,1.3618633,-1.0106544,-0.3517548,1.3618914,-1.0106537,-0.3517689,1.3618774,-1.0106544,-0.3517689,1.3618774,-1.0106565,-0.3517899,1.3618703,-1.0106565,-0.3517829,1.3618914,-1.0106544,-0.3517829,1.3618984,-1.0106579,-0.351818,1.3618984,-1.0106558,-0.351804,1.3618844,-1.0106565,-0.351797,1.3618984,-1.0106565,-0.351811,1.3618703,-1.0106579,-0.3517899,1.3618563,-1.0106579,-0.3517759,1.3618703,-1.0106565,-0.3517829,1.3618914,-1.0106565,-0.351811
2020-02-21.out.27,0.0,1.3618774,-1.0106579,-0.351797,1.3618984,-1.0106579,-0.3518251,1.3618914,-1.0106579,-0.351811,1.3618844,-1.0106586,-0.351818,1.3618844,-1.0106579,-0.351804,1.3619055,-1.0106558,-0.351811,1.3618914,-1.0106558,-0.351797,1.3618844,-1.0106565,-0.351797,1.3618703,-1.0106565,-0.3517899,1.3619195,-1.0106558,-0.3518251,1.3618703,-1.0106579,-0.3517899,1.3619125,-1.0106579,-0.3518391,1.3619125,-1.0106565,-0.3518321,1.3619195,-1.0106579,-0.3518461,1.3619125,-1.0106565,-0.3518251,1.3618844,-1.0106579,-0.351811
2020-02-21.out.28,0.0,1.3619055,-1.0106579,-0.3518321,1.3619125,-1.0106558,-0.351818,1.3619195,-1.0106586,-0.3518532,1.3619195,-1.0106601,-0.3518602,1.3618984,-1.0106579,-0.351818,1.3618844,-1.0106579,-0.351811,1.3618914,-1.0106586,-0.3518251,1.3619336,-1.0106579,-0.3518532,1.3619125,-1.0106579,-0.3518391,1.3619336,-1.0106579,-0.3518532,1.3619406,-1.0106586,-0.3518742,1.3619055,-1.0106601,-0.3518532,1.3619476,-1.0106586,-0.3518813,1.3619265,-1.0106586,-0.3518602,1.3619265,-1.0106601,-0.3518742,1.3619195,-1.0106608,-0.3518742
2020-02-21.out.29,0.0,1.3618984,-1.0106608,-0.3518532,1.3619125,-1.0106608,-0.3518672,1.3619406,-1.0106601,-0.3518813,1.3619546,-1.0106601,-0.3519023,1.3619406,-1.0106622,-0.3519023,1.3619546,-1.0106608,-0.3519094,1.3618914,-1.0106608,-0.3518461,1.3619265,-1.0106608,-0.3518813,1.3619617,-1.0106601,-0.3519094,1.3619055,-1.0106586,-0.3518391,1.3618774,-1.0106579,-0.351804,1.3618493,-1.0106565,-0.3517618,1.3618703,-1.0106586,-0.351804,1.3618914,-1.0106579,-0.351811,1.3618914,-1.0106579,-0.351811,1.3618844,-1.0106565,-0.351804
2020-02-21.out.30,0.0,1.3618563,-1.0106565,-0.3517689,1.3618563,-1.0106565,-0.3517689,1.3618914,-1.0106565,-0.351811,1.3619195,-1.0106565,-0.3518321,1.3619195,-1.0106586,-0.3518532,1.3619265,-1.0106601,-0.3518742,1.3619265,-1.0106601,-0.3518672,1.3619265,-1.0106601,-0.3518672,1.3618844,-1.0106608,-0.3518391,1.3618774,-1.0106579,-0.351804,1.3618633,-1.0106586,-0.351797,1.3618914,-1.0106586,-0.3518251,1.3618493,-1.0106579,-0.3517759,1.3618352,-1.0106565,-0.3517548,1.3618774,-1.0106586,-0.351811,1.3619195,-1.0106608,-0.3518742
2020-02-21.out.31,0.0,1.3618984,-1.0106579,-0.3518251,1.3618774,-1.0106579,-0.351804,1.3619125,-1.0106586,-0.3518461,1.3619055,-1.0106579,-0.3518251,1.3619125,-1.0106586,-0.3518461,1.3618984,-1.0106601,-0.3518461,1.3619336,-1.0106601,-0.3518742,1.3619125,-1.0106601,-0.3518602,1.3619195,-1.0106601,-0.3518672,1.3619265,-1.0106608,-0.3518813,1.3619265,-1.0106601,-0.3518742,1.3619336,-1.0106601,-0.3518813,1.3619406,-1.0106601,-0.3518883,1.3618984,-1.0106586,-0.3518321,1.3619055,-1.0106593,-0.3518391,1.3619055,-1.0106601,-0.3518532
2020-02-21.out.32,0.0,1.3619055,-1.0106579,-0.3518321,1.3619125,-1.0106579,-0.3518321,1.3619125,-1.0106586,-0.3518461,1.3619125,-1.0106586,-0.3518532,1.3619055,-1.0106579,-0.3518321,1.3619195,-1.0106586,-0.3518532,1.3618984,-1.0106601,-0.3518391,1.3619265,-1.0106579,-0.3518461,1.3619055,-1.0106586,-0.3518391,1.3619125,-1.0106586,-0.3518461,1.3619055,-1.0106565,-0.351818,1.3618422,-1.0106558,-0.3517478,1.3618633,-1.0106558,-0.3517618,1.3619125,-1.0106558,-0.351811,1.3618984,-1.0106565,-0.351811,1.3619406,-1.0106565,-0.3518532
2020-02-21.out.33,0.0,1.3618984,-1.0106558,-0.351804,1.3618563,-1.0106558,-0.3517618,1.3618844,-1.0106544,-0.3517759,1.3618703,-1.0106544,-0.3517618,1.3619055,-1.0106544,-0.351797,1.3618844,-1.0106544,-0.3517759,1.3619195,-1.0106565,-0.3518321,1.3619336,-1.0106565,-0.3518461,1.3618844,-1.0106565,-0.351804,1.3618774,-1.0106565,-0.3517899,1.3618633,-1.0106558,-0.3517689,1.3618914,-1.0106558,-0.3517899,1.3618914,-1.0106565,-0.351811,1.3618844,-1.0106565,-0.351804,1.3618914,-1.0106537,-0.3517759,1.3618914,-1.0106537,-0.3517759
2020-02-21.out.34,0.0,1.3619055,-1.0106537,-0.3517899,1.3619125,-1.0106551,-0.351811,1.3619055,-1.0106558,-0.351811,1.3619055,-1.0106565,-0.351818,1.3618844,-1.0106579,-0.351811,1.3618844,-1.0106579,-0.351804,1.3619055,-1.0106565,-0.351818,1.3618984,-1.0106565,-0.351811,1.3619265,-1.0106579,-0.3518461,1.3619125,-1.0106579,-0.3518321,1.3619055,-1.0106586,-0.3518391,1.3618984,-1.0106579,-0.3518251,1.3619336,-1.0106579,-0.3518532,1.3619265,-1.0106565,-0.3518391,1.3619125,-1.0106586,-0.3518461,1.3619406,-1.0106579,-0.3518672
2020-02-21.out.35,0.0,1.3619336,-1.0106586,-0.3518672,1.3619336,-1.0106608,-0.3518883,1.3618984,-1.0106586,-0.3518321,1.3619265,-1.0106586,-0.3518602,1.3618984,-1.0106586,-0.3518321,1.3619336,-1.0106608,-0.3518883,1.3619125,-1.0106565,-0.3518321,1.3618914,-1.0106608,-0.3518461,1.3619617,-1.0106622,-0.3519234,1.3619617,-1.0106622,-0.3519234,1.3619827,-1.0106629,-0.3519585,1.3619898,-1.0106629,-0.3519656,1.3619476,-1.0106629,-0.3519234,1.3620038,-1.0106629,-0.3519726,1.3619757,-1.010665,-0.3519726,1.3619617,-1.010665,-0.3519515
2020-02-21.out.36,0.0,1.3619757,-1.0106664,-0.3519796,1.3619687,-1.010665,-0.3519656,1.3619757,-1.0106622,-0.3519445,1.3620108,-1.0106622,-0.3519726,1.3619898,-1.0106629,-0.3519656,1.3619898,-1.0106643,-0.3519726,1.3619898,-1.0106643,-0.3519726,1.3619687,-1.0106643,-0.3519515,1.3618844,-1.0106601,-0.3518321,1.3619898,-1.0106615,-0.3519515,1.3619757,-1.0106629,-0.3519515,1.3619757,-1.0106629,-0.3519585,1.3619827,-1.0106629,-0.3519585,1.3619617,-1.0106643,-0.3519445,1.3619757,-1.010665,-0.3519726,1.3619968,-1.0106643,-0.3519796
2020-02-21.out.37,0.0,1.3620038,-1.0106629,-0.3519726,1.3620179,-1.010665,-0.3520147,1.3620038,-1.010665,-0.3519937,1.3619968,-1.0106664,-0.3520007,1.3619476,-1.010665,-0.3519375,1.3619898,-1.010665,-0.3519866,1.3619827,-1.010665,-0.3519796,1.3620038,-1.0106664,-0.3520077,1.3620108,-1.0106664,-0.3520147,1.3620108,-1.0106664,-0.3520147,1.3619968,-1.0106664,-0.3520007,1.3619336,-1.0106664,-0.3519375,1.3619195,-1.0106643,-0.3519094,1.3618212,-1.0106601,-0.3517618,1.3619265,-1.0106608,-0.3518883,1.3619195,-1.0106608,-0.3518813
2020-02-21.out.38,0.0,1.3619687,-1.0106622,-0.3519375,1.3619546,-1.0106622,-0.3519164,1.3619617,-1.0106622,-0.3519304,1.3619757,-1.0106643,-0.3519656,1.3620179,-1.0106629,-0.3519866,1.3620179,-1.010665,-0.3520147,1.3620038,-1.010665,-0.3520007,1.3620249,-1.0106643,-0.3520077,1.3620319,-1.010665,-0.3520288,1.3620038,-1.0106664,-0.3520147,1.362053,-1.0106671,-0.3520639,1.3620108,-1.0106685,-0.3520358,1.3619968,-1.0106692,-0.3520358,1.3618493,-1.0106629,-0.3518251,1.3619265,-1.0106629,-0.3518953,1.3619827,-1.010665,-0.3519796
2020-02-21.out.39,0.0,1.3620389,-1.0106643,-0.3520288,1.362046,-1.010665,-0.3520428,1.3620389,-1.0106664,-0.3520428,1.3620179,-1.0106664,-0.3520218,1.3620179,-1.010665,-0.3520147,1.3620389,-1.010665,-0.3520358,1.362053,-1.0106671,-0.3520639,1.362053,-1.0106664,-0.3520569,1.3619898,-1.010665,-0.3519866,1.3620038,-1.0106643,-0.3519866,1.3619968,-1.0106664,-0.3520007,1.3620249,-1.010665,-0.3520218,1.3620038,-1.0106664,-0.3520077,1.3619827,-1.010665,-0.3519796,1.3620179,-1.0106664,-0.3520288,1.3620038,-1.0106664,-0.3520147
2020-02-21.out.40,0.0,1.3620108,-1.010665,-0.3520077,1.3619898,-1.0106671,-0.3520077,1.3620249,-1.0106671,-0.3520358,1.362067,-1.0106685,-0.352092,1.3620741,-1.0106671,-0.352092,1.36206,-1.0106685,-0.352085,1.3620811,-1.0106692,-0.3521131,1.3620741,-1.0106706,-0.3521201,1.36206,-1.0106692,-0.352092,1.3620179,-1.0106706,-0.3520639,1.3618844,-1.0106643,-0.3518742,1.3619687,-1.0106685,-0.3519937,1.36206,-1.0106706,-0.3521061,1.362067,-1.0106692,-0.352099,1.3620741,-1.0106692,-0.3521061,1.36206,-1.0106685,-0.352085
