,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-09-06.out.0,9.0,1.9464484,1.944968,1.9454032,1.9450052,1.948477,1.9456029,1.943488,1.9462134,1.9450807,1.9445577,1.9460504,1.9481281,1.9514372,1.9538009,1.9558532,1.9556903
2020-09-06.out.1,9.0,1.9589242,1.9597205,1.9621343,1.9624333,1.9626833,1.9630817,1.9613622,1.9554011,1.9546043,1.9544916,1.9575641,1.9602391,1.9554861,1.9521667,1.9529643,1.9494063
2020-09-06.out.2,9.0,1.9510116,1.9510504,1.9518463,1.9513989,1.9492464,1.9488861,1.9500072,1.9498446,1.9533662,1.9515366,1.9526549,1.9542847,1.9519713,1.9549331,1.9565625,1.9562002
2020-09-06.out.3,9.0,1.9555657,1.9556895,1.9580531,1.964325,1.9656055,1.9631533,1.9601173,1.9655667,1.9689144,1.9726718,1.9724333,1.971723,1.9741991,1.9749566,1.9762129,1.9754404
2020-09-06.out.4,9.0,1.9734496,1.9730014,1.9722047,1.9694801,1.9696431,1.9706759,1.9736497,1.9755662,1.9763245,1.9771966,1.975368,1.9787116,1.9780388,1.9812855,1.9807622,1.9755242
2020-09-06.out.5,9.0,1.9746904,1.9760721,1.9786472,1.9781246,1.9753992,1.9735718,1.9715564,1.9736114,1.9737229,1.9750045,1.9796333,1.985604,1.9871581,1.9885622,1.9884008,1.9887125
2020-09-06.out.6,9.0,1.9869967,1.9866474,1.989271,1.9886366,1.9901163,1.9910869,1.9907622,1.9904386,1.9915196,1.9940819,1.9979999,2.0039955,2.0060723,2.0075886,2.0105972,2.0131086
2020-09-06.out.7,9.0,2.0136433,2.0102717,2.014526,2.0149852,2.0155571,2.0141629,2.0139509,2.0160771,2.0135147,2.0115114,2.0140743,2.0141613,2.0156396,2.0100535,2.0110376,2.0110756
2020-09-06.out.8,9.0,2.0083636,2.0086381,2.0087627,2.0094723,2.0103558,2.0121222,2.0139129,2.0145976,2.0147209,2.0140363,2.0152303,2.0150816,2.0156915,2.0164006,2.0166367,2.0185271
2020-09-06.out.9,9.0,2.0193976,2.0201557,2.0189111,2.0225555,2.021908,2.0219448,2.0220318,2.0225167,2.0250781,2.0251145,2.0271556,2.031223,2.0388233,2.0369931,2.0349521,2.037103
2020-09-06.out.10,9.0,2.0339061,2.0323503,2.0323258,2.0345526,2.035709,2.0400617,2.0429836,2.0441889,2.0480318,2.0486285,2.0467126,2.0449955,2.0442236,2.0497966,2.0517112,2.0518599
2020-09-06.out.11,9.0,2.0559015,2.0537864,2.0545444,2.0571063,2.0582744,2.0585467,2.056345,2.0578745,2.0585835,2.0606226,2.0602244,2.060186,2.0605968,2.0620634,2.0632943,2.0647127
2020-09-06.out.12,9.0,2.064551,2.0653473,2.0663291,2.0669004,2.067981,2.0685405,2.0691367,2.0689876,2.0678184,2.0641502,2.0627466,2.0668996,2.0679434,2.0695847,2.0687765,2.0668248
2020-09-06.out.13,9.0,2.0663401,2.0678188,2.0661036,2.0669865,2.0694234,2.0631081,2.0659436,2.0684184,2.0690269,2.071215,2.0616259,2.0398411,2.017806,2.0234909,2.0136031,2.0059785
2020-09-06.out.14,9.0,1.9800174,1.9808542,1.9712298,1.9628995,1.9601043,1.9555405,1.9530561,1.9514925,1.9523661,1.9526533,1.9481522,1.9463625,1.9447587,1.9297643,1.9072903,1.8987704
2020-09-06.out.15,9.0,1.894917,1.8962386,1.9005579,1.8986025,1.8958406,1.8949234,1.886029,1.8788761,1.8721557,1.8683093,1.8617923,1.8580266,1.8540784,1.8433755,1.8454195,1.8438909
2020-09-06.out.16,9.0,1.8384527,1.8366595,1.8360496,1.8296638,1.8248392,1.8182841,1.8112669,1.8123498,1.8100737,1.8115555,1.8077101,1.8052706,1.8032659,1.7995075,1.8011137,1.7977138
2020-09-06.out.17,9.0,1.7978265,1.7952255,1.7931968,1.7940192,1.7904225,1.790984,1.791332,1.7934235,1.7958262,1.7975071,1.797295,1.7950294,1.7868255,1.7899871,1.7836631,1.7828178
2020-09-06.out.18,9.0,1.7865296,1.7861317,1.7837788,1.780181,1.7814143,1.7781772,1.7786505,1.7717286,1.7737967,1.7723636,1.7726023,1.7739599,1.7739586,1.770249,1.7695655,1.7700388
2020-09-06.out.19,9.0,1.7699275,1.7671639,1.7641636,1.76328,1.7626702,1.7633557,1.7645635,1.7657586,1.7640399,1.7661317,1.7663935,1.7628823,1.7621234,1.7636426,1.7660824,1.7627573
2020-09-06.out.20,9.0,1.7572793,1.7542792,1.7543181,1.7558743,1.7527991,1.752029,1.7462772,1.7459066,1.743354,1.7445005,1.7406144,1.7381731,1.7345485,1.7344494,1.7330563,1.7286113
