,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-02-25.out.10,0.0,1.360419,-1.0182056,-0.3405338,1.3604543,-1.0181992,-0.3405055,1.3602988,-1.0181949,-0.3403075,1.3605109,-1.0182006,-0.3405762,1.3601503,-1.0182027,-0.3402298,1.3604826,-1.0181766,-0.3403146,1.3604826,-1.0181822,-0.3403712,1.3605109,-1.0181822,-0.3403994,1.3605533,-1.0181893,-0.3405055,1.3604331,-1.0182048,-0.3405338,1.3604968,-1.0182056,-0.3406115,1.3604543,-1.0182034,-0.3405479,1.3603341,-1.0182133,-0.3405126,1.36032,-1.018214,-0.3405126,1.3605109,-1.0181971,-0.3405408,1.3604402,-1.0182098,-0.3405903
2020-02-25.out.11,0.0,1.3604543,-1.0182013,-0.3405267,1.3604119,-1.0182034,-0.3405055,1.3603766,-1.0182112,-0.3405408,1.3603907,-1.0182091,-0.3405338,1.3602988,-1.0182112,-0.3404631,1.3603412,-1.0182119,-0.3405126,1.3603554,-1.0182091,-0.3404984,1.3601715,-1.0182112,-0.3403287,1.3603907,-1.0182091,-0.3405338,1.3603836,-1.0182098,-0.3405338,1.3602352,-1.018207,-0.3403499,1.3599877,-1.0182056,-0.3400954,1.3604826,-1.0181964,-0.3405055,1.360023,-1.0181907,-0.3399894,1.3603907,-1.0181886,-0.3403358,1.360221,-1.0181907,-0.3401873
2020-02-25.out.12,0.0,1.3603483,-1.0181872,-0.3402863,1.3605745,-1.0181822,-0.3404631,1.3603907,-1.018185,-0.3403075,1.3603978,-1.018185,-0.3403146,1.3605745,-1.0181829,-0.3404701,1.3605604,-1.0181808,-0.3404348,1.3604897,-1.0181907,-0.340456,1.3604473,-1.0181985,-0.3404914,1.3604261,-1.0182006,-0.3404843,1.360419,-1.0182027,-0.3404984,1.3603554,-1.0182056,-0.3404631,1.3603412,-1.0182048,-0.3404419,1.3600938,-1.0181907,-0.3400601,1.3605604,-1.018185,-0.3404772,1.360617,-1.0181829,-0.3405126,1.3604543,-1.0181949,-0.3404631
2020-02-25.out.13,0.0,1.3605462,-1.0181921,-0.3405267,1.360525,-1.0181928,-0.3405126,1.3604614,-1.0181985,-0.3404984,1.3597897,-1.0181971,-0.3398126,1.3601998,-1.0181872,-0.3401308,1.3605038,-1.0181829,-0.3403994,1.3605745,-1.0181843,-0.3404772,1.3604614,-1.0181928,-0.3404489,1.3604826,-1.0181893,-0.3404348,1.3603978,-1.0181808,-0.3402722,1.360419,-1.018185,-0.3403287,1.3605887,-1.0181822,-0.3404772,1.3604897,-1.0181907,-0.340456,1.3605675,-1.0181801,-0.3404348,1.3601857,-1.0181794,-0.340053,1.3606099,-1.0181709,-0.3403924
2020-02-25.out.14,0.0,1.360624,-1.0181709,-0.3404065,1.3606099,-1.0181723,-0.3404065,1.3606664,-1.0181667,-0.3404065,1.3605038,-1.0181766,-0.3403429,1.3605745,-1.0181751,-0.3403994,1.3604119,-1.0181829,-0.3403075,1.3604402,-1.0181872,-0.3403782,1.3607442,-1.0181596,-0.3404136,1.360624,-1.0181702,-0.3403994,1.360624,-1.018173,-0.3404277,1.3606806,-1.0181667,-0.3404207,1.3605392,-1.0181787,-0.3403924,1.3604755,-1.0181829,-0.3403712,1.3603624,-1.0181766,-0.3401944,1.3597261,-1.0181751,-0.3395439,1.3601362,-1.0181709,-0.3399116
2020-02-25.out.15,0.0,1.3604826,-1.0181652,-0.3402085,1.3603341,-1.0181568,-0.3399823,1.3605392,-1.0181518,-0.3401308,1.3604968,-1.0181504,-0.3400813,1.360822,-1.018144,-0.3403499,1.3607937,-1.0181518,-0.3403994,1.3606735,-1.0181638,-0.3403853,1.3605604,-1.0181751,-0.3403853,1.3605533,-1.0181744,-0.3403712,1.3606028,-1.0181518,-0.3402015,1.3605887,-1.0181582,-0.3402439,1.3604755,-1.0181667,-0.3402156,1.3606452,-1.018166,-0.3403782,1.360624,-1.018173,-0.3404277,1.3605462,-1.0181808,-0.3404207,1.3604543,-1.018166,-0.3401873
2020-02-25.out.16,0.0,1.3607371,-1.0181582,-0.3403994,1.3606594,-1.0181695,-0.3404277,1.3606382,-1.0181702,-0.3404065,1.3605038,-1.0181702,-0.3402722,1.3605462,-1.0181709,-0.3403287,1.3607018,-1.0181716,-0.3404843,1.3606099,-1.0181766,-0.3404419,1.3604402,-1.0181681,-0.3401944,1.3606382,-1.0181744,-0.340456,1.3607442,-1.0181638,-0.3404631,1.3606523,-1.0181716,-0.3404348,1.3607937,-1.018178,-0.3406398,1.3604261,-1.0181928,-0.3404136,1.360518,-1.0181886,-0.3404631,1.3605321,-1.0181829,-0.3404277,1.3603978,-1.0181829,-0.3402934
2020-02-25.out.17,0.0,1.3606452,-1.0181766,-0.3404843,1.3606028,-1.0181801,-0.3404701,1.3605321,-1.0181829,-0.3404277,1.3605604,-1.0181808,-0.3404348,1.3605887,-1.018178,-0.3404277,1.3605887,-1.0181751,-0.3404065,1.3605038,-1.0181829,-0.3403994,1.3605462,-1.0181787,-0.3403994,1.3606311,-1.0181787,-0.3404843,1.3605675,-1.0181872,-0.3405055,1.3605109,-1.0181886,-0.3404631,1.3605392,-1.0181872,-0.3404772,1.3605392,-1.0181872,-0.3404772,1.3602917,-1.018185,-0.3402015,1.3605887,-1.0181808,-0.3404631,1.3604261,-1.0181808,-0.3403005
2020-02-25.out.18,0.0,1.3606028,-1.0181822,-0.3404914,1.3605533,-1.0181829,-0.3404489,1.3603907,-1.0181893,-0.3403429,1.3606382,-1.0181808,-0.3405126,1.360525,-1.0181928,-0.3405126,1.3604614,-1.0181964,-0.3404843,1.3604755,-1.0181829,-0.3403712,1.3605038,-1.0181893,-0.340456,1.3604897,-1.0181843,-0.3403994,1.3606028,-1.0181787,-0.340456,1.3606311,-1.0181893,-0.3405903,1.3605957,-1.0181928,-0.3405833,1.3604897,-1.0181935,-0.3404914,1.3604473,-1.0181872,-0.3403853,1.3605038,-1.0181822,-0.3403924,1.3604897,-1.0181865,-0.3404207
2020-02-25.out.19,0.0,1.3605038,-1.0181843,-0.3404065,1.3604685,-1.0181801,-0.3403358,1.3603907,-1.0181744,-0.3402015,1.3606311,-1.0181688,-0.3403924,1.3605816,-1.0181744,-0.3403924,1.360624,-1.0181751,-0.3404489,1.3605675,-1.0181822,-0.340456,1.3607018,-1.018185,-0.3406186,1.3605604,-1.0181914,-0.3405408,1.3604897,-1.0181935,-0.3404914,1.3604331,-1.018207,-0.340555,1.3604826,-1.0181935,-0.3404772,1.3605038,-1.0181971,-0.3405338,1.3604614,-1.0181971,-0.3404914,1.3604826,-1.0181928,-0.3404701,1.360518,-1.0181928,-0.3405055
2020-02-25.out.20,0.0,1.3606382,-1.0181843,-0.3405408,1.360518,-1.0181893,-0.3404772,1.3605887,-1.0181907,-0.340555,1.360525,-1.0181949,-0.3405338,1.3605321,-1.0181914,-0.3405126,1.3604968,-1.0181949,-0.3405055,1.3605816,-1.0181829,-0.3404772,1.3606099,-1.018178,-0.340456,1.3605109,-1.0181843,-0.3404136,1.3605109,-1.0181829,-0.3404065,1.3604048,-1.0181801,-0.3402722,1.3605321,-1.0181751,-0.3403499,1.3607018,-1.0181631,-0.3404065,1.360617,-1.018173,-0.3404207,1.3606664,-1.0181681,-0.3404207,1.360617,-1.0181688,-0.3403782
2020-02-25.out.21,0.0,1.3603483,-1.0181688,-0.3401025,1.3605533,-1.0181709,-0.3403358,1.3606806,-1.0181681,-0.3404348,1.3606735,-1.0181596,-0.3403429,1.3606664,-1.018173,-0.3404701,1.3606523,-1.0181829,-0.340555,1.360525,-1.0181964,-0.3405408,1.3605462,-1.0181949,-0.340555,1.360518,-1.0181971,-0.3405479,1.3605392,-1.0181893,-0.3404984,1.3604826,-1.0181942,-0.3404772,1.3604826,-1.0181808,-0.340357,1.3603624,-1.018178,-0.3402085,1.3602069,-1.0181808,-0.3400813,1.3603624,-1.0181702,-0.3401308,1.3604119,-1.0181681,-0.3401661
2020-02-25.out.22,0.0,1.3602422,-1.0181652,-0.3399682,1.3607089,-1.0181645,-0.3404348,1.3604614,-1.0181624,-0.3401591,1.3603412,-1.0181631,-0.3400459,1.3603554,-1.0181617,-0.3400459,1.3603766,-1.0181554,-0.3400106,1.3603059,-1.0181645,-0.3400247,1.3604897,-1.0181617,-0.3401803,1.3603907,-1.0181688,-0.340152,1.3603907,-1.0181702,-0.3401591,1.3603554,-1.0181709,-0.3401378,1.3603907,-1.0181751,-0.3402085,1.3604402,-1.0181744,-0.340258,1.3604473,-1.0181787,-0.3403005,1.3604473,-1.018178,-0.3402934,1.3604473,-1.0181801,-0.3403075
2020-02-25.out.23,0.0,1.3604614,-1.0181787,-0.3403146,1.3603341,-1.0181886,-0.3402792,1.3604968,-1.0181751,-0.3403146,1.3603907,-1.0181829,-0.3402863,1.3603341,-1.0181822,-0.3402156,1.3604473,-1.018178,-0.3402934,1.3605675,-1.0181787,-0.3404207,1.3606028,-1.0181759,-0.3404348,1.3605745,-1.0181751,-0.3403994,1.360525,-1.0181751,-0.3403499,1.3604897,-1.0181766,-0.3403217,1.3605109,-1.0181744,-0.3403287,1.3604543,-1.018178,-0.3403005,1.3604402,-1.0181801,-0.3403075,1.3604614,-1.0181766,-0.3402934,1.3604968,-1.018178,-0.3403429
2020-02-25.out.24,0.0,1.360525,-1.0181744,-0.3403358,1.3606028,-1.0181751,-0.3404277,1.3606947,-1.0181801,-0.3405621,1.3605392,-1.0181801,-0.3403994,1.3605957,-1.0181843,-0.3404984,1.3605392,-1.0181865,-0.3404701,1.360115,-1.018185,-0.3400318,1.3601008,-1.0181794,-0.3399611,1.3602564,-1.0181808,-0.3401308,1.3603554,-1.0181766,-0.3401873,1.3604119,-1.0181801,-0.3402722,1.3604968,-1.0181787,-0.3403499,1.3605038,-1.0181843,-0.3404065,1.3605392,-1.018178,-0.3403853,1.360822,-1.0181751,-0.3406469,1.3606382,-1.0181872,-0.3405762
2020-02-25.out.25,0.0,1.3606523,-1.0181872,-0.3405903,1.3606523,-1.0181872,-0.3405903,1.3604331,-1.0181935,-0.3404348,1.3607371,-1.0181843,-0.3406469,1.3607866,-1.0181766,-0.3406257,1.3605533,-1.0181914,-0.3405338,1.3604968,-1.0181709,-0.3402792,1.3605038,-1.0181638,-0.3402156,1.3602564,-1.0181688,-0.3400106,1.3603624,-1.0181723,-0.340152,1.3605392,-1.0181518,-0.3401378,1.3609563,-1.0181462,-0.3405055,1.3608573,-1.0181688,-0.3406186,1.3607584,-1.0181709,-0.3405479,1.3607159,-1.0181843,-0.3406186,1.3608008,-1.018178,-0.3406469
2020-02-25.out.26,0.0,1.3604755,-1.0181808,-0.3403499,1.3605957,-1.0181787,-0.3404489,1.3606806,-1.0181787,-0.3405408,1.3607442,-1.0181723,-0.3405408,1.3607513,-1.0181766,-0.3405833,1.3605392,-1.0181949,-0.3405479,1.3604614,-1.0181992,-0.3405126,1.3603412,-1.0182048,-0.3404419,1.3604402,-1.0181971,-0.3404701,1.360419,-1.0181914,-0.3403994,1.3603554,-1.018185,-0.3402722,1.3605038,-1.0181787,-0.3403641,1.3606947,-1.0181688,-0.340456,1.3606099,-1.0181801,-0.3404843,1.3606523,-1.0181681,-0.3404065,1.3603978,-1.0181645,-0.3401166
2020-02-25.out.27,0.0,1.3602069,-1.0181631,-0.3399187,1.3603624,-1.0181631,-0.3400671,1.3607371,-1.0181582,-0.3403924,1.3607301,-1.0181709,-0.3405126,1.3606947,-1.0181744,-0.3405055,1.3605392,-1.0181829,-0.3404348,1.3606594,-1.0181723,-0.3404489,1.3604402,-1.0181667,-0.3401803,1.3606806,-1.0181652,-0.3404065,1.3604897,-1.0181589,-0.3401591,1.3604614,-1.0181638,-0.3401732,1.3605816,-1.018173,-0.3403853,1.3604897,-1.0181751,-0.3403146,1.3605533,-1.018166,-0.3402863,1.3606735,-1.0181645,-0.3403994,1.3606099,-1.0181603,-0.3402934
2020-02-25.out.28,0.0,1.3607725,-1.0181652,-0.3404984,1.3607584,-1.0181688,-0.3405196,1.3606806,-1.0181709,-0.3404631,1.360518,-1.0181709,-0.3403005,1.3602422,-1.0181773,-0.3400883,1.3605957,-1.0181751,-0.3404207,1.3605321,-1.0181751,-0.340357,1.3607018,-1.0181709,-0.3404843,1.3605462,-1.0181893,-0.3405055,1.3605675,-1.0181872,-0.3405055,1.3605038,-1.0181808,-0.3403782,1.3606947,-1.0181801,-0.3405621,1.360525,-1.0181971,-0.340555,1.3605109,-1.0182027,-0.3405903,1.3604826,-1.0182034,-0.3405762,1.3605604,-1.0182006,-0.3406186
2020-02-25.out.29,0.0,1.360525,-1.0181985,-0.3405621,1.3604685,-1.0181985,-0.3405055,1.3604473,-1.0181928,-0.3404348,1.3604614,-1.0181865,-0.3403853,1.3604826,-1.0181893,-0.3404419,1.360525,-1.0181935,-0.3405267,1.3604755,-1.0182034,-0.3405691,1.3604331,-1.0182013,-0.3404984,1.3604473,-1.0181971,-0.3404772,1.3605675,-1.0181914,-0.3405479,1.3600443,-1.018185,-0.339954,1.3605109,-1.018166,-0.3402439,1.360723,-1.0181744,-0.3405408,1.36032,-1.0181829,-0.3402156,1.3605957,-1.018173,-0.3403994,1.3607513,-1.0181751,-0.3405762
2020-02-25.out.30,0.0,1.3607301,-1.0181766,-0.3405691,1.3606028,-1.0181723,-0.3403994,1.3606099,-1.0181801,-0.3404772,1.3607513,-1.018178,-0.3405974,1.360624,-1.018185,-0.3405408,1.3606877,-1.0181822,-0.3405762,1.360617,-1.0181907,-0.3405833,1.3604543,-1.0181949,-0.3404631,1.3602281,-1.0181928,-0.3402156,1.3603554,-1.0181928,-0.3403429,1.360518,-1.0181843,-0.3404277,1.3605321,-1.0181822,-0.3404136,1.3605533,-1.0181914,-0.3405338,1.3604897,-1.0181971,-0.3405126,1.3601927,-1.0182056,-0.3403075,1.360518,-1.0181907,-0.3404914
2020-02-25.out.31,0.0,1.3604968,-1.0181914,-0.3404701,1.360419,-1.0181843,-0.3403287,1.3603271,-1.0181865,-0.340251,1.3605604,-1.0181751,-0.3403782,1.3605038,-1.0181829,-0.3403994,1.3605392,-1.0181681,-0.3402934,1.3604402,-1.0181709,-0.3402227,1.3605109,-1.0181744,-0.3403287,1.3605675,-1.0181872,-0.3405055,1.3606664,-1.018178,-0.3405055,1.3606028,-1.018185,-0.3405267,1.3603483,-1.0181865,-0.3402792,1.3605604,-1.0181766,-0.3403924,1.3604826,-1.0181589,-0.340152,1.3603129,-1.0181582,-0.3399752,1.3606382,-1.0181638,-0.3403499
2020-02-25.out.32,0.0,1.3606735,-1.018173,-0.3404772,1.3605957,-1.018173,-0.3403994,1.3604119,-1.0181822,-0.3402934,1.3605957,-1.0181709,-0.3403782,1.3603836,-1.0181716,-0.3401661,1.3604755,-1.0181667,-0.3402156,1.3606452,-1.0181645,-0.3403641,1.3606523,-1.0181617,-0.3403499,1.3607301,-1.018166,-0.340456,1.3604685,-1.018166,-0.3402015,1.3603129,-1.0181652,-0.3400459,1.3603836,-1.0181624,-0.3400813,1.3604826,-1.0181546,-0.3401096,1.3604048,-1.0181688,-0.3401732,1.3604614,-1.0181603,-0.3401378,1.3604755,-1.0181582,-0.3401308
2020-02-25.out.33,0.0,1.3605462,-1.0181582,-0.3402015,1.3604614,-1.0181539,-0.3400813,1.3603059,-1.0181568,-0.339954,1.3603341,-1.0181582,-0.3399894,1.3604402,-1.0181568,-0.3400883,1.3606099,-1.0181603,-0.3402934,1.3606877,-1.0181624,-0.3403924,1.3606452,-1.0181596,-0.3403217,1.3608078,-1.0181681,-0.3405621,1.3608644,-1.0181667,-0.3406115,1.3602069,-1.0181815,-0.3400883,1.3605462,-1.0181702,-0.3403146,1.3604331,-1.0181744,-0.3402439,1.3606311,-1.018173,-0.3404277,1.3607301,-1.0181843,-0.3406328,1.3604968,-1.018207,-0.3406186
2020-02-25.out.34,0.0,1.360617,-1.0181914,-0.3405974,1.3604543,-1.0182006,-0.3405126,1.3602493,-1.0182027,-0.3403287,1.3599877,-1.0181971,-0.3400106,1.3604119,-1.0181787,-0.3402722,1.3605957,-1.0181801,-0.3404631,1.3603483,-1.0181865,-0.3402722,1.3605533,-1.0181801,-0.3404207,1.3606028,-1.0181801,-0.3404701,1.3603907,-1.0181829,-0.3402863,1.3601715,-1.0181815,-0.340053,1.3602352,-1.0181787,-0.3400883,1.360122,-1.0181836,-0.3400247,1.3603059,-1.0181808,-0.3401803,1.3607301,-1.0181766,-0.3405691,1.3604897,-1.0181744,-0.3403075
2020-02-25.out.35,0.0,1.3605675,-1.0181843,-0.3404701,1.360624,-1.018178,-0.3404701,1.3606594,-1.0181744,-0.3404772,1.3607089,-1.0181709,-0.3404914,1.3604543,-1.0181744,-0.3402722,1.3606806,-1.0181808,-0.340555,1.3606806,-1.0181865,-0.3406115,1.3606099,-1.0181907,-0.3405833,1.3603624,-1.0181971,-0.3403853,1.3602917,-1.0181971,-0.3403146,1.3602988,-1.0181928,-0.3402863,1.3603483,-1.0181964,-0.3403712,1.3604543,-1.0181843,-0.340357,1.3604614,-1.0181801,-0.3403287,1.360518,-1.0181865,-0.3404419,1.3604968,-1.0182133,-0.3406823
2020-02-25.out.36,0.0,1.3603766,-1.0182197,-0.3406186,1.3603978,-1.0182197,-0.3406398,1.3603624,-1.0182119,-0.3405338,1.3602776,-1.0182077,-0.3404065,1.3603483,-1.0182056,-0.3404631,1.3602917,-1.0182119,-0.3404631,1.3601362,-1.0182133,-0.3403146,1.3601574,-1.0182098,-0.3403005,1.3602776,-1.018207,-0.3403994,1.3602564,-1.0182077,-0.3403853,1.3602422,-1.0182119,-0.3404136,1.3602988,-1.0182119,-0.3404701,1.3602846,-1.0182119,-0.340456,1.3603341,-1.0182077,-0.3404701,1.3603341,-1.0182077,-0.3404631,1.3603341,-1.0182119,-0.3405055
2020-02-25.out.37,0.0,1.3603129,-1.0182169,-0.3405267,1.3604261,-1.0182119,-0.3405974,1.3602846,-1.0182296,-0.3406186,1.3603059,-1.0182239,-0.3405903,1.3602988,-1.0182275,-0.3406115,1.3601857,-1.0182239,-0.3404701,1.3603483,-1.0182197,-0.3405903,1.3604048,-1.0182133,-0.3405903,1.3603766,-1.0182119,-0.3405479,1.3604048,-1.0182119,-0.3405833,1.3603129,-1.0182091,-0.340456,1.3602422,-1.0182119,-0.3404136,1.3601432,-1.0182197,-0.3403853,1.3602776,-1.018207,-0.3403994,1.3603129,-1.0182091,-0.340456,1.3603554,-1.0182013,-0.3404207
2020-02-25.out.38,0.0,1.3603624,-1.0182027,-0.3404419,1.3603907,-1.0182027,-0.3404701,1.3605392,-1.0181971,-0.3405691,1.3605462,-1.0181907,-0.3405126,1.3605675,-1.0181893,-0.3405267,1.3605887,-1.0181893,-0.3405479,1.3604543,-1.0181865,-0.3403853,1.3602917,-1.0181935,-0.3402934,1.3602493,-1.0181928,-0.3402368,1.3602634,-1.0181928,-0.340251,1.3602281,-1.018185,-0.3401449,1.3605321,-1.0181822,-0.3404136,1.360723,-1.0181787,-0.3405833,1.3607301,-1.0181886,-0.3406752,1.3605675,-1.0181907,-0.3405338,1.3605745,-1.0181865,-0.3404984
2020-02-25.out.39,0.0,1.3604614,-1.0181709,-0.3402439,1.3602705,-1.0181766,-0.3401025,1.3605533,-1.0181688,-0.3403146,1.3604897,-1.0181744,-0.3403075,1.360525,-1.0181801,-0.3403853,1.3604614,-1.0181787,-0.3403217,1.3603624,-1.0181688,-0.3401237,1.3602564,-1.0181815,-0.3401449,1.3606877,-1.0181829,-0.3405833,1.3605109,-1.0181914,-0.3404843,1.360525,-1.0181843,-0.3404277,1.3604543,-1.0181907,-0.3404207,1.3603412,-1.0181949,-0.3403499,1.3603766,-1.0181886,-0.3403217,1.360221,-1.0181872,-0.3401591,1.3603695,-1.0181843,-0.3402722
2020-02-25.out.40,0.0,1.3604119,-1.0181886,-0.340357,1.3602422,-1.0181964,-0.340258,1.3603978,-1.0181928,-0.3403853,1.3604826,-1.0181886,-0.3404277,1.3606594,-1.0181808,-0.3405338,1.3601432,-1.018178,-0.3399894,1.3604473,-1.0181822,-0.3403287,1.3605533,-1.018185,-0.3404701,1.3604755,-1.0181829,-0.3403712,1.3606452,-1.0181808,-0.3405267,1.3605604,-1.0181751,-0.3403853,1.3605533,-1.018173,-0.3403499,1.360617,-1.0181822,-0.3405055,1.360723,-1.0181829,-0.3406257,1.3604331,-1.0181872,-0.3403712,1.3602352,-1.0181872,-0.3401661
