,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-09-12.out.10,0.0,1.1710305,-1.2731401,0.0934007,1.1711518,-1.2731416,0.0932414,1.171167,-1.2731264,0.0933628,1.1710457,-1.2731127,0.0936282,1.170985,-1.2731226,0.0936131,1.1711063,-1.2731173,0.0935145,1.1710077,-1.2731226,0.0935827,1.1708788,-1.2731401,0.0935676,1.1709698,-1.2731294,0.0935676,1.1709015,-1.2731173,0.0937572,1.1710684,-1.2730915,0.0937951,1.1710532,-1.273087,0.0938558,1.170985,-1.2730854,0.0939468,1.1709774,-1.2730748,0.0940454,1.1709546,-1.2730756,0.0940682,1.1710153,-1.273068,0.0940682
2020-09-12.out.11,0.0,1.1710001,-1.2730779,0.0939999,1.1711139,-1.2730892,0.0937648,1.1711746,-1.2730794,0.0937799,1.1712049,-1.2730748,0.0937875,1.1711898,-1.2730612,0.0939316,1.1711746,-1.2730536,0.0940151,1.1710987,-1.2730543,0.0940985,1.1710684,-1.2730612,0.0940758,1.1711822,-1.2730604,0.0939468,1.1710836,-1.2730619,0.0940378,1.1712201,-1.2730513,0.0939847,1.1712353,-1.2730369,0.0940985,1.1710912,-1.2730468,0.0941744,1.1711367,-1.2730354,0.0942275,1.1711973,-1.2730399,0.0941137,1.171258,-1.2730483,0.0939544
2020-09-12.out.12,0.0,1.1712656,-1.2730574,0.093871,1.1713263,-1.2730437,0.0939241,1.1713035,-1.2730346,0.0940378,1.1713339,-1.273021,0.0941289,1.1713718,-1.2730111,0.0941668,1.1712353,-1.2730278,0.0941744,1.1712049,-1.2730263,0.0942275,1.1713718,-1.2730073,0.0942047,1.1712808,-1.2730126,0.0942578,1.1713035,-1.2730058,0.0942957,1.171258,-1.272999,0.0944095,1.1712277,-1.2730005,0.0944322,1.1712429,-1.2729868,0.0945384,1.171258,-1.27298,0.0945839,1.1712201,-1.2729868,0.0945612,1.1711973,-1.2730096,0.0943792
2020-09-12.out.13,0.0,1.1712656,-1.2729937,0.0944474,1.1713415,-1.2729762,0.0945233,1.171387,-1.272958,0.0946295,1.1712732,-1.2729611,0.0947356,1.1712353,-1.272958,0.0948115,1.1712049,-1.2729542,0.0948798,1.1711594,-1.2729542,0.0949253,1.1712504,-1.2729482,0.0948722,1.171258,-1.2729459,0.0948949,1.1711822,-1.2729421,0.0950163,1.1710987,-1.2729459,0.095077,1.1713187,-1.2729284,0.0949784,1.1713718,-1.2729209,0.0949784,1.1713263,-1.2729269,0.0949784,1.1711822,-1.2729406,0.0950239,1.1711291,-1.2729459,0.0950466
2020-09-12.out.14,0.0,1.1712277,-1.2729307,0.0950618,1.1712201,-1.2729322,0.0950542,1.1712884,-1.2729292,0.0950087,1.170985,-1.2729512,0.0951604,1.1710608,-1.2729421,0.0951528,1.1712429,-1.2729375,0.0949784,1.1713263,-1.2729512,0.094766,1.1712884,-1.2729694,0.0946446,1.1712353,-1.2729884,0.0945309,1.1713187,-1.2729982,0.0943488,1.1713718,-1.2729959,0.0943033,1.171258,-1.2729982,0.0944171,1.1712049,-1.2729853,0.0945915,1.171167,-1.2729717,0.094766,1.1710684,-1.2729694,0.0949025,1.1710912,-1.2729565,0.0949859
2020-09-12.out.15,0.0,1.1711139,-1.2729694,0.0948494,1.1711139,-1.2730005,0.0945612,1.1710001,-1.2730263,0.0944626,1.1711594,-1.2730331,0.0942199,1.1711291,-1.2730308,0.0942806,1.1711822,-1.2730323,0.0941971,1.1710381,-1.2730384,0.0943109,1.1710001,-1.2730415,0.0943261,1.1710532,-1.2730232,0.0944247,1.171076,-1.2730164,0.0944626,1.1711367,-1.2730088,0.0944702,1.1711746,-1.2729906,0.0945839,1.1711898,-1.272977,0.0946901,1.1711291,-1.2729633,0.0948798,1.1709546,-1.2729626,0.0950921,1.1712884,-1.2729239,0.0950542
2020-09-12.out.16,0.0,1.1713339,-1.2729019,0.0951983,1.1711973,-1.2729117,0.0952666,1.1709622,-1.2729512,0.0951907,1.1711139,-1.2729626,0.0949101,1.1711518,-1.2729595,0.0948873,1.1712732,-1.2729497,0.0948418,1.1712201,-1.2729375,0.0950087,1.1712732,-1.2729163,0.0951376,1.171387,-1.2729042,0.0951225,1.1710077,-1.2729633,0.0950239,1.1712125,-1.2729648,0.0947736,1.1711898,-1.2729694,0.0947584,1.1712808,-1.2729497,0.0948191,1.1711215,-1.2729444,0.0950618,1.1711822,-1.2729337,0.0950921,1.171258,-1.2729034,0.0952742
2020-09-12.out.17,0.0,1.1712201,-1.2728996,0.0953576,1.1712277,-1.2728882,0.0954486,1.1713035,-1.2728784,0.0954486,1.1712429,-1.2728822,0.0954866,1.1711822,-1.2728753,0.0956155,1.1713187,-1.2728541,0.0956534,1.1712125,-1.2728549,0.0957596,1.1711594,-1.2728556,0.0958279,1.1712049,-1.2728549,0.0957748,1.1713642,-1.2728518,0.0956155,1.1713794,-1.2728556,0.09557,1.1714932,-1.2728427,0.0955472,1.1713794,-1.2728594,0.0955245,1.1713794,-1.2728556,0.0955624,1.1714325,-1.2728511,0.0955472,1.1715007,-1.2728442,0.0955245
2020-09-12.out.18,0.0,1.1714401,-1.2728344,0.0956838,1.1713946,-1.272826,0.0958127,1.1714173,-1.2728139,0.0958961,1.1712884,-1.2728177,0.0960099,1.1711215,-1.2728313,0.0960858,1.1710532,-1.2728389,0.0960934,1.1713946,-1.2728412,0.0956838,1.1715235,-1.2728427,0.0955169,1.1714173,-1.2728526,0.0955472,1.1713566,-1.2728397,0.0957369,1.1713718,-1.2728276,0.0958203,1.1714477,-1.2728222,0.09579,1.1713946,-1.2728207,0.0958582,1.1713794,-1.2728101,0.0959796,1.1713566,-1.2727972,0.0961161,1.1712504,-1.2728056,0.0961616
2020-09-12.out.19,0.0,1.1713415,-1.2728033,0.0960858,1.1713187,-1.2728056,0.0960858,1.1713339,-1.2728071,0.096063,1.1712884,-1.2728018,0.096154,1.1712808,-1.2727949,0.0962299,1.1715235,-1.2727722,0.0961464,1.1714477,-1.2727813,0.0961616,1.1711973,-1.2728306,0.0960023,1.1711594,-1.2728374,0.0959872,1.1711973,-1.2728291,0.0960175,1.1714628,-1.2728056,0.0959113,1.1715614,-1.2728359,0.0955321,1.1716145,-1.2728427,0.0954031,1.1715235,-1.2728412,0.0955169,1.1714401,-1.2728382,0.0956458,1.171478,-1.2728169,0.0957975
2020-09-12.out.20,0.0,1.171569,-1.2728124,0.0957293,1.171258,-1.2728533,0.0957293,1.171387,-1.2728829,0.0953045,1.1714173,-1.2728898,0.0952135,1.1716373,-1.2728731,0.0951073,1.171789,-1.2728609,0.095039,1.1714021,-1.2728844,0.0952742,1.1713111,-1.2728837,0.095388,1.1712277,-1.2728814,0.0955093,1.1713415,-1.272864,0.0955245,1.1712884,-1.2728769,0.095479,1.1714021,-1.2728609,0.0954941,1.1714552,-1.2728496,0.0955321,1.1714704,-1.2728382,0.0956079,1.1715387,-1.2728412,0.0955093,1.1714477,-1.2728632,0.0954183
2020-09-12.out.21,0.0,1.1712732,-1.2728723,0.0955397,1.1712353,-1.2728807,0.0955093,1.1712125,-1.2728958,0.0953955,1.1713718,-1.2728776,0.0953728,1.1713946,-1.2728715,0.0953955,1.1713794,-1.2728685,0.0954486,1.1715463,-1.2728564,0.0953576,1.1715538,-1.2728693,0.0952438,1.1713946,-1.2728807,0.0953197,1.171387,-1.2728655,0.0954638,1.171296,-1.2728632,0.0955927,1.1712808,-1.2728602,0.0956383,1.1713263,-1.2728496,0.0956762,1.1713339,-1.2728374,0.0957824,1.1711367,-1.2728549,0.0958506,1.1712884,-1.2728496,0.0957217
2020-09-12.out.22,0.0,1.1713035,-1.2728579,0.0956307,1.1713035,-1.2728564,0.0956534,1.1714249,-1.2728511,0.0955472,1.1715463,-1.2728549,0.0953728,1.1714932,-1.2728587,0.0954031,1.1714932,-1.2728579,0.0954107,1.171296,-1.2728738,0.0954941,1.1713187,-1.2728753,0.0954638,1.1712504,-1.2728731,0.0955624,1.1711973,-1.2728715,0.0956383,1.171296,-1.2728632,0.0956003,1.171387,-1.2728526,0.0955852,1.1713035,-1.2728564,0.0956458,1.1712504,-1.27287,0.0955852,1.171296,-1.2728632,0.0955927,1.1711898,-1.272864,0.0957065
2020-09-12.out.23,0.0,1.1711518,-1.2728776,0.0956307,1.1712504,-1.2728678,0.0956079,1.1713187,-1.2728579,0.0956231,1.1713111,-1.2728624,0.0955852,1.1712808,-1.2728465,0.0957596,1.1713415,-1.2728344,0.0957975,1.1712125,-1.2728412,0.0958886,1.171167,-1.2728541,0.0958203,1.1712049,-1.2728465,0.095843,1.1713642,-1.2728207,0.0958961,1.1713794,-1.2728071,0.0960023,1.1714477,-1.2727896,0.0960858,1.1713642,-1.2728056,0.0960327,1.1714097,-1.2728033,0.0960023,1.1715159,-1.2728071,0.095843,1.171569,-1.2728048,0.0958051
2020-09-12.out.24,0.0,1.1715311,-1.2728154,0.095752,1.1715159,-1.2728222,0.0957065,1.1714932,-1.2728276,0.0956838,1.1715463,-1.2728382,0.0955245,1.1714628,-1.272826,0.0957293,1.1714552,-1.2728192,0.0957975,1.1714021,-1.2728139,0.0959189,1.1714097,-1.2728086,0.0959492,1.1713794,-1.272826,0.0958203,1.171349,-1.2728374,0.0957672,1.1715614,-1.2728329,0.0955472,1.1715159,-1.2728359,0.0955776,1.1714552,-1.2728404,0.0956155,1.1713339,-1.2728382,0.0957748,1.1713566,-1.2728473,0.0956686,1.1715007,-1.2728465,0.0955017
2020-09-12.out.25,0.0,1.1715159,-1.2728533,0.0954183,1.1712884,-1.2728746,0.0954941,1.1713111,-1.2728791,0.0954335,1.1713263,-1.2728761,0.0954486,1.1714097,-1.2728769,0.0953349,1.1714477,-1.2728814,0.0952438,1.171258,-1.2728928,0.0953728,1.1714097,-1.2728753,0.09535,1.1712808,-1.2728632,0.0956155,1.1712656,-1.2728412,0.0958279,1.171076,-1.2728564,0.0959037,1.1710153,-1.2728753,0.0958127,1.1711898,-1.272867,0.0956838,1.1712277,-1.2728564,0.0957293,1.1711518,-1.2728776,0.0956231,1.1712125,-1.2728799,0.0955397
2020-09-12.out.26,0.0,1.1712201,-1.2728738,0.0955852,1.1711291,-1.2728852,0.0955852,1.1712277,-1.2728799,0.0955245,1.1711594,-1.2728875,0.0955321,1.1711973,-1.2728829,0.0955321,1.1712277,-1.2728678,0.0956307,1.1712732,-1.2728594,0.0956534,1.1713187,-1.272848,0.0957065,1.1712277,-1.2728541,0.095752,1.1710532,-1.2728587,0.0959113,1.1711139,-1.2728533,0.0958886,1.1711063,-1.272845,0.095972,1.1711443,-1.2728526,0.0958658,1.1711518,-1.2728496,0.0958886,1.1711443,-1.2728473,0.0959189,1.171258,-1.2728465,0.09579
2020-09-12.out.27,0.0,1.1711822,-1.2728511,0.0958355,1.171167,-1.272848,0.095881,1.1711594,-1.272848,0.0958886,1.1710381,-1.2728526,0.0959947,1.1709015,-1.2728549,0.0961237,1.1708788,-1.2728496,0.0962071,1.171076,-1.2728313,0.0961313,1.1711443,-1.2728116,0.0962375,1.1711215,-1.2728139,0.096245,1.1712049,-1.2728048,0.0962299,1.1712656,-1.2728101,0.0961085,1.1710229,-1.2728048,0.0964423,1.1709395,-1.2727965,0.0966091,1.1708636,-1.2727919,0.0967381,1.1707271,-1.2727896,0.0969201,1.1706892,-1.272782,0.0970339
2020-09-12.out.28,0.0,1.1707271,-1.2727707,0.0970946,1.1707878,-1.2727555,0.0971628,1.1708333,-1.2727456,0.0971932,1.1709774,-1.2727335,0.0971401,1.1710836,-1.2727555,0.0968139,1.1710532,-1.2727646,0.0967684,1.170894,-1.2727661,0.0969353,1.1708333,-1.2727578,0.097087,1.1707498,-1.2727547,0.0972159,1.1707726,-1.2727403,0.0973145,1.1707498,-1.2727388,0.0973524,1.1708029,-1.2727229,0.0974435,1.1707953,-1.2727252,0.0974207,1.1707195,-1.2727267,0.0974966,1.1707423,-1.272729,0.0974511,1.1707043,-1.272729,0.0974966
2020-09-12.out.29,0.0,1.1708029,-1.2727191,0.0974738,1.1708712,-1.2727153,0.0974283,1.1706133,-1.2727456,0.0974511,1.1708864,-1.2727502,0.0970946,1.1707953,-1.2727593,0.0971097,1.1710229,-1.2727631,0.0968139,1.1708788,-1.2727919,0.0967229,1.1710457,-1.2727896,0.096556,1.1712429,-1.2727949,0.0962754,1.1711367,-1.2728192,0.0961768,1.1710608,-1.2728329,0.0961464,1.1710684,-1.2728245,0.0961995,1.170985,-1.2728397,0.0961692,1.1711594,-1.2728238,0.0961161,1.1713718,-1.2728018,0.096063,1.1713566,-1.2728139,0.0959644
2020-09-12.out.30,0.0,1.1711215,-1.2728382,0.0960175,1.1714401,-1.2728124,0.095881,1.1714856,-1.2728086,0.0958658,1.1713263,-1.2728222,0.0959265,1.171387,-1.2728329,0.0957596,1.171258,-1.2728473,0.09579,1.1712201,-1.2728602,0.0957065,1.1711291,-1.2728753,0.0956838,1.1711898,-1.2728662,0.0956913,1.1712125,-1.2728685,0.0956458,1.1709243,-1.2728844,0.0958355,1.1710001,-1.2728799,0.09579,1.1710457,-1.2728791,0.0957369,1.1711215,-1.2728761,0.0956838,1.171167,-1.2728769,0.0956155,1.1711215,-1.2728753,0.0956838
2020-09-12.out.31,0.0,1.1710684,-1.2728761,0.0957444,1.1710987,-1.2728723,0.0957369,1.170894,-1.2728708,0.0959947,1.1709698,-1.2728571,0.0960251,1.1710001,-1.2728533,0.0960251,1.170985,-1.2728533,0.0960478,1.1710077,-1.2728496,0.0960554,1.1710457,-1.2728511,0.0959947,1.1710684,-1.2728427,0.0960478,1.1710608,-1.2728344,0.0961313,1.1710077,-1.2728359,0.0961768,1.1710608,-1.272826,0.0961995,1.1709622,-1.2728154,0.0964195,1.1709167,-1.2728124,0.0964878,1.1710305,-1.2728101,0.0963892,1.170765,-1.2728124,0.0966698
2020-09-12.out.32,0.0,1.1708105,-1.2728222,0.0965333,1.1708257,-1.2728253,0.0964878,1.1710457,-1.2728306,0.0961768,1.1711367,-1.272826,0.0961161,1.1709015,-1.2728238,0.0964119,1.1710077,-1.2728253,0.096283,1.1709319,-1.2728192,0.0964119,1.1709774,-1.2728002,0.0965333,1.1709774,-1.2728048,0.0964954,1.1710305,-1.272798,0.0964954,1.1709622,-1.2727934,0.0966167,1.1708333,-1.2728086,0.0966319,1.170674,-1.2728207,0.0967077,1.1705906,-1.2728329,0.0966926,1.1706133,-1.2728329,0.0966698,1.1706361,-1.2728503,0.0964802
2020-09-12.out.33,0.0,1.1708712,-1.272845,0.0962526,1.1710305,-1.2728397,0.0961085,1.1707423,-1.2728367,0.0964802,1.1711215,-1.2728291,0.0961085,1.1710912,-1.2728435,0.0960099,1.1712049,-1.2728291,0.0960099,1.1710987,-1.2728533,0.0959037,1.1711746,-1.2728427,0.0959113,1.1712429,-1.2728291,0.0959644,1.1710836,-1.2728442,0.0960099,1.171076,-1.2728511,0.0959568,1.1710077,-1.2728564,0.0959947,1.1711367,-1.2728511,0.0958886,1.1711443,-1.272848,0.0959037,1.1711291,-1.2728397,0.0960023,1.1711594,-1.2728276,0.0960706
2020-09-12.out.34,0.0,1.171076,-1.2728313,0.0961389,1.1710229,-1.2728412,0.0961161,1.1710457,-1.2728291,0.096192,1.1711367,-1.2728177,0.096192,1.1710912,-1.2728238,0.096192,1.1709319,-1.2728291,0.0963285,1.1710077,-1.272826,0.0962602,1.1710532,-1.2728124,0.0963361,1.1713339,-1.2727949,0.0961692,1.1709926,-1.2728124,0.0964043,1.1710608,-1.2728086,0.0963664,1.1712125,-1.2728033,0.0962299,1.1709774,-1.2728207,0.0963512,1.1709774,-1.2728139,0.0964043,1.1709926,-1.2728124,0.0964043,1.1709243,-1.2728116,0.0965029
2020-09-12.out.35,0.0,1.1708257,-1.2728154,0.0965788,1.1708409,-1.2728207,0.0965029,1.1709091,-1.2728169,0.096465,1.1710608,-1.2727828,0.096594,1.1710229,-1.2727851,0.0966167,1.1710608,-1.2727934,0.0964954,1.1711746,-1.2727965,0.0963361,1.1711746,-1.2727851,0.0964347,1.171076,-1.2727828,0.0965788,1.1710684,-1.2727813,0.096594,1.1711139,-1.2727684,0.0966622,1.1711063,-1.2727676,0.0966774,1.1711594,-1.2727714,0.0965864,1.1710305,-1.2727813,0.0966395,1.1709015,-1.2727866,0.0967457,1.1708484,-1.272782,0.0968443
2020-09-12.out.36,0.0,1.1708636,-1.2727775,0.0968822,1.170947,-1.2727654,0.0968898,1.1709395,-1.2727676,0.0968822,1.1709395,-1.2727654,0.0968974,1.1711215,-1.2727434,0.0968822,1.1712049,-1.2727509,0.0967077,1.1711291,-1.2727555,0.0967608,1.1712277,-1.2727456,0.0967305,1.1713946,-1.272732,0.0966622,1.1712353,-1.2727358,0.0968139,1.1711898,-1.2727176,0.0970339,1.171258,-1.2727032,0.0970794,1.1712201,-1.2726994,0.0971552,1.171076,-1.2727024,0.0972994,1.1709926,-1.2727047,0.0973752,1.1709774,-1.2726956,0.0974814
2020-09-12.out.37,0.0,1.1710305,-1.2726743,0.0976103,1.1709243,-1.2726743,0.0977393,1.1709167,-1.2726698,0.0977848,1.170856,-1.2726668,0.0978758,1.1708484,-1.2726614,0.0979365,1.1710229,-1.2726508,0.0978303,1.1709546,-1.2726455,0.0979592,1.1710077,-1.2726357,0.0979896,1.1709926,-1.2726319,0.0980427,1.170947,-1.2726326,0.0980882,1.1709319,-1.2726243,0.0981716,1.170947,-1.2726326,0.0980806,1.1709167,-1.2726311,0.0981261,1.1709395,-1.272625,0.0981716,1.170856,-1.2726379,0.0981413,1.1712656,-1.2726425,0.0976255
2020-09-12.out.38,0.0,1.1714021,-1.272666,0.0972538,1.1714552,-1.2727039,0.0968518,1.1712353,-1.2727198,0.096958,1.1711973,-1.2727229,0.0969732,1.1713718,-1.2727244,0.0967532,1.1713415,-1.2727297,0.0967457,1.1711063,-1.2727434,0.0968974,1.171076,-1.2727456,0.0969125,1.1711367,-1.2727388,0.0968974,1.1711063,-1.2727365,0.096958,1.1709926,-1.2727456,0.0970035,1.1709698,-1.2727396,0.097087,1.1709167,-1.2727381,0.0971628,1.170947,-1.2727327,0.097178,1.1708029,-1.2727373,0.0973069,1.1709167,-1.2727312,0.0972387
2020-09-12.out.39,0.0,1.170947,-1.2727305,0.0972008,1.1710381,-1.2727183,0.0972083,1.1710229,-1.2727123,0.097269,1.1709167,-1.2727198,0.0973221,1.1708636,-1.2727191,0.0974055,1.1708105,-1.2727183,0.0974738,1.170894,-1.2727039,0.0974966,1.1709546,-1.272691,0.0975421,1.1709319,-1.2726888,0.0975952,1.170985,-1.2726789,0.0976179,1.1711215,-1.2726781,0.0974738,1.1710836,-1.2726781,0.0975193,1.1710001,-1.2726781,0.0976179,1.1711063,-1.272663,0.0976255,1.171076,-1.2726652,0.0976407,1.1711139,-1.272663,0.0976179
2020-09-12.out.40,0.0,1.1710153,-1.2726698,0.097671,1.1710229,-1.2726668,0.0976862,1.1710987,-1.272663,0.0976255,1.1711139,-1.2726546,0.0976938,1.1710229,-1.2726652,0.0977014,1.1710836,-1.2726546,0.0977165,1.1710532,-1.272666,0.0976634,1.1711215,-1.2726546,0.0976786,1.1711443,-1.2726539,0.0976634,1.1714021,-1.272641,0.0974662,1.1714325,-1.2726341,0.0975041,1.1712201,-1.2726394,0.0977014,1.1711367,-1.2726425,0.0977772,1.1712201,-1.2726357,0.0977393,1.1714477,-1.2726387,0.0974511,1.1714477,-1.2726387,0.0974435
2020-09-12.out.41,0.0,1.171296,-1.2726577,0.0974511,1.1712504,-1.2726508,0.0975648,1.1711898,-1.2726546,0.0976028,1.171258,-1.2726592,0.0974814,1.1712429,-1.2726577,0.0975117,1.1712884,-1.2726531,0.0974966,1.1712808,-1.2726463,0.0975648,1.1713111,-1.2726394,0.0975952,1.1713642,-1.2726455,0.0974814,1.1712125,-1.2726493,0.0976255,1.171258,-1.272641,0.0976407,1.171258,-1.2726372,0.0976786,1.171258,-1.2726357,0.0976938,1.1712353,-1.2726372,0.0977089,1.1712808,-1.2726372,0.0976558,1.1711822,-1.272641,0.0977317
2020-09-12.out.42,0.0,1.1712049,-1.2726326,0.0977772,1.1711822,-1.272625,0.0978758,1.1711367,-1.2726235,0.0979517,1.170985,-1.2726167,0.0981792,1.170947,-1.2726152,0.0982399,1.1709395,-1.2726106,0.098293,1.1709015,-1.2726015,0.0984219,1.170765,-1.2726,0.0985888,1.1706436,-1.2726084,0.0986646,1.1705071,-1.272619,0.0987253,1.1705223,-1.272603,0.0988543,1.1704768,-1.272603,0.0989074,1.170545,-1.2725871,0.098968,1.170583,-1.2725818,0.098968,1.1705299,-1.2725833,0.0990136,1.170492,-1.2725848,0.0990439
