,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-11-12.out.0,3.0,-0.1723427,-0.1905105,-0.1783986,-0.2026223,-0.226846,-0.2813492,-0.2874051,-0.2389578,-0.2874051,-0.226846,-0.1360072,-0.0936158,-0.154175,-0.1360072,-0.0512244,-0.0572803
2020-11-12.out.1,3.0,-0.0875599,-0.1178395,-0.1420631,-0.1057276,-0.0996717,-0.1178395,-0.1117835,-0.1360072,-0.1662868,-0.148119,-0.1905105,-0.1844545,-0.1783986,-0.1662868,-0.1965664,-0.2329019
2020-11-12.out.2,3.0,-0.2086782,-0.1965664,-0.2086782,-0.2147341,-0.1965664,-0.226846,-0.2510696,-0.2086782,-0.148119,-0.1844545,-0.1844545,-0.1905105,-0.1723427,-0.1602309,-0.154175,-0.1420631
2020-11-12.out.3,3.0,-0.1602309,-0.1905105,-0.22079,-0.2086782,-0.2450137,-0.2571256,-0.2692374,-0.2874051,-0.2934611,-0.2571256,-0.2329019,-0.2026223,-0.1965664,-0.2510696,-0.2571256,-0.2631815
2020-11-12.out.4,3.0,-0.2510696,-0.226846,-0.1905105,-0.2329019,-0.2329019,-0.2086782,-0.1662868,-0.148119,-0.0996717,-0.1117835,-0.1420631,-0.1602309,-0.148119,-0.1662868,-0.2026223,-0.2026223
2020-11-12.out.5,3.0,-0.2086782,-0.1844545,-1.2684637,-1.7892726,-22.2098253,-38.4336274,-37.3738419,-10.4552901,-0.1783986,-0.3782439,-0.2026223,-0.2329019,-0.2147341,-0.1965664,-0.1965664,-0.1783986
2020-11-12.out.6,3.0,-0.22079,-0.1965664,-0.1662868,-0.1360072,-0.148119,-0.1783986,-0.1783986,-0.1662868,-0.1783986,-0.1844545,-0.1723427,-0.1844545,-0.1238954,-0.148119,-0.1238954,-0.0996717
2020-11-12.out.7,3.0,-0.1117835,-0.0936158,-0.1299513,-0.154175,-0.154175,-0.1178395,-0.0875599,-0.1178395,-0.1178395,-0.1783986,-0.1662868,-0.1723427,-0.2147341,-0.1662868,-0.1723427,-0.1965664
2020-11-12.out.8,3.0,-0.2510696,-0.2752933,-0.2389578,-0.226846,-0.2389578,-0.2874051,-0.2571256,-0.2450137,-0.2147341,-0.2026223,-0.2086782,-0.2571256,-0.2389578,-0.1965664,-0.1965664,-0.2329019
2020-11-12.out.9,3.0,-0.2026223,-0.148119,-0.0936158,-0.1723427,-0.2147341,-0.1965664,-0.1723427,-0.1662868,-0.1662868,-0.1360072,-0.1238954,-0.1299513,-0.148119,-0.1662868,-0.1965664,-0.22079
2020-11-12.out.10,3.0,-0.1965664,-0.1723427,-0.1360072,-0.1057276,-0.1299513,-0.0693921,-0.0512244,-0.0512244,-0.0451685,0.0275026,-0.002777,-0.0088329,-0.0148889,-0.0088329,-0.0512244,-0.002777
2020-11-12.out.11,3.0,0.0153907,-0.0330566,-0.0451685,-0.0936158,-0.1117835,-0.081504,-0.1420631,-0.2026223,-0.1905105,-0.1965664,-0.2026223,-0.1844545,-0.1783986,-0.1905105,-0.1662868,-0.1299513
2020-11-12.out.12,3.0,-0.0996717,-0.0693921,-0.0209448,-0.0512244,-0.0512244,-0.0270007,0.0093348,0.069894,0.0275026,-0.0330566,-0.002777,-0.0270007,-0.0996717,-0.1420631,-0.0693921,-0.081504
2020-11-12.out.13,3.0,-0.1360072,-0.075448,-0.0451685,-0.0875599,-0.1057276,-0.0996717,-0.0875599,-0.154175,-0.0996717,-0.002777,-0.0088329,-0.0088329,-0.0088329,0.0214466,0.0880617,0.1001736
2020-11-12.out.14,3.0,0.0941176,0.1062295,0.1001736,0.1001736,0.1183413,0.069894,0.0880617,0.1365091,0.1243972,0.069894,0.1243972,0.1243972,0.1062295,0.1062295,0.1243972,0.0941176
2020-11-12.out.15,3.0,0.0880617,0.0335585,0.0335585,0.0456703,0.0032789,-0.0209448,-0.0936158,-0.1238954,-0.0451685,-0.002777,-0.0270007,-0.0148889,-0.0148889,0.0093348,-0.0088329,-0.0451685
2020-11-12.out.16,3.0,-0.0693921,-0.0996717,-0.1117835,-0.1299513,-0.1420631,-0.154175,-0.1662868,-0.1905105,-0.1844545,-0.1117835,-0.1238954,-0.1420631,-0.1238954,-0.1299513,-0.1178395,-0.1723427
2020-11-12.out.17,3.0,-0.1965664,-0.148119,-0.0875599,-0.1117835,-0.0875599,-0.0693921,-0.0633362,-0.081504,-0.075448,-0.0451685,-0.0572803,-0.075448,-0.081504,-0.0996717,-0.1057276,-0.0936158
2020-11-12.out.18,3.0,-0.0512244,-0.0209448,-0.0330566,-0.0330566,-0.0512244,-0.0451685,-0.0330566,-0.0512244,-0.0209448,-0.002777,0.0093348,0.0153907,0.0396144,0.0093348,0.0214466,0.0335585
2020-11-12.out.19,3.0,0.0214466,0.0093348,-0.0330566,-0.0270007,0.0093348,0.0032789,0.0032789,0.0032789,0.0153907,-0.0148889,-0.0148889,-0.0391125,-0.0512244,-0.081504,-0.0512244,-0.0330566
2020-11-12.out.20,3.0,-0.0693921,-0.0512244,-0.0693921,-0.0875599,-0.0996717,-0.0451685,-0.0148889,-0.0330566,-0.0451685,-0.0330566,-0.0693921,-0.0572803,-0.0088329,0.0093348,0.0032789,-0.0209448
2020-11-12.out.21,3.0,0.0275026,0.0093348,-0.0209448,-0.0996717,-0.1117835,-0.1662868,-0.1420631,-0.1360072,-0.1238954,-0.1057276,-0.0512244,-0.1057276,-0.1117835,-0.1057276,-0.1057276,-0.0693921
2020-11-12.out.22,3.0,-0.1057276,-0.1299513,-0.154175,-0.1360072,-0.081504,-0.081504,-0.081504,-0.1178395,-0.1178395,-0.1117835,-0.154175,-0.1905105,-0.2752933,-0.2934611,-0.3237406,-0.2086782
2020-11-12.out.23,3.0,-0.1602309,-0.1662868,-0.2026223,-0.148119,-0.1905105,-0.1844545,-0.1965664,-0.1965664,-0.2026223,-0.22079,-0.1965664,-0.2147341,-0.1360072,-0.154175,-0.081504,-0.0693921
2020-11-12.out.24,3.0,-0.075448,-0.0936158,-0.1360072,-0.148119,-0.1299513,-0.0693921,-0.0996717,-0.075448,-0.1360072,-0.1723427,-0.1723427,-0.2086782,-0.1965664,-0.081504,-0.0693921,-0.1178395
2020-11-12.out.25,3.0,-0.2147341,-0.1965664,-0.0875599,-0.0330566,-0.0088329,-0.0270007,-0.0148889,-0.0572803,-0.0936158,-0.1057276,-0.1117835,-0.1299513,-0.1420631,-0.1299513,-0.1420631,-0.1662868
2020-11-12.out.26,3.0,-0.1662868,-0.2026223,-0.2026223,-0.2026223,-0.1905105,-0.2026223,-0.2389578,-0.2510696,-0.1965664,-0.1360072,-0.1783986,-0.1905105,-0.1662868,-0.2147341,-0.2571256,-0.2631815
2020-11-12.out.27,3.0,-0.2752933,-0.2389578,-0.2389578,-0.1965664,-0.1905105,-0.1117835,-0.1723427,-0.1723427,-0.154175,-0.2026223,-0.2026223,-0.1844545,-0.1117835,-0.0512244,-0.0572803,-0.081504
2020-11-12.out.28,3.0,0.0032789,-0.0391125,-0.0512244,-0.0572803,-0.081504,-0.1057276,-0.1783986,-0.1360072,-0.0572803,-0.0936158,-0.081504,-0.0572803,-0.0936158,-0.0875599,-0.075448,-0.1178395
2020-11-12.out.29,3.0,-0.1299513,-0.1057276,-0.0996717,-0.1360072,-0.1178395,-0.1238954,-0.1238954,-0.1420631,-0.1238954,-0.1420631,-0.154175,-0.1238954,-0.154175,-0.1117835,-0.0996717,-0.0875599
