,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-03-03.out.20,0.0,1.3636576,-1.0008657,-0.3518925,1.3636926,-1.0008636,-0.3519136,1.3636926,-1.0008615,-0.3518996,1.3635245,-1.0008755,-0.3518575,1.3636856,-1.0008573,-0.3518365,1.3637066,-1.000851,-0.3518085,1.3636926,-1.0008496,-0.3517735,1.3636716,-1.0008503,-0.3517595,1.3636786,-1.0008503,-0.3517735,1.3637136,-1.0008503,-0.3518085,1.3637206,-1.0008503,-0.3518155,1.3637206,-1.0008524,-0.3518295,1.3636996,-1.0008552,-0.3518365,1.3637206,-1.0008552,-0.3518575,1.3637066,-1.0008552,-0.3518505,1.3636926,-1.0008615,-0.3518925
2020-03-03.out.21,0.0,1.3637276,-1.0008755,-0.3520606,1.3637556,-1.0008713,-0.3520396,1.3636996,-1.0008748,-0.3520256,1.3637346,-1.0008832,-0.3521377,1.3637486,-1.0008755,-0.3520676,1.3636926,-1.0008734,-0.3519976,1.3637066,-1.0008706,-0.3519906,1.3636996,-1.0008706,-0.3519766,1.3637416,-1.0008671,-0.3519836,1.3636786,-1.0008685,-0.3519346,1.3637416,-1.0008692,-0.3520116,1.3637206,-1.0008692,-0.3519906,1.3637346,-1.0008706,-0.3520186,1.3637206,-1.0008755,-0.3520466,1.3637556,-1.0008741,-0.3520746,1.3637626,-1.0008769,-0.3521026
2020-03-03.out.22,0.0,1.3637766,-1.0008916,-0.3522567,1.3637276,-1.0008916,-0.3522077,1.3637766,-1.0008902,-0.3522497,1.3637276,-1.0008937,-0.3522287,1.3637346,-1.0008895,-0.3522007,1.3637416,-1.0008909,-0.3522147,1.3637486,-1.0008937,-0.3522567,1.3637556,-1.0008972,-0.3522847,1.3637486,-1.0008958,-0.3522707,1.3636926,-1.0008951,-0.3522147,1.3636996,-1.0008909,-0.3521797,1.3637066,-1.0008895,-0.3521727,1.3637136,-1.0008979,-0.3522497,1.3637346,-1.0008979,-0.3522707,1.3636926,-1.0009,-0.3522497,1.3637136,-1.0008937,-0.3522147
2020-03-03.out.23,0.0,1.3636996,-1.0008937,-0.3522077,1.3636856,-1.0008937,-0.3521937,1.3637206,-1.0009063,-0.3523477,1.3637486,-1.0009077,-0.3523828,1.3637486,-1.0009035,-0.3523407,1.3637486,-1.0009021,-0.3523267,1.3637206,-1.0009021,-0.3523127,1.3636786,-1.0009014,-0.3522637,1.3637066,-1.0009,-0.3522707,1.3636996,-1.0008993,-0.3522567,1.3637066,-1.0008972,-0.3522427,1.3637346,-1.0008979,-0.3522777,1.3637136,-1.0008979,-0.3522567,1.3637206,-1.0008958,-0.3522427,1.3637276,-1.0008958,-0.3522497,1.3637136,-1.0008958,-0.3522427
2020-03-03.out.24,0.0,1.3637136,-1.0008972,-0.3522497,1.3637276,-1.0009,-0.3522917,1.3637346,-1.0008979,-0.3522777,1.3637556,-1.0008951,-0.3522707,1.3637206,-1.0008951,-0.3522427,1.3637276,-1.0008937,-0.3522357,1.3637136,-1.0008958,-0.3522357,1.3637206,-1.0008958,-0.3522427,1.3637346,-1.0008937,-0.3522357,1.3637206,-1.000893,-0.3522147,1.3636996,-1.0008951,-0.3522147,1.3637136,-1.0008951,-0.3522357,1.3637696,-1.0008951,-0.3522847,1.3637626,-1.0008916,-0.3522427,1.3637276,-1.0008909,-0.3522077,1.3637346,-1.0008888,-0.3521867
2020-03-03.out.25,0.0,1.3637206,-1.000886,-0.3521517,1.3637206,-1.0008874,-0.3521657,1.3637416,-1.0008874,-0.3521867,1.3637416,-1.000886,-0.3521657,1.3637276,-1.0008881,-0.3521797,1.3637066,-1.0008874,-0.3521517,1.3637066,-1.000886,-0.3521377,1.3637346,-1.000886,-0.3521657,1.3637836,-1.000886,-0.3522147,1.3637696,-1.0008853,-0.3521937,1.3637836,-1.0008839,-0.3522007,1.3637346,-1.0008895,-0.3522007,1.3637626,-1.0008867,-0.3522007,1.3637626,-1.0008839,-0.3521867,1.3637346,-1.0008867,-0.3521657,1.3637766,-1.0008888,-0.3522357
2020-03-03.out.26,0.0,1.3637556,-1.0008895,-0.3522217,1.3637836,-1.0008874,-0.3522217,1.3637766,-1.000886,-0.3522077,1.3637626,-1.0008853,-0.3521797,1.3637696,-1.0008909,-0.3522427,1.3638116,-1.0008937,-0.3523127,1.3638046,-1.000893,-0.3522987,1.3638046,-1.000893,-0.3522987,1.3638046,-1.000893,-0.3522917,1.3638046,-1.0008909,-0.3522777,1.3638116,-1.0008895,-0.3522707,1.3638046,-1.0008895,-0.3522707,1.3637766,-1.0008916,-0.3522567,1.3637906,-1.0008916,-0.3522707,1.3638256,-1.0008895,-0.3522917,1.3637976,-1.0008895,-0.3522707
2020-03-03.out.27,0.0,1.3638116,-1.0008902,-0.3522847,1.3638186,-1.0008902,-0.3522917,1.3638046,-1.0008895,-0.3522707,1.3638046,-1.0008895,-0.3522707,1.3638046,-1.0008895,-0.3522707,1.3637836,-1.0008895,-0.3522427,1.3637976,-1.0008895,-0.3522567,1.3637976,-1.0008888,-0.3522497,1.3638116,-1.0008874,-0.3522567,1.3638116,-1.0008874,-0.3522567,1.3637906,-1.0008909,-0.3522637,1.3638046,-1.0008874,-0.3522497,1.3638256,-1.0008853,-0.3522497,1.3638046,-1.0008867,-0.3522357,1.3638116,-1.0008874,-0.3522497,1.3637906,-1.0008874,-0.3522357
2020-03-03.out.28,0.0,1.3638607,-1.0008874,-0.3523057,1.3638607,-1.000886,-0.3522917,1.3638186,-1.0008881,-0.3522707,1.3638326,-1.0008874,-0.3522707,1.3638256,-1.000886,-0.3522567,1.3638396,-1.0008853,-0.3522707,1.3638396,-1.000886,-0.3522707,1.3638186,-1.0008881,-0.3522707,1.3638677,-1.0008888,-0.3523197,1.3638116,-1.0008958,-0.3523337,1.3639307,-1.0008993,-0.3524808,1.3639307,-1.0009021,-0.3525158,1.3638677,-1.0009042,-0.3524808,1.3638817,-1.0009014,-0.3524598,1.3639027,-1.0008993,-0.3524528,1.3638607,-1.0008972,-0.3523968
2020-03-03.out.29,0.0,1.3638396,-1.0008993,-0.3523968,1.3639097,-1.0009,-0.3524738,1.3639307,-1.0009,-0.3524948,1.3638957,-1.0009014,-0.3524738,1.3639027,-1.0009014,-0.3524808,1.3639237,-1.0009,-0.3524878,1.3638957,-1.0009014,-0.3524668,1.3639097,-1.0009,-0.3524738,1.3638957,-1.0009,-0.3524598,1.3639097,-1.0008972,-0.3524458,1.3639307,-1.0008972,-0.3524668,1.3639237,-1.0008972,-0.3524598,1.3638887,-1.0008979,-0.3524318,1.3639167,-1.0008958,-0.3524388,1.3639867,-1.0008993,-0.3525438,1.3639517,-1.0009021,-0.3525368
2020-03-03.out.30,0.0,1.3639657,-1.0009,-0.3525298,1.3639937,-1.0009042,-0.3525998,1.3639587,-1.0009056,-0.3525718,1.3639097,-1.0009014,-0.3524878,1.3639167,-1.0009,-0.3524808,1.3639167,-1.0008993,-0.3524668,1.3638957,-1.0008979,-0.3524388,1.3639517,-1.0009021,-0.3525368,1.3640007,-1.0009035,-0.3525998,1.3639657,-1.0009021,-0.3525438,1.3639657,-1.0008993,-0.3525228,1.3639447,-1.0009,-0.3525088,1.3639657,-1.0009014,-0.3525438,1.3640077,-1.0009014,-0.3525858,1.3640007,-1.0009098,-0.3526559,1.3640427,-1.0009077,-0.3526769
2020-03-03.out.31,0.0,1.3639937,-1.0009063,-0.3526138,1.3640147,-1.0009042,-0.3526208,1.3641618,-1.0009224,-0.352943,1.3641758,-1.0009238,-0.352957,1.3640637,-1.0009196,-0.3528099,1.3640988,-1.0009196,-0.3528449,1.3641338,-1.0009294,-0.352971,1.3641548,-1.0009266,-0.352971,1.3641408,-1.0009308,-0.352999,1.3640707,-1.0009259,-0.352873,1.3640988,-1.0009259,-0.352908,1.3641688,-1.000928,-0.352999,1.3641338,-1.0009259,-0.352943,1.3641128,-1.0009259,-0.352915,1.3641058,-1.0009238,-0.352894,1.3641268,-1.0009224,-0.352901
2020-03-03.out.32,0.0,1.3641198,-1.0009238,-0.352908,1.3641058,-1.0009245,-0.352901,1.3641408,-1.0009245,-0.352936,1.3640848,-1.0009266,-0.352908,1.3641898,-1.0009259,-0.352999,1.3641408,-1.0009259,-0.35295,1.3641198,-1.0009266,-0.352943,1.3641898,-1.0009308,-0.353048,1.3641758,-1.0009364,-0.353076,1.3641898,-1.0009378,-0.353111,1.3641968,-1.0009378,-0.3531181,1.3642388,-1.0009364,-0.3531531,1.3641968,-1.0009511,-0.3532511,1.3643579,-1.0009504,-0.3533982,1.3643369,-1.0009532,-0.3534052,1.3642948,-1.0009532,-0.3533632
2020-03-03.out.33,0.0,1.3642948,-1.0009532,-0.3533632,1.3642948,-1.0009532,-0.3533632,1.3642948,-1.0009553,-0.3533842,1.3642808,-1.0009567,-0.3533842,1.3642878,-1.0009546,-0.3533632,1.3642528,-1.0009553,-0.3533421,1.3642528,-1.0009582,-0.3533632,1.3642738,-1.0009582,-0.3533842,1.3642878,-1.0009582,-0.3534052,1.3643228,-1.0009553,-0.3534122,1.3643228,-1.0009553,-0.3534122,1.3643158,-1.0009553,-0.3534052,1.3643018,-1.0009589,-0.3534262,1.3643088,-1.0009553,-0.3534052,1.3642878,-1.0009596,-0.3534122,1.3643088,-1.0009574,-0.3534122
2020-03-03.out.34,0.0,1.3643158,-1.0009582,-0.3534262,1.3643088,-1.0009589,-0.3534332,1.3643158,-1.0009582,-0.3534262,1.3643158,-1.0009582,-0.3534192,1.3643299,-1.0009582,-0.3534402,1.3643439,-1.0009589,-0.3534612,1.3643158,-1.0009603,-0.3534542,1.3643579,-1.0009645,-0.3535242,1.3643369,-1.0009673,-0.3535382,1.3643509,-1.0009645,-0.3535172,1.3643369,-1.0009645,-0.3535102,1.3643088,-1.0009645,-0.3534822,1.3643789,-1.0009666,-0.3535732,1.3643228,-1.0009708,-0.3535522,1.3643929,-1.0009673,-0.3535942,1.3643789,-1.0009715,-0.3536223
2020-03-03.out.35,0.0,1.3643649,-1.0009757,-0.3536503,1.3643789,-1.0009792,-0.3536923,1.3643789,-1.0009792,-0.3536853,1.3643649,-1.0009792,-0.3536783,1.3643579,-1.0009778,-0.3536573,1.3643649,-1.0009799,-0.3536853,1.3643649,-1.0009792,-0.3536783,1.3643579,-1.0009778,-0.3536573,1.3643719,-1.0009792,-0.3536853,1.3643649,-1.0009792,-0.3536783,1.3643789,-1.0009778,-0.3536783,1.3643789,-1.0009778,-0.3536853,1.3644349,-1.0009827,-0.3537763,1.3644069,-1.0009876,-0.3537973,1.3643719,-1.0009848,-0.3537343,1.3643999,-1.0009953,-0.3538604
2020-03-03.out.36,0.0,1.3643999,-1.0009932,-0.3538393,1.3643719,-1.0009918,-0.3537973,1.3643929,-1.0009925,-0.3538323,1.3643719,-1.0009897,-0.3537903,1.3643789,-1.0009939,-0.3538323,1.3644209,-1.0009995,-0.3539164,1.3643859,-1.0009995,-0.3538884,1.3643929,-1.0009974,-0.3538744,1.3643859,-1.0010016,-0.3539094,1.3644069,-1.0010023,-0.3539444,1.3643649,-1.0010016,-0.3538884,1.3643579,-1.0010023,-0.3538884,1.3643719,-1.0010037,-0.3539094,1.3644349,-1.0010086,-0.3540214,1.3644489,-1.0010086,-0.3540424,1.3643859,-1.0010107,-0.3539934
2020-03-03.out.37,0.0,1.3643509,-1.0010079,-0.3539374,1.3642808,-1.0010107,-0.3538954,1.3643719,-1.0010023,-0.3539094,1.3644209,-1.0010086,-0.3540214,1.3643719,-1.0010121,-0.3539934,1.3644279,-1.0010156,-0.3540844,1.3644139,-1.0010163,-0.3540774,1.3643789,-1.0010142,-0.3540214,1.3643999,-1.0010135,-0.3540284,1.3643859,-1.0010121,-0.3540074,1.3644139,-1.0010086,-0.3540004,1.3643929,-1.00101,-0.3540004,1.3644069,-1.0010121,-0.3540284,1.3643859,-1.0010135,-0.3540144,1.3643999,-1.0010121,-0.3540214,1.3643859,-1.00101,-0.3539934
2020-03-03.out.38,0.0,1.3644069,-1.0010142,-0.3540564,1.3643929,-1.0010107,-0.3540074,1.3643929,-1.0010107,-0.3540074,1.3643719,-1.0010107,-0.3539864,1.3643929,-1.0010107,-0.3540004,1.3643439,-1.0010135,-0.3539724,1.3643719,-1.0010107,-0.3539794,1.3644209,-1.0010107,-0.3540354,1.3643929,-1.0010142,-0.3540354,1.3644279,-1.0010184,-0.3541055,1.3644279,-1.0010247,-0.3541685,1.3644139,-1.0010268,-0.3541825,1.3644209,-1.0010247,-0.3541685,1.3644139,-1.0010205,-0.3541195,1.3644069,-1.0010198,-0.3541055,1.3643649,-1.0010163,-0.3540214
2020-03-03.out.39,0.0,1.3644139,-1.0010121,-0.3540284,1.3644209,-1.0010177,-0.3540915,1.3643859,-1.001024,-0.3541195,1.3643789,-1.0010247,-0.3541265,1.3643999,-1.0010226,-0.3541265,1.3643859,-1.0010205,-0.3540915,1.3643999,-1.0010184,-0.3540774,1.3643999,-1.0010184,-0.3540774,1.3643929,-1.0010163,-0.3540564,1.3643719,-1.0010198,-0.3540704,1.3643999,-1.0010163,-0.3540634,1.3644139,-1.0010198,-0.3541055,1.3643789,-1.0010205,-0.3540774,1.3643649,-1.0010184,-0.3540494,1.3643719,-1.0010191,-0.3540634,1.3643859,-1.0010177,-0.3540564
