,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-06-04.out.0,10.0,-0.9169962,-0.8990826,-0.8841547,-0.8184715,-0.9856649,-0.9916361,-0.911025,-0.8931115,-0.9349098,-0.9289386,-0.9020682,-0.8453419,-0.8662411,-0.8841547,-0.8931115,-1.0543337
2020-06-04.out.1,10.0,-1.066276,-1.0214921,-0.970737,-0.9169962,-0.8722123,-0.8751979,-0.8841547,-0.9737226,-1.0185065,-1.081204,-1.0334345,-1.1349448,-1.2065991,-1.2454118,-1.1886855,-1.1648007
2020-06-04.out.2,10.0,-1.066276,-1.0782184,-1.140916,-1.1200168,-1.1468871,-1.1439016,-1.081204,-1.0722472,-1.1349448,-1.140916,-1.2006279,-1.2633254,-1.1976423,-1.125988,-1.0841896,-1.0871752
2020-06-04.out.3,10.0,-1.096132,-1.1021032,-1.1200168,-1.0603049,-1.1946567,-1.1468871,-1.125988,-1.0841896,-1.1767431,-1.2573542,-1.2394406,-1.3021382,-1.3021382,-1.3021382,-1.2454118,-1.2185415
2020-06-04.out.4,10.0,-1.2274983,-1.2065991,-1.1797287,-1.1827143,-1.1827143,-1.2872102,-1.2633254,-1.236455,-1.2842246,-1.296167,-1.2394406,-1.281239,-1.2603398,-1.3797637,-1.3409509,-1.3588645
2020-06-04.out.5,10.0,-1.3767781,-1.311095,-1.2752678,-1.2036135,-1.2931814,-1.3708069,-1.3708069,-1.2483974,-1.251383,-1.3081094,-1.2065991,-1.2334694,-1.2185415,-1.2125703,-1.4155908,-1.6484673
2020-06-04.out.6,10.0,-1.6395106,-1.5738274,-1.5320291,-1.4932163,-1.4842595,-1.5380003,-1.5021731,-1.5081443,-1.5380003,-1.451418,-1.5171011,-1.5290435,-1.43649,-1.4872451,-1.5081443,-1.43649
2020-06-04.out.7,10.0,-1.5290435,-1.5081443,-1.5857698,-1.561885,-1.4902307,-1.5021731,-1.5200867,-1.4991875,-1.4782883,-1.3857349,-1.4723172,-1.5320291,-1.5380003,-1.6484673,-1.7231073,-1.6186114
2020-06-04.out.8,10.0,-1.591741,-1.5887554,-1.5738274,-1.5499427,-1.6663809,-1.5409859,-1.4305188,-1.5021731,-1.4603748,-1.5260579,-1.5439715,-1.4544036,-1.5708418,-1.6872801,-1.7022081,-1.7111649
2020-06-04.out.9,10.0,-1.6633953,-1.7022081,-1.7260929,-1.8007328,-1.791776,-1.7051937,-1.7022081,-1.6932513,-1.7678912,-1.7380352,-1.6574241,-1.5977122,-1.5857698,-1.6663809,-1.7051937,-1.7081793
2020-06-04.out.10,10.0,-1.7887904,-1.776848,-1.7081793,-1.6126402,-1.6992225,-1.636525,-1.6604097,-1.7111649,-1.7081793,-1.7947616,-1.7201217,-1.6813089,-1.6544385,-1.6872801,-1.6424962,-1.5977122
2020-06-04.out.11,10.0,-1.6663809,-1.6245826,-1.6574241,-1.732064,-1.9231422,-1.9440414,-2.0634652,-2.272457,-2.1530331,-2.0037533,-1.9500126,-1.8574591,-1.8007328,-1.7589344,-1.8753727,-1.8992574
2020-06-04.out.12,10.0,-1.8843295,-2.0515229,-1.932099,-1.932099,-1.902243,-1.8753727,-1.8753727,-1.8634303,-1.8365599,-1.8305887,-1.8395455,-1.8096896,-1.8216319,-1.8096896,-1.806704,-1.8007328
2020-06-04.out.13,10.0,-1.7947616,-1.8007328,-1.7828192,-1.7708768,-1.7350496,-1.76192,-1.7678912,-1.7141505,-1.6902657,-1.776848,-1.7858048,-1.7828192,-1.791776,-1.7708768,-1.776848,-1.6932513
2020-06-04.out.14,10.0,-1.7828192,-1.8634303,-1.8544735,-1.8126751,-1.8096896,-1.8276031,-1.8365599,-1.7828192,-1.8156607,-1.8305887,-1.8425311,-1.8126751,-1.8037184,-1.8037184,-1.9291134,-1.8903007
2020-06-04.out.15,10.0,-1.7828192,-1.8276031,-1.791776,-1.8096896,-1.8126751,-1.8574591,-1.8365599,-1.9798685,-1.9231422,-1.976883,-1.9380702,-1.9261278,-1.8126751,-1.7977472,-1.8873151,-1.8634303
2020-06-04.out.16,10.0,-1.8037184,-1.8813439,-1.8305887,-1.806704,-1.7738624,-1.7798336,-1.7977472,-1.7947616,-1.7678912,-1.7798336,-1.7738624,-1.7440064,-1.7260929,-1.7678912,-1.8604447,-1.8873151
2020-06-04.out.17,10.0,-1.8694015,-1.8604447,-1.8186463,-1.806704,-1.7947616,-1.8037184,-1.806704,-1.732064,-1.7828192,-1.8186463,-1.8007328,-1.8186463,-1.8126751,-1.8007328,-1.8007328,-1.8096896
2020-06-04.out.18,10.0,-1.8007328,-1.7410208,-1.9559838,-1.9977821,-1.9679262,-1.9709118,-1.7589344,-1.6992225,-1.7231073,-1.6902657,-1.7380352,-1.732064,-1.7051937,-1.7171361,-1.7201217,-1.7022081
2020-06-04.out.19,10.0,-1.6693665,-1.7111649,-1.6902657,-1.6932513,-1.6932513,-1.6633953,-1.7022081,-1.7141505,-1.7290784,-1.7350496,-1.7231073,-1.7260929,-1.7529632,-1.7529632,-1.6962369,-1.7589344
2020-06-04.out.20,10.0,-1.8096896,-1.7858048,-1.746992,-1.8813439,-1.8604447,-1.8485023,-1.8096896,-1.8395455,-1.8604447,-1.8873151,-1.8813439,-1.8932863,-1.8604447,-1.9052286,-1.8485023,-1.9589694
2020-06-04.out.21,10.0,-1.9111998,-1.8932863,-1.8813439,-1.8813439,-1.8664159,-1.8186463,-1.8873151,-1.8873151,-1.7828192,-1.8694015,-1.8514879,-1.8126751,-1.7708768,-1.7290784,-1.8156607,-1.6723521
2020-06-04.out.22,10.0,-1.902243,-1.7380352,-1.8753727,-1.8634303,-1.6245826,-1.8425311,-1.8723871,-1.8305887,-1.7977472,-1.8276031,-1.9947965,-2.0694364,-1.9500126,-1.7977472,-1.8335743,-1.8694015
2020-06-04.out.23,10.0,-1.8037184,-1.6992225,-1.7231073,-1.776848,-1.7887904,-1.8156607,-1.7380352,-1.8604447,-1.8753727,-1.8514879,-1.8425311,-1.806704,-1.8335743,-1.8694015,-1.7947616,-1.8365599
2020-06-04.out.24,10.0,-1.8783583,-1.8455167,-1.8634303,-1.8425311,-1.8813439,-1.8783583,-1.9082142,-1.8544735,-1.8365599,-1.8455167,-1.8753727,-1.8335743,-1.7977472,-1.8335743,-1.7051937,-1.8634303
2020-06-04.out.25,10.0,-1.7350496,-1.8216319,-1.7499776,-1.8425311,-1.7410208,-1.7947616,-1.7798336,-1.8574591,-1.806704,-1.7977472,-1.7887904,-1.7649056,-1.8037184,-1.7589344,-1.806704,-1.8037184
2020-06-04.out.26,10.0,-1.8395455,-1.7410208,-1.76192,-1.7828192,-1.8186463,-1.7977472,-1.8156607,-1.8664159,-1.8574591,-1.8604447,-1.8276031,-1.8007328,-1.7887904,-1.7887904,-1.791776,-1.8216319
2020-06-04.out.27,10.0,-1.8604447,-1.8156607,-1.8186463,-1.7947616,-1.8843295,-1.8604447,-1.8574591,-1.8335743,-1.8276031,-1.8335743,-1.8395455,-1.8216319,-1.7947616,-1.8126751,-1.8455167,-1.8634303
2020-06-04.out.28,10.0,-1.8485023,-1.8335743,-1.8514879,-1.7440064,-1.7738624,-1.8037184,-1.8216319,-1.8246175,-1.8335743,-1.8694015,-1.8783583,-1.917171,-1.8604447,-1.932099,-1.902243,-1.8694015
2020-06-04.out.29,10.0,-1.8574591,-1.8903007,-1.8514879,-1.8156607,-1.7947616,-1.8485023,-1.917171,-1.8395455,-1.791776,-1.76192,-1.7798336,-1.8186463,-1.9291134,-1.8873151,-1.8485023,-1.8544735
2020-06-04.out.30,10.0,-1.8485023,-1.7858048,-1.8096896,-1.7977472,-1.7738624,-1.7977472,-1.8007328,-1.7440064,-1.8485023,-1.8604447,-1.8514879,-1.7947616,-1.8276031,-1.8634303,-1.7738624,-1.9709118
2020-06-04.out.31,10.0,-2.0037533,-1.9380702,-1.8544735,-1.9738974,-2.0037533,-1.9380702,-1.9261278,-1.9500126,-1.9559838,-1.9201566,-1.9111998,-1.9350846,-1.9201566,-1.9141854,-1.8574591,-1.9559838
2020-06-04.out.32,10.0,-2.0156957,-2.0246525,-1.9828541,-2.0097245,-1.9947965,-1.8723871,-1.746992,-1.806704,-1.8037184,-1.791776,-1.7440064,-1.806704,-1.8604447,-1.9052286,-1.8276031,-1.8694015
2020-06-04.out.33,10.0,-1.7977472,-1.8485023,-1.8365599,-1.7081793,-1.7559488,-1.8365599,-1.7977472,-1.8246175,-1.7231073,-1.7828192,-1.7947616,-1.8156607,-1.8126751,-1.6842945,-1.7111649,-1.7499776
2020-06-04.out.34,10.0,-1.7201217,-1.7201217,-1.746992,-1.7708768,-1.8246175,-1.7499776,-1.7440064,-1.7051937,-1.7798336,-1.76192,-1.7440064,-1.8246175,-1.7858048,-1.7738624,-1.7678912,-1.7440064
2020-06-04.out.35,10.0,-1.7589344,-1.7529632,-1.7708768,-1.7410208,-1.7649056,-1.7589344,-1.7887904,-1.732064,-1.7171361,-1.7290784,-1.7260929,-1.732064,-1.7350496,-1.7559488,-1.7440064,-1.7410208
2020-06-04.out.36,10.0,-1.7678912,-1.7231073,-1.7260929,-1.7589344,-1.7350496,-1.7798336,-1.7858048,-1.7708768,-1.7499776,-1.7410208,-1.732064,-1.7440064,-1.7231073,-1.7111649,-1.7260929,-1.7051937
2020-06-04.out.37,10.0,-1.7171361,-1.7022081,-1.6813089,-1.7022081,-1.6902657,-1.6962369,-1.6633953,-1.6693665,-1.6783233,-1.6783233,-1.6783233,-1.6574241,-1.6783233,-1.6544385,-1.6424962,-1.6305538
2020-06-04.out.38,10.0,-1.6096546,-1.636525,-1.6454817,-1.6604097,-1.6753377,-1.6992225,-1.6604097,-1.7559488,-1.8664159,-1.9977821,-2.0127101,-1.9828541,-1.6992225,-1.6604097,-1.606669,-1.6723521
2020-06-04.out.39,10.0,-1.636525,-1.6484673,-1.6633953,-1.7708768,-1.7260929,-1.6842945,-1.6753377,-1.8007328,-1.7678912,-1.7380352,-1.7051937,-1.6962369,-1.7231073,-1.7410208,-1.6783233,-1.6335394
2020-06-04.out.40,10.0,-1.7738624,-1.7887904,-1.7529632,-1.6992225,-1.7260929,-1.7141505,-1.7141505,-1.6813089,-1.6305538,-1.6245826,-1.6395106,-1.6126402,-1.6036834,-1.6663809,-1.6335394,-1.5977122
2020-06-04.out.41,10.0,-1.6156258,-1.6156258,-1.8007328,-1.6604097,-1.6126402,-1.6096546,-1.6574241,-1.636525,-1.6156258,-1.6454817,-1.591741,-1.6544385,-1.6962369,-1.6424962,-1.6395106,-1.6484673
2020-06-04.out.42,10.0,-1.6544385,-1.6663809,-1.6753377,-1.6962369,-1.7022081,-1.6842945,-1.6962369,-1.6693665,-1.6574241,-1.6454817,-1.6156258,-1.6096546,-1.6574241,-1.636525,-1.636525,-1.6454817
2020-06-04.out.43,10.0,-1.6514529,-1.6126402,-1.6305538,-1.6275682,-1.6424962,-1.6395106,-1.6544385,-1.6454817,-1.6574241,-1.6514529,-1.6454817,-1.6424962,-1.621597,-1.6305538,-1.6305538,-1.6186114
2020-06-04.out.44,10.0,-1.6275682,-1.5977122,-1.5947266,-1.5648706,-1.5648706,-1.5111299,-1.5141155,-1.5588995,-1.4693316,-1.4693316,-1.5021731,-1.4902307,-1.4573892,-1.4723172,-1.4275332,-1.4902307
2020-06-04.out.45,10.0,-1.4902307,-1.4603748,-1.4603748,-1.4633604,-1.4693316,-1.43649,-1.4394756,-1.3588645,-1.4454468,-1.4036484,-1.4275332,-1.4484324,-1.4424612,-1.4305188,-1.4275332,-1.4305188
2020-06-04.out.46,10.0,-1.4573892,-1.4006628,-1.4723172,-1.5051587,-1.4872451,-1.4544036,-1.4842595,-1.4962019,-1.4812739,-1.451418,-1.466346,-1.4812739,-1.4902307,-1.451418,-1.4484324,-1.4424612
2020-06-04.out.47,10.0,-1.4723172,-1.4812739,-1.4812739,-1.4603748,-1.421562,-1.4335044,-1.3976772,-1.3528933,-1.4185764,-1.5081443,-1.4723172,-1.4842595,-1.4753028,-1.4902307,-1.5051587,-1.5977122
2020-06-04.out.48,10.0,-1.5857698,-1.5439715,-1.5200867,-1.4872451,-1.4693316,-1.4723172,-1.5111299,-1.5200867,-1.4812739,-1.4872451,-1.5350147,-1.5260579,-1.5230723,-1.5111299,-1.5051587,-1.466346
2020-06-04.out.49,10.0,-1.5529283,-1.5409859,-1.5409859,-1.5230723,-1.5260579,-1.5200867,-1.5081443,-1.5171011,-1.5200867,-1.5021731,-1.4991875,-1.4753028,-1.5260579,-1.5021731,-1.5051587,-1.4991875
2020-06-04.out.50,10.0,-1.5380003,-1.5499427,-1.5380003,-1.5439715,-1.5588995,-1.5529283,-1.5290435,-1.5439715,-1.5738274,-1.5529283,-1.5857698,-1.5469571,-1.5350147,-1.5588995,-1.5409859,-1.5141155
2020-06-04.out.51,10.0,-1.5081443,-1.5380003,-1.5260579,-1.5081443,-1.4902307,-1.5171011,-1.4991875,-1.5111299,-1.5171011,-1.5051587,-1.4335044,-1.4484324,-1.4424612,-1.43649,-1.4394756,-1.4305188
2020-06-04.out.52,10.0,-1.4454468,-1.4155908,-1.3917061,-1.3917061,-1.3708069,-1.3767781,-1.3767781,-1.3469221,-1.3678213,-1.3708069,-1.3976772,-1.3946917,-1.3917061,-1.3827493,-1.3708069,-1.3528933
2020-06-04.out.53,10.0,-1.3528933,-1.3439365,-1.3499077,-1.3528933,-1.3767781,-1.3439365,-1.3290085,-1.3409509,-1.3319941,-1.3379653,-1.3678213,-1.3439365,-1.3349797,-1.3021382,-1.3140805,-1.2991526
2020-06-04.out.54,10.0,-1.2991526,-1.2872102,-1.2931814,-1.266311,-1.266311,-1.2633254,-1.2752678,-1.2872102,-1.2991526,-1.2901958,-1.3081094,-1.2931814,-1.296167,-1.281239,-1.2633254,-1.2543686
2020-06-04.out.55,10.0,-1.2215271,-1.266311,-1.266311,-1.2752678,-1.2872102,-1.2692966,-1.281239,-1.2573542,-1.3170661,-1.2782534,-1.266311,-1.266311,-1.2483974,-1.2394406,-1.2543686,-1.2722822
2020-06-04.out.56,10.0,-1.2692966,-1.236455,-1.2543686,-1.251383,-1.2424262,-1.2454118,-1.2334694,-1.2394406,-1.2274983,-1.2334694,-1.2245127,-1.2424262,-1.2215271,-1.2095847,-1.2095847,-1.2065991
2020-06-04.out.57,10.0,-1.1886855,-1.1916711,-1.1976423,-1.2036135,-1.2006279,-1.2215271,-1.2155559,-1.1797287,-1.2095847,-1.2155559,-1.2304838,-1.266311,-1.2454118,-1.2394406,-1.251383,-1.2752678
2020-06-04.out.58,10.0,-1.251383,-1.2304838,-1.2245127,-1.2483974,-1.236455,-1.2155559,-1.2304838,-1.236455,-1.2543686,-1.2215271,-1.2424262,-1.2901958,-1.2872102,-1.3260229,-1.3230373,-1.2185415
2020-06-04.out.59,10.0,-1.1558439,-1.1976423,-1.1797287,-1.1588295,-1.2065991,-1.2006279,-1.2215271,-1.2185415,-1.2334694,-1.281239,-1.1767431,-1.266311,-1.2543686,-1.281239,-1.2095847,-1.2036135
2020-06-04.out.60,10.0,-1.2304838,-1.1707719,-1.2036135,-1.2185415,-1.2006279,-1.1856999,-1.2155559,-1.2095847,-1.2215271,-1.2215271,-1.1946567,-1.1856999,-1.1856999,-1.1648007,-1.140916,-1.1170312
2020-06-04.out.61,10.0,-1.1230024,-1.096132,-1.0782184,-1.0692616,-1.1140456,-1.1319592,-1.125988,-1.1468871,-1.1468871,-1.1289736,-1.1200168,-1.0931464,-1.1021032,-1.1170312,-1.11106,-1.1618151
2020-06-04.out.62,10.0,-1.2274983,-1.2692966,-1.281239,-1.1916711,-1.1498727,-1.140916,-1.0931464,-1.1021032,-1.1468871,-1.1468871,-1.1648007,-1.140916,-1.1140456,-1.1080744,-1.125988,-1.1021032
2020-06-04.out.63,10.0,-1.0991176,-1.0901608,-1.0871752,-1.0931464,-1.1050888,-1.0931464,-1.0931464,-1.0991176,-1.066276,-1.0483625,-1.0423913,-1.0423913,-1.0364201,-0.9946217,-1.0513481,-1.0752328
2020-06-04.out.64,10.0,-1.125988,-1.081204,-1.0364201,-1.0453769,-1.0334345,-1.0573193,-1.0394057,-1.0185065,-0.9976073,-1.0155209,-0.8901259,-0.9587946,-0.9050538,-0.8572843,-1.0364201,-1.0543337
2020-06-04.out.65,10.0,-1.0991176,-0.9976073,-1.0065641,-0.940881,-0.9349098,-0.955809,-0.9498378,-0.9378954,-0.9289386,-0.9020682,-0.8423563,-0.8513131,-0.9528234,-1.0005929,-0.9289386,-0.9468522
