,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-09-13.out.0,0.0,-1.4271099,-1.4271099,-1.5270938,-1.3771179,-1.339624,-1.3521219,-1.5270938,-1.5645878,-1.6145797,-1.5770858,-1.4895998,-1.277134,-1.0896642,-1.339624,-1.4771018,-1.2021461
2020-09-13.out.1,0.0,-1.4646039,-1.4271099,-1.3771179,-1.5270938,-1.5895838,-1.5520898,-1.4646039,-1.4521059,-1.227142,-1.6145797,-1.6020817,-1.5270938,-1.6645717,-1.5520898,-1.5145958,-1.227142
2020-09-13.out.2,0.0,-1.23964,-1.3521219,-1.327126,-1.5520898,-1.4646039,-1.0146762,-1.0521702,-1.2021461,-1.264636,-1.2021461,-1.1896481,-1.1521541,-1.2146441,-1.30213,-1.23964,-1.339624
2020-09-13.out.3,0.0,-1.1896481,-1.3521219,-1.1521541,-1.327126,-1.339624,-1.327126,-1.2146441,-1.227142,-1.1146601,-1.289632,-1.327126,-1.3646199,-1.327126,-1.3521219,-1.5270938,-1.1896481
2020-09-13.out.4,0.0,-1.264636,-1.23964,-1.1396561,-1.30213,-1.5020978,-1.4021139,-1.5770858,-1.6770697,-1.4146119,-1.277134,-1.4146119,-1.4146119,-1.0646682,-1.30213,-1.4396079,-1.3646199
2020-09-13.out.5,0.0,-1.3896159,-1.3646199,-1.4521059,-1.4146119,-1.314628,-1.277134,-1.314628,-1.327126,-1.3771179,-1.3771179,-1.3646199,-1.3646199,-1.4771018,-1.277134,-1.3521219,-1.3771179
2020-09-13.out.6,0.0,-1.252138,-1.314628,-1.3646199,-1.4396079,-1.5020978,-1.5645878,-1.4021139,-1.277134,-1.4895998,-1.252138,-0.9521863,-1.1271581,-1.2146441,-1.0896642,-0.9771822,-1.0271742
2020-09-13.out.7,0.0,-1.0646682,-1.0896642,-1.1521541,-1.1271581,-1.2021461,-1.327126,-1.30213,-1.4646039,-1.277134,-1.264636,-1.4271099,-1.327126,-1.30213,-1.277134,-1.3646199,-1.30213
2020-09-13.out.8,0.0,-1.314628,-1.23964,-1.3521219,-1.327126,-1.3771179,-1.4271099,-1.3896159,-1.3646199,-1.3646199,-1.5270938,-1.5020978,-1.6270777,-1.4771018,-1.264636,-1.3771179,-1.4146119
2020-09-13.out.9,0.0,-1.3896159,-1.1646521,-1.5770858,-1.4396079,-1.5395918,-1.3896159,-1.277134,-1.4521059,-1.4396079,-1.3896159,-1.5520898,-1.4521059,-1.5395918,-1.5645878,-1.6270777,-1.5520898
2020-09-13.out.10,0.0,-1.6020817,-1.5520898,-1.3646199,-1.6020817,-1.5895838,-1.4646039,-1.4146119,-1.3646199,-1.3771179,-1.3896159,-1.4021139,-1.4521059,-1.3646199,-1.314628,-1.314628,-1.314628
2020-09-13.out.11,0.0,-1.339624,-1.4646039,-1.5645878,-1.4021139,-1.23964,-1.227142,-1.4521059,-1.1146601,-1.1521541,-1.0896642,-1.2021461,-1.0646682,-1.0521702,-1.1271581,-1.0771662,-1.1646521
2020-09-13.out.12,0.0,-1.1271581,-1.1396561,-1.4021139,-1.2146441,-1.3521219,-1.3646199,-1.5645878,-1.327126,-1.4521059,-1.3896159,-1.314628,-1.1771501,-1.2146441,-1.339624,-1.4396079,-1.1521541
2020-09-13.out.13,0.0,-1.0646682,-1.252138,-1.4396079,-1.5895838,-1.4895998,-1.3771179,-1.4021139,-1.327126,-1.314628,-1.5270938,-1.23964,-1.4521059,-1.2146441,-1.1271581,-1.3771179,-1.3896159
2020-09-13.out.14,0.0,-1.3646199,-1.30213,-1.264636,-1.2146441,-1.1771501,-1.264636,-1.4271099,-1.277134,-1.3896159,-1.4021139,-1.252138,-1.3771179,-1.339624,-1.2146441,-1.4771018,-1.30213
2020-09-13.out.15,0.0,-1.4146119,-1.5020978,-1.4271099,-1.252138,-1.3771179,-1.5145958,-1.6020817,-1.314628,-1.30213,-1.264636,-1.5145958,-1.5395918,-1.5520898,-1.5895838,-1.6395757,-1.5770858
2020-09-13.out.16,0.0,-1.327126,-1.3896159,-1.4271099,-1.4021139,-1.4271099,-1.5270938,-1.3771179,-1.5145958,-1.4396079,-1.4771018,-1.4396079,-1.5270938,-1.23964,-1.289632,-1.264636,-1.4271099
2020-09-13.out.17,0.0,-1.3896159,-1.4271099,-1.252138,-1.1521541,-1.2146441,-1.3521219,-1.4271099,-1.289632,-1.2021461,-1.227142,-1.4646039,-1.5520898,-1.3771179,-1.3646199,-1.3896159,-1.4771018
2020-09-13.out.18,0.0,-1.3771179,-1.30213,-1.339624,-1.30213,-1.30213,-1.4396079,-1.3896159,-1.3646199,-1.2146441,-1.2021461,-1.252138,-1.227142,-1.0646682,-1.327126,-1.4021139,-1.252138
2020-09-13.out.19,0.0,-1.2146441,-1.3771179,-1.327126,-1.339624,-1.4646039,-1.4021139,-1.2021461,-1.1771501,-1.339624,-1.2021461,-1.339624,-1.2146441,-1.4396079,-1.3896159,-1.4271099,-1.3521219
2020-09-13.out.20,0.0,-1.264636,-1.289632,-1.3896159,-1.5895838,-1.4646039,-1.339624,-1.1521541,-1.227142,-1.3521219,-1.264636,-1.3896159,-1.23964,-1.339624,-1.264636,-1.227142,-1.277134
2020-09-13.out.21,0.0,-1.264636,-1.289632,-1.23964,-1.264636,-1.2021461,-1.2146441,-1.23964,-1.1271581,-1.1646521,-1.327126,-1.264636,-1.289632,-1.264636,-1.252138,-1.252138,-1.277134
2020-09-13.out.22,0.0,-1.264636,-1.1896481,-1.0646682,-1.2021461,-1.264636,-1.1771501,-1.227142,-1.1521541,-1.1646521,-1.4021139,-1.227142,-1.1021621,-1.1021621,-1.23964,-1.1896481,-1.0521702
2020-09-13.out.23,0.0,-1.0771662,-1.264636,-1.1896481,-1.1646521,-1.0271742,-1.0271742,-1.0271742,-0.9271903,-0.8896963,-0.9646843,-1.0271742,-0.9896802,-1.0396722,-1.0896642,-1.0646682,-1.0021782
2020-09-13.out.24,0.0,-1.0146762,-1.0521702,-1.1521541,-1.4146119,-1.4895998,-1.2146441,-1.0646682,-1.2146441,-1.1896481,-1.0646682,-1.0021782,-0.9521863,-0.9771822,-0.8771983,-0.9396883,-1.1396561
2020-09-13.out.25,0.0,-1.0896642,-0.9271903,-0.9896802,-1.1771501,-1.289632,-1.314628,-1.1521541,-1.1146601,-1.1521541,-1.2021461,-0.9396883,-1.0021782,-1.0396722,-1.0771662,-1.1271581,-1.0646682
2020-09-13.out.26,0.0,-0.7772144,-0.7522184,-0.8397044,-0.8896963,-0.8397044,-0.7397204,-0.6897285,-0.8896963,-0.8522023,-0.8147084,-0.8397044,-0.9396883,-0.9146923,-1.0396722,-0.9396883,-0.9521863
2020-09-13.out.27,0.0,-0.9271903,-1.0396722,-0.8522023,-0.8397044,-0.7272224,-0.7397204,-0.7772144,-0.6522345,-0.8272064,-0.8397044,-0.9021943,-0.6897285,-0.9271903,-0.7647164,-0.8147084,-0.7897124
2020-09-13.out.28,0.0,-0.7147245,-0.7522184,-0.7897124,-0.7647164,-0.9271903,-0.9271903,-0.9271903,-0.6897285,-0.7397204,-0.7647164,-0.6022425,-0.4647647,-0.6147405,-0.6272385,-0.5147566,-0.6522345
2020-09-13.out.29,0.0,-0.5147566,-0.5022586,-0.4772626,-0.5272546,-0.5022586,-0.6647325,-0.5397526,-0.4147727,-0.4897606,-0.5147566,-0.5522506,-0.5397526,-0.4772626,-0.5897446,-0.5272546,-0.5772466
2020-09-13.out.30,0.0,-0.5147566,-0.5022586,-0.5772466,-0.5897446,-0.6772305,-0.6147405,-0.7772144,-0.6772305,-0.6022425,-0.4772626,-0.5272546,-0.5022586,-0.5772466,-0.4897606,-0.7522184,-0.6022425
2020-09-13.out.31,0.0,-0.5647486,-0.6397365,-0.6147405,-0.6147405,-0.3897767,-0.4522667,-0.4647647,-0.4522667,-0.6022425,-0.5897446,-0.4397687,-0.3522828,-0.5272546,-0.3897767,-0.3897767,-0.2897928
