,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-12-17.out.0,8.0,-0.3548396,-0.359246,-0.3617074,-0.3609504,-0.3590404,-0.3593291,-0.3589552,-0.3570582,-0.3510174,-0.3473437,-0.3474861,-0.3500678,-0.3481578,-0.3470048,-0.3430294,-0.3435938
2020-12-17.out.1,8.0,-0.3439898,-0.3439898,-0.3431125,-0.3408065,-0.3355227,-0.3388965,-0.3383801,-0.3380191,-0.3418742,-0.3400845,-0.3380191,-0.3367588,-0.3325076,-0.3356057,-0.332267,-0.3336957
2020-12-17.out.2,8.0,-0.3300812,-0.3324224,-0.3334551,-0.3329517,-0.332302,-0.3312823,-0.3300089,-0.3288429,-0.3289762,-0.3272939,-0.3272939,-0.3270532,-0.3275826,-0.3288429,-0.3270662,-0.3233314
2020-12-17.out.3,8.0,-0.3248675,-0.3239681,-0.3212659,-0.3203535,-0.3202332,-0.3203535,-0.3182881,-0.3219026,-0.323163,-0.3247121,-0.323176,-0.3248454,-0.3243161,-0.3225042,-0.3217472,-0.32278
2020-12-17.out.4,8.0,-0.323524,-0.3222636,-0.3188897,-0.317844,-0.3179903,-0.31901,-0.3164412,-0.3161395,-0.3148791,-0.3146034,-0.3184586,-0.3153475,-0.3157084,-0.3194433,-0.3225544,-0.3229024
2020-12-17.out.5,8.0,-0.3306478,-0.3301314,-0.3293394,-0.3288101,-0.3279106,-0.3304924,-0.3330742,-0.3341069,-0.3346103,-0.3330742,-0.3330742,-0.3351266,5.6383187,0.7937924,5.9191924,5.7545346
2020-12-17.out.6,8.0,3.9941854,3.0468617,-0.3281513,-0.3296874,-0.328788,-0.3250531,-0.3251734,-0.3262062,-0.3269632,-0.323108,-0.3217996,-0.323865,-0.3212832,-0.3215109,-0.3209945,-0.3225436
2020-12-17.out.7,8.0,-0.3257621,-0.3231933,-0.3213555,-0.3173579,-0.3206837,-0.3235542,-0.3259677,-0.3249479,-0.3254643,-0.3274687,-0.3267247,-0.3259196,-0.3310832,-0.3307001,-0.3288624,-0.3309278
2020-12-17.out.8,8.0,-0.3324769,-0.3343146,6.1374316,6.1683431,6.0240431,5.9638437,6.0138029,6.0126651,5.6566337,3.7075388,2.142073,2.0918361,2.3713357,2.4417773,2.468224,2.4524942
2020-12-17.out.9,8.0,2.4560522,2.4675271,2.4579647,2.4516157,2.4552218,2.4512763,2.4449144,1.6615321,2.0952493,-0.1406439,-0.3382771,-0.3371111,-0.3411346,-0.3418916,-0.3396929,-0.3390211
2020-12-17.out.10,8.0,-0.335575,-0.3369687,-0.336741,-0.3346626,-0.3319605,-0.3310611,-0.3341463,-0.3343869,-0.3333542,-0.3324418,-0.3354196,-0.337485,-0.3391544,-0.3362969,-0.3381217,-0.3404278
2020-12-17.out.11,8.0,-0.3393821,-0.3404278,-0.3388787,-0.3404278,-0.3445456,-0.3417362,-0.3419768,-0.3409311,-0.3381217,-0.3391544,-0.3364523,-0.3401871,-0.3365726,-0.3365726,-0.3365726,-0.3349162
2020-12-17.out.12,8.0,-0.3391544,-0.3350366,-0.3355399,-0.3334875,-0.3329711,-0.33177,-0.3326954,-0.3333191,-0.3297176,-0.3330434,-0.3345925,-0.3359861,-0.3406333,-0.3434427,-0.3445958,-0.3443201
2020-12-17.out.13,8.0,-0.3448364,-0.3436353,-0.345486,-0.3460024,-0.3477661,-0.3496039,-0.3467464,-0.3451844,-0.3374521,-0.3353867,-0.3348703,-0.335903,-0.335903,-0.335916,-0.337069,-0.3419439
2020-12-17.out.14,8.0,-0.3455583,-0.3455454,-0.3453177,-0.347335,-0.3439963,-0.3504331,-0.3491598,-0.3496761,-0.3501925,-0.3489321,-0.3499648,-0.3462171,-0.3436353,-0.3441517,-0.3428913,-0.3420993
2020-12-17.out.15,8.0,-0.3413423,-0.3415829,-0.3436353,-0.345486,-0.3496039,-0.3498315,-0.3477661,-0.3457137,-0.3444404,-0.342375,0.2926492,4.60193,4.1901294,3.0774046,0.656281,-0.3417383
2020-12-17.out.16,8.0,-0.3401892,-0.3355421,0.3646737,0.3456485,0.3264291,-0.3299954,-0.3306672,-0.3373668,0.5427659,0.2802103,1.6707922,2.5846166,2.6704146,2.6739283,2.6709316,5.8406573
2020-12-17.out.17,8.0,5.7779104,5.8120662,5.8794009,5.8489555,0.2669438,0.1875305,0.1383075,0.1856196,0.2263096,1.1806663,5.636825,-0.3432523,-0.3499518,-0.3482955,-0.3503608,-0.3493281
2020-12-17.out.18,8.0,-0.3470221,-0.3432021,5.8750717,5.3618208,3.2267007,0.3944967,0.4302428,4.2003046,5.9254463,2.9510778,0.2840325,0.4879768,2.7215748,5.7423102,2.1014185,2.1471075
2020-12-17.out.19,8.0,2.1593276,2.1635141,2.1738437,2.1831523,-0.3327326,-0.3291311,-0.327569,-0.3252149,-0.3236658,-0.3237991,-0.3235233,-0.32416,-0.3246413,-0.324112,-0.3270547,-0.3369859
2020-12-17.out.20,8.0,-0.3444555,-0.34921,-0.3484179,-0.3490675,-0.3485512,-0.3458362,-0.3427381,-0.3402766,-0.3382241,-0.3363994,-0.3356424,-0.334321,-0.3375394,-0.3437486,-0.344996,-0.3446259
2020-12-17.out.21,8.0,0.2064989,0.0915227,0.0695821,0.0567362,5.4311562,6.0252467,3.6300091,2.5012338,0.714164,1.1386974,0.8874697,0.1644675,0.1791293,0.1032045,0.0610522,0.1063039
2020-12-17.out.22,8.0,0.2317517,0.2233432,0.2639994,0.8107798,0.9104609,5.8968493,5.9899172,6.0288701,4.5358481,0.7636001,0.3021196,0.7157646,4.5698207,6.0303684,5.7994,6.008286
2020-12-17.out.23,8.0,6.0160535,6.0095915,2.1210217,3.690945,3.7139648,-0.2995893,-0.3524855,-0.3535312,-0.3522579,-0.3532906,-0.3509975,-0.3499648,-0.3499648,-0.3482955,-0.3467464,-0.3454731
2020-12-17.out.24,8.0,-0.3449697,-0.343924,-0.3448234,-0.3432744,-0.3049586,0.6210941,-0.342771,-0.3441647,-0.3462301,0.1602624,-0.3451121,-0.3471775,-0.3474052,-0.3456285,-0.343576,-0.342014
2020-12-17.out.25,8.0,-0.342375,-0.343937,-0.3403096,-0.3386402,-0.3429043,-0.3403096,-0.3398062,-0.3395175,-0.3390011,-0.337056,-0.3348703,-0.3341985,-0.3352313,-0.3336822,-0.3354719,-0.3345595
2020-12-17.out.26,8.0,-0.3380186,-0.3354368,-0.3349205,-0.3373468,-0.3363141,-0.3360254,-0.3346096,-0.334321,-0.3348503,-0.3339249,-0.3353315,-0.3329904,-0.3334938,-0.3343711,-0.3374692,-0.3388629
2020-12-17.out.27,8.0,-0.3383465,-0.3360054,-0.3440987,-0.3451314,-0.3453591,-0.3467657,-0.3483018,-0.3446873,-0.3505005,-0.3561673,-0.3654745,-0.0647401,2.9292361,0.0532365,5.7523078,2.4186406
2020-12-17.out.28,8.0,4.3623771,2.4930272,0.5804824,0.2978839,-0.3484702,-0.3453721,-0.3471968,-0.3492752,-0.3461641,-0.3449038,-0.343871,-0.3435824,-0.342322,-0.3446151,-0.3399808,-0.3412283
2020-12-17.out.29,8.0,-0.3402085,-0.343427,-0.3424072,-0.34458,-0.3493345,-0.3484351,-0.3466103,-0.346081,-0.347643,-0.3467306,-0.3491791,-0.3503451,-0.347247,-0.3462143,-0.3451816,-0.3436325
2020-12-17.out.30,8.0,-0.3433568,-0.3412784,-0.3398626,-0.3377971,-0.3388299,-0.3385541,-0.342289,-0.343033,-0.3412082,-0.3412082,-0.3396591,-0.3403087,-0.340033,-0.3384839,-0.3401404,-0.3401404
2020-12-17.out.31,8.0,-0.3380879,-0.3420504,-0.3394815,-0.3394686,-0.3368997,-0.3402256,-0.3397092,-0.3408622,-0.3462535,-0.351021,-0.3517909,-0.3497255,-0.3502289,-0.3505898,-0.3474917,-0.3469883
2020-12-17.out.32,8.0,-0.3444065,-0.3436015,-0.3432184,-0.3447545,-0.3487299,-0.3634154,0.048137,1.1300459,5.7849236,5.9039811,5.880361,5.825426,6.0488708,6.0295238,5.8586588,1.9336336
2020-12-17.out.33,8.0,1.9423398,2.1572419,2.1844624,2.1960671,2.0935953,2.1426053,2.1520214,2.1474864,2.1576865,2.1733442,2.1790207,5.8257866,3.6075941,0.3890826,0.2708169,0.1834335
2020-12-17.out.34,8.0,0.1857779,0.2244997,5.8408108,5.8416868,6.0166657,2.2799299,2.3145684,2.4605518,2.4907028,2.5367803,2.5235395,2.5132673,1.8089733,-0.29234,-0.3507281,-0.3503321
2020-12-17.out.35,8.0,-0.3491791,-0.3502118,-0.3484351,-0.3479058,-0.3479058,-0.3479187,-0.3502248,-0.347643,-0.3440156,-0.3434992,-0.347247,-0.3434992,-0.3432364,-0.3469583,-0.3572853,-0.3600003
2020-12-17.out.36,8.0,-0.3594839,-0.34954,-0.34954,-0.347247,-0.3425998,-0.3405473,-0.3389853,-0.3362702,-0.3379526,-0.3357668,-0.3353708,-0.336261,-0.3398755,-0.341928,-0.3462865,-0.342672
2020-12-17.out.37,8.0,-0.342289,-0.3490016,-0.3481965,-0.3471638,-0.3440657,-0.3587512,-0.3608165,-0.3574908,-0.3543927,-0.3515833,-0.3587992,-0.361764,-0.3615363,-0.359854,-0.3565283,-0.3632407
2020-12-17.out.38,8.0,-0.3628798,-0.3586287,-0.3570797,3.1184756,2.6767585,2.6944611,2.6490729,2.6194747,2.580546,2.6056097,2.6364676,2.6540368,2.5066621,-0.3266938,-0.3311856,-0.3291202
2020-12-17.out.39,8.0,-0.3301529,-0.2777789,-0.3474725,-0.3442541,-0.3459365,-0.3463325,-0.3449038,-0.3448908,-0.3531524,-0.3489013,-0.3464398,-0.3495509,-0.3511,-0.3490216,-0.3464398,-0.3459365
2020-12-17.out.40,8.0,-0.3463195,-0.3447705,-0.3494176,-0.3473522,-0.3496933,-0.3481573,-0.3455755,0.0761749,0.1278691,0.1345145,0.135979,0.1322906,0.1300316,0.1290205,0.1231454,0.1186868
2020-12-17.out.41,8.0,0.2129742,4.0613908,5.9280034,5.8206287,5.8742928,5.9143779,3.1786522,3.0035477,3.0302316,-0.1721902,0.9839418,0.3200694,4.8779901,5.8049866,4.4345659,0.2543152
2020-12-17.out.42,8.0,0.258593,0.2623428,0.2599151,0.2619817,0.4856346,5.6006279,2.1178845,-0.3412191,-0.3437879,-0.3448206,-0.3455776,-0.3445319,-0.3419631,-0.3448206,-0.3445449,-0.3440156
2020-12-17.out.43,8.0,-0.3419631,-0.338852,-0.3398977,-0.3384689,-0.3364164,-0.3364035,-0.3371605,-0.3372938,-0.3357447,-0.3362481,-0.3390575,-0.3456147,-0.3507783,-0.3572021,-0.3631706,-0.3649473
2020-12-17.out.44,8.0,-0.3636869,-0.3618973,-0.3582829,-0.3571299,-0.3602279,-0.3578016,-0.3541872,-0.3516184,-0.3493124,-0.3528065,-0.3529489,-0.3520495,-0.3496232,-0.3496232,-0.3479538,-0.3451444
