,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-08-05.out.0,6.0,1.8318969,1.8320355,1.8339629,1.8343895,1.8341532,1.8316339,1.830011,1.8308185,1.830093,1.8304944,1.8304406,1.8301769,1.8305822,1.8313917,1.8325175,1.8338132
2020-08-05.out.1,6.0,1.8323085,1.8313544,1.8312373,1.8308594,1.8311151,1.8311718,1.8305907,1.8284835,1.8267491,1.8264287,1.8253107,1.8259445,1.8252188,1.8251478,1.8258744,1.8262291
2020-08-05.out.2,6.0,1.8263765,1.8280786,1.8304544,1.8321906,1.8323078,1.8346482,1.8355396,1.8355044,1.8373468,1.8403722,1.8409999,1.8426361,1.8438104,1.8436884,1.8455822,1.846409
2020-08-05.out.3,6.0,1.8472953,1.8473168,1.8475969,1.8483065,1.8485837,1.8487223,1.8494046,1.8509293,1.8510307,1.8520303,1.8532094,1.851868,1.8532454,1.8554651,1.8555412,1.8557617
2020-08-05.out.4,6.0,1.8535232,1.8533416,1.8554149,1.8544533,1.8543332,1.8543576,1.8560014,1.8621779,1.8687255,1.8675681,1.8702146,1.8746253,1.8745551,1.8789264,1.8822076,1.8819013
2020-08-05.out.5,6.0,1.8834439,1.8856723,1.8875846,1.8884891,1.8879145,1.8904598,1.8911038,1.8910306,1.8940675,1.8950343,1.8972673,1.8978867,1.8987568,1.8989227,1.9011897,1.9015487
2020-08-05.out.6,6.0,1.904275,1.9044066,1.9047969,1.9052972,1.9043393,1.9046163,1.9033325,1.8988984,1.896867,1.8953859,1.8880985,1.8800269,1.8656647,1.8645935,1.8632728,1.8610031
2020-08-05.out.7,6.0,1.8690741,1.8672392,1.8679162,1.8691499,1.8641715,1.8654922,1.8612634,1.8628479,1.8636147,1.8627184,1.8622777,1.8631071,1.8634364,1.8639171,1.864797,1.8649251
2020-08-05.out.8,6.0,1.8655716,1.8664523,1.866629,1.8651417,1.8667015,1.866767,1.8724045,1.8728175,1.8738578,1.8739045,1.877973,1.8816359,1.884088,1.8833601,1.8852812,1.8852129
2020-08-05.out.9,6.0,1.8818786,1.8832311,1.8868051,1.8817966,1.8713266,1.8704985,1.8710441,1.8710937,1.8725274,1.8589483,1.8719545,1.8689823,1.8686641,1.8709845,1.8714328,1.8744976
2020-08-05.out.10,6.0,1.8747611,1.8737832,1.8694416,1.8684657,1.867434,1.8677563,1.8678764,1.8695584,1.8682097,1.8675801,1.8614414,1.8641125,1.8588294,1.8611451,1.8449351,1.8366729
2020-08-05.out.11,6.0,1.8537941,1.847863,1.8507936,1.8510027,1.845403,1.8427004,1.8432289,1.8426467,1.8429185,1.8419159,1.8405726,1.8407059,1.8425411,1.8429623,1.8437514,1.843531
2020-08-05.out.12,6.0,1.8450417,1.8473304,1.8478334,1.8472673,1.8474714,1.8470196,1.8481452,1.8484038,1.8530859,1.8503487,1.8523382,1.8536618,1.8524991,1.8601107,1.8663209,1.8633677
2020-08-05.out.13,6.0,1.8656367,1.8668127,1.8656971,1.8631975,1.8666271,1.8652627,1.865654,1.8664259,1.8559297,1.8563562,1.8546631,1.8504395,1.8461345,1.8406375,1.8414804,1.842579
