,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15
2020-11-19.out.0,4.0,1.5956018,1.6077457,1.6080369,1.6534613,1.6301672,1.6163841,1.6889476,1.672944,1.6882306,1.7123563,1.7373706,1.7048019,1.7171708,1.7756726,1.7771225,1.8116184
2020-11-19.out.1,4.0,1.8255844,1.7848999,1.7770752,1.7561762,1.7648536,1.8161343,1.8621411,1.8141303,1.8910666,1.9000499,1.8644826,1.8649568,1.8423198,1.8319287,1.8715029,1.8605777
2020-11-19.out.2,4.0,1.8710498,1.8685316,1.8849674,1.8652743,1.8638454,1.8993107,1.9049295,1.9405452,1.9462512,1.9498471,1.9762271,2.0075025,2.0284078,2.0560275,2.0428122,2.0463061
2020-11-19.out.3,4.0,2.0451958,2.0680431,2.0589788,2.0736019,2.0689379,2.0677193,2.0711437,2.0447763,2.000619,2.0009701,1.9973143,2.0433748,2.0393468,2.0515327,2.051926,2.0902816
2020-11-19.out.4,4.0,2.0781378,2.068287,2.0548436,2.0454882,2.0409649,2.059514,2.0662494,2.0613151,2.0600156,2.0719975,2.0516957,2.0231277,2.0405034,2.0291849,2.0345545,2.0273028
2020-11-19.out.5,4.0,2.0031981,1.9878306,1.9539351,1.9228699,1.9132716,1.9158854,1.9104285,1.8899165,1.8556487,1.8723757,1.8897661,1.8810677,1.861504,1.8648475,1.8444585,1.841709
2020-11-19.out.6,4.0,1.8349947,1.8470576,1.8372216,1.8207164,1.7982624,1.8242849,1.8252123,1.8263078,1.8158568,1.824819,1.8301676,1.8278324,1.8379323,1.8363415,1.8404715,1.8221926
2020-11-19.out.7,4.0,1.8370649,1.8371669,1.8372899,1.860482,1.8940863,1.8932189,1.8920003,1.9111045,1.9060472,1.9206703,1.9145174,1.9133588,1.9129056,1.9002665,1.9091478,1.9071039
2020-11-19.out.8,4.0,1.8892393,1.8559861,1.8632977,1.8769724,1.8503075,1.8491099,1.8437403,1.8603863,1.8474382,1.8432872,1.8476873,1.8101571,1.7933008,1.6942826,1.6308318,1.7490141
2020-11-19.out.9,4.0,1.6844256,1.5956577,1.6765736,1.6715699,1.6301136,1.7091538,1.6353329,1.6787668,1.6937622,1.7370731,1.7477492,1.7801948,1.7810412,1.7708814,1.7262078,1.7426919
2020-11-19.out.10,4.0,1.7139619,1.7005574,1.6920273,1.7038599,1.6889278,1.7085934,1.7038,1.7044361,1.7522492,1.7434699,1.7584442,1.7694115,1.7750093,1.7632587,1.7389678,1.7340934
2020-11-19.out.11,4.0,1.720833,1.7197164,1.7233301,1.7185577,1.7399971,1.7351227,1.7209139,1.6232826,1.484114,1.4739931,1.4607537,1.3489882,1.2539434,1.3543357,1.412215,1.4158435
