,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47
2020-05-30.out.10,1.0,1.2953605,-1.1364045,-0.1555388,1.2954351,-1.1364135,-0.1556955,1.2953605,-1.136418,-0.1556582,1.2952336,-1.1364463,-0.1557851,1.295353,-1.1364553,-0.1560015,1.2955172,-1.1364403,-0.1560463,1.2956441,-1.1364127,-0.1559194,1.2952709,-1.1364493,-0.1558523,1.2950694,-1.136459,-0.1557254,1.295047,-1.1364627,-0.1557403,1.2949873,-1.1364665,-0.1557105,1.2951441,-1.1364448,-0.1556732,1.2952859,-1.1364277,-0.1556657,1.2952038,-1.1364306,-0.155606,1.2956292,-1.1363881,-0.1556732,1.2956665,-1.1363844,-0.1556806
2020-05-30.out.11,1.0,1.2955695,-1.1363956,-0.1556732,1.2956217,-1.1363896,-0.1556732,1.2956217,-1.1363926,-0.155703,1.2957038,-1.1363799,-0.1556732,1.2956142,-1.1363806,-0.1555836,1.295562,-1.1363829,-0.1555463,1.2955396,-1.1363844,-0.1555463,1.2953306,-1.1364038,-0.155494,1.2952709,-1.136409,-0.1554791,1.2951963,-1.136409,-0.155397,1.2952709,-1.1364053,-0.1554418,1.2953829,-1.1363903,-0.1554269,1.2953978,-1.1363844,-0.1553896,1.2953232,-1.1364,-0.1554418,1.2953157,-1.1364038,-0.1554791,1.295353,-1.1363971,-0.1554493
2020-05-30.out.12,1.0,1.2952187,-1.1364068,-0.155397,1.2952336,-1.1363978,-0.1553299,1.2952635,-1.1363933,-0.1553224,1.2952411,-1.1363956,-0.1553149,1.2951963,-1.1363903,-0.1552254,1.2951441,-1.1363986,-0.1552478,1.2952411,-1.1364105,-0.1554567,1.2952709,-1.1364053,-0.1554418,1.2954053,-1.1363941,-0.1554866,1.2953456,-1.1363911,-0.155397,1.2951515,-1.136406,-0.1553224,1.2951963,-1.1364038,-0.1553448,1.2951888,-1.1364015,-0.1553149,1.2951515,-1.1363948,-0.1552179,1.2952784,-1.1363888,-0.1553,1.2952784,-1.1363896,-0.1553
2020-05-30.out.13,1.0,1.2954053,-1.1363747,-0.1553075,1.2954127,-1.136359,-0.1551657,1.2955247,-1.1363471,-0.1551731,1.2953605,-1.136359,-0.155106,1.2951963,-1.1363702,-0.1550313,1.2952038,-1.136368,-0.1550164,1.2951515,-1.136365,-0.1549343,1.2953157,-1.1363553,-0.1550164,1.2952411,-1.136359,-0.1549791,1.295256,-1.136353,-0.1549343,1.2953008,-1.1363515,-0.1549716,1.2954351,-1.1363515,-0.1551134,1.2953381,-1.1363635,-0.1551284,1.2953157,-1.1363665,-0.1551209,1.2954724,-1.1363732,-0.1553672,1.2952262,-1.1363769,-0.1551284
2020-05-30.out.14,1.0,1.2951739,-1.1363732,-0.1550388,1.2952262,-1.1363777,-0.1551358,1.2953306,-1.1363724,-0.1551955,1.2954127,-1.1363672,-0.1552403,1.2957933,-1.136365,-0.1556284,1.2955247,-1.1363687,-0.1553746,1.295465,-1.136365,-0.1552776,1.2955097,-1.136365,-0.1553299,1.2953605,-1.1363881,-0.1553746,1.2953157,-1.1364038,-0.1554717,1.2951067,-1.136418,-0.1553821,1.2951067,-1.1364135,-0.1553373,1.2953232,-1.1364105,-0.1555537,1.2951366,-1.1364194,-0.1554194,1.2953754,-1.1364075,-0.1555761,1.2953903,-1.1364105,-0.1556284
2020-05-30.out.15,1.0,1.2953754,-1.1364097,-0.1555985,1.2955321,-1.136406,-0.1557329,1.2952635,-1.1364068,-0.1554418,1.295062,-1.1364247,-0.155397,1.2950545,-1.1364112,-0.1552627,1.2951291,-1.1364053,-0.1552851,1.2951739,-1.1363971,-0.1552552,1.2951217,-1.1363933,-0.1551657,1.2951664,-1.1363874,-0.1551582,1.2951739,-1.1363814,-0.1551134,1.2953157,-1.1363687,-0.1551507,1.2953456,-1.136368,-0.1551657,1.2953157,-1.136368,-0.1551358,1.2954053,-1.136368,-0.1552328,1.2954277,-1.136368,-0.1552552,1.2953978,-1.1363642,-0.1551881
2020-05-30.out.16,1.0,1.2954351,-1.136359,-0.1551881,1.295465,-1.1363456,-0.1550985,1.2954874,-1.1363381,-0.1550463,1.2955172,-1.1363262,-0.1549716,1.2954874,-1.1363232,-0.1549045,1.2953232,-1.1363381,-0.1548746,1.2953232,-1.1363433,-0.1549194,1.2952485,-1.1363441,-0.1548448,1.2952187,-1.1363433,-0.1548,1.2952038,-1.1363456,-0.1548074,1.2950769,-1.1363471,-0.154688,1.2949873,-1.136353,-0.1546433,1.2950545,-1.1363538,-0.1547253,1.2950844,-1.1363456,-0.1546806,1.2949948,-1.1363456,-0.1545835,1.2949426,-1.1363508,-0.1545686
2020-05-30.out.17,1.0,1.2948605,-1.136353,-0.1545015,1.2948978,-1.1363471,-0.1544865,1.29495,-1.1363418,-0.1545015,1.2950918,-1.1363359,-0.1545985,1.2948978,-1.1363657,-0.1546656,1.294853,-1.1363694,-0.1546507,1.2949276,-1.1363553,-0.1546059,1.2950097,-1.1363568,-0.154703,1.294853,-1.1363665,-0.1546209,1.2947634,-1.1363963,-0.1548074,1.2946664,-1.1363926,-0.1546656,1.2947336,-1.1363851,-0.1546656,1.2947634,-1.1363881,-0.1547253,1.2947261,-1.1363888,-0.1546955,1.2946888,-1.1364023,-0.1547851,1.2946664,-1.1364038,-0.1547627
2020-05-30.out.18,1.0,1.2946142,-1.1364068,-0.1547403,1.2944276,-1.1364239,-0.154703,1.2943977,-1.1364239,-0.1546656,1.2944873,-1.1364224,-0.1547552,1.2945246,-1.1364291,-0.1548522,1.2945321,-1.1364321,-0.1548895,1.294659,-1.1364224,-0.1549343,1.294644,-1.1364306,-0.1550015,1.2946366,-1.1364194,-0.1548895,1.294353,-1.136462,-0.1549791,1.2945246,-1.1364344,-0.1549045,1.295062,-1.1363956,-0.1551209,1.2951217,-1.1364075,-0.1553,1.2951441,-1.1363978,-0.1552328,1.2950097,-1.1364284,-0.1553746,1.2947933,-1.1364351,-0.155203
2020-05-30.out.19,1.0,1.2948903,-1.136412,-0.155091,1.2949649,-1.1364023,-0.1550836,1.2949426,-1.1363903,-0.1549418,1.2951366,-1.1363762,-0.1550164,1.2952411,-1.1363821,-0.1551955,1.2948828,-1.136406,-0.1550313,1.2948828,-1.1364023,-0.1549866,1.2947112,-1.136418,-0.1549492,1.2947261,-1.1364224,-0.1550089,1.2943903,-1.1364732,-0.1551209,1.2945022,-1.136459,-0.1551134,1.2945694,-1.136453,-0.1551284,1.2944575,-1.1364732,-0.1551955,1.2944948,-1.1364747,-0.1552478,1.2945694,-1.1364732,-0.1553224,1.2945843,-1.1364784,-0.1553821
2020-05-30.out.20,1.0,1.2942858,-1.1365105,-0.1553597,1.2945619,-1.1365038,-0.1555985,1.2950918,-1.1364321,-0.1555015,1.2949127,-1.1364374,-0.1553522,1.2947037,-1.136459,-0.1553299,1.2948008,-1.1364471,-0.1553224,1.2948082,-1.1364381,-0.1552552,1.2948306,-1.1364314,-0.155203,1.2949351,-1.1364165,-0.1551881,1.2948754,-1.1364202,-0.1551507,1.295062,-1.1363948,-0.1551209,1.2948381,-1.1364277,-0.1551806,1.2947933,-1.1364262,-0.1551209,1.2946963,-1.1364262,-0.1550164,1.2948231,-1.1364202,-0.1550985,1.2946963,-1.1364381,-0.1551358
2020-05-30.out.21,1.0,1.2949127,-1.1364381,-0.1553597,1.294659,-1.1364694,-0.1553896,1.2946067,-1.1364612,-0.1552478,1.2946216,-1.1364605,-0.1552478,1.2946515,-1.1364575,-0.1552552,1.2946291,-1.1364508,-0.1551657,1.2944201,-1.1364687,-0.1551134,1.29445,-1.1364635,-0.155091,1.2943306,-1.1364747,-0.1550686,1.2944351,-1.1364672,-0.1551134,1.2944649,-1.1364523,-0.1550089,1.2946067,-1.1364403,-0.1550463,1.2946291,-1.1364389,-0.1550612,1.2946739,-1.1364351,-0.1550686,1.2946963,-1.1364321,-0.1550686,1.2948157,-1.1364239,-0.1551284
2020-05-30.out.22,1.0,1.2948008,-1.1364254,-0.1551209,1.2949202,-1.1364262,-0.1552627,1.2949575,-1.1364433,-0.1554642,1.2947187,-1.1364471,-0.1552328,1.2948008,-1.1364471,-0.1553224,1.2947709,-1.1364433,-0.1552552,1.2947187,-1.1364418,-0.1551881,1.2946664,-1.1364329,-0.1550463,1.2945694,-1.1364433,-0.1550388,1.2945843,-1.1364411,-0.1550313,1.2946739,-1.1364396,-0.1551209,1.2947112,-1.1364418,-0.1551731,1.2946739,-1.1364306,-0.1550313,1.294659,-1.1364366,-0.1550761,1.2945918,-1.13645,-0.1551209,1.294756,-1.1364314,-0.1551284
2020-05-30.out.23,1.0,1.2948679,-1.1364239,-0.1551806,1.2948008,-1.1364351,-0.1552104,1.294853,-1.1364254,-0.1551806,1.2949052,-1.1364314,-0.1552925,1.2945022,-1.1364627,-0.1551433,1.2947187,-1.1364493,-0.1552552,1.2945694,-1.1364709,-0.1552925,1.2945022,-1.1364672,-0.1551955,1.2945694,-1.1364687,-0.1552776,1.294644,-1.1364627,-0.1553,1.2945993,-1.1364568,-0.1551955,1.2945545,-1.1364627,-0.1551955,1.2944425,-1.1364665,-0.1551134,1.2945022,-1.1364612,-0.1551358,1.2945097,-1.1364597,-0.1551284,1.2945395,-1.1364568,-0.1551284
2020-05-30.out.24,1.0,1.2945097,-1.1364515,-0.1550463,1.2946664,-1.1364433,-0.1551433,1.2945993,-1.1364396,-0.1550388,1.2944948,-1.1364433,-0.1549567,1.2945395,-1.1364351,-0.1549268,1.2944052,-1.1364433,-0.1548597,1.2944798,-1.1364321,-0.1548373,1.2946515,-1.1364336,-0.1550313,1.29445,-1.1364381,-0.1548597,1.2945022,-1.1364389,-0.1549268,1.2946216,-1.1364291,-0.1549567,1.2947261,-1.1364247,-0.1550313,1.2946963,-1.1364202,-0.1549567,1.2947858,-1.1364097,-0.1549567,1.2946515,-1.1364157,-0.1548671,1.2946739,-1.136412,-0.1548522
2020-05-30.out.25,1.0,1.2946664,-1.136418,-0.1549045,1.2945172,-1.1364299,-0.1548522,1.2944575,-1.1364351,-0.1548298,1.2944127,-1.1364374,-0.1548074,1.294338,-1.1364359,-0.1547179,1.2944724,-1.1364269,-0.1547851,1.2944724,-1.1364187,-0.1547104,1.2944201,-1.1364202,-0.1546582,1.2945395,-1.1364157,-0.1547477,1.2945321,-1.136412,-0.154703,1.2944276,-1.1364165,-0.1546283,1.2945395,-1.1364038,-0.1546358,1.2947037,-1.1364,-0.1547776,1.2946366,-1.1364,-0.1547104,1.294659,-1.1364015,-0.1547403,1.2947037,-1.1363941,-0.1547179
2020-05-30.out.26,1.0,1.2946366,-1.1364008,-0.1547104,1.2945993,-1.1364023,-0.154688,1.2945619,-1.136406,-0.1546806,1.2945619,-1.1364038,-0.1546582,1.2946216,-1.1363829,-0.1545238,1.2948455,-1.1363553,-0.1545089,1.29495,-1.1363381,-0.1544716,1.2949649,-1.1363344,-0.1544417,1.2948978,-1.1363336,-0.1543671,1.2947336,-1.1363411,-0.1542477,1.2946963,-1.1363418,-0.1542253,1.2945993,-1.1363381,-0.1540835,1.2945619,-1.1363381,-0.1540387,1.2947037,-1.1363411,-0.1542179,1.2946515,-1.1363471,-0.1542253,1.2946366,-1.1363418,-0.1541507
2020-05-30.out.27,1.0,1.2946664,-1.1363403,-0.1541731,1.2946366,-1.1363403,-0.1541432,1.2946664,-1.1363448,-0.1542104,1.2945619,-1.136353,-0.1541731,1.2947336,-1.1363381,-0.1542253,1.2948008,-1.1363433,-0.1543447,1.2947336,-1.1363433,-0.1542776,1.2947784,-1.1363448,-0.1543373,1.2946216,-1.1363553,-0.1542626,1.294756,-1.1363597,-0.1544567,1.2946664,-1.1363702,-0.1544492,1.2948381,-1.1363627,-0.1545686,1.2951217,-1.1363627,-0.1548821,1.2950097,-1.136353,-0.1546731,1.2949351,-1.1363553,-0.1546059,1.2947336,-1.1363665,-0.154494
2020-05-30.out.28,1.0,1.2945694,-1.1363896,-0.1545313,1.2946888,-1.1363836,-0.1546059,1.2948903,-1.1363844,-0.1548298,1.2949276,-1.1363829,-0.1548597,1.2948978,-1.1363881,-0.1548746,1.2948455,-1.1363806,-0.1547552,1.2949873,-1.1363657,-0.1547627,1.2950023,-1.136353,-0.1546582,1.2949052,-1.1363553,-0.1545761,1.2949873,-1.1363605,-0.1547104,1.2949351,-1.1363769,-0.1548149,1.2947858,-1.1363762,-0.1546433,1.294659,-1.1363821,-0.1545612,1.2941291,-1.1364411,-0.1545388,1.2941067,-1.1364321,-0.1544343,1.2938007,-1.1364672,-0.1544268
2020-05-30.out.29,1.0,1.2933753,-1.1365232,-0.1544791,1.2931141,-1.1365851,-0.1547851,1.2935768,-1.1365411,-0.1548746,1.2937261,-1.1365269,-0.1549045,1.2936141,-1.1365374,-0.1548746,1.2932111,-1.1365821,-0.1548597,1.2934052,-1.1365642,-0.1549045,1.2931066,-1.1365814,-0.1547403,1.2932708,-1.1365814,-0.1549268,1.2933455,-1.1365851,-0.1550388,1.2935096,-1.1365799,-0.1551657,1.2935022,-1.1365889,-0.1552403,1.2936291,-1.1365724,-0.1552328,1.2936365,-1.1365598,-0.1551134,1.2936888,-1.136562,-0.1551881,1.2938231,-1.1365568,-0.1552925
2020-05-30.out.30,1.0,1.2940694,-1.1365515,-0.155509,1.2940992,-1.1365344,-0.1553821,1.2941664,-1.1365217,-0.1553299,1.2943977,-1.1364851,-0.1552478,1.2943007,-1.1364844,-0.1551284,1.2945769,-1.1364396,-0.1550089,1.2946739,-1.1364277,-0.1550015,1.294644,-1.1364239,-0.1549418,1.2947112,-1.1364023,-0.1548074,1.2946216,-1.1363963,-0.1546507,1.2946813,-1.1363926,-0.1546806,1.2947933,-1.1363754,-0.1546433,1.2948008,-1.1363612,-0.1545164,1.2947411,-1.1363478,-0.1543298,1.2948157,-1.1363456,-0.1543895,1.2947709,-1.1363381,-0.1542701
2020-05-30.out.31,1.0,1.2948679,-1.1363359,-0.1543522,1.2949799,-1.1363351,-0.1544641,1.2950172,-1.1363471,-0.1546134,1.2950097,-1.136353,-0.1546656,1.2950097,-1.1363508,-0.1546433,1.2950023,-1.1363597,-0.1547179,1.2948903,-1.1363844,-0.1548298,1.2948455,-1.1363933,-0.1548597,1.2947858,-1.1363993,-0.1548522,1.2945246,-1.1364321,-0.1548821,1.294644,-1.1364269,-0.1549642,1.2945545,-1.1364344,-0.1549343,1.2946739,-1.1364172,-0.1549045,1.294853,-1.1363903,-0.1548448,1.294644,-1.136409,-0.1547925,1.2946515,-1.1363956,-0.1546806
2020-05-30.out.32,1.0,1.2946739,-1.1363881,-0.1546283,1.2945769,-1.1364015,-0.1546507,1.2946664,-1.1363941,-0.1546806,1.2945545,-1.1364023,-0.1546358,1.294353,-1.1364254,-0.1546283,1.2945022,-1.1364239,-0.1547776,1.2941962,-1.1364583,-0.1547776,1.2938306,-1.1364963,-0.1547328,1.2938529,-1.1364948,-0.1547403,1.2938679,-1.1365045,-0.1548448,1.2940097,-1.1364903,-0.1548671,1.2940619,-1.1364941,-0.1549642,1.2942485,-1.1364971,-0.1551955,1.2940544,-1.1365038,-0.1550463,1.2939276,-1.1365098,-0.1549567,1.293838,-1.1365157,-0.1549194
2020-05-30.out.33,1.0,1.2938156,-1.1365142,-0.1548895,1.2938231,-1.1365127,-0.1548746,1.2937932,-1.1365142,-0.1548597,1.2937261,-1.1365381,-0.1550089,1.2943604,-1.1365083,-0.1554269,1.2941365,-1.1365172,-0.1552552,1.2940171,-1.1365314,-0.1552627,1.2939649,-1.1365418,-0.1553075,1.2939798,-1.1365515,-0.155412,1.2937335,-1.1365747,-0.1553597,1.2936888,-1.1365866,-0.1554194,1.2936141,-1.1365866,-0.1553373,1.2935246,-1.1366001,-0.1553672,1.2936514,-1.1365851,-0.1553672,1.293338,-1.1366247,-0.155397,1.2936738,-1.1365971,-0.155509
2020-05-30.out.34,1.0,1.2938306,-1.1365792,-0.155509,1.2936738,-1.1365956,-0.155494,1.2941067,-1.1365456,-0.155494,1.2941813,-1.1365411,-0.1555314,1.2944127,-1.1365217,-0.155606,1.2951217,-1.1364471,-0.1556732,1.2949351,-1.1364463,-0.1554642,1.2945545,-1.1364806,-0.1553672,1.2949948,-1.1364366,-0.1554418,1.2950545,-1.1364306,-0.1554418,1.2953008,-1.136409,-0.155509,1.2950172,-1.1364269,-0.1553672,1.2949873,-1.1364165,-0.1552328,1.2947933,-1.1364321,-0.1551731,1.2947784,-1.1364366,-0.155203,1.2950172,-1.1364262,-0.1553597
2020-05-30.out.35,1.0,1.294547,-1.1364941,-0.1554866,1.2946067,-1.1364814,-0.1554418,1.2949351,-1.1364456,-0.1554493,1.2952485,-1.1364127,-0.1554791,1.2950246,-1.1364291,-0.155397,1.2948754,-1.1364314,-0.1552552,1.2949052,-1.1364291,-0.1552627,1.2947933,-1.1364277,-0.1551358,1.2947634,-1.1364299,-0.1551209,1.2946963,-1.1364217,-0.1549642,1.2947709,-1.1364038,-0.1548746,1.294644,-1.1364008,-0.1547253,1.2946142,-1.1364083,-0.1547552,1.2944425,-1.1364344,-0.1548149,1.2944873,-1.1364359,-0.1548746,1.2940619,-1.1364829,-0.1548522
2020-05-30.out.36,1.0,1.2936589,-1.1365344,-0.1549045,1.2938231,-1.1365224,-0.1549716,1.2941365,-1.1364866,-0.1549716,1.2941888,-1.1364829,-0.1550015,1.2938903,-1.1365239,-0.1550537,1.2940918,-1.1365142,-0.1551881,1.2941589,-1.1365224,-0.1553299,1.2936664,-1.1365777,-0.1553224,1.2934574,-1.1365948,-0.1552478,1.2938828,-1.1365493,-0.1552851,1.2939052,-1.1365359,-0.1551806,1.2940395,-1.1365314,-0.1552851,1.2935096,-1.1365963,-0.1553224,1.2938306,-1.1365598,-0.1553299,1.2936813,-1.1365747,-0.1553,1.2932484,-1.1366262,-0.1553224
2020-05-30.out.37,1.0,1.2933604,-1.1366112,-0.1553,1.293241,-1.1366224,-0.1552702,1.2931514,-1.1366247,-0.1551955,1.2932708,-1.1366127,-0.1552104,1.2932932,-1.136606,-0.1551731,1.2933678,-1.1366083,-0.1552776,1.2932783,-1.1366165,-0.1552627,1.2932484,-1.1366217,-0.1552776,1.293129,-1.1366321,-0.1552403,1.2929648,-1.1366463,-0.1551955,1.2929798,-1.1366501,-0.1552552,1.2931216,-1.1366299,-0.1552104,1.2930992,-1.1366359,-0.1552478,1.293226,-1.1366262,-0.1553,1.2933305,-1.1366284,-0.1554269,1.2933007,-1.1366224,-0.1553373
2020-05-30.out.38,1.0,1.293241,-1.1366247,-0.1553,1.2930992,-1.1366344,-0.1552328,1.2930469,-1.136653,-0.1553522,1.293226,-1.1366381,-0.155412,1.2933977,-1.136606,-0.1552851,1.2933604,-1.136612,-0.1553075,1.2933007,-1.1366202,-0.1553224,1.2932708,-1.1366277,-0.1553522,1.2933081,-1.1366284,-0.1554045,1.2930171,-1.1366515,-0.1553075,1.2929499,-1.1366575,-0.1552851,1.2928529,-1.1366717,-0.1553149,1.292726,-1.1366829,-0.1552851,1.292435,-1.136712,-0.1552328,1.292532,-1.136703,-0.1552627,1.292323,-1.1367232,-0.1552254
2020-05-30.out.39,1.0,1.2924424,-1.1367172,-0.1552925,1.2924648,-1.1367165,-0.1553075,1.2928678,-1.1366769,-0.1553746,1.2933231,-1.136618,-0.1553224,1.2940694,-1.1365277,-0.1552851,1.2942336,-1.136506,-0.1552627,1.2944575,-1.1364971,-0.1554194,1.2940097,-1.1365441,-0.1553746,1.2945022,-1.1365068,-0.1555612,1.2941142,-1.1365359,-0.155412,1.294338,-1.1365292,-0.1555836,1.294547,-1.1365232,-0.1557627,1.2941888,-1.1365568,-0.1556881,1.2945694,-1.1365292,-0.1558448,1.2946291,-1.1365314,-0.1559269,1.2943604,-1.1365486,-0.1557926
2020-05-30.out.40,1.0,1.2938604,-1.1365777,-0.1555314,1.293741,-1.1365933,-0.1555463,1.2939574,-1.1365889,-0.1557329,1.2942112,-1.1365687,-0.1558224,1.2943679,-1.1365478,-0.1558,1.2944724,-1.1365321,-0.1557702,1.2943604,-1.1365359,-0.1556806,1.2944425,-1.1365262,-0.1556806,1.2943157,-1.1365351,-0.1556209,1.294047,-1.1365605,-0.1555761,1.2939649,-1.1365739,-0.155606,1.2939052,-1.1366053,-0.1558448,1.2938828,-1.1366083,-0.1558373,1.2937783,-1.1366045,-0.1556881,1.2937783,-1.136618,-0.155815,1.2937261,-1.1366321,-0.1558971
