,PCC
OBSEA/2020-06-10.out,0.2967617193954142
OBSEA/2020-06-11.out,0.6496406121918651
OBSEA/2020-06-13.out,0.3706210965284078
OBSEA/2020-06-14.out,0.1902516115810431
OBSEA/2020-06-15.out,0.6377900576881901
OBSEA/2020-06-16.out,0.2422546483781888
OBSEA/2020-06-17.out,0.3637427975962561
OBSEA/2020-06-19.out,0.6403397973264211
OBSEA/2020-06-20.out,0.6458053348906677
OBSEA/2020-06-21.out,0.6323326956941521
OBSEA/2020-06-22.out,0.3386619393033763
OBSEA/2020-06-23.out,0.4808413726350106
OBSEA/2020-06-24.out,0.5540946886965875
OBSEA/2020-06-25.out,0.5094827230741231
OBSEA/2020-06-26.out,0.4157343461546391
OBSEA/2020-06-27.out,0.5121695200721126
OBSEA/2020-06-28.out,0.3588933270265893
OBSEA/2020-06-29.out,0.3550288389012293
OBSEA/2020-06-30.out,0.2381645490357702
OBSEA/2020-07-01.out,0.2497350397350118
OBSEA/2020-07-02.out,0.3901124269371125
OBSEA/2020-07-03.out,0.4538665334763954
OBSEA/2020-07-04.out,0.3487874878127595
OBSEA/2020-07-05.out,0.2924357877382226
OBSEA/2020-07-06.out,0.3861482669903694
OBSEA/2020-07-07.out,0.3227067914228746
OBSEA/2020-07-08.out,0.3118640320528663
OBSEA/2020-07-09.out,0.5002974189689955
OBSEA/2020-07-10.out,0.3922349287524775
OBSEA/2020-07-11.out,0.3757643338060939
OBSEA/2020-07-12.out,0.2669913742268099
OBSEA/2020-07-14.out,0.3339125034811485
OBSEA/2020-07-15.out,0.4324624527124168
OBSEA/2020-07-16.out,0.4704726864814867
OBSEA/2020-07-17.out,0.1850726855430599
OBSEA/2020-07-18.out,0.3426040229965575
OBSEA/2020-07-19.out,0.5416803200808779
OBSEA/2020-07-20.out,0.4439877710273116
OBSEA/2020-07-21.out,0.0518428888762121
OBSEA/2020-07-24.out,0.1301276995555317
OBSEA/2020-07-25.out,7.246376811594203e-05
OBSEA/2020-07-26.out,0.7214825773153261
OBSEA/2020-07-27.out,0.4357135565006029
OBSEA/2020-07-28.out,0.2629938892523488
OBSEA/2020-08-01.out,0.1349583034944179
OBSEA/2020-08-02.out,0.5761608128851998
OBSEA/2020-08-03.out,0.2492009912332667
OBSEA/2020-08-04.out,0.6748313815183301
OBSEA/2020-08-05.out,0.7547489779373746
OBSEA/2020-08-06.out,0.5149321955427507
OBSEA/2020-08-07.out,0.3027207041910759
OBSEA/2020-08-11.out,0.3693274466058909
OBSEA/2020-08-12.out,0.3351709584388604
OBSEA/2020-08-13.out,0.4347547553315374
OBSEA/2020-08-14.out,0.4928368085086653
OBSEA/2020-08-16.out,0.5911039539115228
OBSEA/2020-08-17.out,0.4728232003557424
OBSEA/2020-08-18.out,0.2147349319016295
OBSEA/2020-08-19.out,0.3524303679774653
OBSEA/2020-08-20.out,0.3188428497843007
OBSEA/2020-08-21.out,0.1805324170877445
OBSEA/2020-08-22.out,0.5174381579370855
OBSEA/2020-08-23.out,0.3631209454422057
OBSEA/2020-08-24.out,0.2211966856664904
OBSEA/2020-08-25.out,0.674399151038867
OBSEA/2020-08-26.out,0.466876916983211
OBSEA/2020-08-27.out,0.4564733788498302
OBSEA/2020-08-28.out,0.1880578184009748
OBSEA/2020-08-29.out,0.8647357499194819
OBSEA/2020-08-30.out,0.9166406002869588
OBSEA/2020-08-31.out,0.7604763492639647
OBSEA/2020-09-01.out,0.2236143726236491
OBSEA/2020-09-02.out,0.3416948677731112
OBSEA/2020-09-03.out,0.8571404326533423
OBSEA/2020-09-04.out,0.7210160945196578
OBSEA/2020-09-05.out,0.7855822400692846
OBSEA/2020-09-06.out,0.8798305817582331
OBSEA/2020-09-07.out,0.8130121068268847
OBSEA/2020-09-08.out,0.773024490880888
OBSEA/2020-09-09.out,0.5603323617289838
OBSEA/2020-09-10.out,0.3208988903308728
OBSEA/2020-09-14.out,0.0809943170700446
OBSEA/2020-09-15.out,0.7850949409979392
OBSEA/2020-09-16.out,0.7057018591803044
OBSEA/2020-09-17.out,0.6992578158732635
OBSEA/2020-09-18.out,0.8595322190886446
OBSEA/2020-09-19.out,0.5527067313436387
OBSEA/2020-09-20.out,0.5498654042698805
OBSEA/2020-09-21.out,0.4517154957781825
OBSEA/2020-09-22.out,0.2831563272129282
OBSEA/2020-09-23.out,0.5709009702586327
OBSEA/2020-09-24.out,0.3402172032552854
OBSEA/2020-09-25.out,0.4676674962564579
OBSEA/2020-09-26.out,0.396837015463508
OBSEA/2020-09-29.out,0.522659788626349
OBSEA/2020-09-30.out,0.6119481781750523
OBSEA/2020-10-01.out,0.6905291860126979
OBSEA/2020-10-02.out,0.6818380591158099
OBSEA/2020-10-03.out,0.6224482057777797
OBSEA/2020-10-05.out,0.8469030720806939
OBSEA/2020-10-06.out,0.4688118420306151
OBSEA/2020-10-07.out,0.3036119912941775
OBSEA/2020-10-08.out,0.258692492821047
OBSEA/2020-10-09.out,0.2008445272413306
OBSEA/2020-10-10.out,0.1552019812083214
OBSEA/2020-10-11.out,0.5531595377425114
OBSEA/2020-10-14.out,0.3845287104159139
OBSEA/2020-10-15.out,0.4989305043138876
OBSEA/2020-10-16.out,0.6540431348585283
OBSEA/2020-10-18.out,0.7550428783519709
OBSEA/2020-10-19.out,0.6317308445358971
OBSEA/2020-10-20.out,0.8722933085419696
OBSEA/2020-10-21.out,0.2505307738690087
OBSEA/2020-10-22.out,0.734281310760667
OBSEA/2020-10-23.out,0.724280735990884
OBSEA/2020-10-24.out,0.4825072201409837
OBSEA/2020-10-25.out,0.4546622395928534
OBSEA/2020-10-26.out,0.0683913807061498
OBSEA/2020-10-27.out,0.6080500219803701
OBSEA/2020-10-28.out,0.4997245471839802
OBSEA/2020-10-29.out,0.8482866661162781
OBSEA/2020-10-31.out,0.4764374853854229
OBSEA/2020-11-01.out,0.6926244430152692
OBSEA/2020-11-02.out,0.8966606521651804
OBSEA/2020-11-03.out,0.5974592198842374
OBSEA/2020-11-04.out,0.777567845347365
OBSEA/2020-11-05.out,0.3248875148850487
OBSEA/2020-11-06.out,0.5129900314825939
OBSEA/2020-11-07.out,0.5330337635095846
OBSEA/2020-11-08.out,0.5819666392582957
OBSEA/2020-11-09.out,0.5655188483641173
OBSEA/2020-11-10.out,0.5559884430673204
OBSEA/2020-11-11.out,0.4765844088817888
OBSEA/2020-11-12.out,0.1155453262116109
OBSEA/2020-11-13.out,0.4947817747475573
OBSEA/2020-11-14.out,0.7618950667193346
OBSEA/2020-11-16.out,0.7718490893712867
OBSEA/2020-11-17.out,0.3981354969659565
OBSEA/2020-11-18.out,0.5168756553248566
OBSEA/2020-11-19.out,0.6397644002564128
OBSEA/2020-11-20.out,0.5460701382818252
OBSEA/2020-11-21.out,0.58172305933178
OBSEA/2020-11-22.out,0.4446871494326966
OBSEA/2020-11-23.out,0.5903599837311813
OBSEA/2020-11-24.out,0.8017091073113877
OBSEA/2020-12-08.out,0.8369142399908559
OBSEA/2020-12-09.out,0.8395347948030947
OBSEA/2020-12-10.out,0.7845693615602778
OBSEA/2020-12-11.out,0.7444368370895482
OBSEA/2020-12-12.out,0.8543120389314008
OBSEA/2020-12-20.out,0.8444757086123134
OBSEA/2020-12-23.out,0.6844101946136076
OBSEA/2020-12-24.out,0.6167981973029337
OBSEA/2020-12-25.out,0.8223176193120784
OBSEA/2020-12-27.out,0.7039339832828423
OBSEA/2020-12-28.out,0.5485373470780098
