,PCC
OBSEA/2020-07-19.out,0.5212279555845852
OBSEA/2020-07-20.out,0.4025764895330113
OBSEA/2020-07-21.out,0.7666666666666667
OBSEA/2020-07-22.out,0.0
OBSEA/2020-07-23.out,0.0
OBSEA/2020-07-24.out,0.3684210526315789
OBSEA/2020-07-25.out,0.0
OBSEA/2020-07-26.out,0.5065693430656935
OBSEA/2020-07-27.out,0.5666666666666667
OBSEA/2020-07-28.out,0.0070175438596491
OBSEA/2020-08-01.out,0.8819188191881919
OBSEA/2020-08-02.out,0.1603942652329749
OBSEA/2020-08-03.out,0.7837078651685393
OBSEA/2020-08-04.out,0.3140495867768595
OBSEA/2020-08-05.out,0.0139882888744307
OBSEA/2020-08-06.out,0.2510822510822511
OBSEA/2020-08-07.out,0.8016528925619835
OBSEA/2020-08-08.out,0.0
OBSEA/2020-08-09.out,0.0
OBSEA/2020-08-10.out,0.0
OBSEA/2020-08-11.out,0.2740560292326431
OBSEA/2020-08-12.out,0.0
OBSEA/2020-08-13.out,0.678082191780822
OBSEA/2020-08-14.out,0.3608402100525131
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.6235294117647059
OBSEA/2020-08-17.out,0.6029556650246305
OBSEA/2020-08-18.out,0.0110169491525423
OBSEA/2020-08-19.out,0.0178082191780821
OBSEA/2020-08-20.out,0.3479809976247031
OBSEA/2020-08-21.out,0.0005602240896358
OBSEA/2020-08-22.out,0.6655982905982906
OBSEA/2020-08-23.out,0.27734375
OBSEA/2020-08-24.out,0.6132339235787512
OBSEA/2020-08-25.out,0.5387826086956522
OBSEA/2020-08-26.out,0.0
OBSEA/2020-08-27.out,0.0
OBSEA/2020-08-28.out,0.3291310220621342
OBSEA/2020-08-29.out,0.0
OBSEA/2020-08-30.out,0.0
OBSEA/2020-08-31.out,0.5490862728431789
OBSEA/2020-09-01.out,0.8343949044585988
OBSEA/2020-09-02.out,0.4159779614325068
OBSEA/2020-09-03.out,0.4586831639416703
OBSEA/2020-09-04.out,0.0019474196689386
OBSEA/2020-09-05.out,0.4051810865191146
OBSEA/2020-09-06.out,0.213401310997815
OBSEA/2020-09-07.out,0.2997008430785967
OBSEA/2020-09-08.out,0.0
OBSEA/2020-09-09.out,0.2823403113258185
OBSEA/2020-09-10.out,0.871264367816092
OBSEA/2020-09-11.out,0.0
OBSEA/2020-09-12.out,0.0
OBSEA/2020-09-13.out,0.0
OBSEA/2020-09-14.out,0.9696969696969696
OBSEA/2020-09-15.out,0.1615862681266646
OBSEA/2020-09-16.out,0.2347689075630252
OBSEA/2020-09-17.out,0.5524475524475524
OBSEA/2020-09-18.out,0.1437711704930372
OBSEA/2020-09-19.out,0.4899845916795069
OBSEA/2020-09-20.out,0.0
OBSEA/2020-09-21.out,0.1494736842105263
OBSEA/2020-09-22.out,0.1846635367762128
OBSEA/2020-09-23.out,0.2779009608277901
OBSEA/2020-09-24.out,0.5462653288740246
OBSEA/2020-09-25.out,0.7158642462509865
OBSEA/2020-09-26.out,0.5559322033898305
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.3852889667250437
OBSEA/2020-09-30.out,0.627039627039627
OBSEA/2020-10-01.out,0.1040914560770156
OBSEA/2020-10-02.out,0.426904598490048
OBSEA/2020-10-03.out,0.4599184782608695
OBSEA/2020-10-04.out,0.2358356940509915
OBSEA/2020-10-05.out,0.008695652173913
OBSEA/2020-10-06.out,0.8211189913317573
OBSEA/2020-10-07.out,0.1361014994232987
OBSEA/2020-10-08.out,0.0695488721804511
OBSEA/2020-10-09.out,0.7634069400630915
OBSEA/2020-10-10.out,0.0
OBSEA/2020-10-11.out,0.2972762645914397
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-14.out,0.3864168618266979
OBSEA/2020-10-15.out,0.0009871668311944
OBSEA/2020-10-16.out,0.7588285960378983
OBSEA/2020-10-18.out,0.0
OBSEA/2020-10-19.out,0.4341164453524004
OBSEA/2020-10-20.out,0.2420414350682162
OBSEA/2020-10-21.out,0.6839080459770115
OBSEA/2020-10-22.out,0.2764929237141871
OBSEA/2020-10-23.out,0.236232320192597
OBSEA/2020-10-24.out,0.8656429942418427
OBSEA/2020-10-25.out,0.8865478119935171
OBSEA/2020-10-26.out,0.0
OBSEA/2020-10-27.out,0.1552930883639545
OBSEA/2020-10-28.out,0.3050847457627119
OBSEA/2020-10-29.out,0.0996354799513973
OBSEA/2020-10-31.out,0.1997439180537772
OBSEA/2020-11-01.out,0.175185054635178
OBSEA/2020-11-02.out,0.0
OBSEA/2020-11-03.out,0.0997229916897507
OBSEA/2020-11-04.out,0.0
OBSEA/2020-11-05.out,0.0083333333333333
OBSEA/2020-11-06.out,0.0015527950310559
OBSEA/2020-11-07.out,0.4720570749108204
OBSEA/2020-11-08.out,0.0
OBSEA/2020-11-09.out,0.0
OBSEA/2020-11-10.out,0.6915467625899281
OBSEA/2020-11-11.out,0.2941176470588235
OBSEA/2020-11-12.out,0.0108108108108108
OBSEA/2020-11-13.out,0.2525345622119815
OBSEA/2020-11-14.out,0.6479670612454966
OBSEA/2020-11-16.out,0.5521221146686522
OBSEA/2020-11-17.out,0.0140515222482435
OBSEA/2020-11-18.out,0.1180413873506266
OBSEA/2020-11-19.out,0.1216367713004484
OBSEA/2020-11-20.out,0.0
OBSEA/2020-11-21.out,0.0003915426781519
OBSEA/2020-11-22.out,0.2372881355932203
OBSEA/2020-11-23.out,0.015267175572519
OBSEA/2020-11-24.out,0.0
OBSEA/2020-12-08.out,0.2398270600203458
OBSEA/2020-12-09.out,0.0520659183186052
OBSEA/2020-12-10.out,0.1770177838577291
OBSEA/2020-12-11.out,0.1210887814805393
OBSEA/2020-12-12.out,0.0
OBSEA/2020-12-20.out,0.1670942912123156
OBSEA/2020-12-23.out,0.0101241018941868
OBSEA/2020-12-24.out,0.1614173228346456
OBSEA/2020-12-25.out,0.0998742138364779
OBSEA/2020-12-27.out,0.4163396361041741
OBSEA/2020-12-28.out,0.3343305908750935
