,Hybrid KNN
OBSEA/2020-07-03.out,0.41365513620604527
OBSEA/2020-07-04.out,0.3845185843392527
OBSEA/2020-07-05.out,0.3913578650791712
OBSEA/2020-07-08.out,0.2291432877659291
OBSEA/2020-07-09.out,0.2838390581294446
OBSEA/2020-07-10.out,0.4025033457839644
OBSEA/2020-07-13.out,0.7784480085774436
OBSEA/2020-07-19.out,0.3010494532816081
OBSEA/2020-07-21.out,0.0206183526431078
OBSEA/2020-07-24.out,0.0087576910965071
OBSEA/2020-07-25.out,0.0003526679604525
OBSEA/2020-07-26.out,0.4815429169325111
OBSEA/2020-07-28.out,0.211579399796681
OBSEA/2020-08-01.out,0.0608231113099745
OBSEA/2020-08-02.out,0.6399944729595644
OBSEA/2020-08-03.out,0.0
OBSEA/2020-08-04.out,0.2721579595800445
OBSEA/2020-08-07.out,0.0611105186785828
OBSEA/2020-08-11.out,0.0
OBSEA/2020-08-12.out,0.20249650654544302
OBSEA/2020-08-13.out,0.0
OBSEA/2020-08-14.out,0.26543184434434003
OBSEA/2020-08-16.out,0.2111782354244781
OBSEA/2020-08-18.out,0.2629210675884103
OBSEA/2020-08-19.out,0.25201446421177687
OBSEA/2020-08-20.out,0.1778794399385555
OBSEA/2020-08-21.out,0.2983448351518303
OBSEA/2020-08-22.out,0.1954869580124089
OBSEA/2020-08-23.out,0.058426911973365
OBSEA/2020-08-27.out,0.338778189729322
OBSEA/2020-08-28.out,0.6409014948938828
OBSEA/2020-08-29.out,0.6026158769196372
OBSEA/2020-09-06.out,0.2742411171045124
OBSEA/2020-09-07.out,0.3824782152525066
OBSEA/2020-09-09.out,0.3547528657861941
OBSEA/2020-09-10.out,0.097861836420892
OBSEA/2020-09-14.out,0.0376171857624092
OBSEA/2020-09-15.out,0.5622723537456225
OBSEA/2020-09-17.out,0.308263273404261
OBSEA/2020-09-23.out,0.514836359577033
OBSEA/2020-09-24.out,0.0
OBSEA/2020-09-25.out,0.2759423016887072
OBSEA/2020-09-26.out,0.0748154096832679
OBSEA/2020-09-29.out,0.5168727309526054
OBSEA/2020-10-02.out,0.2885981048948932
OBSEA/2020-10-03.out,0.2911367529454653
OBSEA/2020-10-04.out,0.2809367018572383
OBSEA/2020-10-08.out,0.1160041405628276
OBSEA/2020-10-10.out,0.0692730742800427
OBSEA/2020-10-17.out,0.7336868235131285
OBSEA/2020-10-20.out,0.6231311646274268
OBSEA/2020-10-21.out,0.077435837732935
OBSEA/2020-10-22.out,0.5828423234937412
OBSEA/2020-10-23.out,0.30528292803292845
OBSEA/2020-10-24.out,0.1137419684198153
OBSEA/2020-10-26.out,0.04192593513872
OBSEA/2020-10-28.out,0.30807303258425
OBSEA/2020-10-31.out,0.4384053851133941
OBSEA/2020-11-03.out,0.3138746920882705
OBSEA/2020-11-05.out,0.2259394184453259
OBSEA/2020-11-06.out,0.1547318736895844
OBSEA/2020-11-07.out,0.33798947218761394
OBSEA/2020-11-08.out,0.4997356084124735
OBSEA/2020-11-11.out,0.0
OBSEA/2020-11-12.out,0.0806795571942188
OBSEA/2020-11-15.out,0.7129183514309401
OBSEA/2020-11-20.out,0.3681148545544023
OBSEA/2020-11-24.out,0.5969428730217418
OBSEA/2020-12-09.out,0.6528372647431454
OBSEA/2020-12-10.out,0.570442612632354
OBSEA/2020-12-11.out,0.656475215979365
OBSEA/2020-12-12.out,0.6518821434779681
OBSEA/2020-12-14.out,0.6958445191723428
OBSEA/2020-12-15.out,0.8444514537511298
OBSEA/2020-12-16.out,0.7066143205654326
OBSEA/2020-12-17.out,0.7058072961541051
OBSEA/2020-12-18.out,0.8013270508700614
OBSEA/2020-12-19.out,0.6790965697948608
OBSEA/2020-12-20.out,0.5161429823433812
OBSEA/2020-12-23.out,0.525255583135562
OBSEA/2020-12-24.out,0.3299655928944609
OBSEA/2020-12-25.out,0.5930614491920967
OBSEA/2020-12-26.out,0.6780860934334093
OBSEA/2020-12-27.out,0.4899027940573794
OBSEA/2020-12-28.out,0.4977624563076858
OBSEA/2021-01-03.out,0.8789553291743768
OBSEA/2021-01-08.out,0.5568866267344746
OBSEA/2021-01-09.out,0.853996434470986
OBSEA/2021-01-10.out,0.9499076508925608
OBSEA/2021-01-12.out,0.6225545007007685
OBSEA/2021-01-13.out,0.5629257823682272
OBSEA/2021-01-14.out,0.4912213008364278
OBSEA/2021-01-16.out,0.4222634600281854
OBSEA/2021-01-18.out,0.7409190574674203
OBSEA/2021-01-21.out,0.6756312931125528
OBSEA/2021-01-22.out,0.6979081983823118
OBSEA/2021-01-23.out,0.0
OBSEA/2021-01-24.out,0.59960517659266
OBSEA/2021-01-29.out,0.6093632183339719
OBSEA/2021-01-31.out,0.6576511441731642
OBSEA/2021-02-01.out,0.6907908797466359
OBSEA/2021-02-03.out,0.6119324547382047
OBSEA/2021-03-19.out,0.020842670520481
OBSEA/2021-03-20.out,0.0538272274108911
OBSEA/2021-07-25.out,0.0585628353682934
OBSEA/2021-07-26.out,0.0
OBSEA/2021-07-27.out,0.0
OBSEA/2021-07-28.out,0.0149630468552426
OBSEA/2021-07-29.out,0.0
OBSEA/2021-07-30.out,0.0136932835558639
OBSEA/2021-07-31.out,0.0
OBSEA/2021-08-01.out,0.031258995659812
OBSEA/2021-08-03.out,0.0
OBSEA/2021-08-04.out,0.1122462651476186
OBSEA/2021-08-08.out,0.004747414065426
OBSEA/2021-08-09.out,0.0
OBSEA/2021-08-10.out,0.0
OBSEA/2021-08-19.out,0.05532334679162211
OBSEA/2021-08-20.out,0.1164148617566976
OBSEA/2021-08-23.out,0.094775865362733
OBSEA/2021-08-24.out,0.0043383515045186
OBSEA/2021-08-25.out,0.0154098635994272
OBSEA/2021-09-01.out,0.0206467330350853
OBSEA/2021-09-04.out,0.0
OBSEA/2021-09-06.out,0.0325237295249236
OBSEA/2021-09-09.out,0.0
OBSEA/2021-09-10.out,0.0808496508977203
OBSEA/2021-09-16.out,0.0864189262386686
OBSEA/2021-09-21.out,0.0
OBSEA/2021-10-06.out,0.2654062506424356
OBSEA/2021-10-15.out,0.0875336094006129
OBSEA/2021-10-16.out,0.2439250866258528
OBSEA/2021-10-31.out,0.044282195574022305
OBSEA/2021-11-15.out,0.12327108982919219
OBSEA/2021-11-22.out,0.0301421343900741
OBSEA/2021-12-03.out,0.010896375037538
OBSEA/2021-12-08.out,0.019020661222990502
OBSEA/2021-12-09.out,0.0
OBSEA/2021-12-16.out,0.0483034635027007
OBSEA/2021-12-18.out,0.2249042929152511
OBSEA/2022-01-09.out,0.0201034604804281
OBSEA/2022-01-21.out,0.0220282355628837
OBSEA/2022-01-25.out,0.0309933138306386
OBSEA/2022-01-30.out,0.0354082124979282
OBSEA/2022-02-08.out,0.8387048075204724
OBSEA/2022-02-21.out,0.0206183526431078
OBSEA/2022-02-22.out,0.0302825636564155
OBSEA/2022-02-25.out,0.0318355551237553
OBSEA/2022-03-14.out,0.0208498337714925
OBSEA/2022-03-15.out,0.0486149873889151
OBSEA/2022-04-11.out,0.2908954392589967
OBSEA/2022-04-23.out,0.0194031549282523
OBSEA/2022-04-24.out,0.3010007874849491
OBSEA/2022-05-04.out,0.0375864915905365
OBSEA/2022-05-06.out,0.0239133070694861
OBSEA/2022-06-01.out,0.0543144987629933
OBSEA/2022-06-04.out,0.1755449217565305
OBSEA/2022-06-30.out,0.2103533871498827
OBSEA/2022-07-22.out,0.0
OBSEA/2022-07-23.out,0.1040376441207529
OBSEA/2022-07-24.out,0.1069227390310415
OBSEA/2022-07-25.out,0.0
OBSEA/2022-08-02.out,0.0
OBSEA/2022-08-03.out,0.0
OBSEA/2022-08-08.out,0.1387320135237
OBSEA/2022-08-09.out,0.3121677113410568
OBSEA/2022-08-20.out,0.0214679316693878
OBSEA/2022-08-24.out,0.0
OBSEA/2022-08-29.out,0.0170120588650197
OBSEA/2022-08-30.out,0.0
OBSEA/2022-08-31.out,0.2004255485206996
OBSEA/2022-09-06.out,0.0
OBSEA/2022-09-17.out,0.1437151000621056
OBSEA/2022-09-21.out,0.0256334695368686
OBSEA/2022-09-22.out,0.0241922374096657
OBSEA/2022-09-23.out,0.5171992731507828
OBSEA/2022-09-28.out,0.0467212916696496
OBSEA/2022-09-29.out,0.2542933130411851
OBSEA/2022-10-05.out,0.0
OBSEA/2022-10-14.out,0.0103625912115278
OBSEA/2022-12-16.out,0.0221263945828587
