,Hybrid KNN
OBSEA/2020-04-13.out,0.7446776620370371
OBSEA/2020-04-14.out,0.7443512731481482
OBSEA/2020-04-15.out,0.06767990150961341
OBSEA/2020-04-16.out,0.7447775462962963
OBSEA/2020-04-17.out,0.7445792824074073
OBSEA/2020-04-18.out,0.7449755787037037
OBSEA/2020-04-19.out,0.7448743055555556
OBSEA/2020-04-20.out,0.7440680555555556
OBSEA/2020-04-21.out,0.7447481481481482
OBSEA/2020-04-22.out,0.7446960648148148
OBSEA/2020-04-23.out,0.5080294210700801
OBSEA/2020-04-24.out,0.717055660336273
OBSEA/2020-05-01.out,0.02763879792546667
OBSEA/2020-05-02.out,0.7442265046296296
OBSEA/2020-05-03.out,0.7452855324074075
OBSEA/2020-05-04.out,0.0706805517904903
OBSEA/2020-05-05.out,0.5217213114754098
OBSEA/2020-05-06.out,0.000314070351758794
OBSEA/2020-05-07.out,0.7451689814814815
OBSEA/2020-05-08.out,0.18167428926938434
OBSEA/2020-05-09.out,0.4756750863526192
OBSEA/2020-05-10.out,0.5870238876013919
OBSEA/2020-05-11.out,0.7452118055555556
OBSEA/2020-05-12.out,0.19738488156541995
OBSEA/2020-05-13.out,0.5222045689385962
OBSEA/2020-05-14.out,0.6475300400534045
OBSEA/2020-05-15.out,0.17418347266389422
OBSEA/2020-05-16.out,0.7299284846849278
OBSEA/2020-05-17.out,0.7449209490740741
OBSEA/2020-05-18.out,0.743953125
OBSEA/2020-05-19.out,0.7454679398148149
OBSEA/2020-05-20.out,0.7449846064814815
OBSEA/2020-05-21.out,0.7450572916666667
OBSEA/2020-05-22.out,0.7451311342592593
OBSEA/2020-05-23.out,0.00794537160761465
OBSEA/2020-05-24.out,0.5352417608852538
OBSEA/2020-05-25.out,0.7448701388888889
OBSEA/2020-05-26.out,0.2880112478307485
OBSEA/2020-05-27.out,0.20767412326401558
OBSEA/2020-05-28.out,0.567703171456888
OBSEA/2020-05-29.out,0.5437135720233139
OBSEA/2020-05-30.out,0.05169953452006978
OBSEA/2020-05-31.out,0.002417197713682652
OBSEA/2020-06-01.out,0.0894430870344855
OBSEA/2020-06-02.out,0.7447248842592593
OBSEA/2020-06-03.out,0.7447130787037036
OBSEA/2020-06-04.out,0.03397871905143871
OBSEA/2020-06-05.out,0.5529449018366055
OBSEA/2020-06-06.out,0.7447527777777777
OBSEA/2020-06-07.out,0.5248420796890184
OBSEA/2020-06-08.out,0.5330622347949081
OBSEA/2020-06-09.out,0.5410092662158777
OBSEA/2020-06-10.out,0.4665658091209042
OBSEA/2020-06-11.out,0.6613944071871442
OBSEA/2020-06-12.out,0.7448479166666667
OBSEA/2020-06-13.out,0.04577168203526731
OBSEA/2020-06-14.out,0.05566049069782612
OBSEA/2020-06-15.out,0.6542230818826563
OBSEA/2020-06-16.out,0.5441141498216409
OBSEA/2020-06-17.out,0.6906919779546846
OBSEA/2020-06-18.out,0.15844173324932592
OBSEA/2020-06-19.out,0.7010814249363868
OBSEA/2020-06-20.out,0.7487913486005089
OBSEA/2020-06-21.out,0.6763335377069283
OBSEA/2020-06-22.out,0.008744015980605086
OBSEA/2020-06-23.out,0.5465560463172974
OBSEA/2020-06-24.out,0.6191860465116279
OBSEA/2020-06-25.out,0.5861407505095312
OBSEA/2020-06-26.out,0.10253605385846465
OBSEA/2020-06-27.out,0.11186779449739352
OBSEA/2020-06-28.out,0.27624372473200487
OBSEA/2020-06-29.out,0.016492771459744787
OBSEA/2020-06-30.out,0.2955869481608642
OBSEA/2020-07-01.out,0.6060679907396125
OBSEA/2020-07-02.out,0.6313472439995176
OBSEA/2020-07-03.out,0.42733294590990567
OBSEA/2020-07-04.out,0.3144601383917791
OBSEA/2020-07-05.out,0.6258230575841015
OBSEA/2020-07-06.out,0.6524558664585085
OBSEA/2020-07-07.out,0.3671747722903293
OBSEA/2020-07-08.out,0.5672036547246935
OBSEA/2020-07-09.out,0.16715149667551712
OBSEA/2020-07-10.out,0.4431444253081286
OBSEA/2020-07-11.out,0.6459782741364579
OBSEA/2020-07-12.out,0.1255175040211051
OBSEA/2020-07-13.out,0.8548024041017209
OBSEA/2020-07-14.out,0.4721008902399111
OBSEA/2020-07-15.out,0.6096855800505963
OBSEA/2020-07-16.out,0.6335258029592206
OBSEA/2020-07-17.out,0.18925352748114604
OBSEA/2020-07-18.out,0.3275729944918031
OBSEA/2020-07-19.out,0.5763363363363363
OBSEA/2020-07-20.out,0.2120607597436387
OBSEA/2020-07-21.out,0.009784056256129735
OBSEA/2020-07-22.out,0.7450554398148148
OBSEA/2020-07-23.out,0.7446817129629629
OBSEA/2020-07-24.out,0.5022085319074742
OBSEA/2020-07-25.out,8.818342151675486e-05
OBSEA/2020-07-26.out,0.6777143598391491
OBSEA/2020-07-27.out,0.13361728415821433
OBSEA/2020-07-28.out,0.5308909603295036
OBSEA/2020-08-01.out,0.46681779324829714
OBSEA/2020-08-02.out,0.5772373545266131
OBSEA/2020-08-03.out,0.0824809575363418
OBSEA/2020-08-04.out,0.09704775807471536
OBSEA/2020-08-05.out,0.7052253959658861
OBSEA/2020-08-06.out,0.06370766910472525
OBSEA/2020-08-07.out,0.028841638186014925
OBSEA/2020-08-08.out,0.7452288194444445
OBSEA/2020-08-09.out,0.7445436342592593
OBSEA/2020-08-10.out,0.7450501157407406
OBSEA/2020-08-11.out,0.08955230348044352
OBSEA/2020-08-12.out,0.2073224950312198
OBSEA/2020-08-13.out,0.05292442274690717
OBSEA/2020-08-14.out,0.581250761916372
OBSEA/2020-08-15.out,0.7449275462962963
OBSEA/2020-08-16.out,0.5643046274114235
OBSEA/2020-08-17.out,0.592684438933664
OBSEA/2020-08-18.out,0.12268091765830712
OBSEA/2020-08-19.out,0.5832222895215021
OBSEA/2020-08-20.out,0.08424030236524842
OBSEA/2020-08-21.out,0.597708082026538
OBSEA/2020-08-22.out,0.5399564111877951
OBSEA/2020-08-23.out,0.01965105353438315
OBSEA/2020-08-24.out,0.2392677179352076
OBSEA/2020-08-25.out,0.32828581472218765
OBSEA/2020-08-26.out,0.6924234135667396
OBSEA/2020-08-27.out,0.6060040909637829
OBSEA/2020-08-28.out,0.6407656230193941
OBSEA/2020-08-29.out,0.7552754179227186
OBSEA/2020-08-30.out,0.4921652363906388
OBSEA/2020-08-31.out,0.6486230419403739
OBSEA/2020-09-01.out,0.05454112919398025
OBSEA/2020-09-02.out,0.2754161119226556
OBSEA/2020-09-03.out,0.549744613103994
OBSEA/2020-09-04.out,0.6682545983856027
OBSEA/2020-09-05.out,0.456652877353328
OBSEA/2020-09-06.out,0.5866464722958475
OBSEA/2020-09-07.out,0.6763401591235163
OBSEA/2020-09-08.out,0.08412697320440266
OBSEA/2020-09-09.out,0.5641174198532252
OBSEA/2020-09-10.out,0.03372903120733453
OBSEA/2020-09-11.out,0.7443225694444444
OBSEA/2020-09-12.out,0.7445379629629629
OBSEA/2020-09-13.out,0.7445107638888888
OBSEA/2020-09-14.out,0.00975523601907716
OBSEA/2020-09-15.out,0.704118050789293
OBSEA/2020-09-16.out,0.17597011057590745
OBSEA/2020-09-17.out,0.1603964323623842
OBSEA/2020-09-18.out,0.6680369339741968
OBSEA/2020-09-19.out,0.222688532582096
OBSEA/2020-09-20.out,0.6435920233710148
OBSEA/2020-09-21.out,0.5816228543992318
OBSEA/2020-09-22.out,0.5376059322033898
OBSEA/2020-09-23.out,0.6319648093841642
OBSEA/2020-09-24.out,0.3688088030336567
OBSEA/2020-09-25.out,0.1508354562431701
OBSEA/2020-09-26.out,0.5172979946053712
OBSEA/2020-09-27.out,0.7452668981481482
OBSEA/2020-09-28.out,0.7450172453703704
OBSEA/2020-09-29.out,0.36827933447904276
OBSEA/2020-09-30.out,0.5479940007499062
OBSEA/2020-10-01.out,0.6059273422562141
OBSEA/2020-10-02.out,0.5979035075930654
OBSEA/2020-10-03.out,0.5950535967971071
OBSEA/2020-10-04.out,0.5845494711474093
OBSEA/2020-10-05.out,0.6227648785695223
OBSEA/2020-10-06.out,0.14713350906860503
OBSEA/2020-10-07.out,0.20571356997903908
OBSEA/2020-10-08.out,0.5312060065696856
OBSEA/2020-10-09.out,0.020984171208166525
OBSEA/2020-10-10.out,0.5181583880037488
OBSEA/2020-10-11.out,0.5679122182680901
OBSEA/2020-10-12.out,0.7450686342592593
OBSEA/2020-10-13.out,0.7444829861111111
OBSEA/2020-10-14.out,0.9057008425606037
OBSEA/2020-10-15.out,0.5614684466019417
OBSEA/2020-10-16.out,0.12995460365047545
OBSEA/2020-10-17.out,0.7623766789142605
OBSEA/2020-10-18.out,0.4246831832569067
OBSEA/2020-10-19.out,0.15656958928032613
OBSEA/2020-10-20.out,0.6138016006088147
OBSEA/2020-10-21.out,0.5153175444797926
OBSEA/2020-10-22.out,0.6717888684645634
OBSEA/2020-10-23.out,0.7211734861093965
OBSEA/2020-10-24.out,0.5256440281030444
OBSEA/2020-10-25.out,0.06515617036809737
OBSEA/2020-10-26.out,0.027505169936001973
OBSEA/2020-10-27.out,0.3743859745035556
OBSEA/2020-10-28.out,0.12566990577514958
OBSEA/2020-10-29.out,0.6995635305528614
OBSEA/2020-10-30.out,0.5345981932920678
OBSEA/2020-10-31.out,0.6188298344155694
OBSEA/2020-11-01.out,0.6595957075118543
OBSEA/2020-11-02.out,0.4350469470196983
OBSEA/2020-11-03.out,0.15450303762030193
OBSEA/2020-11-04.out,0.09093411998593018
OBSEA/2020-11-05.out,0.08670107052616098
OBSEA/2020-11-06.out,0.20176738022481838
OBSEA/2020-11-07.out,0.15262426885245572
OBSEA/2020-11-08.out,0.2605687363886069
OBSEA/2020-11-09.out,0.16433857881102032
OBSEA/2020-11-10.out,0.133046606215599
OBSEA/2020-11-11.out,0.5570566948130278
OBSEA/2020-11-12.out,0.016878960412716214
OBSEA/2020-11-13.out,0.12496735245125569
OBSEA/2020-11-14.out,0.4425869476484659
OBSEA/2020-11-15.out,0.44306301066798903
OBSEA/2020-11-16.out,0.6640506329113924
OBSEA/2020-11-17.out,0.5510887772194305
OBSEA/2020-11-18.out,0.40008521175860806
OBSEA/2020-11-19.out,0.6108763206960846
OBSEA/2020-11-20.out,0.2238891796870099
OBSEA/2020-11-21.out,0.5063598789872765
OBSEA/2020-11-22.out,0.09275680764544816
OBSEA/2020-11-23.out,0.6268458000484144
OBSEA/2020-11-24.out,0.42868061305035493
OBSEA/2020-11-25.out,0.6611505935288482
OBSEA/2020-11-26.out,0.9014741538051771
OBSEA/2020-11-27.out,0.2552583333333333
OBSEA/2020-11-28.out,0.2554627314814815
OBSEA/2020-11-29.out,0.9817825417374264
OBSEA/2020-11-30.out,0.25516886574074077
OBSEA/2020-12-01.out,0.9799782443127563
OBSEA/2020-12-02.out,0.2548554398148148
OBSEA/2020-12-03.out,0.974519924995813
OBSEA/2020-12-04.out,0.989221646769073
OBSEA/2020-12-05.out,0.25500173611111115
OBSEA/2020-12-06.out,0.9952835614633394
OBSEA/2020-12-07.out,0.2551572916666667
OBSEA/2020-12-08.out,0.4485637691014473
OBSEA/2020-12-09.out,0.7436488169364882
OBSEA/2020-12-10.out,0.34483554137002304
OBSEA/2020-12-11.out,0.4821725462963112
OBSEA/2020-12-12.out,0.49590636652663267
OBSEA/2020-12-13.out,0.5175552012009418
OBSEA/2020-12-14.out,0.651706489931771
OBSEA/2020-12-15.out,0.8764067524115755
OBSEA/2020-12-16.out,0.7241634222299136
OBSEA/2020-12-17.out,0.645636447174018
OBSEA/2020-12-18.out,0.6655594135128956
OBSEA/2020-12-19.out,0.7486795774647887
OBSEA/2020-12-20.out,0.4400920966558156
OBSEA/2020-12-21.out,0.5067244711033007
OBSEA/2020-12-22.out,0.6310856770440398
OBSEA/2020-12-23.out,0.2948597584266489
OBSEA/2020-12-24.out,0.20253744575630223
OBSEA/2020-12-25.out,0.4786717358525379
OBSEA/2020-12-26.out,0.4634845431877046
OBSEA/2020-12-27.out,0.26463030616390165
OBSEA/2020-12-28.out,0.2274336057569163
OBSEA/2021-01-01.out,0.351662288597086
OBSEA/2021-01-02.out,0.3647467899387635
OBSEA/2021-01-03.out,0.7871021154358011
OBSEA/2021-01-04.out,0.5227126850738324
OBSEA/2021-01-05.out,0.5167433833333547
OBSEA/2021-01-06.out,0.6700488538143555
OBSEA/2021-01-07.out,0.7121520274564637
OBSEA/2021-01-08.out,0.5695852887583153
OBSEA/2021-01-09.out,0.747416654232932
OBSEA/2021-01-10.out,0.8979667977253203
OBSEA/2021-01-11.out,0.777656986346979
OBSEA/2021-01-12.out,0.7619398980413201
OBSEA/2021-01-13.out,0.8184919788907048
OBSEA/2021-01-14.out,0.671503475185953
OBSEA/2021-01-15.out,0.27599914782618984
OBSEA/2021-01-16.out,0.49254368049910735
OBSEA/2021-01-17.out,0.286234752569403
OBSEA/2021-01-18.out,0.48399503090104745
OBSEA/2021-01-19.out,0.4459270791757033
OBSEA/2021-01-20.out,0.7952184336707512
OBSEA/2021-01-21.out,0.6343626165706426
OBSEA/2021-01-22.out,0.40878443735651493
OBSEA/2021-01-23.out,0.11036658145473291
OBSEA/2021-01-24.out,0.3808689606976312
OBSEA/2021-01-25.out,0.6206814391231832
OBSEA/2021-01-26.out,0.5011338282238327
OBSEA/2021-01-27.out,0.7636935603256847
OBSEA/2021-01-28.out,0.7791755888650964
OBSEA/2021-01-29.out,0.733761422573475
OBSEA/2021-01-30.out,0.7217315518802385
OBSEA/2021-01-31.out,0.752054794520548
OBSEA/2021-02-01.out,0.6834998232751817
OBSEA/2021-02-02.out,0.6017540286774022
OBSEA/2021-02-03.out,0.7338343015913109
OBSEA/2021-02-04.out,0.2132755761024531
OBSEA/2021-02-05.out,0.7445466435185185
OBSEA/2021-02-06.out,0.7452447916666667
OBSEA/2021-02-07.out,0.7447844907407407
OBSEA/2021-02-08.out,0.7454605324074074
OBSEA/2021-02-09.out,0.7448449693180503
OBSEA/2021-02-10.out,0.7439907407407408
OBSEA/2021-02-11.out,0.7451515046296296
OBSEA/2021-02-12.out,0.7447631944444445
OBSEA/2021-02-13.out,0.7451771697690065
OBSEA/2021-03-16.out,0.7445008389261746
OBSEA/2021-03-17.out,0.7447920574273474
OBSEA/2021-03-18.out,0.7446356148491879
OBSEA/2021-03-19.out,0.005321015085954859
OBSEA/2021-03-20.out,0.02593837033051644
OBSEA/2021-03-21.out,0.7445254021525286
OBSEA/2021-03-22.out,0.7445512850196805
OBSEA/2021-03-23.out,0.7444212449893892
OBSEA/2021-03-24.out,0.7449730663978107
OBSEA/2021-07-22.out,0.013677855364134855
OBSEA/2021-07-23.out,0.7455847330012741
OBSEA/2021-07-24.out,0.049740204524362744
OBSEA/2021-07-25.out,0.018284991486462218
OBSEA/2021-07-26.out,0.012516520414309876
OBSEA/2021-07-27.out,0.08970999425128293
OBSEA/2021-07-28.out,0.004178681674415521
OBSEA/2021-07-29.out,0.07260391277220035
OBSEA/2021-07-30.out,0.004809785126543528
OBSEA/2021-07-31.out,0.0534061789182526
OBSEA/2021-08-01.out,0.013052484743648484
OBSEA/2021-08-02.out,0.7448831018518518
OBSEA/2021-08-03.out,0.08134671955701026
OBSEA/2021-08-04.out,0.5303693218376013
OBSEA/2021-08-05.out,0.744990162037037
OBSEA/2021-08-06.out,0.7448628277153558
OBSEA/2021-08-07.out,0.744733046800382
OBSEA/2021-08-08.out,0.0013306768133579928
OBSEA/2021-08-09.out,0.010248013085067256
OBSEA/2021-08-10.out,0.05981665737729189
OBSEA/2021-08-11.out,0.06409218724304955
OBSEA/2021-08-12.out,0.03730795261303176
OBSEA/2021-08-13.out,0.744703125
OBSEA/2021-08-14.out,0.7449784722222222
OBSEA/2021-08-15.out,0.7449527777777778
OBSEA/2021-08-16.out,0.7451880787037037
OBSEA/2021-08-17.out,0.7444642361111111
OBSEA/2021-08-18.out,0.7445043981481482
OBSEA/2021-08-19.out,0.02272383553756287
OBSEA/2021-08-20.out,0.531706448165301
OBSEA/2021-08-21.out,0.7450343104596935
OBSEA/2021-08-23.out,0.05808934119653416
OBSEA/2021-08-24.out,0.0012602846787391417
OBSEA/2021-08-25.out,0.0035805626598465474
OBSEA/2021-08-26.out,0.7451287037037037
OBSEA/2021-08-27.out,0.7449572916666666
OBSEA/2021-08-28.out,0.005262542392702608
OBSEA/2021-08-29.out,0.026039912075363877
OBSEA/2021-08-30.out,0.056751321771700725
OBSEA/2021-08-31.out,0.5741996905866953
OBSEA/2021-09-01.out,0.009994565849398911
OBSEA/2021-09-02.out,0.7440096064814814
OBSEA/2021-09-03.out,0.7451706018518519
OBSEA/2021-09-04.out,0.3763909743638027
OBSEA/2021-09-05.out,0.7451238569278852
OBSEA/2021-09-06.out,0.016459418056709377
OBSEA/2021-09-07.out,0.3064633207398894
OBSEA/2021-09-08.out,0.14597747423344276
OBSEA/2021-09-09.out,0.05059778766211911
OBSEA/2021-09-10.out,0.028257227828371125
OBSEA/2021-09-11.out,0.7442108859293572
OBSEA/2021-09-12.out,0.017830072049262492
OBSEA/2021-09-13.out,0.09967080843952392
OBSEA/2021-09-14.out,0.038734019829515076
OBSEA/2021-09-15.out,0.5321106293214579
OBSEA/2021-09-16.out,0.024975360203294047
OBSEA/2021-09-17.out,0.744511514870964
OBSEA/2021-09-18.out,0.7446419624217119
OBSEA/2021-09-19.out,0.7446136284621625
OBSEA/2021-09-20.out,0.7445642857142857
OBSEA/2021-09-21.out,0.23864342078451362
OBSEA/2021-09-22.out,0.7448894675925926
OBSEA/2021-09-23.out,0.7450655092592592
OBSEA/2021-09-24.out,0.7447159722222223
OBSEA/2021-09-25.out,0.7441392361111111
OBSEA/2021-09-26.out,0.7449138888888889
OBSEA/2021-09-27.out,0.7446091435185185
OBSEA/2021-09-28.out,0.7450152777777778
OBSEA/2021-09-29.out,0.07456744523964506
OBSEA/2021-09-30.out,0.2606061063748891
OBSEA/2021-10-01.out,0.7057735011102887
OBSEA/2021-10-02.out,0.6879423660262892
OBSEA/2021-10-03.out,0.6110578651012339
OBSEA/2021-10-04.out,0.7349987287058225
OBSEA/2021-10-05.out,0.1532812868674538
OBSEA/2021-10-06.out,0.13284480627714826
OBSEA/2021-10-07.out,0.224481652525893
OBSEA/2021-10-08.out,0.06591071257414054
OBSEA/2021-10-09.out,0.10746660918649338
OBSEA/2021-10-10.out,0.5880681818181819
OBSEA/2021-10-11.out,0.08932834985226089
OBSEA/2021-10-12.out,0.7444338465100127
OBSEA/2021-10-13.out,0.042102642000274595
OBSEA/2021-10-14.out,0.7452119527449618
OBSEA/2021-10-15.out,0.03264007461893198
OBSEA/2021-10-16.out,0.5720634158059092
OBSEA/2021-10-17.out,0.026108739273096575
OBSEA/2021-10-18.out,0.0973545607244954
OBSEA/2021-10-19.out,0.7447989583333333
OBSEA/2021-10-20.out,0.7455388888888889
OBSEA/2021-10-21.out,0.04242172088577867
OBSEA/2021-10-22.out,0.7445971064814815
OBSEA/2021-10-23.out,0.08768355254219994
OBSEA/2021-10-24.out,0.5697436514622698
OBSEA/2021-10-25.out,0.7442913948431189
OBSEA/2021-10-28.out,0.7449286563614744
OBSEA/2021-10-29.out,0.7449843515898119
OBSEA/2021-10-30.out,0.06351198188160562
OBSEA/2021-10-31.out,0.01254968196259556
OBSEA/2021-11-01.out,0.7445454861111112
OBSEA/2021-11-02.out,0.745537757702108
OBSEA/2021-11-03.out,0.7448655092592593
OBSEA/2021-11-04.out,0.7453394675925926
OBSEA/2021-11-05.out,0.7451240740740741
OBSEA/2021-11-06.out,0.7447494212962963
OBSEA/2021-11-07.out,0.7446876157407407
OBSEA/2021-11-08.out,0.7447173611111111
OBSEA/2021-11-09.out,0.7448915446255872
OBSEA/2021-11-10.out,0.7450477183229094
OBSEA/2021-11-11.out,0.7449113425925926
OBSEA/2021-11-12.out,0.7444194673430564
OBSEA/2021-11-15.out,0.08423317834564693
OBSEA/2021-11-16.out,0.07646494115042052
OBSEA/2021-11-17.out,0.7449763861558051
OBSEA/2021-11-18.out,0.7445049300956585
OBSEA/2021-11-19.out,0.7451216895742541
OBSEA/2021-11-20.out,0.7443402777777778
OBSEA/2021-11-21.out,0.744607175925926
OBSEA/2021-11-22.out,0.007579325301246113
OBSEA/2021-11-23.out,0.74439543770264
OBSEA/2021-11-24.out,0.7444295490436919
OBSEA/2021-11-25.out,0.7447918914216113
OBSEA/2021-11-26.out,0.7440502314814814
OBSEA/2021-11-27.out,0.7445194444444444
OBSEA/2021-11-28.out,0.7450373842592592
OBSEA/2021-11-29.out,0.7444718826405868
OBSEA/2021-11-30.out,0.7452300884955753
OBSEA/2021-12-01.out,0.7450710894986685
OBSEA/2021-12-02.out,0.7440480324074074
OBSEA/2021-12-03.out,0.003156655002513798
OBSEA/2021-12-04.out,0.7450090277777778
OBSEA/2021-12-05.out,0.7448509259259259
OBSEA/2021-12-06.out,0.7459804420784631
OBSEA/2021-12-07.out,0.7445903251938434
OBSEA/2021-12-08.out,0.019864942997417073
OBSEA/2021-12-09.out,0.010883670474304726
OBSEA/2021-12-10.out,0.745114236111111
OBSEA/2021-12-11.out,0.7454335648148148
OBSEA/2021-12-12.out,0.7444512731481482
OBSEA/2021-12-13.out,0.7443477254311842
OBSEA/2021-12-14.out,0.7450972240494672
OBSEA/2021-12-15.out,0.7447832770466984
OBSEA/2021-12-16.out,0.008662797456421165
OBSEA/2021-12-17.out,0.7449246527777778
OBSEA/2021-12-18.out,0.032662079269271505
OBSEA/2021-12-19.out,0.001067411908844425
OBSEA/2021-12-20.out,0.7444928537956887
OBSEA/2021-12-21.out,0.7445173522712045
OBSEA/2021-12-22.out,0.7451435614849188
OBSEA/2021-12-23.out,0.7447612268518519
OBSEA/2021-12-24.out,0.2803229047410722
OBSEA/2021-12-25.out,0.2549540456071305
OBSEA/2021-12-26.out,0.2551788194444445
OBSEA/2021-12-27.out,0.25497858548443103
OBSEA/2021-12-28.out,0.25511377314814815
OBSEA/2021-12-29.out,0.2555409722222222
OBSEA/2021-12-30.out,0.2553761574074074
OBSEA/2021-12-31.out,0.2550179720704311
