,AutoEncoder (AE)
OBSEA/2020-07-06.out,0.5758769817109202
OBSEA/2020-07-07.out,0.4973149883071575
OBSEA/2020-07-08.out,0.4683952118508427
OBSEA/2020-07-09.out,0.7335617509172432
OBSEA/2020-07-10.out,0.5120689970138859
OBSEA/2020-07-11.out,0.2823819714439745
OBSEA/2020-07-12.out,0.5768168689275754
OBSEA/2020-07-13.out,0.4296581577360333
OBSEA/2020-07-14.out,0.4984016158175983
OBSEA/2020-07-15.out,0.5336646519173358
OBSEA/2020-07-16.out,0.3033022076168863
OBSEA/2020-07-17.out,0.3380329860386765
OBSEA/2020-07-18.out,0.5634955195433197
OBSEA/2020-07-19.out,0.3664062693089477
OBSEA/2020-07-20.out,0.7390023171617971
OBSEA/2020-07-21.out,0.382909681611436
OBSEA/2020-07-24.out,0.7510738016862664
OBSEA/2020-07-25.out,0.0767449936335223
OBSEA/2020-07-26.out,0.8262785166398614
OBSEA/2020-07-27.out,0.7206625995593967
OBSEA/2020-07-28.out,0.291597054214026
OBSEA/2020-08-01.out,0.4113385852462898
OBSEA/2020-08-02.out,0.3915347828406685
OBSEA/2020-08-03.out,0.4489382674406739
OBSEA/2020-08-04.out,0.8293725950910742
OBSEA/2020-08-05.out,0.4925886113547
OBSEA/2020-08-06.out,0.76914808921412
OBSEA/2020-08-07.out,0.773653555844662
OBSEA/2020-08-11.out,0.9143535087942034
OBSEA/2020-08-12.out,0.6070337762447308
OBSEA/2020-08-13.out,0.52110675200057
OBSEA/2020-08-14.out,0.5478016897135192
OBSEA/2020-08-16.out,0.6699815372343163
OBSEA/2020-08-17.out,0.5389081329229486
OBSEA/2020-08-18.out,0.6157840687054119
OBSEA/2020-08-19.out,0.4716910558247796
OBSEA/2020-08-20.out,0.8011423691682927
OBSEA/2020-08-21.out,0.3971481283979675
OBSEA/2020-08-22.out,0.8147827801741353
OBSEA/2020-08-23.out,0.6535816920622615
OBSEA/2020-08-24.out,0.784201857011197
OBSEA/2020-08-25.out,0.800195784154757
OBSEA/2020-08-26.out,0.2665427391795811
OBSEA/2020-08-27.out,0.7350521526629675
OBSEA/2020-08-28.out,0.3049031188995356
OBSEA/2020-08-29.out,0.3222677503407509
OBSEA/2020-08-30.out,0.867239412636561
OBSEA/2020-08-31.out,0.308701209621024
OBSEA/2020-09-01.out,0.5545733111380053
OBSEA/2020-09-02.out,0.2160234590792434
OBSEA/2020-09-03.out,0.9475768079760234
OBSEA/2020-09-04.out,0.5010546041785154
OBSEA/2020-09-05.out,0.8375868957311623
OBSEA/2020-09-06.out,0.7142221003045726
OBSEA/2020-09-07.out,0.6605911484994398
OBSEA/2020-09-08.out,0.3500506987284578
OBSEA/2020-09-09.out,0.8369138107319039
OBSEA/2020-09-10.out,0.3644705008860591
OBSEA/2020-09-14.out,0.3805585597048158
OBSEA/2020-09-15.out,0.5902947524258844
OBSEA/2020-09-16.out,0.4005551040190423
OBSEA/2020-09-17.out,0.3728846881274066
OBSEA/2020-09-18.out,0.3679327345179678
OBSEA/2020-09-19.out,0.0769826673085073
OBSEA/2020-09-20.out,0.4756395144930028
OBSEA/2020-09-21.out,0.5524062199851673
OBSEA/2020-09-22.out,0.5465712521459075
OBSEA/2020-09-23.out,0.3668163297130719
OBSEA/2020-09-24.out,0.52086258800879
OBSEA/2020-09-25.out,0.4678260908661062
OBSEA/2020-09-26.out,0.04005808816809
OBSEA/2020-09-29.out,0.824984152224598
OBSEA/2020-09-30.out,0.5523621842048981
OBSEA/2020-10-01.out,0.3882619399667306
OBSEA/2020-10-02.out,0.4242955823686121
OBSEA/2020-10-03.out,0.8737132386391208
OBSEA/2020-10-04.out,0.533974688847745
OBSEA/2020-10-05.out,0.8149876918158567
OBSEA/2020-10-06.out,0.7935385932496518
OBSEA/2020-10-07.out,0.2231913296417923
OBSEA/2020-10-08.out,0.5915209289256689
OBSEA/2020-10-09.out,0.6037096093793528
OBSEA/2020-10-10.out,0.6164806567788406
OBSEA/2020-10-11.out,0.7939083764717085
OBSEA/2020-10-14.out,0.3461006441207762
OBSEA/2020-10-15.out,0.3102904667537561
OBSEA/2020-10-16.out,0.3298896398863127
OBSEA/2020-10-17.out,0.2902917037670034
OBSEA/2020-10-18.out,0.6428171887157106
OBSEA/2020-10-19.out,0.4929654516776888
OBSEA/2020-10-20.out,0.7822768479028296
OBSEA/2020-10-21.out,0.5335512417452634
OBSEA/2020-10-22.out,0.7225701850960402
OBSEA/2020-10-23.out,0.7147779613887875
OBSEA/2020-10-24.out,0.3142543296109527
OBSEA/2020-10-25.out,0.3985398745220134
OBSEA/2020-10-26.out,0.4258391803986127
OBSEA/2020-10-27.out,0.5025385459961981
OBSEA/2020-10-28.out,0.4883151818700083
OBSEA/2020-10-29.out,0.5721099449175763
OBSEA/2020-10-30.out,0.7875704087119964
OBSEA/2020-10-31.out,0.7734440434897913
OBSEA/2020-11-01.out,0.7316031581151339
OBSEA/2020-11-02.out,0.6793421180646237
OBSEA/2020-11-03.out,0.3589103664331583
OBSEA/2020-11-04.out,0.5961759151047179
OBSEA/2020-11-05.out,0.4397576793062904
OBSEA/2020-11-06.out,0.3500537147455715
OBSEA/2020-11-07.out,0.5322725378942587
OBSEA/2020-11-08.out,0.3452692193355912
OBSEA/2020-11-09.out,0.3601634012487435
OBSEA/2020-11-10.out,0.2230690075994464
OBSEA/2020-11-11.out,0.4911264281685489
OBSEA/2020-11-12.out,0.8636434542170793
OBSEA/2020-11-13.out,0.4703447224196141
OBSEA/2020-11-14.out,0.5227321195508455
OBSEA/2020-11-15.out,0.4649086940497877
OBSEA/2020-11-16.out,0.2460535112706976
OBSEA/2020-11-17.out,0.3629923943233246
OBSEA/2020-11-18.out,0.8657086285260938
OBSEA/2020-11-19.out,0.468079782495513
OBSEA/2020-11-20.out,0.5686981486276987
OBSEA/2020-11-21.out,0.6504950512247965
OBSEA/2020-11-22.out,0.5076246194392693
OBSEA/2020-11-23.out,0.4836227521510292
OBSEA/2020-11-24.out,0.5200840502104818
OBSEA/2020-11-25.out,0.8950596332802749
OBSEA/2020-11-26.out,0.7379354454335179
OBSEA/2020-11-29.out,0.5556298411891042
OBSEA/2020-12-01.out,0.6490075099147752
OBSEA/2020-12-03.out,0.0288686625898182
OBSEA/2020-12-04.out,0.569863537605473
OBSEA/2020-12-06.out,0.3050758534891977
OBSEA/2020-12-08.out,0.4526969635027412
OBSEA/2020-12-09.out,0.5462411565403187
OBSEA/2020-12-10.out,0.4877952599247811
OBSEA/2020-12-11.out,0.5541006280617138
OBSEA/2020-12-12.out,0.4214319881018512
OBSEA/2020-12-13.out,0.6332963152889337
OBSEA/2020-12-14.out,0.4029321304963317
OBSEA/2020-12-15.out,0.5218146574604852
OBSEA/2020-12-16.out,0.5023783756781364
OBSEA/2020-12-17.out,0.5968021263040328
OBSEA/2020-12-18.out,0.6181318272779679
OBSEA/2020-12-19.out,0.7075012564676175
OBSEA/2020-12-20.out,0.416784956506123
OBSEA/2020-12-21.out,0.5169182507882892
OBSEA/2020-12-22.out,0.5516082486708459
OBSEA/2020-12-23.out,0.625406327086513
OBSEA/2020-12-24.out,0.4707686959925695
OBSEA/2020-12-25.out,0.556124518864554
OBSEA/2020-12-26.out,0.4675017061793935
OBSEA/2020-12-27.out,0.4451167772164127
OBSEA/2020-12-28.out,0.3002033003313939
