,AutoEncoder (AE)
OBSEA/2020-04-07.out,1.0
OBSEA/2020-04-08.out,1.0
OBSEA/2020-04-09.out,0.0
OBSEA/2020-04-10.out,1.0
OBSEA/2020-04-11.out,0.8267702626296628
OBSEA/2020-04-12.out,0.0
OBSEA/2020-04-13.out,1.0
OBSEA/2020-04-14.out,0.6576819407008085
OBSEA/2020-04-15.out,0.0
OBSEA/2020-04-19.out,0.555256064690027
OBSEA/2020-04-21.out,0.5795148247978437
OBSEA/2020-04-23.out,0.2630707033845403
OBSEA/2020-04-24.out,0.9142508543098573
OBSEA/2020-05-01.out,0.9150943396226415
OBSEA/2020-05-02.out,0.0
OBSEA/2020-05-03.out,0.9838274932614556
OBSEA/2020-05-04.out,0.0013477088948786742
OBSEA/2020-05-05.out,0.3142076172645143
OBSEA/2020-05-06.out,0.0
OBSEA/2020-05-07.out,0.0
OBSEA/2020-05-08.out,0.1960006779553914
OBSEA/2020-05-09.out,0.9878361476599269
OBSEA/2020-05-10.out,0.14683541102884745
OBSEA/2020-05-11.out,1.0
OBSEA/2020-05-12.out,0.8449689073651224
OBSEA/2020-05-13.out,1.0
OBSEA/2020-05-14.out,1.0
OBSEA/2020-05-15.out,0.3956081178314882
OBSEA/2020-05-16.out,0.4285714285714286
OBSEA/2020-05-17.out,1.0
OBSEA/2020-05-18.out,0.0
OBSEA/2020-05-19.out,0.0
OBSEA/2020-05-20.out,0.0
OBSEA/2020-05-21.out,0.46226415094339623
OBSEA/2020-05-22.out,1.0
OBSEA/2020-05-23.out,0.4056603773584906
OBSEA/2020-05-24.out,1.0
OBSEA/2020-05-25.out,0.0
OBSEA/2020-05-27.out,0.6789767845015722
OBSEA/2020-05-29.out,1.0
OBSEA/2020-05-31.out,1.0
OBSEA/2020-06-01.out,0.10916759944042062
OBSEA/2020-06-02.out,0.4932614555256065
OBSEA/2020-06-03.out,0.0
OBSEA/2020-06-04.out,0.1725930197514699
OBSEA/2020-06-05.out,1.0
OBSEA/2020-06-06.out,0.0
OBSEA/2020-06-07.out,0.24001992506212938
OBSEA/2020-06-08.out,1.0
OBSEA/2020-06-09.out,0.5781671159029649
OBSEA/2020-06-10.out,0.1495956873315364
OBSEA/2020-06-11.out,0.6692842517505356
OBSEA/2020-06-12.out,0.9811320754716981
OBSEA/2020-06-13.out,0.0
OBSEA/2020-06-14.out,0.2841967925500094
OBSEA/2020-06-15.out,0.2819662493590584
OBSEA/2020-06-16.out,1.0
OBSEA/2020-06-17.out,0.7188517147647066
OBSEA/2020-06-18.out,0.049708009025692404
OBSEA/2020-06-19.out,0.356094232528961
OBSEA/2020-06-20.out,0.9683360404302219
OBSEA/2020-06-21.out,0.1511871228110773
OBSEA/2020-06-22.out,0.0
OBSEA/2020-06-23.out,0.2075471698113207
OBSEA/2020-06-24.out,0.5960703474042994
OBSEA/2020-06-25.out,0.0
OBSEA/2020-06-26.out,0.4526106038500278
OBSEA/2020-06-27.out,0.0
OBSEA/2020-06-28.out,1.0
OBSEA/2020-06-29.out,0.28975741239892183
OBSEA/2020-06-30.out,0.0
OBSEA/2020-07-01.out,0.1276314794502763
OBSEA/2020-07-02.out,0.014901565005464149
OBSEA/2020-07-03.out,0.19499405605095588
OBSEA/2020-07-04.out,0.27658588753592034
OBSEA/2020-07-06.out,0.568936577258871
OBSEA/2020-07-07.out,0.18943758963126198
OBSEA/2020-07-08.out,0.6526958280101076
OBSEA/2020-07-12.out,0.11659162227679065
OBSEA/2020-07-13.out,0.6530625701810006
OBSEA/2020-07-15.out,0.3140040753537773
OBSEA/2020-07-16.out,0.28806259509766663
OBSEA/2020-07-17.out,0.3786374891076639
OBSEA/2020-07-18.out,0.41448675691571246
OBSEA/2020-07-19.out,0.0222004809514983
OBSEA/2020-07-20.out,1.0
OBSEA/2020-07-21.out,0.0
OBSEA/2020-07-22.out,1.0
OBSEA/2020-07-23.out,1.0
OBSEA/2020-07-24.out,1.0
OBSEA/2020-07-25.out,0.7991913746630728
OBSEA/2020-07-26.out,0.6125524366491759
OBSEA/2020-07-27.out,0.9919137466307277
OBSEA/2020-07-28.out,0.29679902060727714
OBSEA/2020-08-01.out,0.10726101428930165
OBSEA/2020-08-02.out,0.902303007363072
OBSEA/2020-08-03.out,1.0
OBSEA/2020-08-04.out,1.0
OBSEA/2020-08-05.out,0.455651429357821
OBSEA/2020-08-06.out,0.6892062718061359
OBSEA/2020-08-07.out,0.04136144265425604
OBSEA/2020-08-09.out,1.0
OBSEA/2020-08-10.out,0.9407008086253369
OBSEA/2020-08-12.out,0.11598555368695121
OBSEA/2020-08-14.out,0.0
OBSEA/2020-08-18.out,1.0
OBSEA/2020-08-19.out,0.0776871242119631
OBSEA/2020-08-20.out,0.19593139557220174
OBSEA/2020-08-21.out,0.44288265804045235
OBSEA/2020-08-22.out,1.0
OBSEA/2020-08-23.out,1.0
OBSEA/2020-08-24.out,0.5138172328095589
OBSEA/2020-08-25.out,0.45089935745076704
OBSEA/2020-08-26.out,0.47260073078028386
OBSEA/2020-08-27.out,0.0
OBSEA/2020-08-28.out,0.3632432740368974
OBSEA/2020-08-29.out,0.9926700312404558
OBSEA/2020-08-30.out,0.0
OBSEA/2020-08-31.out,0.9730997280236326
OBSEA/2020-09-01.out,0.035907247728327416
OBSEA/2020-09-02.out,0.6725067385444744
OBSEA/2020-09-03.out,0.9964464636286336
OBSEA/2020-09-04.out,0.6126840814835377
OBSEA/2020-09-08.out,0.6260799151849069
OBSEA/2020-09-09.out,1.0
OBSEA/2020-09-10.out,0.0
OBSEA/2020-09-11.out,0.0
OBSEA/2020-09-13.out,0.931266846361186
OBSEA/2020-09-15.out,0.7064929334760391
OBSEA/2020-09-16.out,0.0
OBSEA/2020-09-17.out,0.0
OBSEA/2020-09-19.out,0.07100805394008144
OBSEA/2020-09-21.out,0.0
OBSEA/2020-09-22.out,0.0
OBSEA/2020-09-23.out,0.0
OBSEA/2020-09-24.out,0.0
OBSEA/2020-09-25.out,0.08765498063805444
OBSEA/2020-09-26.out,0.0
OBSEA/2020-09-27.out,0.9919137466307277
OBSEA/2020-09-28.out,0.09703504043126687
OBSEA/2020-09-29.out,0.040020045169495026
OBSEA/2020-09-30.out,0.11985106480162419
OBSEA/2020-10-01.out,0.1826445222267436
OBSEA/2020-10-04.out,0.19496949734824798
OBSEA/2020-10-05.out,0.9137466307277629
OBSEA/2020-10-06.out,0.11099852859542025
OBSEA/2020-10-08.out,1.0
OBSEA/2020-10-09.out,1.0
OBSEA/2020-10-10.out,1.0
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-20.out,0.12294803545401482
OBSEA/2020-10-21.out,0.0
OBSEA/2020-10-22.out,0.7420255923735646
OBSEA/2020-10-24.out,0.28546752304085254
OBSEA/2020-10-25.out,1.0
OBSEA/2020-10-27.out,0.0
OBSEA/2020-10-28.out,0.9121032260950658
OBSEA/2020-11-01.out,0.9110930017262178
OBSEA/2020-11-03.out,0.8196386484696446
OBSEA/2020-11-05.out,0.6981132075471699
OBSEA/2020-11-07.out,0.9986541635492382
OBSEA/2020-11-08.out,0.2607538525042381
OBSEA/2020-11-09.out,1.0
OBSEA/2020-11-10.out,0.3955060012349223
OBSEA/2020-11-11.out,0.6841615161341763
OBSEA/2020-11-12.out,0.11530112225499661
OBSEA/2020-11-13.out,0.4644620411036112
OBSEA/2020-11-14.out,0.4120796788027955
OBSEA/2020-11-15.out,0.7806271340507666
OBSEA/2020-11-16.out,0.6696821891555592
OBSEA/2020-11-19.out,0.14114180828875864
OBSEA/2020-11-21.out,0.7516831138669549
OBSEA/2020-11-22.out,0.10781671159029649
OBSEA/2020-11-23.out,0.8173927507434341
OBSEA/2020-11-25.out,1.0
OBSEA/2020-11-26.out,0.9992418321321898
OBSEA/2020-11-27.out,1.0
OBSEA/2020-11-28.out,0.10377358490566038
OBSEA/2020-11-29.out,0.4123989218328841
OBSEA/2020-11-30.out,0.3086253369272237
OBSEA/2020-12-01.out,0.0
OBSEA/2020-12-02.out,0.9986522911051213
OBSEA/2020-12-03.out,0.702464772407631
OBSEA/2020-12-04.out,1.0
OBSEA/2020-12-05.out,0.839622641509434
OBSEA/2020-12-06.out,0.029649595687331536
OBSEA/2020-12-07.out,0.07951482479784366
OBSEA/2020-12-08.out,0.6520952204160037
OBSEA/2020-12-09.out,0.5077558480282894
OBSEA/2020-12-10.out,0.6136469867125922
OBSEA/2020-12-11.out,0.6905986333446137
OBSEA/2020-12-12.out,0.678646249120325
OBSEA/2020-12-13.out,0.8030191001809261
OBSEA/2020-12-14.out,0.369368416885812
OBSEA/2020-12-15.out,0.9284497058431371
OBSEA/2020-12-16.out,0.8890332966582368
OBSEA/2020-12-17.out,0.8695571613395363
OBSEA/2020-12-18.out,0.9349782299023558
OBSEA/2020-12-19.out,0.30422018703421627
OBSEA/2020-12-20.out,0.5480994919724151
OBSEA/2020-12-21.out,0.5589141162542299
OBSEA/2020-12-22.out,0.7326919629005344
OBSEA/2020-12-23.out,0.0
OBSEA/2020-12-24.out,0.20850933865708687
OBSEA/2020-12-25.out,0.5449076705073415
OBSEA/2020-12-26.out,0.2048062297131771
OBSEA/2020-12-27.out,0.8054356851682722
OBSEA/2020-12-28.out,0.3116106750562043
OBSEA/2021-01-02.out,0.7576833759576294
OBSEA/2021-01-03.out,0.6232303193887903
OBSEA/2021-01-04.out,1.0
OBSEA/2021-01-05.out,0.2789757412398922
OBSEA/2021-01-06.out,0.6329295904450105
OBSEA/2021-01-07.out,0.0
OBSEA/2021-01-08.out,0.4373313417105337
OBSEA/2021-01-09.out,0.8574277025833072
OBSEA/2021-01-10.out,0.998099163629062
OBSEA/2021-01-11.out,0.5159229252625821
OBSEA/2021-01-12.out,1.0
OBSEA/2021-01-13.out,1.0
OBSEA/2021-01-14.out,1.0
OBSEA/2021-01-15.out,0.038770971158176896
OBSEA/2021-01-16.out,0.2371411738615356
OBSEA/2021-01-17.out,1.0
OBSEA/2021-01-18.out,0.8376359774122759
OBSEA/2021-01-19.out,0.5101192701715066
OBSEA/2021-01-20.out,0.7364893512054673
OBSEA/2021-01-21.out,0.5854742544638254
OBSEA/2021-01-22.out,0.8405912507723304
OBSEA/2021-01-23.out,0.45745437032784
OBSEA/2021-01-24.out,0.3536717863315674
OBSEA/2021-01-25.out,0.20912046595816625
OBSEA/2021-01-26.out,0.26002655127427643
OBSEA/2021-01-27.out,0.2935794973634813
OBSEA/2021-01-28.out,0.16687945831067927
OBSEA/2021-01-29.out,0.6953377650570509
OBSEA/2021-01-30.out,0.5737800013367836
OBSEA/2021-01-31.out,0.4370177353548176
OBSEA/2021-02-01.out,0.6350850549303548
OBSEA/2021-02-02.out,0.2977165412617779
OBSEA/2021-02-03.out,0.21725513297914234
OBSEA/2021-02-04.out,1.0
OBSEA/2021-02-05.out,0.9973045822102425
OBSEA/2021-02-06.out,1.0
OBSEA/2021-02-07.out,0.0
OBSEA/2021-02-08.out,0.9811320754716981
OBSEA/2021-02-09.out,0.9986522911051213
OBSEA/2021-02-10.out,0.9905660377358491
OBSEA/2021-02-11.out,0.0
OBSEA/2021-02-12.out,0.9986522911051213
OBSEA/2021-02-13.out,1.0
OBSEA/2021-03-16.out,0.3207547169811321
OBSEA/2021-03-17.out,0.0
OBSEA/2021-03-18.out,0.0
OBSEA/2021-03-19.out,0.0
OBSEA/2021-03-20.out,0.0
OBSEA/2021-03-21.out,0.0
OBSEA/2021-03-22.out,0.4460916442048517
OBSEA/2021-03-23.out,0.0
OBSEA/2021-03-24.out,0.0
OBSEA/2021-07-22.out,0.8827493261455526
OBSEA/2021-07-23.out,1.0
OBSEA/2021-07-24.out,1.0
OBSEA/2021-07-25.out,0.9986522911051213
OBSEA/2021-07-26.out,0.01389782408822013
OBSEA/2021-07-27.out,1.0
OBSEA/2021-07-28.out,1.0
OBSEA/2021-07-29.out,0.1063979252118239
OBSEA/2021-07-30.out,1.0
OBSEA/2021-07-31.out,0.5363881401617251
OBSEA/2021-08-01.out,1.0
OBSEA/2021-08-02.out,1.0
OBSEA/2021-08-03.out,1.0
OBSEA/2021-08-04.out,1.0
OBSEA/2021-08-05.out,0.0
OBSEA/2021-08-06.out,1.0
OBSEA/2021-08-07.out,1.0
OBSEA/2021-08-08.out,1.0
OBSEA/2021-08-09.out,0.07658293457039787
OBSEA/2021-08-10.out,0.011243569015025897
OBSEA/2021-08-11.out,1.0
OBSEA/2021-08-12.out,0.1809008041967253
OBSEA/2021-08-13.out,1.0
OBSEA/2021-08-14.out,1.0
OBSEA/2021-08-15.out,1.0
OBSEA/2021-08-16.out,1.0
OBSEA/2021-08-17.out,0.0
OBSEA/2021-08-18.out,1.0
OBSEA/2021-08-19.out,0.0
OBSEA/2021-08-20.out,1.0
OBSEA/2021-08-21.out,1.0
OBSEA/2021-08-23.out,0.0
OBSEA/2021-08-24.out,0.0
OBSEA/2021-08-25.out,1.0
OBSEA/2021-08-26.out,1.0
OBSEA/2021-08-27.out,1.0
OBSEA/2021-08-28.out,0.07931857571624006
OBSEA/2021-08-29.out,0.3518901691157401
OBSEA/2021-08-30.out,0.3355418771980011
OBSEA/2021-08-31.out,1.0
OBSEA/2021-09-01.out,1.0
OBSEA/2021-09-02.out,0.0013477088948786742
OBSEA/2021-09-03.out,1.0
OBSEA/2021-09-04.out,0.0
OBSEA/2021-09-05.out,0.2978436657681941
OBSEA/2021-09-06.out,0.07897363643935139
OBSEA/2021-09-07.out,0.28810748518996326
OBSEA/2021-09-08.out,0.1910841579363613
OBSEA/2021-09-09.out,1.0
OBSEA/2021-09-10.out,0.0
OBSEA/2021-09-11.out,0.0
OBSEA/2021-09-12.out,1.0
OBSEA/2021-09-13.out,0.07936461066812825
OBSEA/2021-09-14.out,0.0
OBSEA/2021-09-15.out,0.17767571840711643
OBSEA/2021-09-16.out,0.0
OBSEA/2021-09-17.out,1.0
OBSEA/2021-09-18.out,0.0
OBSEA/2021-09-19.out,0.0
OBSEA/2021-09-20.out,1.0
OBSEA/2021-09-21.out,0.003153979651485479
OBSEA/2021-09-22.out,0.0
OBSEA/2021-09-23.out,0.0
OBSEA/2021-09-24.out,1.0
OBSEA/2021-09-25.out,0.0
OBSEA/2021-09-26.out,0.0
OBSEA/2021-09-27.out,0.2318059299191375
OBSEA/2021-09-28.out,0.24797843665768193
OBSEA/2021-09-29.out,0.0
OBSEA/2021-09-30.out,0.675224202936491
OBSEA/2021-10-01.out,0.5084008964989104
OBSEA/2021-10-02.out,0.6867990090984317
OBSEA/2021-10-03.out,0.35870379618876297
OBSEA/2021-10-04.out,0.4234265838095026
OBSEA/2021-10-05.out,0.09427870727189411
OBSEA/2021-10-06.out,0.1916219426153716
OBSEA/2021-10-07.out,0.7951482479784366
OBSEA/2021-10-08.out,0.9986522911051213
OBSEA/2021-10-09.out,0.18220307328885013
OBSEA/2021-10-10.out,0.0
OBSEA/2021-10-11.out,0.0
OBSEA/2021-10-12.out,1.0
OBSEA/2021-10-13.out,0.45552560646900264
OBSEA/2021-10-14.out,0.0
OBSEA/2021-10-15.out,0.0
OBSEA/2021-10-16.out,0.9986522911051213
OBSEA/2021-10-17.out,0.0
OBSEA/2021-10-18.out,1.0
OBSEA/2021-10-19.out,1.0
OBSEA/2021-10-20.out,0.0
OBSEA/2021-10-21.out,1.0
OBSEA/2021-10-22.out,0.0
OBSEA/2021-10-23.out,0.04582210242587603
OBSEA/2021-10-24.out,1.0
OBSEA/2021-10-25.out,0.7884097035040432
OBSEA/2021-10-28.out,0.7668463611859838
OBSEA/2021-10-29.out,0.9878706199460916
OBSEA/2021-10-30.out,0.9986522911051213
OBSEA/2021-10-31.out,0.0
OBSEA/2021-11-01.out,0.0
OBSEA/2021-11-02.out,1.0
OBSEA/2021-11-03.out,1.0
OBSEA/2021-11-04.out,1.0
OBSEA/2021-11-05.out,1.0
OBSEA/2021-11-06.out,0.9986522911051213
OBSEA/2021-11-07.out,0.12668463611859837
OBSEA/2021-11-08.out,1.0
OBSEA/2021-11-09.out,1.0
OBSEA/2021-11-10.out,0.9986522911051213
OBSEA/2021-11-11.out,0.0
OBSEA/2021-11-12.out,0.9636118598382749
OBSEA/2021-11-15.out,0.04344151151411241
OBSEA/2021-11-16.out,0.0
OBSEA/2021-11-17.out,0.9946091644204852
OBSEA/2021-11-18.out,0.0121293800539084
OBSEA/2021-11-19.out,0.0
OBSEA/2021-11-20.out,0.0
OBSEA/2021-11-21.out,0.0
OBSEA/2021-11-22.out,0.0
OBSEA/2021-11-23.out,0.0
OBSEA/2021-11-24.out,0.0
OBSEA/2021-11-25.out,0.0
OBSEA/2021-11-26.out,0.0
OBSEA/2021-11-27.out,0.6671159029649596
OBSEA/2021-11-28.out,1.0
OBSEA/2021-11-29.out,0.0013477088948786742
OBSEA/2021-11-30.out,0.030997304582210283
OBSEA/2021-12-01.out,0.6145552560646901
OBSEA/2021-12-02.out,0.4824797843665768
OBSEA/2021-12-03.out,0.0
OBSEA/2021-12-04.out,0.21159029649595684
OBSEA/2021-12-05.out,1.0
OBSEA/2021-12-06.out,0.016172506738544423
OBSEA/2021-12-07.out,0.0
OBSEA/2021-12-08.out,1.0
OBSEA/2021-12-09.out,0.0
OBSEA/2021-12-10.out,1.0
OBSEA/2021-12-11.out,0.8921832884097035
OBSEA/2021-12-12.out,0.0
OBSEA/2021-12-13.out,1.0
OBSEA/2021-12-14.out,0.7479784366576819
OBSEA/2021-12-15.out,0.0
OBSEA/2021-12-16.out,1.0
OBSEA/2021-12-17.out,0.1657681940700808
OBSEA/2021-12-18.out,1.0
OBSEA/2021-12-19.out,0.019104305845244824
OBSEA/2021-12-20.out,0.0013477088948786742
OBSEA/2021-12-21.out,0.0
OBSEA/2021-12-22.out,0.9730458221024259
OBSEA/2021-12-23.out,0.061994609164420456
OBSEA/2021-12-24.out,0.8679245283018868
OBSEA/2021-12-25.out,0.0
OBSEA/2021-12-26.out,1.0
OBSEA/2021-12-27.out,0.871967654986523
OBSEA/2021-12-28.out,0.9986522911051213
OBSEA/2021-12-29.out,1.0
OBSEA/2021-12-30.out,0.41778975741239893
OBSEA/2021-12-31.out,1.0
OBSEA/2022-01-02.out,0.02425876010781669
OBSEA/2022-01-03.out,0.12938005390835583
OBSEA/2022-01-04.out,0.0
OBSEA/2022-01-05.out,0.0
OBSEA/2022-01-06.out,0.9622641509433962
OBSEA/2022-01-07.out,0.6994609164420484
OBSEA/2022-01-08.out,0.5673854447439353
OBSEA/2022-01-09.out,0.0
OBSEA/2022-01-10.out,0.0
OBSEA/2022-01-11.out,0.8611859838274932
OBSEA/2022-01-12.out,0.04582210242587603
OBSEA/2022-01-13.out,0.0
OBSEA/2022-01-14.out,0.0
OBSEA/2022-01-15.out,0.0
OBSEA/2022-01-16.out,0.19137466307277629
OBSEA/2022-01-17.out,1.0
OBSEA/2022-01-18.out,0.022911051212938016
OBSEA/2022-01-19.out,0.944743935309973
OBSEA/2022-01-20.out,0.0
OBSEA/2022-01-21.out,0.0
OBSEA/2022-01-22.out,0.0
OBSEA/2022-01-23.out,0.018867924528301883
OBSEA/2022-01-24.out,0.8814016172506739
OBSEA/2022-01-25.out,0.7439353099730458
OBSEA/2022-01-26.out,0.005390835579514808
OBSEA/2022-01-27.out,0.0
OBSEA/2022-01-28.out,1.0
OBSEA/2022-01-29.out,0.0
OBSEA/2022-01-30.out,1.0
OBSEA/2022-01-31.out,0.0
OBSEA/2022-02-01.out,0.0
OBSEA/2022-02-02.out,0.0
OBSEA/2022-02-03.out,1.0
OBSEA/2022-02-04.out,1.0
OBSEA/2022-02-05.out,1.0
OBSEA/2022-02-06.out,0.0
OBSEA/2022-02-07.out,0.0
OBSEA/2022-02-08.out,0.0
OBSEA/2022-02-09.out,0.0
OBSEA/2022-02-10.out,0.07547169811320753
OBSEA/2022-02-11.out,0.7897574123989218
OBSEA/2022-02-12.out,1.0
OBSEA/2022-02-13.out,0.9959568733153639
OBSEA/2022-02-14.out,0.09299191374663074
OBSEA/2022-02-15.out,1.0
OBSEA/2022-02-16.out,1.0
OBSEA/2022-02-17.out,1.0
OBSEA/2022-02-18.out,0.9299191374663073
OBSEA/2022-02-19.out,1.0
OBSEA/2022-02-20.out,0.362533692722372
OBSEA/2022-02-21.out,1.0
OBSEA/2022-02-22.out,0.0
OBSEA/2022-02-23.out,0.0
OBSEA/2022-02-24.out,0.4595687331536388
OBSEA/2022-02-25.out,0.0
OBSEA/2022-02-26.out,0.8854447439353099
OBSEA/2022-02-27.out,0.2506738544474394
OBSEA/2022-03-01.out,0.8477088948787062
OBSEA/2022-03-02.out,0.0
OBSEA/2022-03-03.out,1.0
OBSEA/2022-03-04.out,0.008086253369272267
OBSEA/2022-03-05.out,1.0
OBSEA/2022-03-06.out,1.0
OBSEA/2022-03-07.out,1.0
OBSEA/2022-03-08.out,0.27762803234501343
OBSEA/2022-03-09.out,1.0
OBSEA/2022-03-10.out,0.0
OBSEA/2022-03-11.out,0.0
OBSEA/2022-03-12.out,0.0
OBSEA/2022-03-13.out,0.08221024258760112
OBSEA/2022-03-14.out,0.15540958211107173
OBSEA/2022-03-15.out,0.7924528301886793
OBSEA/2022-03-16.out,0.03908355795148244
OBSEA/2022-03-17.out,0.0
OBSEA/2022-03-18.out,1.0
OBSEA/2022-03-19.out,0.7830188679245282
OBSEA/2022-03-20.out,0.4811320754716981
OBSEA/2022-03-21.out,0.9555256064690028
OBSEA/2022-03-22.out,0.0040431266846361336
OBSEA/2022-03-23.out,1.0
OBSEA/2022-03-24.out,1.0
OBSEA/2022-03-25.out,0.0
OBSEA/2022-03-26.out,0.0
OBSEA/2022-03-27.out,0.0
OBSEA/2022-03-28.out,1.0
OBSEA/2022-03-29.out,0.0
OBSEA/2022-03-30.out,0.0
OBSEA/2022-03-31.out,0.0013477088948786742
OBSEA/2022-04-01.out,0.0
OBSEA/2022-04-02.out,0.9393530997304582
OBSEA/2022-04-03.out,1.0
OBSEA/2022-04-04.out,0.0
OBSEA/2022-04-05.out,0.0
OBSEA/2022-04-06.out,0.0
OBSEA/2022-04-07.out,0.0
OBSEA/2022-04-08.out,0.0
OBSEA/2022-04-09.out,0.0
OBSEA/2022-04-10.out,0.0
OBSEA/2022-04-11.out,0.0
OBSEA/2022-04-12.out,0.0
OBSEA/2022-04-13.out,0.0
OBSEA/2022-04-15.out,0.0
OBSEA/2022-04-16.out,0.0
OBSEA/2022-04-17.out,0.0
OBSEA/2022-04-18.out,0.0
OBSEA/2022-04-20.out,0.9797843665768194
OBSEA/2022-04-21.out,1.0
OBSEA/2022-04-22.out,0.0
OBSEA/2022-04-23.out,0.7574123989218329
OBSEA/2022-04-24.out,0.0
OBSEA/2022-04-25.out,0.0
OBSEA/2022-04-26.out,1.0
OBSEA/2022-04-27.out,0.8571428571428572
OBSEA/2022-04-28.out,0.0
OBSEA/2022-04-29.out,0.37331536388140163
OBSEA/2022-04-30.out,1.0
OBSEA/2022-05-01.out,1.0
OBSEA/2022-05-02.out,1.0
OBSEA/2022-05-03.out,1.0
OBSEA/2022-05-04.out,0.0
OBSEA/2022-05-05.out,0.0
OBSEA/2022-05-06.out,0.0
OBSEA/2022-05-07.out,0.0013477088948786742
OBSEA/2022-05-08.out,0.035040431266846306
OBSEA/2022-05-09.out,0.0040431266846361336
OBSEA/2022-05-10.out,0.013477088948787075
OBSEA/2022-05-11.out,1.0
OBSEA/2022-05-12.out,0.9690026954177897
OBSEA/2022-05-13.out,1.0
OBSEA/2022-05-14.out,0.9865229110512129
OBSEA/2022-05-15.out,1.0
OBSEA/2022-05-16.out,1.0
OBSEA/2022-05-17.out,0.13881401617250677
OBSEA/2022-05-18.out,1.0
OBSEA/2022-05-19.out,0.5134770889487871
OBSEA/2022-05-21.out,0.9407008086253369
OBSEA/2022-05-22.out,0.9595687331536388
OBSEA/2022-05-23.out,0.0
OBSEA/2022-05-27.out,0.0
OBSEA/2022-05-28.out,1.0
OBSEA/2022-05-29.out,0.23045822102425872
OBSEA/2022-05-30.out,0.9595687331536388
OBSEA/2022-05-31.out,0.049865229110512166
OBSEA/2022-06-01.out,0.0
OBSEA/2022-06-02.out,0.36799298795271823
OBSEA/2022-06-03.out,1.0
OBSEA/2022-06-04.out,1.0
OBSEA/2022-06-05.out,0.8065186448796868
OBSEA/2022-06-30.out,0.02722385779434692
OBSEA/2022-07-01.out,0.02073717108495498
OBSEA/2022-07-02.out,0.6172506738544474
OBSEA/2022-07-04.out,0.46917563138321006
OBSEA/2022-07-05.out,0.37041705346004666
OBSEA/2022-07-06.out,0.8692722371967655
OBSEA/2022-07-07.out,0.02944950728088446
OBSEA/2022-07-08.out,0.26729448586376053
OBSEA/2022-07-09.out,0.0
OBSEA/2022-07-10.out,0.00888538286215295
OBSEA/2022-07-11.out,1.0
OBSEA/2022-07-13.out,0.0
OBSEA/2022-07-14.out,1.0
OBSEA/2022-07-15.out,0.030036524260774883
OBSEA/2022-07-22.out,0.21526219560240165
OBSEA/2022-07-23.out,0.006738544474393482
OBSEA/2022-07-24.out,0.9986522911051213
OBSEA/2022-07-25.out,0.20868626035657387
OBSEA/2022-07-26.out,0.0
OBSEA/2022-07-27.out,0.0
OBSEA/2022-07-28.out,0.245628120043286
