,AutoEncoder (AE)
OBSEA/2020-06-09.out,0.3368625352745265
OBSEA/2020-06-10.out,0.207242737393696
OBSEA/2020-06-11.out,0.6343311297347589
OBSEA/2020-06-13.out,0.3232865857687416
OBSEA/2020-06-14.out,0.1442771546839693
OBSEA/2020-06-15.out,0.5275600301492869
OBSEA/2020-06-16.out,0.2110622854772647
OBSEA/2020-06-17.out,0.4244355703745804
OBSEA/2020-06-18.out,0.2308909341654181
OBSEA/2020-06-19.out,0.5636389615148515
OBSEA/2020-06-20.out,0.6680039727077441
OBSEA/2020-06-21.out,0.5585483774523948
OBSEA/2020-06-22.out,0.1276557198856162
OBSEA/2020-06-23.out,0.4257692401723224
OBSEA/2020-06-24.out,0.2549448637448517
OBSEA/2020-06-25.out,0.5502480800910733
OBSEA/2020-06-26.out,0.3544239943740569
OBSEA/2020-06-27.out,0.3982484227883817
OBSEA/2020-06-28.out,0.2011769503073293
OBSEA/2020-06-29.out,0.231022140925007
OBSEA/2020-06-30.out,0.19675301700678
OBSEA/2020-07-01.out,0.2324041428075951
OBSEA/2020-07-02.out,0.3605157684987216
OBSEA/2020-07-03.out,0.4699593433151381
OBSEA/2020-07-04.out,0.3597494958773637
OBSEA/2020-07-05.out,0.3066471161439885
OBSEA/2020-07-06.out,0.468647269024837
OBSEA/2020-07-07.out,0.4011295750680386
OBSEA/2020-07-08.out,0.2648739017654619
OBSEA/2020-07-09.out,0.4201000528885398
OBSEA/2020-07-10.out,0.4043231277106084
OBSEA/2020-07-11.out,0.4527008007167272
OBSEA/2020-07-12.out,0.2345756303305465
OBSEA/2020-07-13.out,0.7491897425039422
OBSEA/2020-07-14.out,0.4052748125875913
OBSEA/2020-07-15.out,0.2191540663043061
OBSEA/2020-07-16.out,0.3717316165669049
OBSEA/2020-07-17.out,0.3241587725757036
OBSEA/2020-07-18.out,0.3985867644253755
OBSEA/2020-07-19.out,0.4967549212435934
OBSEA/2020-07-20.out,0.3055142006106303
OBSEA/2020-07-21.out,0.0413167332116792
OBSEA/2020-07-24.out,0.0372589871491894
OBSEA/2020-07-25.out,8.735150244584206e-05
OBSEA/2020-07-26.out,0.8025412821267126
OBSEA/2020-07-27.out,0.3120121330883838
OBSEA/2020-07-28.out,0.2928405881595007
OBSEA/2020-08-01.out,0.1332194984885968
OBSEA/2020-08-02.out,0.5451090765444655
OBSEA/2020-08-03.out,0.2513466361451862
OBSEA/2020-08-04.out,0.5934702241704741
OBSEA/2020-08-05.out,0.6884755373891733
OBSEA/2020-08-06.out,0.3705482818157435
OBSEA/2020-08-07.out,0.195563736161953
OBSEA/2020-08-11.out,0.3928456883995582
OBSEA/2020-08-12.out,0.3746817306458739
OBSEA/2020-08-13.out,0.2846404719274459
OBSEA/2020-08-14.out,0.4238343582203759
OBSEA/2020-08-16.out,0.6188236078379984
OBSEA/2020-08-17.out,0.3993338463349404
OBSEA/2020-08-18.out,0.2145094271970695
OBSEA/2020-08-19.out,0.2758068820145684
OBSEA/2020-08-20.out,0.265653656216898
OBSEA/2020-08-21.out,0.2244913517134964
OBSEA/2020-08-22.out,0.4735152275090389
OBSEA/2020-08-23.out,0.2217926994080547
OBSEA/2020-08-24.out,0.2368939712668007
OBSEA/2020-08-25.out,0.6096738912603298
OBSEA/2020-08-26.out,0.4864828201185719
OBSEA/2020-08-27.out,0.4448802263866629
OBSEA/2020-08-28.out,0.4578092535430138
OBSEA/2020-08-29.out,0.8334035264420246
OBSEA/2020-08-30.out,0.7593003951273013
OBSEA/2020-08-31.out,0.6279294947538164
OBSEA/2020-09-01.out,0.2193467041187821
OBSEA/2020-09-02.out,0.1942121218895011
OBSEA/2020-09-03.out,0.789285666782172
OBSEA/2020-09-04.out,0.7656985594469317
OBSEA/2020-09-05.out,0.7617359863680591
OBSEA/2020-09-06.out,0.809090482612794
OBSEA/2020-09-07.out,0.6783623273674269
OBSEA/2020-09-08.out,0.9548507693557204
OBSEA/2020-09-09.out,0.6074768861199432
OBSEA/2020-09-10.out,0.2998896828097078
OBSEA/2020-09-14.out,0.1919759365157439
OBSEA/2020-09-15.out,0.6596708949294504
OBSEA/2020-09-16.out,0.730550054883683
OBSEA/2020-09-17.out,0.7887340628933288
OBSEA/2020-09-18.out,0.7324846854620994
OBSEA/2020-09-19.out,0.5506175493806656
OBSEA/2020-09-20.out,0.3325387317372277
OBSEA/2020-09-21.out,0.3333162384807465
OBSEA/2020-09-22.out,0.3013374464036645
OBSEA/2020-09-23.out,0.7317582332184449
OBSEA/2020-09-24.out,0.2814777632104515
OBSEA/2020-09-25.out,0.4370345717378339
OBSEA/2020-09-26.out,0.1851146521715026
OBSEA/2020-09-29.out,0.534021613869259
OBSEA/2020-09-30.out,0.4024811629406467
OBSEA/2020-10-01.out,0.5382539029682801
OBSEA/2020-10-02.out,0.6525731733594606
OBSEA/2020-10-03.out,0.5476593165248461
OBSEA/2020-10-04.out,0.6193213104376225
OBSEA/2020-10-05.out,0.7473530597123418
OBSEA/2020-10-06.out,0.4336769036537043
OBSEA/2020-10-07.out,0.2200785132649581
OBSEA/2020-10-08.out,0.2607356408210948
OBSEA/2020-10-09.out,0.2064816232767499
OBSEA/2020-10-10.out,0.2838444457191411
OBSEA/2020-10-11.out,0.5656616397641313
OBSEA/2020-10-14.out,0.3411741845775488
OBSEA/2020-10-15.out,0.3769210919295211
OBSEA/2020-10-16.out,0.5010224893044827
OBSEA/2020-10-17.out,0.8596128403379684
OBSEA/2020-10-18.out,0.7598610040310834
OBSEA/2020-10-19.out,0.7927220898726279
OBSEA/2020-10-20.out,0.7746873223106748
OBSEA/2020-10-21.out,0.366730896339011
OBSEA/2020-10-22.out,0.6975651655813306
OBSEA/2020-10-23.out,0.7734351099122686
OBSEA/2020-10-24.out,0.3339402963417955
OBSEA/2020-10-25.out,0.2234033956783887
OBSEA/2020-10-26.out,0.0885397828171035
OBSEA/2020-10-27.out,0.5676292092938537
OBSEA/2020-10-28.out,0.2979240444955595
OBSEA/2020-10-29.out,0.6669822399373975
OBSEA/2020-10-30.out,0.7268922412692929
OBSEA/2020-10-31.out,0.4830475197024241
OBSEA/2020-11-01.out,0.5908224165819336
OBSEA/2020-11-02.out,0.7918585362073564
OBSEA/2020-11-03.out,0.5460040504140331
OBSEA/2020-11-04.out,0.739548645902589
OBSEA/2020-11-05.out,0.266521284006314
OBSEA/2020-11-06.out,0.3601390490242275
OBSEA/2020-11-07.out,0.528968562468121
OBSEA/2020-11-08.out,0.5002178250410517
OBSEA/2020-11-09.out,0.3017263737053642
OBSEA/2020-11-10.out,0.438964980049361
OBSEA/2020-11-11.out,0.5903383551631474
OBSEA/2020-11-12.out,0.2230470899263011
OBSEA/2020-11-13.out,0.3873260849758224
OBSEA/2020-11-14.out,0.6329729518318897
OBSEA/2020-11-15.out,0.7073549580821007
OBSEA/2020-11-16.out,0.7535327518516334
OBSEA/2020-11-17.out,0.2431761095189749
OBSEA/2020-11-18.out,0.4799231994925922
OBSEA/2020-11-19.out,0.6432856171513313
OBSEA/2020-11-20.out,0.523844656201999
OBSEA/2020-11-21.out,0.473280663350325
OBSEA/2020-11-22.out,0.4328629422783375
OBSEA/2020-11-23.out,0.6272464510774229
OBSEA/2020-11-24.out,0.6687798216214054
OBSEA/2020-11-25.out,0.7813009346997893
OBSEA/2020-11-26.out,0.9672087679255588
OBSEA/2020-11-27.out,1.0
OBSEA/2020-11-28.out,1.0
OBSEA/2020-11-29.out,0.9780470519030504
OBSEA/2020-11-30.out,1.0
OBSEA/2020-12-01.out,0.971652880682212
OBSEA/2020-12-02.out,1.0
OBSEA/2020-12-03.out,0.9766357210110068
OBSEA/2020-12-04.out,0.996058826984662
OBSEA/2020-12-05.out,1.0
OBSEA/2020-12-06.out,0.9960419640271893
OBSEA/2020-12-07.out,1.0
OBSEA/2020-12-08.out,0.8445579199624725
OBSEA/2020-12-09.out,0.8023469034596005
OBSEA/2020-12-10.out,0.6950249359888981
OBSEA/2020-12-11.out,0.7544261676121236
OBSEA/2020-12-12.out,0.8316959553514628
OBSEA/2020-12-13.out,0.8573190038713121
OBSEA/2020-12-14.out,0.7964485205342298
OBSEA/2020-12-15.out,0.799589273339762
OBSEA/2020-12-16.out,0.8834406252831425
OBSEA/2020-12-17.out,0.7994721221152342
OBSEA/2020-12-18.out,0.880062678893396
OBSEA/2020-12-19.out,0.8218817171822997
OBSEA/2020-12-20.out,0.7797388471666237
OBSEA/2020-12-21.out,0.8294189829468259
OBSEA/2020-12-22.out,0.8791278368040585
OBSEA/2020-12-23.out,0.6530796538292263
OBSEA/2020-12-24.out,0.558327933883838
OBSEA/2020-12-25.out,0.7242846761714647
OBSEA/2020-12-26.out,0.7944380257224056
OBSEA/2020-12-27.out,0.4945667881092389
OBSEA/2020-12-28.out,0.6547897157884318
