,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191,val_192,val_193,val_194,val_195,val_196,val_197,val_198,val_199,val_200,val_201,val_202,val_203,val_204,val_205,val_206,val_207,val_208,val_209,val_210,val_211,val_212,val_213,val_214,val_215,val_216,val_217,val_218,val_219,val_220,val_221,val_222,val_223,val_224,val_225,val_226,val_227,val_228,val_229,val_230,val_231,val_232,val_233,val_234,val_235,val_236,val_237,val_238,val_239,val_240,val_241,val_242,val_243,val_244,val_245,val_246,val_247,val_248,val_249,val_250,val_251,val_252,val_253,val_254,val_255
2020-11-17.out.0,2.0,-1.5138712,-1.5066276,-1.5108695,-1.5036353,-1.5031348,-1.5246264,-1.5253867,-1.5361334,-1.5308509,-1.5385686,-1.5355849,-1.5258496,-1.5278407,-1.5296021,-1.5233485,-1.5126027,-1.518846,-1.5176049,-1.5186154,-1.5161032,-1.517364,-1.5146229,-1.5068685,-1.5101204,-1.5118612,-1.5061185,-1.5028563,-1.5036071,-1.4983452,-1.4735829,-1.465339,-1.4768348,-1.4815782,-1.4790771,-1.4745652,-1.4608177,-1.4633188,-1.4538235,-1.4443086,-1.4465594,-1.4715635,-1.4938145,-1.4988176,-1.5000493,-1.5023019,-1.5075441,-1.5042913,-1.5050515,-1.5098043,-1.512056,-1.5160485,-1.5203007,-1.5108055,-1.5103049,-1.5063133,-1.5065524,-1.5075526,-1.5088135,-1.5122951,-1.5150568,-1.5152977,-1.5090355,-1.4842825,-1.4727962,-1.4570473,-1.4487931,-1.4435407,-1.4370274,-1.4760172,-1.49953,-1.5165397,-1.5122772,-1.5202913,-1.5202904,-1.5160476,-1.5100546,-1.5010599,-1.5070538,-1.5018014,-1.4990397,-1.4972689,-1.4937872,-1.4797894,-1.4850325,-1.4805412,-1.4747685,-1.4700157,-1.4675249,-1.4642626,-1.4632718,-1.4605307,-1.4772696,-1.4900271,-1.4897768,-1.4912673,-1.4935078,-1.4867648,-1.4772601,-1.4847455,-1.4927296,-1.4942305,-1.4954913,-1.5014852,-1.5027264,-1.5002244,-1.497473,-1.4987339,-1.4999938,-1.4935002,-1.4885168,-1.4917585,-1.4837735,-1.4905071,-1.5012632,-1.4937505,-1.5022446,-1.5044963,-1.5039854,-1.5034849,-1.4970016,-1.499003,-1.4782519,-1.4702472,-1.4440036,-1.4250028,-1.4105044,-1.4202697,-1.4187689,-1.4387597,-1.4657541,-1.4702669,-1.4750187,-1.4740185,-1.4820026,-1.472498,-1.4780119,-1.4734794,-1.4797433,-1.4767511,-1.4805027,-1.4837538,-1.4837538,-1.481503,-1.4892377,-1.4827544,-1.4812527,-1.4800012,-1.482985,-1.4849855,-1.488006,-1.4930081,-1.4950095,-1.485774,-1.4945381,-1.4932772,-1.4925188,-1.4942511,-1.4957322,-1.4952419,-1.4892471,-1.4947687,-1.4880248,-1.4827723,-1.4802712,-1.4795212,-1.4830029,-1.4805018,-1.4755099,-1.4780016,-1.4844952,-1.4792427,-1.4689975,-1.4789934,-1.4704983,-1.4784834,-1.4829859,-1.4667467,-1.4690069,-1.4675052,-1.4647735,-1.4562785,-1.4445315,-1.4322849,-1.428283,-1.427773,-1.4227614,-1.4234926,-1.4354889,-1.4387315,-1.4459665,-1.4514514,-1.4512105,-1.445958,-1.4404638,-1.4409738,-1.4712201,-1.4664776,-1.4617248,-1.460224,-1.475222,-1.4779743,-1.4752032,-1.4731933,-1.4819292,-1.4749256,-1.4741756,-1.4809289,-1.4786772,-1.4736742,-1.4696816,-1.4619572,-1.4607049,-1.4572317,-1.4567415,-1.4597525,-1.4544898,-1.45498,-1.4417331,-1.434229,-1.4417237,-1.4422346,-1.4547212,-1.4357213,-1.4182119,-1.3917181,-1.4037238,-1.4122377,-1.4037709,-1.4055502,-1.432969,-1.4464671,-1.4482182,-1.4489588,-1.4529513,-1.4397044,-1.4472095,-1.4486897,-1.445448,-1.4391953,-1.4351934,-1.4451986,-1.4399453,-1.4369436,-1.4361928,-1.4406953,-1.4414461,-1.4444478,-1.4524413,-1.4499505,-1.4476997,-1.4444478,-1.4431963,-1.4459486,-1.4424464,-1.4399453,-1.4384445
2020-11-17.out.1,2.0,-1.445958,-1.4404638,-1.4409738,-1.4712201,-1.4664776,-1.4617248,-1.460224,-1.475222,-1.4779743,-1.4752032,-1.4731933,-1.4819292,-1.4749256,-1.4741756,-1.4809289,-1.4786772,-1.4736742,-1.4696816,-1.4619572,-1.4607049,-1.4572317,-1.4567415,-1.4597525,-1.4544898,-1.45498,-1.4417331,-1.434229,-1.4417237,-1.4422346,-1.4547212,-1.4357213,-1.4182119,-1.3917181,-1.4037238,-1.4122377,-1.4037709,-1.4055502,-1.432969,-1.4464671,-1.4482182,-1.4489588,-1.4529513,-1.4397044,-1.4472095,-1.4486897,-1.445448,-1.4391953,-1.4351934,-1.4451986,-1.4399453,-1.4369436,-1.4361928,-1.4406953,-1.4414461,-1.4444478,-1.4524413,-1.4499505,-1.4476997,-1.4444478,-1.4431963,-1.4459486,-1.4424464,-1.4399453,-1.4384445,-1.4406953,-1.4481994,-1.4594458,-1.4614472,-1.4534331,-1.4529231,-1.4571762,-1.4699225,-1.4626987,-1.4609372,-1.4681911,-1.4701916,-1.4679399,-1.4701916,-1.4624475,-1.4601958,-1.4616966,-1.4549339,-1.4564347,-1.4454395,-1.4516828,-1.4479312,-1.4534246,-1.462169,-1.4566756,-1.4566756,-1.4541839,-1.4531828,-1.4571847,-1.4514514,-1.445958,-1.4474589,-1.4427061,-1.4327111,-1.4314503,-1.4424182,-1.4351737,-1.4271801,-1.4276807,-1.4176755,-1.4114125,-1.3801659,-1.3921622,-1.3916728,-1.3649081,-1.3614059,-1.361165,-1.3631843,-1.365436,-1.3686777,-1.3809252,-1.3749228,-1.3949136,-1.4006572,-1.4156459,-1.4203892,-1.4206395,-1.4263823,-1.4256323,-1.4173773,-1.416137,-1.4204371,-1.4176652,-1.4293839,-1.4381386,-1.4414,-1.4321541,-1.4334141,-1.4279301,-1.4199357,-1.4266787,-1.4256878,-1.4264378,-1.4229467,-1.4204448,-1.4204457,-1.4264199,-1.4159346,-1.4229091,-1.4231697,-1.4299033,-1.4339052,-1.4273928,-1.4323856,-1.4368881,-1.4286434,-1.4266523,-1.4279019,-1.4259108,-1.4291524,-1.42414,-1.4196581,-1.4241221,-1.4203798,-1.4243809,-1.4259014,-1.4254008,-1.4251505,-1.420648,-1.4269008,-1.415405,-1.4151547,-1.4199075,-1.4184075,-1.4178873,-1.4089028,-1.4186672,-1.4149344,-1.4101713,-1.4094204,-1.4111716,-1.4104216,-1.4114125,-1.4101722,-1.4093828,-1.4123948,-1.4151256,-1.4061412,-1.4093837,-1.4086338,-1.4038904,-1.4056406,-1.4028995,-1.4028995,-1.4038904,-1.4043909,-1.4018796,-1.3918743,-1.3971277,-1.3958771,-1.3893741,-1.3866124,-1.390365,-1.3911055,-1.3858634,-1.3753575,-1.3733664,-1.3811191,-1.3801282,-1.3656684,-1.3658708,-1.3618689,-1.3643905,-1.3623797,-1.36338,-1.3641206,-1.3618792,-1.359888,-1.3583872,-1.3546347,-1.3483914,-1.3483914,-1.351873,-1.3503825,-1.3486228,-1.3505951,-1.3483349,-1.3455921,-1.3451112,-1.348112,-1.339377,-1.3403678,-1.3383664,-1.3398775,-1.3383664,-1.3336145,-1.3385979,-1.3400902,-1.33783,-1.3293153,-1.3210715,-1.3225723,-1.3118265,-1.3010704,-1.2993295,-1.3065825,-1.3015889,-1.2873605,-1.2973649,-1.2953737,-1.3051184,-1.3003759,-1.2961134,-1.2998659,-1.2986257,-1.3011174,-1.3006168,-1.2693702,-1.2831177,-1.2838583,-1.2668494,-1.2726034
2020-11-17.out.2,2.0,-1.258105,-1.2546028,-1.2448675,-1.2476283,-1.2551222,-1.241865,-1.2473583,-1.2438476,-1.2555851,-1.2363076,-1.12755,-1.0322897,-1.0717905,-1.0627958,-1.0888087,-1.0815642,-1.0463148,-1.034819,-1.0098269,-0.9845434,-0.9907876,-0.998033,-0.9980235,-0.992502,-0.997476,-1.00071,-0.9966799,-1.0044155,-1.0106485,-1.0084174,-1.0214234,-1.0364309,-1.0321787,-1.0336786,-1.0466855,-1.0511683,-1.0519013,-1.0366427,-1.0408761,-1.0548559,-1.055318,-1.0743179,-1.0888163,-1.0893262,-1.0938381,-1.167096,-1.1923486,-1.1788702,-1.173136,-1.1656413,-1.1309309,-1.1566945,-1.1559436,-1.1589444,-1.1631957,-1.1634554,-1.1642062,-1.1624457,-1.1579432,-1.1769262,-1.1711807,-1.1789549,-1.1704599,-1.1562221,-1.1449654,-1.1514787,-1.1457248,-1.1487256,-1.1529881,-1.1559897,-1.1502264,-1.1532281,-1.1534689,-1.1499685,-1.1497088,-1.1469471,-1.1466986,-1.1469301,-1.139455,-1.1349808,-1.1357101,-1.1342187,-1.1279754,-1.1227323,-1.1227511,-1.1112545,-1.1082537,-1.0997493,-1.0939859,-1.0919957,-1.0892246,-1.0929781,-1.0974514,-1.1026748,-1.1236873,-1.1259176,-1.1244467,-1.1199527,-1.1249643,-1.1177301,-1.115979,-1.1099757,-1.1202415,-1.1177301,-1.1149685,-1.1082255,-1.1117268,-1.1427343,-1.1472068,-1.1414453,-1.1339608,-1.1327,-1.1354325,-1.1434467,-1.1461972,-1.153451,-1.1484677,-1.1347287,-1.1317467,-1.1410011,-1.1337472,-1.1259928,-1.1277448,-1.1252334,-1.1279754,-1.1349696,-1.1452054,-1.1337002,-1.1416947,-1.1459478,-1.1491988,-1.1454669,-1.1404835,-1.1354795,-1.1324779,-1.1419629,-1.1354701,-1.1364704,-1.1409729,-1.1332185,-1.1357195,-1.1324779,-1.1292259,-1.1274851,-1.131727,-1.127726,-1.1342102,-1.1212127,-1.1159593,-1.1144791,-1.1157193,-1.1127177,-1.1139682,-1.0989899,-1.1004804,-1.0974788,-1.0837313,-1.0829813,-1.0792297,-1.0754677,-1.0747178,-1.0729675,-1.0752192,-1.0829531,-1.0749493,-1.0742087,-1.0724576,-1.0634526,-1.062202,-1.0632032,-1.0616921,-1.0631929,-1.0306957,-1.0454435,-1.0402013,-1.0329577,-1.0256936,-1.0161992,-1.0266844,-1.0231831,-1.0239236,-1.0264359,-1.0544306,-1.0944216,-1.1231774,-1.1084296,-1.0866783,-1.0844369,-1.0914302,-1.0971729,-1.0961821,-1.0964221,-1.0916796,-1.085186,-1.0861862,-1.0916796,-1.0879271,-1.0896782,-1.0831846,-1.0696874,-1.0681969,-1.0474355,-1.0636849,-1.1114013,-1.1114116,-1.0981638,-1.0871686,-1.0919111,-1.0879092,-1.0826661,-1.0761725,-1.0686777,-1.0771727,-1.0741711,-1.1141724,-1.1149129,-1.1174046,-1.1086602,-1.121908,-1.1253906,-1.1186373,-1.1151453,-1.1071406,-1.100647,-1.0938928,-1.0996552,-1.0954021,-1.087418,-1.0941619,-1.0926619,-1.0886703,-1.0871592,-1.0883994,-1.0914217,-1.0924116,-1.0876589,-1.1151641,-1.0976444,-1.08866,-1.0994058,-1.0816564,-1.0919017,-1.0874095,-1.092152,-1.0889,-1.0859086,-1.0796653,-1.079415,-1.0719109,-1.0719109,-1.0929122,-1.0886394,-1.0846478,-1.0849084,-1.083147,-1.0811567
2020-11-17.out.3,2.0,-1.0876504,-1.0831582,-1.0821467,-1.0711609,-1.083417,-1.0786436,-1.0843975,-1.0996561,-1.1051486,-1.1004061,-1.0889103,-1.0999055,-1.105398,-1.0889094,-1.0964136,-1.1171646,-1.0786642,-1.0714206,-1.0716606,-1.0766534,-1.1099014,-1.1173849,-1.1231483,-1.1306515,-1.1419185,-1.1444093,-1.1421576,-1.159667,-1.169422,-1.1611773,-1.1564245,-1.1531828,-1.1511711,-1.1584353,-1.1584353,-1.1744439,-1.1779349,-1.1491894,-1.1589444,-1.1629463,-1.1746924,-1.1636963,-1.1664579,-1.157213,-1.1504588,-1.1524696,-1.1507185,-1.1427137,-1.1304671,-1.1329785,-1.1274851,-1.1212315,-1.1194804,-1.1152385,-1.1154785,-1.1077343,-1.1032421,-1.1122368,-1.1112365,-1.104233,-1.0969791,-1.1064641,-1.1144791,-1.1104772,-1.1122283,-1.1237035,-1.1062147,-1.1104669,-1.1107172,-1.1209727,-1.1164702,-0.197711,0.4756722,0.1587121,0.470272,0.4717446,-0.7190796,-0.9632587,0.4535689,0.4682132,-1.1040212,-1.0929951,-1.0885029,-1.0927363,-1.0902352,-1.0959788,-1.0947189,-1.0942183,-1.0912166,-1.0887155,-1.0899558,-1.0964597,-1.0927081,-1.0947095,-1.0934589,-1.0994623,-1.0967006,-1.0862153,-1.0906973,-1.080212,-1.0847145,-1.0819528,-1.0749493,-1.080692,-1.0696968,-1.0759401,-1.076451,-1.067686,-1.0776912,-1.0691868,-1.0781918,-1.0741796,-1.0716785,-1.0744402,-1.0691877,-1.0776818,-1.0734399,-1.0686768,-1.0769319,-1.0576816,-1.0694277,-1.0651858,-1.0739302,-1.0694277,-1.0601827,-1.05468,-1.0536797,-1.0464361,-1.041673,-1.050918,-1.0584325,-1.0589228,-1.0619141,-1.0684283,-1.0669275,-1.0621644,-1.0669275,-1.0564217,-1.0521695,-1.0416636,-1.047667,-1.0539206,-1.0539206,-1.0526597,-1.0734108,-1.0646664,-1.0616647,-1.0749116,-1.0789136,-1.0809253,-1.0686683,-1.0506686,-1.0509189,-1.0416636,-1.0346703,-1.037672,-1.0464164,-1.0421539,-1.0424145,-1.0399237,-1.0306684,-1.0084165,-1.0509095,-1.0411828,-1.038422,-1.0304284,-1.0166707,-1.01719,-1.0184209,-1.0691689,-1.0679184,-1.0539112,-1.0443962,-1.0286576,-1.0296579,-1.0389029,-1.0571631,-1.0601442,-1.07041,-1.0644067,-1.0494087,-1.0624156,-1.0441656,-1.0561723,-1.0549114,-1.0596539,-1.0321702,-1.0421651,-1.0311587,-1.0474073,-1.0406643,-1.0436556,-1.0519004,-1.0446568,-1.0356518,-1.0349112,-1.0501595,-1.0468973,-1.0451565,-1.0379129,-1.0229149,-1.0389029,-1.0311587,-1.0494087,-1.0416645,-1.0284176,-1.0316593,-1.025416,-1.0199132,-1.0271568,-1.0471673,-1.0459064,-1.0386629,-1.0536712,-1.0756625,-1.0594139,-1.0546706,-1.0484263,-1.0504466,-1.0496957,-1.0464446,-1.0529382,-1.0434439,-1.0861768,-1.0599333,-1.050678,-1.0346995,-1.0417115,-1.0411922,-1.0311869,-1.0434439,-1.0441844,-1.0391814,-1.0376814,-1.0321872,-1.0232028,-1.0251836,-1.0386911,-1.0596718,-1.0451847,-1.0334386,-1.0304369,-1.0461849,-1.0449447,-1.0437044,-1.0431936,-1.0626941,-1.0611933,-1.0554299,-1.0579413,-1.0429536,-1.0559399,-1.0536891,-1.0696874,-1.0591816,-1.0564405
2020-11-17.out.4,2.0,-1.057691,-1.0591919,-1.0561799,-1.0444338,-1.0321872,-1.0269347,-1.0434439,-1.0366803,-1.0324281,-1.0164195,-1.0194211,-1.0261744,-1.0429339,-1.0594318,-1.0444347,-1.0469255,-1.0671769,-1.0641855,-1.0511786,-1.0514289,-1.0524292,-1.0556802,-1.0561808,-1.041673,-1.0646758,-1.0596727,-1.0586725,-1.0524198,-1.0406737,-1.0446653,-1.0334292,-1.0526597,-1.0544015,-1.0754028,-1.0591439,-1.0621559,-1.0616656,-1.0466479,-1.0658981,-1.0436462,-1.0511504,-1.0449071,-1.0396537,-1.041164,-1.0389123,-1.0521507,-1.0548738,-1.0351521,-1.0196441,-1.0256483,-1.0358936,-1.0606551,-1.0509104,-1.0491593,-1.0511598,-1.0589134,-1.0336495,-1.0326595,-1.016411,-1.0214037,-1.0324101,-1.0219043,-1.0154116,-1.0119197,-1.014401,-1.0076375,-1.014881,-1.0221452,-1.0216455,-1.0146316,-1.0071481,-0.9968831,-1.0016162,-0.9983848,-0.9906304,-0.9826069,-0.9836071,-1.0103418,-0.9813469,-0.9903519,-1.0423393,-1.0400885,-1.0198483,-1.0233402,-1.019598,-1.0118538,-1.0175496,-1.0345687,-1.030325,-1.030805,-1.0320555,-1.0243217,-1.0393385,-1.0183465,-1.0128532,-1.0083507,-1.0081004,-1.0158549,-1.0213473,-1.0158549,-1.008361,-1.0271107,-1.0121126,-1.0068602,-1.0046188,-0.9951132,-0.9918612,-0.9953635,-0.9888596,-1.0003572,-1.047602,-1.0370962,-1.0253501,-1.0205982,-1.0225996,-1.0141046,-1.001348,-0.993093,-1.0286021,-1.0220991,-1.0053499,-0.9958547,-0.9783452,-0.9758536,-0.9546122,-0.9361025,-0.9513509,-0.9415959,-0.9430976,-0.946089,-0.9603464,-0.9623367,-0.9655989,-0.9593547,-0.9528517,-0.9860988,-0.9538519,-0.9510903,-0.9465981,-0.9548531,-0.9458481,-0.9386045,-0.9435973,-0.9733534,-0.9851079,-0.977122,-0.9676191,-0.9718525,-0.9783658,-0.96834,-0.9615961,-0.9803664,-0.9588738,-0.9453672,-0.9348614,-0.9341114,-0.959605,-0.971861,-0.9653674,-0.9568724,-0.9568818,-0.9486268,-0.9586518,-0.9344352,-0.9242181,-0.9356405,-0.9356302,-0.9176211,-0.9136201,-0.9328506,-0.9208551,-0.9150918,-0.9220954,-0.9286078,-0.9211421,-0.9241523,-0.9071538,-0.8930817,-0.9075791,-0.8978344,-0.8925914,-0.8800944,-0.9051071,-0.8858739,-0.8851334,-0.9020764,-0.9148236,-0.8905815,-0.8973048,-0.8938034,-0.891802,-0.8915517,-0.8775557,-0.8785457,-0.8803062,-0.9150363,-0.9080421,-0.9502839,-0.9310542,-0.933305,-0.8923129,-0.8913117,-0.9043186,-0.8933122,-0.9118416,-0.9073391,-0.8898297,-0.87132,-0.8675693,-0.8540815,-0.8565723,-0.8533401,-0.8473376,-0.8523398,-0.8500787,-0.8418349,-0.8375724,-0.8308191,-0.8603154,-0.8740629,-0.9010573,-0.8895512,-0.8840579,-0.8905618,-0.8608048,-0.8783245,-0.8655576,-0.8550724,-0.8683193,-0.8760634,-0.8705804,-0.8563332,-0.8808265,-0.9068112,-0.8823085,-0.8763052,-0.8570541,-0.8570541,-0.8580637,-0.8542933,-0.8642806,-0.8530145,-0.8622698,-0.8497738,-0.8597687,-0.8617504,-0.8655038,-0.8730062,-0.8613157,-0.8792881,-0.8570832,-0.8540909,-0.8580655,-0.8563126,-0.867319,-0.8610654
2020-11-17.out.5,2.0,-0.8612875,-0.8583055,-0.8568038,-0.8440763,-0.823824,-0.8565817,-0.8483182,-0.8233346,-0.8370821,-0.8428248,-0.8358221,-0.8255863,-0.8250754,-0.8245851,-0.8258357,-0.8303382,-0.8385829,-0.8260663,-0.8270571,-0.8313093,-0.8255563,-0.8253163,-0.8175627,-0.8130697,-0.8210735,-0.8288374,-0.8375818,-0.8340898,-0.802113,-0.8018515,-0.8118482,-0.8125879,-0.8308482,-0.823584,-0.8283368,-0.8225837,-0.8053246,-0.8130773,-0.8288459,-0.8263551,-0.823584,-0.8205729,-0.8073354,-0.8040938,-0.8090865,-0.8133388,-0.8045737,-0.7960787,-0.7888557,-0.7813507,-0.7936076,-0.7938476,-0.7861035,-0.7868432,-0.7793399,-0.7960993,-0.7965896,-0.7928371,-0.815089,-0.7973396,-0.7903454,-0.7753474,-0.7533561,-0.7560971,-0.7658324,-0.7503544,-0.7491038,-0.7431005,-0.7348746,-0.7451113,-0.7528179,-0.7475278,-0.7407924,-0.7352905,-0.7310383,-0.7748007,-0.7715581,-0.7765612,-0.7580985,-0.7543281,-0.7523173,-0.739571,-0.7332976,-0.7163188,-0.7185508,-0.7035716,-0.705063,-0.7080553,-0.7408027,-0.7452949,-0.7390516,-0.7320583,-0.7270646,-0.7095561,-0.7075547,-0.7387928,-0.7203122,-0.7218027,-0.7113072,-0.6970695,-0.6845528,-0.692567,-0.69856,-0.6848022,-0.6705448,-0.6918161,-0.6843119,-0.7013105,-0.6835611,-0.7163085,-0.6783189,-0.6790698,-0.6823208,-0.6823208,-0.6575866,-0.673807,-0.7055636,-0.6990503,-0.6915555,-0.6788092,-0.6720653,-0.6805612,-0.6735473,-0.6780395,-0.68031,-0.6638103,-0.6430789,-0.6513133,-0.6515645,-0.6623103,-0.6565573,-0.655317,-0.6592993,-0.6620506,-0.6762978,-0.6740376,-0.6655332,-0.6765293,-0.6737882,-0.6662934,-0.6417916,-0.6697957,-0.6697957,-0.6520651,-0.6428004,-0.6358071,-0.6405402,-0.6467929,-0.6413005,-0.6437913,-0.6410502,-0.6425407,-0.6373079,-0.6512954,-0.6403002,-0.6442918,-0.6315352,-0.6225405,-0.6223099,-0.6195585,-0.6070419,-0.6082924,-0.6110438,-0.6265424,-0.6080525,-0.6135458,-0.6077816,-0.6082924,-0.5965464,-0.6117947,-0.6062816,-0.6065422,-0.6080054,-0.6162784,-0.5942862,-0.5940077,-0.589284,-0.5972775,-0.5932765,-0.610785,-0.603532,-0.5922848,-0.5835404,-0.5687935,-0.5880437,-0.5905148,-0.5937668,-0.5867735,-0.5790293,-0.5720258,-0.5780188,-0.576278,-0.5650119,-0.5680135,-0.5647634,-0.5644934,-0.5559984,-0.5532573,-0.5577598,-0.5534973,-0.546984,-0.5454567,-0.5394919,-0.5412412,-0.5337371,-0.5352388,-0.5259844,-0.529736,-0.5284846,-0.5222413,-0.5247527,-0.5284667,-0.5349688,-0.5234721,-0.5084835,-0.5037316,-0.5102458,-0.5069836,-0.4989797,-0.5039631,-0.5107173,-0.5079556,-0.4972098,-0.4902062,-0.4842029,-0.4854543,-0.5064557,-0.4989515,-0.4864349,-0.4926612,-0.4919197,-0.5016747,-0.4954314,-0.4836853,-0.4879375,-0.4714292,-0.4789137,-0.4894101,-0.4934111,-0.4951828,-0.4784234,-0.4894195,-0.493922,-0.4841662,-0.4746624,-0.4763938,-0.4731418,-0.4774043,-0.4716607,-0.4699002,-0.4656489,-0.462396,-0.4603852,-0.4523917,-0.4541428,-0.4513914
2020-11-17.out.6,2.0,-0.4598958,-0.4606364,-0.4506311,-0.4668694,-0.4616272,-0.4443775,-0.4621372,-0.457375,-0.4573647,-0.4526223,-0.4611173,-0.4186449,-0.4306403,-0.4328714,-0.4271287,-0.421386,-0.4103701,-0.4148735,-0.4195954,-0.4138639,-0.4088411,-0.4041089,-0.4041089,-0.4088514,-0.4103325,-0.4368375,-0.4260814,-0.4318259,-0.4268126,-0.4350667,-0.4218301,-0.4393198,-0.4280734,-0.4153262,-0.4225604,-0.4230609,-0.4075726,-0.4158371,-0.4128354,-0.4090735,-0.4045907,-0.3983474,-0.3870907,-0.3925831,-0.3838396,-0.3978271,-0.3855701,-0.3865816,-0.3810788,-0.3783275,-0.3963168,-0.3963177,-0.4193102,-0.4070636,-0.3903144,-0.3967798,-0.404044,-0.4037825,-0.3938072,-0.393557,-0.4045625,-0.4083141,-0.3988094,-0.4073044,-0.4332986,-0.4137877,-0.3950484,-0.3852737,-0.3872948,-0.3770487,-0.3875545,-0.3940481,-0.3897856,-0.3670434,-0.3870342,-0.3810412,-0.3722968,-0.3680361,-0.388536,-0.3877954,-0.3735379,-0.3775305,-0.3750294,-0.381283,-0.3670152,-0.3752703,-0.3612528,-0.3687569,-0.3620037,-0.3667461,-0.3515063,-0.3510161,-0.3472644,-0.3375198,-0.3302659,-0.3225123,-0.3525075,-0.3572706,-0.3530184,-0.3487559,-0.3392709,-0.3325167,-0.3240123,-0.3107654,-0.3215112,-0.3255037,-0.3127565,-0.3355089,-0.334519,-0.325754,-0.3272548,-0.3227523,-0.3185104,-0.3130077,-0.3202512,-0.3144982,-0.3180004,-0.3179995,-0.3150082,-0.301271,-0.3042427,-0.3112462,-0.3164996,-0.3122577,-0.3020013,-0.3077543,-0.3032518,-0.2995096,-0.2940068,-0.292506,-0.2930066,-0.2962585,-0.3077646,-0.2987596,-0.2985093,-0.3095054,-0.3152585,-0.3102751,-0.3072452,-0.2959894,-0.2939983,-0.2904961,-0.2924975,-0.2914869,-0.2912366,-0.2809914,-0.2824922,-0.2912366,-0.2944886,-0.2864941,-0.2862344,-0.2702456,-0.2747481,-0.2824922,-0.2777497,-0.2769998,-0.2787406,-0.2724673,-0.2692265,-0.2604821,-0.2597021,-0.258731,-0.2717182,-0.2739596,-0.2849848,-0.282224,-0.2757013,-0.269968,-0.2634538,-0.2996949,-0.3091902,-0.3014451,-0.303456,-0.2939607,-0.291709,-0.2849754,-0.2724588,-0.2699671,-0.2694871,-0.2859756,-0.2849754,-0.2779812,-0.2582304,-0.2474743,-0.2659746,-0.2552287,-0.2517171,-0.2434827,-0.2434827,-0.2629729,-0.2669748,-0.2524877,-0.2462237,-0.2452244,-0.2299752,-0.2322269,-0.2292252,-0.2204808,-0.2117158,-0.2567202,-0.2632138,-0.2604727,-0.2649546,-0.2639646,-0.2482166,-0.2392013,-0.2329477,-0.2452047,-0.2249533,-0.2307175,-0.257711,-0.265966,-0.2557105,-0.2524491,-0.2536988,-0.2472061,-0.2644549,-0.2492169,-0.2532085,-0.239221,-0.243463,-0.2609621,-0.2734599,-0.2794632,-0.2729687,-0.2537185,-0.249773,-0.0093481,-0.2452244,-0.2382208,-0.2339583,-0.2372093,-0.2332177,-0.2314666,-0.230966,-0.2232219,-0.215218,-0.2369694,-0.2299658,-0.2384702,-0.2194599,-0.2227222,-0.2077148,-0.2117064,-0.2224625,-0.2281958,-0.2224531,-0.2399531,-0.2339498,-0.2224531,-0.2207123,-0.2199614,-0.2207114,-0.2279644,-0.2229725,-0.2217322
